dates,nzd0484-0000,nzd0484-0001,nzd0484-0002,satname
1999-08-26 22:07:32+00:00,330.80,339.71,345.33,L7
1999-11-30 22:07:23+00:00,329.92,337.73,349.38,L7
1999-12-16 22:07:09+00:00,341.00,346.91,350.73,L7
2000-05-08 22:06:44+00:00,344.56,347.92,349.36,L7
2000-06-25 22:05:55+00:00,334.32,347.02,349.18,L7
2000-07-11 22:05:41+00:00,330.68,340.40,342.65,L7
2000-07-27 22:05:48+00:00,330.34,348.59,349.34,L7
2000-08-12 22:05:17+00:00,344.83,343.75,343.99,L7
2000-11-16 22:04:32+00:00,343.50,349.01,347.08,L7
2000-12-18 22:04:37+00:00,352.60,358.46,362.06,L7
2001-01-03 22:04:36+00:00,340.39,351.87,349.45,L7
2001-01-19 22:04:43+00:00,341.32,343.84,347.21,L7
2001-02-20 22:04:36+00:00,343.66,348.91,350.10,L7
2001-03-08 22:04:56+00:00,337.41,350.02,350.87,L7
2001-07-14 22:03:57+00:00,341.14,352.18,351.43,L7
2001-08-15 22:03:02+00:00,346.96,355.99,360.68,L7
2001-11-03 22:02:58+00:00,342.20,344.38,347.73,L7
2002-03-11 22:03:07+00:00,340.49,352.82,355.50,L7
2002-04-12 22:03:01+00:00,338.85,351.62,356.84,L7
2002-05-14 22:02:55+00:00,337.63,343.87,355.57,L7
2002-05-30 22:03:13+00:00,349.24,354.14,351.27,L7
2002-06-15 22:02:43+00:00,347.21,350.41,357.04,L7
2002-08-18 22:02:21+00:00,324.14,337.33,341.88,L7
2002-11-22 22:02:21+00:00,343.08,356.51,360.86,L7
2002-12-08 22:02:27+00:00,337.34,347.11,349.58,L7
2002-12-24 22:02:33+00:00,344.53,350.12,349.50,L7
2003-02-26 22:02:52+00:00,320.02,329.85,328.50,L7
2003-07-28 21:50:52+00:00,,,328.46,L5
2003-08-13 21:51:08+00:00,343.98,358.79,358.12,L5
2003-09-14 21:51:42+00:00,334.32,340.12,342.39,L5
2003-10-16 21:52:08+00:00,344.21,348.11,352.47,L5
2003-11-17 21:52:33+00:00,350.59,354.30,364.03,L5
2004-01-12 22:03:07+00:00,,346.59,341.63,L7
2004-05-03 22:03:23+00:00,336.59,344.56,352.27,L7
2004-05-19 22:03:23+00:00,331.96,340.21,339.43,L7
2004-05-27 21:55:06+00:00,327.78,336.53,344.18,L5
2004-06-12 21:55:59+00:00,343.78,358.95,357.20,L5
2004-06-28 21:56:28+00:00,346.37,347.74,348.99,L5
2004-07-06 22:03:12+00:00,329.34,345.69,340.35,L7
2004-07-30 21:56:51+00:00,333.81,349.02,349.81,L5
2004-08-15 21:57:37+00:00,333.16,348.64,345.92,L5
2004-08-31 21:57:39+00:00,,,313.41,L5
2004-09-08 22:02:53+00:00,337.98,350.73,,L7
2004-09-24 22:02:48+00:00,335.12,347.87,353.79,L7
2004-10-10 22:03:07+00:00,345.33,348.22,353.37,L7
2004-10-18 21:59:11+00:00,344.22,350.72,353.05,L5
2004-11-03 21:59:30+00:00,344.31,349.49,351.06,L5
2004-12-29 22:03:56+00:00,342.95,349.26,341.74,L7
2005-02-23 22:00:55+00:00,342.26,338.63,342.75,L5
2005-03-03 22:03:53+00:00,355.26,352.40,360.76,L7
2005-03-11 22:01:07+00:00,343.82,352.75,354.90,L5
2005-03-19 22:03:54+00:00,341.85,351.27,350.65,L7
2005-04-12 22:01:42+00:00,336.96,344.88,344.47,L5
2005-04-20 22:04:08+00:00,344.30,347.20,341.80,L7
2005-06-07 22:03:42+00:00,339.21,,,L7
2005-06-23 22:03:37+00:00,338.93,339.89,349.42,L7
2005-07-09 22:03:38+00:00,343.49,353.29,359.20,L7
2005-08-26 22:03:51+00:00,331.92,339.40,340.41,L7
2005-09-19 22:02:44+00:00,334.84,344.32,353.52,L5
2005-09-27 22:03:16+00:00,349.03,354.73,368.05,L7
2005-10-05 22:02:17+00:00,331.95,346.66,346.49,L5
2005-11-06 22:02:46+00:00,336.31,339.83,343.69,L5
2006-02-10 22:04:39+00:00,318.26,332.58,331.66,L5
2006-02-26 22:05:22+00:00,345.89,354.84,348.40,L5
2006-03-22 22:04:18+00:00,,350.90,349.95,L7
2006-04-15 22:05:54+00:00,340.29,354.35,355.92,L5
2006-05-17 22:06:45+00:00,328.13,342.65,345.92,L5
2006-06-26 22:04:08+00:00,340.64,348.83,352.91,L7
2006-07-04 22:07:29+00:00,322.17,332.52,338.71,L5
2006-07-12 22:04:25+00:00,332.57,344.31,343.81,L7
2006-07-28 22:03:54+00:00,333.42,353.61,349.42,L7
2006-08-05 22:07:55+00:00,337.66,345.60,352.22,L5
2006-08-29 22:04:14+00:00,344.09,349.32,349.60,L7
2006-09-14 22:03:45+00:00,348.18,350.70,362.16,L7
2006-10-08 22:08:17+00:00,343.11,346.34,347.69,L5
2006-10-16 22:04:06+00:00,341.00,343.75,349.75,L7
2006-10-24 22:08:50+00:00,341.22,352.06,352.54,L5
2006-12-11 22:08:52+00:00,351.01,351.88,350.12,L5
2007-02-13 22:09:11+00:00,338.71,341.64,345.95,L5
2007-03-09 22:05:07+00:00,347.19,346.91,345.13,L7
2007-05-12 22:04:35+00:00,,,375.44,L7
2007-06-13 22:04:28+00:00,335.68,,,L7
2007-07-15 22:04:48+00:00,342.78,358.77,,L7
2007-09-01 22:04:31+00:00,335.46,343.14,348.69,L7
2007-09-09 22:07:21+00:00,340.51,352.06,358.35,L5
2007-09-16 22:13:28+00:00,335.60,341.71,348.91,L5
2007-10-02 22:13:18+00:00,320.38,324.84,329.99,L5
2007-11-20 22:04:22+00:00,356.47,355.51,360.69,L7
2007-12-06 22:04:28+00:00,343.71,347.28,,L7
2007-12-22 22:04:56+00:00,341.79,344.82,349.87,L7
2008-01-07 22:04:58+00:00,342.28,342.89,348.54,L7
2008-02-16 22:05:09+00:00,338.14,344.05,352.86,L5
2008-03-11 22:04:44+00:00,332.35,337.83,338.36,L7
2008-04-12 22:04:20+00:00,331.30,344.82,346.96,L7
2008-05-14 22:04:36+00:00,,,351.74,L7
2008-07-17 22:03:58+00:00,324.36,,,L7
2008-08-02 22:03:50+00:00,326.15,343.98,340.66,L7
2008-08-18 22:03:44+00:00,335.30,,,L7
2008-11-14 21:57:52+00:00,339.91,344.67,347.52,L5
2008-11-22 22:03:51+00:00,348.49,351.01,354.70,L7
2009-01-01 21:59:19+00:00,336.93,342.71,348.51,L5
2009-01-17 21:59:20+00:00,329.46,336.36,343.26,L5
2009-01-25 22:04:21+00:00,337.08,,,L7
2009-02-26 22:04:37+00:00,339.28,351.47,354.51,L7
2009-03-14 22:04:45+00:00,345.44,350.95,360.19,L7
2009-03-30 22:04:52+00:00,341.87,346.44,354.53,L7
2009-05-01 22:05:01+00:00,338.11,341.13,346.77,L7
2009-06-18 22:04:37+00:00,331.00,350.14,348.61,L7
2009-08-05 22:04:48+00:00,340.47,362.01,357.09,L7
2009-10-24 22:04:54+00:00,336.88,347.12,351.50,L7
2009-11-25 22:05:21+00:00,344.97,344.26,349.98,L7
2010-01-28 22:05:55+00:00,340.39,347.36,350.41,L7
2010-02-05 22:05:05+00:00,346.02,350.96,357.30,L5
2010-02-13 22:06:06+00:00,335.63,336.79,343.94,L7
2010-02-21 22:05:08+00:00,328.91,334.65,343.12,L5
2010-03-01 22:06:15+00:00,332.04,338.01,338.09,L7
2010-05-04 22:06:23+00:00,354.93,359.25,359.95,L7
2010-06-12 22:12:31+00:00,332.15,,,L7
2010-07-23 22:06:50+00:00,333.65,349.86,,L7
2010-08-08 22:06:48+00:00,331.90,344.84,345.63,L7
2010-09-09 22:06:53+00:00,338.35,355.40,353.83,L7
2010-09-25 22:06:53+00:00,340.94,340.20,350.69,L7
2010-10-11 22:06:57+00:00,338.07,,352.97,L7
2010-12-14 22:07:37+00:00,347.86,348.94,350.46,L7
2011-02-08 22:04:11+00:00,340.82,352.20,349.65,L5
2011-02-16 22:08:03+00:00,338.56,340.76,345.01,L7
2011-03-12 22:04:07+00:00,342.27,344.39,354.88,L5
2011-03-28 22:04:02+00:00,339.86,348.81,354.81,L5
2011-04-05 22:08:14+00:00,337.51,341.67,,L7
2011-04-28 22:14:00+00:00,,343.40,344.23,L7
2011-05-23 22:08:11+00:00,342.74,349.12,349.92,L7
2011-06-08 22:08:12+00:00,351.12,353.10,359.06,L7
2011-07-01 22:13:54+00:00,332.92,337.86,345.43,L7
2011-07-10 22:08:07+00:00,335.05,343.33,,L7
2011-07-17 22:13:54+00:00,,,340.40,L7
2011-07-26 22:08:05+00:00,341.21,347.35,345.03,L7
2011-08-02 22:13:50+00:00,341.01,343.78,349.22,L7
2011-08-27 22:07:59+00:00,341.97,358.59,363.31,L7
2011-09-12 22:07:53+00:00,329.88,339.63,339.81,L7
2011-09-28 22:07:51+00:00,337.14,346.89,352.75,L7
2011-11-15 22:08:10+00:00,346.64,360.63,351.70,L7
2012-01-02 22:08:37+00:00,348.78,350.63,358.76,L7
2012-04-07 22:08:40+00:00,,340.14,336.26,L7
2012-04-23 22:08:52+00:00,339.23,346.83,346.68,L7
2012-08-29 22:09:52+00:00,341.82,347.97,,L7
