dates,nzd0429-0000,nzd0429-0001,nzd0429-0002,nzd0429-0003,nzd0429-0004,nzd0429-0005,nzd0429-0006,nzd0429-0007,nzd0429-0008,nzd0429-0009,nzd0429-0010,nzd0429-0011,nzd0429-0012,nzd0429-0013,nzd0429-0014,nzd0429-0015,nzd0429-0016,nzd0429-0017,nzd0429-0018,nzd0429-0019,nzd0429-0020,nzd0429-0021,nzd0429-0022,nzd0429-0023,nzd0429-0024,nzd0429-0025,nzd0429-0026,nzd0429-0027,nzd0429-0028,nzd0429-0029,nzd0429-0030,nzd0429-0031,nzd0429-0032,nzd0429-0033,nzd0429-0034,nzd0429-0035,nzd0429-0036,nzd0429-0037,nzd0429-0038,nzd0429-0039,nzd0429-0040,nzd0429-0041,nzd0429-0042,nzd0429-0043,nzd0429-0044,nzd0429-0045,nzd0429-0046,nzd0429-0047,nzd0429-0048,nzd0429-0049,nzd0429-0050,nzd0429-0051,nzd0429-0052,nzd0429-0053,satname
2001-03-31 22:10:07+00:00,421.10,,433.85,,430.55,425.62,426.15,428.61,424.38,425.83,428.93,425.03,424.57,423.28,421.50,418.64,414.44,412.31,411.09,407.43,402.93,410.64,407.63,413.29,405.61,413.42,414.27,408.82,412.04,406.47,395.02,394.69,395.26,392.65,388.36,388.36,383.76,383.26,376.68,380.40,384.24,389.33,403.99,407.86,413.55,403.82,395.43,396.94,395.87,392.68,387.52,364.33,361.09,363.64,L7
2001-05-02 22:10:03+00:00,,,392.40,404.52,409.53,413.10,412.44,407.66,415.15,409.01,413.74,412.65,411.16,410.63,403.38,405.33,400.70,398.10,396.12,394.99,391.56,390.80,399.92,399.37,396.81,400.09,398.58,398.50,393.95,377.33,,,,,,,,,,,,,,,,,,,381.25,371.61,374.75,371.15,370.94,356.13,L7
2001-06-03 22:09:40+00:00,,,388.82,399.73,413.84,417.54,413.21,406.24,411.38,408.44,414.69,410.31,409.44,403.37,404.13,403.08,397.77,392.50,391.10,392.61,389.47,385.65,387.47,384.91,387.36,392.33,392.14,391.28,390.25,,,,,,,,,,,,,,,,,,394.55,385.74,386.85,381.30,383.51,379.26,357.28,340.98,L7
2001-07-05 22:09:21+00:00,,,,,,,,415.14,425.18,424.95,428.91,431.97,424.81,421.57,422.92,420.33,413.35,404.85,405.95,410.12,411.70,396.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.24,382.73,385.30,340.93,326.43,L7
2001-09-23 22:08:26+00:00,385.89,385.69,387.72,384.81,385.40,389.75,391.84,392.28,395.78,398.36,399.11,396.56,399.61,398.53,390.58,394.47,390.84,389.81,387.48,378.58,379.39,387.05,377.55,381.56,377.91,381.78,381.38,381.00,378.60,372.64,370.62,369.41,371.83,361.58,369.34,366.81,358.48,361.46,366.26,364.45,366.31,,,384.74,387.23,378.09,376.20,374.89,365.67,361.87,366.08,356.21,339.93,333.39,L7
2002-01-29 22:08:45+00:00,,,397.87,407.43,422.92,430.17,424.11,420.43,417.54,420.00,416.96,418.28,418.18,412.20,410.61,411.69,408.29,408.05,405.35,405.42,404.31,403.41,404.73,405.72,406.36,411.34,403.37,402.80,395.79,,,,,,,,382.13,382.22,379.56,375.75,385.55,387.81,396.23,402.52,388.15,384.84,370.32,353.63,352.24,340.02,352.51,359.69,350.91,333.90,L7
2002-02-14 22:08:53+00:00,,423.43,425.75,428.11,430.74,431.33,427.08,422.82,422.69,421.17,421.74,419.91,418.22,416.27,413.79,416.64,411.59,407.32,403.37,401.46,400.44,396.90,397.18,399.30,395.96,400.32,406.66,406.62,402.78,,,,,,,,,378.73,377.64,375.51,378.99,390.10,391.86,397.86,391.58,384.11,374.33,365.30,361.36,351.27,347.60,348.38,330.60,328.57,L7
2002-03-02 22:08:56+00:00,,,405.84,407.57,405.00,406.18,404.35,404.63,398.10,400.91,404.54,402.79,401.13,395.21,398.30,396.46,393.55,395.22,388.32,383.89,382.18,383.73,383.54,384.93,381.66,386.21,389.17,390.55,378.58,386.76,387.64,370.14,365.58,362.38,364.85,365.60,362.99,361.50,362.18,362.27,366.68,369.95,371.75,376.32,383.10,366.20,364.77,362.35,360.04,350.90,348.45,335.06,326.41,326.46,L7
2002-04-03 22:08:45+00:00,,404.51,411.00,419.11,422.20,420.77,420.21,417.00,415.05,417.18,416.22,411.78,407.17,408.44,414.86,415.50,413.27,409.80,405.69,399.22,394.67,399.40,393.02,393.44,394.68,391.70,393.95,397.69,400.63,394.10,389.45,390.10,390.47,386.16,387.53,388.08,380.08,380.51,380.94,376.56,380.25,384.15,394.31,396.62,392.74,382.56,375.18,375.11,368.67,367.46,368.46,360.58,347.16,353.38,L7
2002-06-06 22:08:34+00:00,,,,,,,391.65,393.03,395.54,400.84,402.28,397.22,406.96,391.98,394.24,398.45,386.33,392.61,395.62,393.49,388.92,384.99,387.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-07-24 22:08:14+00:00,,,,,,,,,396.74,391.74,391.36,403.75,396.05,389.42,398.72,393.58,394.05,393.92,396.63,392.29,390.59,392.99,396.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.32,314.68,L7
2002-08-25 22:08:00+00:00,,,,,,,,390.73,385.27,390.14,391.91,389.23,386.75,383.66,382.25,385.16,383.82,385.20,387.84,384.15,381.31,385.58,,,,,,,,,,,,,,,,,,,,,,,,,,,373.24,359.99,373.16,369.92,346.27,313.44,L7
2002-09-10 22:07:55+00:00,382.33,386.15,369.70,369.12,368.86,380.07,380.26,375.77,378.84,378.38,382.52,389.86,386.11,385.72,383.87,384.18,379.05,383.41,384.48,378.58,377.89,382.70,376.20,385.35,389.86,386.84,378.56,372.68,374.83,383.33,371.13,365.80,370.19,370.04,362.07,362.99,363.48,354.43,354.79,356.79,366.21,,376.03,378.77,374.22,365.55,360.96,361.08,356.29,357.53,359.48,354.21,335.14,339.20,L7
2002-12-31 22:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,388.09,393.58,384.79,374.76,359.30,374.22,386.31,393.26,387.30,388.46,381.73,382.13,386.40,381.85,388.42,387.15,383.98,380.19,373.49,379.86,386.31,392.37,401.86,391.63,389.59,383.30,376.66,374.10,367.45,367.85,382.12,361.63,350.01,L7
2003-02-01 22:08:33+00:00,366.06,359.63,353.51,357.54,363.55,371.44,366.37,365.93,375.80,374.80,382.97,388.90,385.94,386.89,387.54,389.26,383.96,385.33,386.33,389.05,389.13,381.42,381.09,372.51,356.36,350.84,347.70,372.87,375.48,366.39,369.81,370.51,375.11,378.74,374.90,373.47,373.79,371.26,365.12,360.61,366.22,371.44,370.72,382.92,369.72,373.91,365.99,363.37,355.64,351.12,348.21,355.18,345.96,338.91,L7
2003-05-24 22:08:40+00:00,,,,,,,,,400.38,407.04,409.76,408.70,404.95,410.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-08-20 21:57:03+00:00,,,,,,,,383.57,381.16,385.57,391.93,392.53,391.61,393.74,391.73,389.58,389.06,388.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.08,365.58,364.73,355.76,351.10,320.53,L5
2003-08-28 22:08:21+00:00,,,,,,,,374.17,378.67,379.59,387.96,387.34,387.16,386.67,388.85,383.55,385.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.23,342.92,354.95,351.17,330.93,323.46,L7
2003-11-24 21:58:27+00:00,405.22,384.13,370.10,373.85,384.16,386.42,387.81,384.20,382.67,379.40,388.84,387.86,385.15,384.29,384.25,384.49,392.18,390.02,388.96,402.72,401.18,382.44,,,375.76,377.11,377.15,380.31,376.71,376.05,384.22,389.75,391.40,393.06,391.89,393.13,393.73,389.80,377.25,374.51,374.74,381.68,378.57,388.21,387.90,384.10,378.52,371.14,375.71,368.54,365.35,355.14,336.85,330.38,L5
2003-12-10 21:58:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.34,391.68,394.60,402.93,398.78,394.11,366.55,369.04,367.03,360.40,365.99,364.68,349.28,349.09,L5
2003-12-26 21:58:42+00:00,408.35,380.24,363.16,369.20,374.78,373.04,375.38,373.00,378.20,384.28,376.54,375.50,373.04,375.42,379.23,377.90,376.28,378.80,385.24,383.64,382.17,375.55,370.82,375.31,368.40,361.59,364.43,371.76,374.17,360.79,362.95,363.77,379.96,378.97,376.65,378.37,371.14,370.50,367.50,358.65,361.89,363.80,379.82,383.22,384.86,379.37,374.20,373.74,372.78,363.89,362.80,355.90,333.95,318.12,L5
2004-01-19 22:08:59+00:00,394.68,382.04,368.54,,,380.43,376.45,373.69,379.27,382.03,390.59,388.55,384.37,385.15,387.24,388.49,390.33,382.64,,,372.44,,,,,,,377.06,378.74,372.45,371.26,371.90,,,377.76,382.25,381.45,384.87,371.38,368.96,374.85,378.93,379.39,396.59,380.77,380.32,381.09,,361.40,345.12,345.73,341.55,333.75,330.25,L7
2004-02-04 22:09:05+00:00,400.84,376.61,371.88,366.40,365.38,371.82,371.59,366.86,371.07,366.59,,,379.58,373.19,380.06,374.17,377.82,374.41,374.33,370.19,364.80,,,,,,,368.24,370.54,363.34,,,,,,,,,,,,,,388.87,375.10,367.52,362.34,353.25,349.81,336.27,341.09,340.13,327.53,,L7
2004-03-23 22:09:16+00:00,,,,,,374.82,371.52,371.23,374.08,375.49,376.10,376.37,378.54,383.04,382.10,380.51,381.08,,,370.00,361.77,358.05,360.25,361.64,362.95,365.87,369.89,373.70,371.95,366.25,366.10,,,370.50,372.11,378.04,375.50,371.62,370.72,365.42,369.89,377.45,384.51,394.40,385.23,,,361.86,352.43,350.14,351.60,346.09,319.75,310.86,L7
2004-04-08 22:09:12+00:00,,,,,,,,,,,,382.44,382.28,382.62,381.41,,,,,,,,,,,,,,371.10,366.99,370.24,370.82,367.29,374.97,371.70,375.52,376.03,373.99,,,,,,,,,,,,,,,,,L7
2004-04-24 22:09:07+00:00,408.02,402.42,391.96,387.56,383.24,384.84,379.82,384.88,383.15,389.45,390.28,390.77,,,,398.70,396.09,391.09,390.99,388.46,390.65,383.73,383.21,,,,,,,388.06,388.40,391.78,389.83,392.14,393.86,391.03,392.58,393.15,393.51,390.61,396.24,,,408.83,402.99,396.30,391.11,387.41,380.39,379.86,381.57,361.26,349.22,319.80,L7
2004-05-02 22:00:09+00:00,377.70,351.03,,,316.70,,377.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-05-18 22:00:38+00:00,,,,,,,405.33,384.74,387.00,391.54,398.02,400.65,402.93,397.38,400.72,402.51,393.65,393.31,388.22,387.50,383.17,382.93,404.18,396.47,399.76,,,,,,,,,,,,,,,,,,,,,,,383.69,381.59,356.76,357.56,353.52,326.44,320.56,L5
2004-06-11 22:09:02+00:00,,,,,,,388.58,387.72,395.29,,,398.91,403.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-07-29 22:08:50+00:00,,,,,,,,,376.84,380.05,,,,387.38,387.64,388.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-08-22 22:03:12+00:00,,,,,,,,,361.22,365.34,360.57,358.86,369.48,370.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-09-23 22:04:02+00:00,365.99,354.02,349.74,343.56,352.58,360.51,364.41,360.61,370.84,373.81,381.12,382.17,377.75,373.87,372.68,369.51,368.06,367.51,364.45,364.56,362.49,352.89,368.25,370.03,371.95,381.97,378.57,376.48,382.05,373.52,371.11,368.45,370.33,377.72,374.90,378.64,376.99,377.21,368.46,360.71,358.54,363.92,366.47,374.78,370.55,366.61,368.00,360.25,368.82,366.49,358.32,346.23,335.64,330.13,L5
2004-10-01 22:08:33+00:00,366.69,357.84,350.82,354.96,361.42,,,368.99,370.95,378.76,378.14,378.71,379.30,379.40,379.03,377.53,377.05,376.02,372.34,370.35,,,377.36,377.63,376.99,380.23,380.78,381.70,381.73,378.05,374.37,375.14,373.94,373.03,,,387.47,383.07,379.48,372.30,370.97,372.07,373.94,381.84,374.50,380.20,381.26,377.12,,,366.44,359.16,341.47,336.41,L7
2004-10-17 22:08:38+00:00,372.16,363.38,356.94,356.57,358.31,364.92,364.81,364.63,365.84,372.84,380.25,380.81,378.94,,,383.21,379.71,377.73,375.98,366.37,371.30,370.88,373.10,379.12,385.13,388.11,390.87,387.20,,,381.00,384.71,383.24,386.55,387.41,389.43,387.81,382.05,380.36,375.58,375.15,385.65,,392.64,391.35,385.88,376.96,371.22,367.23,363.16,360.83,349.81,339.31,339.22,L7
2004-11-18 22:08:57+00:00,375.60,365.11,368.84,367.17,364.41,355.73,360.91,369.79,377.67,382.08,385.44,388.57,,,384.20,384.60,387.08,384.87,390.75,369.49,372.31,370.43,374.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-11-26 22:05:17+00:00,364.42,354.31,349.24,355.74,363.69,366.31,361.61,365.73,379.54,370.90,372.55,369.04,370.83,372.61,373.53,370.40,371.83,381.15,372.33,374.71,,,377.88,382.77,375.04,376.10,376.68,376.63,375.77,367.52,364.73,380.19,377.46,381.57,378.79,385.00,387.54,381.90,370.76,370.38,367.46,370.16,368.80,382.15,370.82,376.94,371.31,369.04,373.63,365.47,363.45,350.66,332.81,324.35,L5
2005-01-29 22:06:17+00:00,,,,,,,379.22,,396.93,,,,,,,395.98,396.78,,334.86,,,,,,,,,,,,,,,,,,,,,397.98,,405.84,367.16,391.87,354.64,376.84,337.60,380.10,408.71,347.21,,,,,L5
2005-03-02 22:06:47+00:00,,,,,,,,,,366.84,372.01,367.16,370.17,360.01,362.38,379.35,375.38,382.20,,360.51,359.10,371.51,357.01,360.82,361.81,366.78,375.75,377.45,376.06,382.36,381.25,377.77,373.18,374.75,380.66,379.49,369.22,370.15,361.43,355.62,357.90,364.46,377.38,386.10,387.74,372.73,367.44,363.34,360.63,356.00,355.25,340.03,329.47,317.27,L5
2005-03-26 22:09:40+00:00,383.61,376.82,368.23,,,387.45,374.06,375.49,377.25,394.91,394.59,407.23,405.98,405.61,399.15,395.58,400.27,391.64,,,,,,,,,,,405.93,399.20,403.50,400.87,,,406.54,,,416.18,409.71,395.27,389.82,398.28,405.78,416.44,404.60,396.31,389.60,,380.33,370.25,375.63,380.01,378.94,,L7
2005-04-27 22:09:33+00:00,379.65,366.96,361.02,358.07,359.12,359.34,,,369.68,377.33,377.34,380.99,378.87,381.41,381.36,382.67,381.00,379.30,376.97,366.11,,,,367.87,369.30,372.73,,,391.54,385.79,378.84,376.89,373.64,377.12,378.89,,,390.10,383.61,372.38,371.77,372.93,378.16,382.19,379.09,371.38,368.97,365.45,362.27,,,368.15,356.62,330.57,L7
2005-05-29 22:09:33+00:00,394.03,382.02,386.65,,,,362.39,363.60,362.77,369.11,365.83,363.53,365.71,373.34,377.48,391.45,386.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.91,360.90,288.65,L7
2005-07-08 22:07:39+00:00,,,,,,,,,377.71,392.91,380.06,379.71,379.15,378.27,385.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.72,L5
2005-07-24 22:07:50+00:00,394.63,371.11,360.98,372.25,,,,371.54,376.48,363.76,374.03,391.08,382.96,378.36,369.44,382.96,377.04,370.01,367.56,381.43,373.72,389.33,383.62,366.75,393.93,375.53,375.29,381.51,377.02,369.15,376.79,365.26,367.77,363.55,364.26,385.96,,,,,393.87,415.52,,,413.66,378.46,361.19,347.46,338.70,331.51,336.85,326.23,314.82,331.52,L5
2005-09-10 22:08:07+00:00,384.83,366.64,367.48,368.09,367.51,368.45,369.17,376.57,370.81,377.22,375.44,372.11,364.06,365.06,362.99,363.65,366.65,372.28,365.98,371.42,370.50,379.33,382.11,384.87,382.85,391.82,387.45,383.11,379.80,377.31,374.92,374.63,376.72,383.34,383.85,383.88,378.41,378.85,377.80,378.20,372.50,377.82,382.35,383.90,379.53,364.59,358.38,359.15,345.43,329.12,341.16,344.36,338.69,327.13,L5
2005-09-26 22:08:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.20,,,,,,,,,,,371.78,380.45,L5
2005-10-20 22:09:11+00:00,393.22,379.84,374.20,377.10,378.02,382.84,380.08,379.85,377.39,386.12,387.96,390.03,389.81,393.41,,,387.39,392.63,393.92,386.81,389.73,388.99,396.73,400.58,405.87,405.30,406.60,405.93,406.01,,,393.77,392.49,388.46,386.93,386.92,390.39,386.33,384.08,380.62,379.31,390.33,392.88,,,386.78,379.74,377.19,373.67,371.92,370.51,366.60,357.50,350.45,L7
2005-11-13 22:08:20+00:00,382.94,368.35,355.24,353.36,368.79,365.12,351.78,350.25,356.46,359.57,362.52,365.49,367.08,368.14,374.89,374.44,362.65,358.63,,341.69,361.45,363.96,368.04,366.76,373.74,375.14,371.06,379.24,384.24,382.90,383.64,377.40,377.45,379.19,371.14,373.58,375.97,376.39,370.71,364.35,368.92,380.29,379.27,391.32,385.40,374.29,371.12,358.13,346.22,334.80,336.46,328.03,322.62,315.61,L5
2005-12-23 22:09:39+00:00,399.76,370.55,373.42,377.73,375.07,379.64,376.15,379.73,,,,377.87,379.44,378.52,391.77,390.04,386.38,373.72,386.54,378.56,369.86,380.30,384.71,,,393.05,400.69,403.83,401.24,402.59,391.91,389.42,381.17,379.77,374.97,376.95,374.62,,,381.42,377.75,386.21,397.67,402.77,399.52,386.35,378.13,373.56,369.91,363.04,359.49,,,,L7
2006-01-24 22:09:56+00:00,383.43,360.91,351.38,354.91,353.73,359.25,363.57,361.15,365.22,,,371.86,373.57,374.53,379.83,384.19,380.91,379.08,368.86,373.43,371.13,,,376.05,,,389.54,393.97,389.44,387.39,388.91,386.26,383.94,384.82,389.01,389.23,386.11,379.82,,,367.30,372.38,381.63,388.13,377.75,375.48,368.43,360.90,362.68,358.57,357.68,343.61,,,L7
2006-02-09 22:10:01+00:00,396.11,375.55,369.08,366.87,366.83,372.28,369.96,366.11,374.50,371.72,,,380.14,375.66,378.92,382.13,380.15,376.00,371.85,368.26,375.90,,,,,,,389.04,385.11,389.17,388.13,389.55,389.09,389.28,398.59,397.36,402.50,396.50,386.68,,,384.27,382.27,397.23,382.24,385.87,378.02,366.16,364.94,353.60,349.31,358.68,333.56,,L7
2006-06-01 22:10:02+00:00,,,,,,,,377.66,374.21,381.09,380.36,376.89,368.91,383.88,393.02,397.42,379.14,381.13,,,391.57,,,,396.50,396.38,397.34,394.86,394.34,,,,,,,,,,,,,,,,,,,,,,,368.19,355.09,325.51,L7
2006-06-25 22:12:44+00:00,,,363.79,380.35,378.22,386.09,390.14,378.27,378.32,375.70,378.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.26,386.57,361.88,369.45,372.92,365.27,311.32,L5
2006-08-04 22:09:40+00:00,,,371.10,365.98,371.66,378.10,374.57,376.58,380.58,380.02,384.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.35,401.27,396.46,395.76,384.56,378.15,370.98,313.72,L7
2006-09-21 22:09:29+00:00,378.38,,,,350.00,361.88,355.35,352.17,358.80,365.52,371.01,362.80,359.57,352.56,354.13,351.57,349.28,,,364.16,366.67,364.27,375.51,364.47,370.51,372.69,,,366.88,361.71,372.24,,,371.64,376.14,377.09,382.12,386.01,372.41,365.59,363.97,367.90,373.13,393.57,377.55,,,366.94,354.87,366.73,367.27,374.27,345.04,327.16,L7
2006-10-23 22:09:36+00:00,360.66,342.65,333.79,339.13,345.71,352.36,347.85,349.06,353.07,356.28,361.34,359.20,,,362.17,357.47,350.89,344.46,339.48,353.82,360.81,354.89,360.03,366.31,366.24,368.32,370.98,,,369.94,369.96,368.34,366.20,371.07,374.55,375.76,379.87,377.61,374.81,369.93,373.10,,,391.33,378.15,375.93,371.21,369.51,370.52,364.37,361.72,347.19,342.05,333.99,L7
2006-10-31 22:14:17+00:00,372.34,356.43,353.73,356.51,360.59,363.14,365.56,373.12,380.51,382.83,388.00,388.06,385.64,379.23,382.80,380.59,366.41,380.35,381.53,378.99,378.05,390.64,389.61,390.66,396.24,397.14,399.30,391.90,392.48,386.96,383.31,387.62,382.85,382.08,391.60,389.65,398.46,394.47,395.33,396.01,399.85,400.16,412.66,411.82,412.42,408.10,398.96,392.14,394.88,393.62,388.68,377.02,367.16,359.02,L5
2006-11-08 22:09:50+00:00,,,339.08,341.69,343.00,347.58,346.58,350.17,354.86,362.23,365.17,365.36,365.85,369.14,368.96,,,353.97,360.03,359.19,362.41,361.51,366.76,365.50,368.86,370.73,374.11,374.36,374.35,,,367.09,371.05,372.24,370.36,367.95,368.67,373.20,370.21,368.58,369.94,375.86,389.99,396.21,,382.19,375.74,370.01,366.70,358.53,358.88,349.25,331.94,330.05,L7
2007-02-04 22:14:57+00:00,376.56,358.69,356.91,360.51,357.90,368.42,365.97,368.65,373.03,372.37,378.18,376.66,372.36,383.99,387.18,384.95,366.32,373.69,384.63,381.35,378.16,380.91,384.66,392.06,394.57,393.97,395.90,401.44,399.28,394.22,385.42,387.40,385.18,388.66,391.32,398.14,403.35,403.34,399.06,400.26,398.11,397.37,406.73,410.80,402.48,395.62,390.07,383.50,378.39,368.11,376.29,373.95,356.33,356.07,L5
2007-02-12 22:10:24+00:00,374.59,364.08,361.27,,,372.85,366.29,368.59,366.81,370.25,370.70,370.27,371.01,376.17,380.11,383.49,368.53,377.08,,,388.13,386.19,386.54,389.49,389.39,391.81,390.08,392.23,393.66,386.92,385.18,384.55,,,396.76,398.33,401.79,400.77,402.45,397.35,398.09,401.29,404.24,413.32,405.10,402.29,393.99,,,388.48,380.76,380.71,387.14,391.98,L7
2007-02-20 22:14:57+00:00,379.46,364.13,350.61,352.44,360.87,361.58,365.75,369.64,374.25,378.20,378.43,366.49,366.12,374.75,377.32,377.43,370.37,376.24,383.31,381.15,382.27,384.33,382.02,386.38,390.17,387.15,385.81,389.76,390.18,390.88,384.13,386.54,387.11,391.50,394.11,399.88,398.65,400.97,400.63,388.16,387.50,390.68,395.26,402.00,389.36,385.63,386.24,388.76,382.47,382.97,383.87,379.02,369.58,358.09,L5
