,dates,per0084-0000,per0084-0001,per0084-0002,per0084-0003,per0084-0004,per0084-0005,per0084-0006,per0084-0007,per0084-0008,per0084-0009,per0084-0010,per0084-0011,per0084-0012,per0084-0013,per0084-0014,per0084-0015,per0084-0016,per0084-0017,per0084-0018
0,1986-03-16 14:48:34+00:00,,,,256.5964429507852,248.30258345665004,250.14895564324453,,,,322.14121422069604,324.5100181509498,337.8351367008169,351.7567494242854,397.2302113871416,395.87379372720335,,,276.0235039867303,271.44824596298963
1,1986-04-01 14:48:15+00:00,213.7387815387717,,,246.9189774448241,252.32821510798692,253.8142297551041,263.570967352616,,,324.04217062041545,323.37884017590085,345.9401171327189,,,384.56273841017986,,,242.85425284966468,236.3829181061586
2,1986-05-03 14:47:30+00:00,203.63104913845248,,,,230.55902926966866,232.57664958646723,233.45361555619468,,,289.5544451832884,,,,,,,,206.10356413621244,217.28516301603437
3,1986-09-08 14:43:16+00:00,,317.1811125766435,,250.76834677679176,252.25402607362548,252.97728056368857,,345.7262757744213,,338.83750254954435,335.01954150084384,315.9351114648733,350.79517670846565,366.4710142894161,373.03772744332286,368.1691280655674,363.8494451966904,,
4,1987-04-04 14:45:05+00:00,,311.9122453767658,314.97125505330604,,250.3264394603179,,,333.89378213590265,305.98407006171885,349.0790179977579,339.4604338173371,,364.5396476155119,342.08362263137906,339.01962972034323,346.2825472928782,364.4652465812942,,
5,1987-07-25 14:47:55+00:00,,330.8254849926267,335.99330445982923,,,,,347.72090262869386,,355.14809832860635,362.9628796280244,,,,,,,186.02861352140278,
6,1987-08-26 14:48:52+00:00,,,,,214.53367128364926,227.0487231423382,228.94048188069075,,,,,,,,325.768872080696,,,273.90856146091687,
7,1987-09-11 14:49:16+00:00,256.98795428756256,,299.6974829170741,240.04309779812996,245.51524788931974,327.07583774912365,329.14251110405513,307.3695778819523,294.7089749476053,,299.5352678415803,335.5457669148724,351.5445101595568,351.0253030147584,351.15983517945415,350.5205679994668,362.7468054519843,378.51354847859136,375.7825601411373
8,1987-09-27 14:49:38+00:00,311.8207734633382,314.54943102443946,313.99492189333824,327.13843428746986,,345.7889658745989,340.80947814236106,318.23211203734553,326.4455460991099,336.73773687795267,329.7186848674179,336.1631497496553,352.96054262231917,353.57439425901396,355.54338711353427,353.9545310955554,360.0882516693209,366.57029109813993,367.52050746270106
9,1987-10-13 14:49:57+00:00,332.40072870888116,320.94727884323197,322.1623231395682,324.1012111406047,,353.83765309962007,338.8670664163287,323.1686136976238,326.9505643151695,325.0070232650072,322.8857664715658,342.07499966862406,352.30156306935856,348.0823526981237,350.0527907741684,355.2343885641901,353.4861766052716,363.58679984781145,366.88312716430136
