,dates,chi0488-0000,chi0488-0001,chi0488-0002,chi0488-0003,chi0488-0004,chi0488-0005,chi0488-0006,chi0488-0007,chi0488-0008,chi0488-0009,chi0488-0010,chi0488-0011,chi0488-0012,chi0488-0013,chi0488-0014,chi0488-0015,chi0488-0016,chi0488-0017,chi0488-0018,chi0488-0019,chi0488-0020,chi0488-0021,chi0488-0022,chi0488-0023,chi0488-0024,chi0488-0025,chi0488-0026,chi0488-0027,chi0488-0028,chi0488-0029,chi0488-0030,chi0488-0031,chi0488-0032,chi0488-0033,chi0488-0034,chi0488-0035,chi0488-0036,chi0488-0037,chi0488-0038,chi0488-0039,chi0488-0040,chi0488-0041,chi0488-0042,chi0488-0043,chi0488-0044,chi0488-0045,chi0488-0046
12,1986-12-21 14:00:49+00:00,211.63543886862047,203.35374770293848,172.98731135119147,146.28656945159474,172.43700685157086,208.23474870449343,194.4432079275802,197.62186587334855,172.02655122424437,183.73602982653378,171.73887933120756,178.20728039225935,194.2880139838548,171.39152594268973,192.15728472871044,191.667132779787,160.22149053499783,190.86451864259652,217.2956652222023,163.27428866295045,163.55607198336054,206.9739361298249,238.4957644212012,229.8825628878326,178.95188305490922,144.88682967351616,165.59923834600326,234.72646732834394,210.70417612927886,190.93258744259407,217.18977081886308,198.64929137089916,161.29814640460978,173.79365827472077,180.94676520831973,166.56742542446952,180.7613331506907,184.62522021605423,198.37578102168595,179.96493347313793,131.6005342478714,124.69045375428898,156.98989127304904,112.98112480559675,114.4914697431886,155.15481164380262,159.72762847811475
13,1987-01-06 14:00:54+00:00,220.8264203255177,206.04562203725862,160.47344461199617,135.98230685673389,163.53100733490692,202.72400704198614,202.5057266265802,202.97143335660297,187.51060771786658,171.20404354903738,180.9800070549382,172.44617269190422,188.36992078438698,180.55624412635302,173.22422876232267,189.1637698788764,164.47239894123408,180.91488898095307,209.17153165772652,174.690846795558,164.7640618496474,189.29686875341372,222.1347884600673,223.37767791387395,192.5727965049817,152.0683998727519,160.09705772573665,215.60134875709042,204.6825708732111,182.68822942866672,197.5628754316527,202.79219860204023,177.66147757779794,162.69275851643053,161.2363320550572,158.57265229801564,186.87642840424598,185.49866111757564,184.50839253191,184.20545852114253,129.83849137688804,119.55073330040159,152.6199501462314,123.87064992440114,101.36174208367252,153.62030844501857,163.56749217196952
14,1987-01-22 14:01:45+00:00,250.94391375024492,238.73176795094747,187.827258079696,143.42720940797656,156.12726443748193,186.3069281272271,207.44357604578417,213.66065161676056,204.71072058714748,190.80730254345505,177.08901779365536,187.8506216817438,177.9733863061342,190.01564414475362,177.87378925617708,192.9031047976285,185.89348961166615,167.1848015568663,193.810051634501,177.40913211402383,156.72237719369286,182.37756434555038,225.68689051703169,229.7577081261661,,145.42307453158196,155.3740618595333,218.2873277651097,213.05173318357197,189.45234803324314,194.04682646029306,215.8916737090281,202.4487204964364,181.8991764112243,154.9854689541098,156.5228023736252,182.50623235225788,203.5572119951853,183.88702980300496,184.08407724251813,144.97225532090596,127.87176878994484,159.02827992914868,131.21756197385156,103.8406825027887,146.41061132197436,174.62841947479234
15,1987-02-07 14:02:20+00:00,264.06189393991997,253.72564442936402,217.58039285911633,142.52292825684953,133.2971182521968,167.28937482619742,200.93004553711916,210.4388257975294,210.27987862064086,194.20426753141027,170.63381393668058,180.34801763738432,165.53456305520743,187.99848014438797,189.32438485057972,189.10863599566676,197.2291260965207,173.05541906467408,190.56782729691722,192.55738806091117,148.70185683545765,175.5935693989956,220.13247571284532,231.21698738354698,,,,,,,,,,,,,,,,,,,,,,,
16,1998-02-14 14:11:47+00:00,200.03634925263913,210.38680703324286,215.3861392844501,206.19537189674577,197.1807773881249,197.56070787809352,200.4257672139077,200.00490719861193,195.35182552633768,181.21279430753134,191.02271624156253,194.75844464940465,188.39878624029978,182.56429890839075,184.2713293138242,184.45642924185285,179.72887361649651,198.34389458681636,197.66448009461243,188.82944103254553,180.32161398074393,195.94713560221146,206.58697053418018,211.58380162310624,214.83899913057004,206.57770334653628,190.7541307223182,184.16224947372825,186.97120099448819,190.72938487213634,199.4573908231013,193.88730133486013,191.33763186358283,183.75875144773858,183.05435676013295,183.25059769276635,182.5230132042472,172.27033144581472,178.37837250399417,161.06295781210144,152.19890292510556,169.9909644715272,176.54332291702994,176.09917020249242,147.5179362543663,154.6787694959619,176.95424900792608
17,1998-03-25 14:18:35+00:00,200.13930361493428,215.90625741988788,223.06161727520856,215.77432817082587,219.39278759873014,192.9278567371679,200.32340883436913,216.37515896092714,194.31784687290178,196.81959070262513,188.32479733149628,197.61971452152846,200.70747431713673,184.8804201345168,200.8301365572184,212.45739623241866,176.9916239444069,167.25135040229418,197.80813299296523,218.78233364947067,,210.13439725126037,217.0842278973683,228.79637329246162,196.05815354984736,190.76115476840323,212.76343829904994,197.95934371640823,195.32267675853146,208.93014810673708,214.39640476845693,227.62782116940969,221.95535634019797,219.48475695873333,201.0327943974167,178.6915920094509,177.3431455657394,185.54380123388685,170.77725892995227,180.68130883063628,,179.7823634427903,173.61653356987185,174.10188389979857,176.6856563213674,164.91191414625396,145.63389549154377
18,1998-06-13 14:19:18+00:00,,,,209.28753142556724,206.00616536271127,201.9485212131895,195.81659892954536,184.69772054675852,176.01292099247118,179.1874169886571,,,,,174.44497396957064,163.70108372687196,177.29127613205745,169.34042916102675,,,,,,112.46096721684485,,,,,,,,190.82400619059646,196.29764775702895,191.79457327141827,178.41574844148388,170.07293846968554,175.18683488552682,173.56269184481937,172.5686525709922,170.94959276081187,174.40920511956332,170.77227031827044,164.4118646442842,162.41915166965882,153.43738508903914,154.61974094066926,118.06411893518799
19,1998-07-31 14:20:12+00:00,,,,198.93769360731042,179.57698862929107,168.96851932552116,167.27242343500797,178.30622096854685,175.38541178639355,,,,,173.54770313965633,168.80863377542659,165.16729330979058,160.85752447569777,,,,,,,,,176.56795726255567,195.61430245777646,,,,,,,174.7484697448441,131.32734611765795,,,206.01150844999515,,142.96086266285454,,,,,132.9872406349674,,97.94321792191234
20,1998-08-25 14:14:16+00:00,202.6711057972947,212.1292022174933,187.6087296323893,176.28987537220067,178.16633670398917,173.98129556672478,167.60695838907324,169.2617102006431,177.65861736588667,174.7682418734865,170.14811724747057,161.75707151946992,171.8965591679293,176.15744809210238,175.05873554148639,149.46881815679518,160.51849461789826,162.8465293416612,161.0538370018704,181.91898156235405,193.16427291534708,194.14408030500482,167.5772628217074,148.61901130107782,167.0345532072331,167.24638462555544,180.91958379446032,191.94846054619114,194.3750627181733,191.60487505930652,184.2995890045616,184.4653966159095,176.05479591697335,175.08121748117105,160.06829288498915,145.11944281170062,147.86207653428707,149.52272803347793,172.25867380473798,164.94704558456397,,123.53119514654873,122.66630727076443,125.80171224528578,119.06676483026551,113.89905560470629,105.97454272168257
21,1998-09-01 14:20:07+00:00,187.28477344071456,222.15572301588597,202.63092871259414,175.69545009413014,171.75286012411854,173.96334549831565,170.75745892614015,173.93825566955138,183.3913074165336,174.187820470953,172.58114177409368,168.0692900108418,172.69152474205873,173.7782449034494,163.2699522651983,156.7213371226743,158.32514099321259,163.23544841992515,175.47029715230997,192.73129962940908,193.38309899212862,192.0079439972786,174.82149577052786,157.55502941658716,173.1024635527609,171.41684140198012,171.57795706561137,170.54823992398542,170.39307651395606,184.85165962651283,216.61773515353025,192.61287772365273,175.72029427708298,170.64950934930286,165.2510836220324,152.76902521613437,152.51303962308756,151.90591321058884,171.44706458136238,169.7604462986806,,129.13861159194414,135.6458773718127,120.10390463843132,121.09138244322861,135.43196125089287,124.45406690060209
22,1998-09-10 14:14:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.50377014144567,,,,,,,,,,,,,,
23,1998-09-17 14:20:38+00:00,212.88801719427232,233.60470266083286,223.9968259156703,200.59607075422392,183.9009645621831,177.81067051284242,178.3612368486684,164.290094271162,172.69291212565344,186.57682488056543,194.60989534967695,188.01489284714367,194.4464330493348,187.76942403247847,163.9227662709855,155.7115414315509,171.41851578731038,163.72958498326383,175.38330820694298,190.49518984981472,190.59845283034073,196.78520508921832,181.32264705862178,179.65932670849384,181.13693933773632,178.01277599409104,176.18864522407046,174.0757199137996,169.7897769762578,179.02136327731102,199.6392487794799,220.05017626446357,201.5126284125434,160.24318111017845,156.12983690159788,173.33959205637706,157.910519260618,149.95194172802343,159.761948758558,167.03305986274643,135.15827970412036,137.0760954461038,136.86777672905208,134.17286656241302,140.20420499021338,144.01105252353784,122.81300457225905
24,1998-10-03 14:20:40+00:00,184.76601885424634,,,189.67853398472582,170.4292619875553,160.14197035407432,162.6684233500431,152.39416528194255,153.3404586806225,156.68631330338997,174.06380412190506,172.94046626595417,175.0511987642282,170.03653029921986,162.19677133664013,150.64027583006384,153.55008759276413,153.45581563489066,165.3841812306727,166.3630599973651,177.46210760152903,176.13370219309752,147.08054441114993,165.06117502349116,167.17774924022328,175.47294172893794,155.13133732200902,146.65824720402068,135.23930260079382,164.8837210088171,186.83636124951903,208.70332655414845,189.80316504234239,166.4183665301315,147.85869929613585,,148.55649352059248,128.74842442766356,124.97674328568189,131.25037429087,114.90457074535013,128.0711481514754,147.01445568112638,,115.11345417629218,,96.7952189975824
25,1998-11-29 14:14:40+00:00,220.47175578743875,232.43388024257223,221.6894994463423,219.93120188372706,213.80360150546463,206.1580081415216,204.43505459960366,197.58516310521338,191.33132969318206,182.18179471715442,185.3184444517894,178.6295280588716,184.3747645512209,188.6790051862873,194.23656728863875,179.47056541634777,177.5858237286312,177.90428636451537,192.3120219370229,191.37530240405698,188.38903509954523,203.93784435420184,,220.2416613388408,199.44082342813607,184.0845882007023,196.67968946525787,,,195.3615917503958,203.21411548647333,197.45572468298514,220.30787549092963,227.30545340208448,185.24884400023842,174.93966216736862,191.84734309726974,183.34650696252163,175.66375972643172,152.63070721822942,132.81998358990575,138.29300656738562,144.75637965371675,146.22178401499548,163.14381311575286,183.34896245259193,
26,1998-12-22 14:20:29+00:00,235.97544679917348,234.32217909816862,223.94987728879076,229.77209056302027,226.97955511712763,203.1445063548732,198.6446080493639,217.3402080140919,203.9811380336072,215.4252453560655,189.47602668423178,201.07286833250674,202.05121186335435,200.96473457482068,191.35555757628467,180.36817862661127,178.55100947792982,191.38807580544795,203.7949987196148,226.48913261124358,209.43027480228187,192.17436688284351,,216.02151120938964,207.0728358358275,208.5041714588894,193.5364309070631,,,206.71407409296825,197.99223073638365,195.81962644425406,203.9567867551096,226.8041467872975,205.62445702026034,179.216017597193,174.0677684480407,190.84125115332307,201.4968801072307,179.15577688434607,149.76565446756751,140.34744998309515,137.3257520252679,135.37446212323582,150.6828622444564,178.34494027087482,
27,1998-12-31 14:14:46+00:00,,,,,,193.7033406714788,184.33646988020428,185.9281225499546,176.25123628076713,183.0633093966369,178.41566819544428,,,,,,,,,,,177.79551106030473,179.24939612419695,200.69259487655114,189.17844044635243,195.1431158925908,178.6005397755248,177.5531791418279,,175.95190579883422,183.55306344541017,178.38141754418967,192.6412615171094,213.38570480838422,198.7565761797448,167.27783322670982,150.35462467770432,167.422532878216,181.63732009320427,157.30185565920885,133.1324436955718,127.19667240925259,126.01258926886314,110.97305815676677,132.9037121873763,163.68679914173867,
28,1999-05-24 14:13:53+00:00,,,,206.21522200400548,209.8687340160604,213.96458837566152,213.6222443841943,,201.87003078195045,216.33560655106305,204.85876999151137,206.4621226071983,198.78717591628939,223.61630860146306,219.74000229591633,201.62410253567143,177.92621167341235,200.3191837140331,235.56266683607305,231.28769473486,222.44554992297657,,,,,,,,,,,,200.63443600585154,176.00809075474356,179.98084514166132,,,,,,,156.84704453025876,,,157.01415468416315,,
29,1999-06-16 14:19:24+00:00,,,,,130.49851699520963,,,,,,,,,,,,,,,,,,173.71310454268746,166.9370683652516,,,,,,,,168.86956152984348,161.9560896669089,139.03323615490442,135.6236083512758,,,160.60874712369355,,170.23724698963477,,,,,,,
30,1999-08-11 14:34:44+00:00,,135.24232951870425,,,106.24514458232085,,,,,70.63926500040034,,,,,,,,,,,106.67452301806838,,,,175.06260766177311,,,,,,,,,161.589882947278,154.54479227223425,,,,,,,,,,,,
31,1999-08-28 14:12:59+00:00,202.3923840100268,129.08481155693718,,,,,,145.23938261544814,139.42650634975223,109.24617553628319,138.46023334490422,,,,,,,,150.8325593321897,,141.43783040093479,165.80180192296845,175.98156859623415,,,153.95536294723271,156.88158101229493,168.81590655323652,,,159.43889358828247,,,,,177.56707079579522,,149.55440523150048,,,,,,,,,
32,1999-09-12 14:34:42+00:00,177.5375932077517,,,,,,,,,,,,,,,,142.99881566247817,,147.9024598630456,,173.4772063507985,,,,,,175.24049840690154,168.29324243932496,172.29291635039093,,184.76269601340823,168.12075051388732,,,,,,,,,,,,,,,95.53033802883434
33,1999-09-20 14:18:25+00:00,170.97855531066503,155.690122214987,,,138.04326404884432,,148.59447797443903,147.09917467126098,137.44683131858716,148.20021268429753,162.64598540833845,,145.19044797226672,,157.31084237423877,145.17053637223268,148.17626740501834,159.6816222066558,166.07523383450595,173.00955236771026,170.04822266076033,160.263440589128,176.66810152824675,169.8792761615662,174.7429123220876,176.26043285619247,172.72902140304603,161.87097863055672,153.43732975013853,154.120653995671,170.92348476841465,169.10441396170143,181.77190336613836,186.6601507160059,175.1783392729356,168.75019885841053,165.846977881292,170.15151414142207,162.2176398147783,145.75772025580838,148.49871845248862,154.61066298478323,158.73533024458763,150.40539266514705,129.32168672015467,126.32294610874659,113.21048201191954
34,1999-10-23 14:28:31+00:00,179.31300463518446,143.76897147111094,,,134.2261088634164,,138.7087523649108,148.63212376474283,140.97421770964638,147.90809346005403,165.16439847819197,,173.66246681498615,,158.00212572799512,140.46027321592902,146.0252945559077,155.94199937053048,178.06253230506346,198.8939861592897,184.87049043310333,189.69911555485368,200.553976400664,184.3976251250782,174.44066074388314,175.55403451623275,169.85309674561765,160.6422519068382,165.8757329800756,171.77824031518537,180.58762778507838,182.3669564181087,199.7248152353602,217.24686260603644,191.27395636286062,190.28964471212004,175.86241601650264,167.27356244137337,170.62067617468182,156.84953568322862,159.70298403329994,167.9792670693897,149.22393739182488,146.98493866033846,156.39746149771634,151.06195070331572,127.94037988005178
35,1999-10-30 14:34:44+00:00,205.17898091554596,203.64531522100714,197.7309023344923,205.88262142259532,191.89233521247007,185.6544323263746,167.73580273917415,164.19850539748012,166.23589887256588,175.394116737062,190.218465308266,193.37169849289532,202.93728409702308,199.82811209163208,188.2348834741083,165.29575051877117,155.49777455358634,185.86309634394325,204.0436234224086,226.24356413613958,226.97895481998432,230.87807553842683,239.60566084350026,217.8346837968592,203.84834866523994,206.2652281911745,196.8318529222231,191.82627432914563,194.9775954700791,206.82035688744702,209.89427198638595,206.0676708411899,218.41980912271327,242.34715165438845,229.26067688721764,232.57859165575394,220.27858793687614,207.68838434642038,189.94194763380156,197.40543894540386,,183.74278459814332,171.62651328965404,175.6486505778371,193.94714270511605,197.80504554889364,171.9966251726011
36,1999-11-16 14:11:19+00:00,197.66761618944616,177.7917911047216,173.09897555746454,190.47074200308197,191.3879171390402,173.970650535296,177.66401747604772,159.4765606116722,142.481860842981,155.95663974216555,173.62302933893147,176.78437457536185,177.08634514011197,187.80804568122272,203.01045164862728,183.10991991661913,150.33921342205218,149.67435891830849,180.6089958005019,206.93062635431505,202.25186704188607,205.8954378652651,221.37605365855376,222.6593343094801,203.83844825995317,198.01923820271566,195.13468896269245,163.36555576242245,157.91542319155542,182.06330649376247,203.48164534641433,203.09087106378803,208.2432529687264,226.98247132983988,213.64269924783653,201.7720121391395,207.8133760414517,199.94691715024322,185.5434382560912,181.4199099949147,,162.96950246299778,164.45430278261574,167.88980366382708,174.01313604810508,185.30813191957827,164.4667459951733
37,1999-12-01 14:34:38+00:00,220.99475906494095,195.37953906956886,172.48673459075235,167.8386944174312,183.670227241757,180.43804779063322,184.1700519078976,189.7399385317072,165.82595781575185,170.9587784622304,183.31422026647638,164.7485864808244,163.58265880432953,206.7031544004158,220.9281960058521,188.2062484967514,171.42216823437695,156.78262809395835,179.00229966720093,193.08605446234736,182.98979142490805,214.38693323549705,241.00332731330948,235.93622098345728,217.875664536522,207.0025801374784,195.80687456648658,187.30521487226613,171.93593941385427,176.4020168362264,205.6631773711025,195.8258177537545,203.55708204440157,222.74397502987813,228.6838275831986,199.42024984523317,208.0840142143564,204.36444321280493,211.90543767593678,192.511294871835,170.7811777757209,163.99267847606944,167.86082537464983,162.20444613514127,164.57414923918188,182.14059570608055,169.35368240090946
38,1999-12-10 14:28:36+00:00,222.7446962797199,203.33296459893364,164.44125405964095,170.12373900612945,186.82197492188214,194.60246658376522,205.93595443782718,196.32525390030327,164.3229815301601,168.2159790531682,185.805074039845,167.53288682485814,182.4322880402669,212.08378662947524,221.84595136636995,193.42521663161654,176.98561304741634,170.8269964741816,180.8640705609793,195.02737335183383,186.36419553468662,232.96395611543653,253.65230210629377,254.40180651056397,243.10151637712704,217.1665983252752,207.69896949955336,186.64633231028162,184.90154390348846,176.3925861079774,197.01677309402262,205.6013279723092,211.8933540288778,233.01856507213483,225.68587241700996,202.2934177652699,211.38190182390463,211.95575056021693,215.51847769341794,204.3939374020378,175.24861990962356,154.08600052568892,173.17989054347674,165.99552295099616,178.26068987547964,175.9881303918836,181.74318933186328
39,1999-12-25 14:16:56+00:00,238.30678308129956,236.73723220940965,196.79973698516346,174.5440783371881,165.34700866078248,175.60996879277133,191.58802670987833,191.45048483473016,185.1508454974412,169.38306818862077,175.30351089982048,175.89044481280632,176.17314419140905,195.38766616349892,215.5792542546914,205.23092839368064,185.9120323481244,173.5702461276214,175.22361935188596,192.20429035411706,202.92059083851956,223.57894681131904,235.93378684303556,240.00710511036834,231.17936098981764,229.9857226361506,230.74753966759778,194.4692981086326,180.3513539381514,180.46396867603755,183.63063842408496,195.2682551887603,208.29481668149313,230.7408772532354,229.68002739581704,209.788791753382,206.15801321525186,208.44956268071795,211.35583337883796,215.40198058284125,189.21839056839312,146.0505286759377,158.4301268914454,163.13380943864456,177.4237589467841,185.30293797678883,164.38205876961393
40,1999-12-26 14:28:29+00:00,246.31999576093295,233.2291861765761,206.79670846958047,178.92731624897615,163.62975330878498,192.8876706798535,196.0979094502233,200.10790683882047,185.19165397838557,171.7198872707458,191.7561208520769,185.44412669975446,184.35024366888987,208.52059813027125,222.51147088336407,206.30315215181164,195.9488516936028,179.00721663100308,182.88779766928366,197.46296437767768,211.60059418074366,231.37568739799707,244.60435178549275,251.8834617776581,232.239164708778,237.32471052882562,231.50449059624663,200.9267779257498,188.59597804869003,186.04138954008246,186.8021975579384,202.12655165158804,224.41545627095127,243.02878382191102,244.1693860151164,222.9805900621486,218.98977194556187,210.75120781485472,217.39867164005094,223.58367418583768,203.30198184543798,158.52356153606672,167.50493245037416,173.09464780139203,187.56857533396715,198.60524711643785,181.24818163855048
41,2000-01-11 14:28:30+00:00,248.0923760953432,241.74792541641744,219.2509839454026,194.87844271965463,156.4466922488277,146.0269686500795,195.00756680246607,205.1869419618601,195.51648318151553,191.002208150108,179.10610170233088,192.30851011638484,182.5932963720062,193.68691714800832,217.14465425033015,217.15084241172454,213.08066281660376,185.68533566383582,185.96609979440422,194.69287494509803,205.40735876285154,210.362468326361,234.43521791750746,234.47433587386945,235.9519715204715,243.06237853246458,244.19295241897976,222.31486161278838,206.77479767644337,187.88456224388557,183.30519933534424,187.34912848106188,227.11461699149174,242.35264621504103,227.87106482408655,223.4303426649986,220.66273800773953,202.21991860998298,190.50589984875114,210.0497537916524,217.77049699456938,186.1672032375901,156.92011682538688,167.5326436828604,182.27237668301308,184.43367685141078,172.688797595371
42,2000-01-27 14:28:28+00:00,247.10431582723774,243.43009205881032,218.54900461735312,195.91598713746157,161.46708979016017,132.4661092015942,180.26748710262413,172.87895090296297,184.75703929826048,187.25017788889502,190.29606383407435,195.40812613139818,193.66351846181925,198.9870506840383,214.17066356702063,216.30581681918943,227.39139831118598,203.6608773132645,187.0564540161974,198.36124938988056,210.8513709011779,211.3778179447757,240.6990508738483,244.5837501891462,238.27102296205456,245.09354815834806,247.13299417009836,236.1397591037,210.04257998124427,190.74963298984295,190.48984893258626,188.20507380860093,201.09894346015182,244.28893385406172,220.85283650727024,227.93817988889384,234.4002641922052,218.8631557427101,193.50949141996563,206.21952764296702,207.24090688413534,199.58308818718064,167.39771099353484,163.34036960644022,189.8408925542122,198.59982374648138,187.371543997262
