,dates,nzd0389-0000,nzd0389-0001,nzd0389-0002,nzd0389-0003,nzd0389-0004,nzd0389-0005,nzd0389-0006,nzd0389-0007,nzd0389-0008,nzd0389-0009,nzd0389-0010,nzd0389-0011,nzd0389-0012,nzd0389-0013,nzd0389-0014,nzd0389-0015,nzd0389-0016,nzd0389-0017,nzd0389-0018
0,1999-08-17 22:12:26+00:00,276.3442272725906,262.51581601400414,247.63641754514555,240.85252579954343,230.97949817124103,226.0016642743263,,203.83979747845578,207.28887676648924,207.65243288840165,208.4809049674917,220.5580301989438,214.16151840955214,213.69739819129506,202.95596406402018,191.92902952254758,112.22799471971655,161.01399499153393,
1,1999-08-26 22:06:44+00:00,,254.70906972658284,246.4915046865665,239.21560306559107,235.00453034602535,230.99216763675528,225.71108197820658,207.16247730980282,200.18030856311057,209.23373632640525,,202.69821396909626,197.106770595769,193.77349370927035,188.8819492855434,175.3260532404521,159.5881874285737,175.55678990602547,154.8425081056757
2,1999-09-18 22:12:27+00:00,282.1954211142105,258.90814820875806,251.5712307228501,247.57166895984233,231.8645708116573,217.5828058965863,209.07919090249493,210.9253635091749,209.56663854245625,209.581945361436,,220.5248595679042,,213.88295350942525,197.6759483785775,185.62475065742404,156.25629233942223,164.89969732222121,150.48501184618434
3,1999-10-13 22:06:48+00:00,300.22362938041954,284.4399995293719,274.157598587725,269.2090401863806,,254.7544334055831,250.5443314782894,,237.13033701434932,240.28392373382286,242.94956414781953,244.81206904692772,,237.41944483838355,,224.87353450883072,204.25527747551354,210.1738558586888,212.94402625505205
4,1999-11-05 22:12:28+00:00,259.49594720036634,257.3138197041161,260.1525626074726,,241.29496169746682,234.8011352628172,,226.38356143652885,211.7372991591452,219.78568724223737,219.41498288934852,212.88401732278675,205.08260304133685,205.29251131079565,194.08418098818453,204.49010212169478,198.73245200160275,197.22915401082,
5,1999-12-07 22:12:29+00:00,255.6787297148617,257.41481565946583,,,242.4025232069159,230.11028908692612,227.93609283009047,220.25975715862774,221.54384079926038,221.1342532084517,226.05324082523185,208.57629390096326,211.5531032592054,210.15998841025925,210.36165761684094,200.812304758812,195.3755181201691,195.72488766284695,
6,2000-01-08 22:12:26+00:00,273.3655984662237,264.9393049102339,261.2839734425658,,249.90424320647688,244.9523485775965,239.8639253780931,234.52169672379836,,224.93343176279154,216.63071050732694,,218.17153306756435,218.48887350749345,214.76902138191699,202.9552493327031,189.48929281215516,,222.01893593176243
7,2000-01-24 22:12:23+00:00,,,,245.74256752162387,245.58130498088053,227.2702200070525,210.6940193938684,202.88766631797714,198.8474944930098,207.49409582161687,210.1710002860264,,213.46688429105157,200.22701992816042,199.13934545879138,192.53904491651485,180.9911007221544,187.7933204697584,182.8769325527567
8,2000-02-09 22:12:19+00:00,262.2248035932858,245.83470582024668,245.59970590330985,,234.4268514716933,223.26298432619257,213.52850910132588,214.3753918973463,208.32581624406856,202.49250533386402,209.39227902251085,,211.79599814889613,,220.8341784324167,,215.66674931732283,,185.9473842752961
9,2000-03-12 22:12:09+00:00,,254.2724676424048,245.9839001775627,,,243.27921274474866,235.42646732979296,,233.83042705057193,233.17935125742036,227.69231153650566,240.0676174955646,228.84080270552963,230.15092773632264,211.36773347812692,209.22765147070658,202.74089307057352,,164.76330060725942
10,2000-03-21 22:06:01+00:00,,237.31820193693494,237.6566273034807,239.97604193925443,230.78067151975856,224.3741737908656,212.08051386332167,,208.8499286499727,214.36331563408785,218.66948630330904,,219.77457226091016,207.42169571173454,,196.57652324549014,174.97590271803747,174.1305896928049,157.1014462653273
11,2000-04-13 22:11:54+00:00,,245.64456592098873,247.31932768601536,,,238.46412724098315,228.61851712568767,231.26457710840552,,224.77856976421322,229.6377750490307,228.11107291601874,228.94627420317582,223.8956143059296,219.53764221358975,215.15418899718404,161.93836735211576,187.13456037129208,146.7129111191601
12,2000-05-15 22:11:42+00:00,,,,,,,,,,,,,,,,,,,
13,2000-05-31 22:11:30+00:00,,,223.90629909463144,212.51951031556007,212.50339395736677,,202.02268453419842,,194.81280010320418,192.20146006564642,,197.32195259989945,197.0450704909528,,,,,,
14,2000-06-25 22:05:07+00:00,,,,,,,,,,,,,,,,,,,
15,2000-08-03 22:10:43+00:00,275.6984279212497,265.6805552805903,257.40913347921867,250.59403125090137,242.57355654514407,235.5788967676855,224.16566337489166,228.7534662369198,,215.53793539838506,216.26354940199633,230.63036371789033,,232.69534673935703,214.88340189826843,193.15635806374834,,,
16,2000-08-19 22:10:38+00:00,281.22232195854815,262.14820544134983,251.05696396782383,247.23980347379802,246.60637553232885,232.24566246680126,221.3738350821292,227.53094308982952,213.48134372891093,213.40726849979504,211.58666526209475,216.63619782940282,,219.42099984823918,206.5945076329468,204.9413028738211,136.3393448262813,163.11661922606143,
