,dates,chi0298-0000,chi0298-0001,chi0298-0002,chi0298-0003,chi0298-0004,chi0298-0005,chi0298-0006,chi0298-0007,chi0298-0008,chi0298-0009,chi0298-0010,chi0298-0011,chi0298-0012,chi0298-0013,chi0298-0014,chi0298-0015,chi0298-0016,chi0298-0017,chi0298-0018,chi0298-0019,chi0298-0020,chi0298-0021,chi0298-0022,chi0298-0023,chi0298-0024,chi0298-0025,chi0298-0026
0,1985-07-27 14:09:17+00:00,216.57035793616302,213.14024238898696,203.61938149751157,186.7927790853408,202.028940625671,227.27923658176795,236.76366154790617,215.29305935626124,187.04688590111462,213.7651286253168,226.23081638793778,192.25682498468726,170.25131096856452,186.85215093211883,213.32859522046587,,178.0030540611005,191.70369958546257,211.74591583847092,183.17372897129275,,178.23374110739474,163.6537686626828,155.63581187157143,168.46281528954808,167.33460158188944,181.3700554532032
1,1986-02-04 14:06:23+00:00,221.7113734702018,202.6924831494385,214.35399325973214,221.023027502009,204.60817478234347,214.91270857056583,239.16812487110505,238.07935272174166,222.0611894451415,221.4017067468137,222.25638972743917,190.68161580999467,169.814842560034,179.98415859221447,180.2603010096908,,167.65192827108558,208.30249170312848,198.46342321934247,197.9719699548809,208.0634814280814,211.153860051705,195.16301450228462,179.7658108160681,166.39873123815386,177.35747288809773,188.52835641877405
2,1986-07-30 14:01:40+00:00,201.11121321012953,195.91322982929015,171.88904832291544,178.87010421909963,196.15401468152857,203.65268017731518,183.18865458522185,173.08692404147348,192.75450369321453,217.3213420050036,202.52834195617436,191.75823594090352,206.74843289216307,194.72724471628874,218.09477021153253,223.2116485212253,200.8852285587137,206.03487456531406,212.8442704375396,185.11159266494656,169.1314023382717,178.24997296730987,177.57262363941953,159.89970644531326,173.86094206194343,182.5176086576825,179.9100759349979
3,1986-08-31 14:00:29+00:00,203.29276244087922,189.66655236049823,184.76293124203252,180.80638851751496,198.87360386516613,199.5942547014399,197.91025746349735,192.91483700911257,211.41203291014574,207.29272653174598,203.96740059028224,199.76538360270774,214.8778717355549,204.3556997720918,199.66635053135138,212.2427276446932,206.8304697851914,204.7985329081822,210.32677327906745,207.52412548124445,181.923944458189,175.25879338757716,168.14558775379288,170.56284858942658,182.1434930734259,184.47313382350058,193.8564593854282
4,1986-11-03 13:58:22+00:00,206.5567818698927,198.20888088578968,195.13476498966116,188.8508798639951,192.4202518685349,191.61867835048344,188.6962675279305,197.82491248330916,215.00175325104527,223.10431460733417,194.45754981742294,190.07690545257745,207.92101674012457,209.31175736625144,205.94499950352468,208.83896811452783,202.51012848470663,203.01454461236125,210.19659128342045,202.9780260666912,190.1128398244532,175.03730938798947,163.8884826673716,167.94042620635366,181.46960368226274,173.68090491677611,180.5583994337081
5,1987-01-22 13:59:22+00:00,224.1845353708563,208.26779484732873,189.57040484896396,200.8059458477343,197.25089884398415,193.66123545732285,233.4868536447171,214.12769806955902,221.31052500853548,213.96787195114592,194.78250852446888,172.9181806088394,190.30401733391164,177.39356841932926,193.21724201371015,219.7785033933686,209.55643017712504,180.24216151494477,192.8817537144482,201.88430228417252,200.3163091214634,214.13256402907695,196.0745037842899,164.99058228398303,157.53137950647135,168.03555114157325,187.53387282716108
6,1987-02-07 13:59:57+00:00,214.68539735353227,204.1467481740475,190.05461127436266,204.64056735898518,206.40254566098105,188.97118168254832,225.4122604580712,212.5523826826861,238.87206139541675,206.96731831183916,207.23860463301122,228.23381250770967,218.50928421709284,193.72701568395726,197.58150946847803,221.6527890657138,207.22676328899524,178.3283587381032,191.87949055212587,201.6482058121269,201.70637763764552,217.53848448904043,206.14651691423626,187.27833854636734,162.27762969412294,160.2041764863507,202.47379496482063
7,1987-03-27 14:01:45+00:00,225.1095685408104,203.2971566498324,210.0594314796721,203.4802623382929,202.99254324851472,212.2636817492218,222.03220063309607,227.38338590205677,222.8294469022178,222.52147182465222,225.82701681880374,233.36138322084588,239.49610842114504,214.49049854460927,204.05541319236926,203.53286623060575,177.4047956674961,178.35933672781448,222.38624622420153,223.30647356977963,219.58164817872566,222.6380414978382,211.1166580504655,198.0539122281602,194.6748168099693,195.852176369255,192.92394195155063
8,1987-11-06 14:07:20+00:00,230.80895275679293,249.5801009210595,254.58948875309025,272.78439951605503,266.41068158778677,287.4781495455073,313.6246086076974,293.6997777304629,284.39729474627615,269.0643662036742,251.82722631407344,264.16710461090264,254.79108043625905,230.1730262765755,224.6816974164192,224.9267467371485,217.66108311055194,206.44281486423998,205.15688661921615,180.03969996659498,173.74135234913535,,171.56364855847207,170.5488558170971,177.61971971601665,173.08340570387543,187.74858449914015
9,1987-12-08 14:07:53+00:00,283.91250230931814,267.7606303185951,259.06744889604124,278.45708687798486,293.07611513522227,290.79866141975435,291.0266443364118,277.222263942274,278.0204325952427,283.1836234167,240.9638987920515,247.61846142936957,261.86877088794495,241.3714732727438,232.6003147433854,220.22973983173983,211.8569460920695,229.23627976604692,221.34065175403416,203.63257261629454,179.8992768360652,,157.84091279427088,169.9393479107672,186.25028942096037,180.2434878891138,
