,dates,per0103-0000,per0103-0001,per0103-0002,per0103-0003,per0103-0004,per0103-0005,per0103-0006,per0103-0007,per0103-0008,per0103-0009,per0103-0010,per0103-0011,per0103-0012,per0103-0013,per0103-0014,per0103-0015,per0103-0016,per0103-0017,per0103-0018,per0103-0019,per0103-0020,per0103-0021,per0103-0022,per0103-0023,per0103-0024,per0103-0025,per0103-0026,per0103-0027,per0103-0028,per0103-0029,per0103-0030,per0103-0031,per0103-0032,per0103-0033,per0103-0034,per0103-0035,per0103-0036,per0103-0037,per0103-0038,per0103-0039,per0103-0040,per0103-0041,per0103-0042,per0103-0043,per0103-0044,per0103-0045,per0103-0046,per0103-0047,per0103-0048,per0103-0049,per0103-0050,per0103-0051,per0103-0052,per0103-0053,per0103-0054,per0103-0055
0,1986-04-10 14:42:16+00:00,62.75151580096361,47.15688442505059,49.43336983399746,56.511727728202466,67.18477816303665,61.43370243246064,53.79824659077352,50.94195121768755,66.81767042314155,71.00520602386315,54.75363023170123,47.25737906157881,40.27769266538441,33.98511529067018,39.718523650985,34.67917200429449,37.97310857272544,45.063428492456,54.73438916222161,57.97983034851827,58.02158360966439,59.90527719090806,58.256588750424484,56.8304433363468,50.997590987271806,52.18347879055741,56.555996734476466,57.63255985211968,70.20077887246049,74.5382716013933,79.87546391625803,94.01057968066169,104.51225883050101,117.08124003008786,128.4000168102913,131.18659320548423,127.54938701430906,131.84385264975614,134.53281142342826,133.75428338454554,140.2586827612643,139.3803501581892,150.00131749874507,157.49220820464572,164.36567472851414,164.89604502164858,177.99662963302356,187.24464330152176,196.28166485265274,202.60642528878762,206.56692212068307,212.60247610430196,208.83738533943523,206.4810686537636,194.88286937751545,190.5118884375284
1,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,59.71997038929225,24.01832212619947,25.012137618973266,34.48850987453827,43.38131785992342,49.325980626157275,48.41350657098991,51.19435587512547,61.163241811953405,72.64232835808077,55.17997542432814,47.459216968535245,45.230018196903536,42.86441968168342,31.794612679043063,36.07498050828235,38.6351199503249,45.47565379554845,50.80862078721896,54.473019589033655,60.756873488089475,48.77514711413214,46.31307321944013,54.37798217902784,53.89025032259917,54.57288462351518,55.9137491526417,53.42082835722704,58.74945126469342,66.1223660822013,75.93608534016602,92.96471706017756,104.99950322700133,114.8688645848274,124.279569198329,128.48374421833674,128.92915750053834,120.91918335789028,131.04544588954428,130.33660735817875,141.38695429166108,148.14562567797896,153.58557757211273,155.3743641593242,163.47715342858075,169.65053318104873,173.56768395287708,183.16167164854434,185.9621840860338,191.85167004573447,201.6452212291021,210.44067420289934,213.1561440141034,205.09268220353158,195.8868119727682,200.24386676735548
5,1987-01-07 14:36:13+00:00,,,10.914341987273607,21.952781501322583,27.797029533615735,16.36718176022363,21.462019437571204,33.99334485127113,51.80292514550658,58.18922703946049,36.99975660114539,31.739422519128567,25.306427643826293,19.94161878084162,14.470274513495294,15.609603987137065,18.571925580392485,22.351019460280366,26.302055628297705,43.94513860509318,44.23562210910279,39.3359288472498,32.31908841903424,31.728788073755368,34.522000857662455,31.26764205732687,34.55779646842344,,,47.4190517206988,54.2916518943516,69.24763691263409,78.73173804533164,94.60855392339265,104.23433601669457,108.50084989252784,119.19885935066435,129.51991588240662,119.81092447449811,128.409839877505,113.76336599245873,,137.28960334929994,142.07174695557927,142.24497818116308,148.70512873746048,141.6960386261952,151.4224755722959,166.9358378936403,187.14595047682124,193.1153495011486,209.45728875737117,199.3635544033476,189.0999498682108,181.7082282508164,175.11932016006278
6,1987-02-08 14:37:16+00:00,53.799967474047584,44.57397961519836,47.35837375871526,38.37378720492423,55.228648631825656,38.725484196004274,46.179823746112994,51.80425337983926,56.02383190039975,55.13929562870965,57.34726271394994,49.93827375163988,43.77033850725558,39.2439773140346,32.0832825430285,26.382492757815793,30.83480815177471,41.84536770216129,51.13551820497118,42.7165480418953,49.830056153416564,48.35691797897613,33.427216491163016,35.65428419504518,46.64115845156626,54.056404720082114,46.53683379849349,45.97483589419422,42.83643377917627,50.030151323528706,62.31583286944418,76.69553539261057,87.00207238193192,108.09229973549232,117.20840617705463,110.65759631513455,104.51855599721839,107.74729222123436,107.64741733586197,106.26483335134192,122.72841858296088,129.12822294545256,131.77957809594997,134.96208813267415,151.27237019970667,142.78765351397053,149.60924181144358,164.17035334760854,169.1727480615149,177.86241469261165,190.12664284891767,205.92649336917577,197.7148696798693,190.5955416965726,183.89810135408558,179.99478067015974
7,1987-03-28 14:39:04+00:00,,,,,30.289255100276534,37.12793014991815,46.00183258371022,57.11218263750243,68.56674378161328,75.84512903072503,61.01711094946112,41.5027915337796,46.72440773513303,66.7980864538594,42.63878801892539,30.88735376707588,,,,,,,,23.65468252158027,,,,,,,,28.55866826090774,,78.71641221673795,123.08306061496535,,123.8611577298595,,,,,,,,,,,,,,,,,,,
8,1987-04-13 14:39:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-05-15 14:40:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
