,dates,mex0455-0000,mex0455-0001,mex0455-0002,mex0455-0003,mex0455-0004,mex0455-0005,mex0455-0006,mex0455-0007,mex0455-0008,mex0455-0009,mex0455-0010,mex0455-0011,mex0455-0012,mex0455-0013,mex0455-0014,mex0455-0015,mex0455-0016,mex0455-0017,mex0455-0018,mex0455-0019,mex0455-0020,mex0455-0021,mex0455-0022,mex0455-0023,mex0455-0024,mex0455-0025,mex0455-0026,mex0455-0027,mex0455-0028,mex0455-0029,mex0455-0030,mex0455-0031,mex0455-0032,mex0455-0033,mex0455-0034,mex0455-0035,mex0455-0036,mex0455-0037,mex0455-0038,mex0455-0039,mex0455-0040,mex0455-0041,mex0455-0042,mex0455-0043,mex0455-0044,mex0455-0045,mex0455-0046,mex0455-0047,mex0455-0048,mex0455-0049,mex0455-0050,mex0455-0051,mex0455-0052,mex0455-0053,mex0455-0054,mex0455-0055,mex0455-0056,mex0455-0057,mex0455-0058,mex0455-0059,mex0455-0060,mex0455-0061,mex0455-0062,mex0455-0063,mex0455-0064,mex0455-0065,mex0455-0066,mex0455-0067,mex0455-0068,mex0455-0069,mex0455-0070,mex0455-0071,mex0455-0072,mex0455-0073,mex0455-0074,mex0455-0075,mex0455-0076,mex0455-0077,mex0455-0078,mex0455-0079,mex0455-0080,mex0455-0081,mex0455-0082,mex0455-0083,mex0455-0084,mex0455-0085,mex0455-0086,mex0455-0087,mex0455-0088,mex0455-0089,mex0455-0090,mex0455-0091,mex0455-0092,mex0455-0093,mex0455-0094,mex0455-0095,mex0455-0096,mex0455-0097,mex0455-0098,mex0455-0099,mex0455-0100,mex0455-0101,mex0455-0102,mex0455-0103,mex0455-0104,mex0455-0105,mex0455-0106,mex0455-0107,mex0455-0108,mex0455-0109
0,1986-04-23 17:19:16+00:00,157.1082380734627,,,,114.41388319514704,108.49686047360127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.09845937037713,194.8828898728223,196.56672727312508,198.66434441975662,198.32275978236402,192.6750527973369,190.99946808866824,188.6272982372801,187.27171298076158,187.35761478202255,197.0936125572496,191.60356290327584,194.26040496342065,192.9023659074398,188.98835061450893,192.95348980285152,192.81852071580013,193.5949546580572,199.79614621455354,,,235.9312221024626,241.89634367960858,235.70429416123196,227.42667812201745,,228.24000753507832,,,,,,,,,,,,,,,,,,,,,,,,279.33548543843875,,,,,,,
1,1990-04-18 17:14:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.92099429243083,212.82559325904202,217.98034168433176,217.2584224820825,207.72335412459347,204.01226766187006,199.8470079551773,203.13779216977412,204.5305853677575,199.89165817377494,202.46193591599638,206.22940694091744,204.82088412954664,203.52367873782765,198.98335008125332,210.8751450730366,,,,,,251.52800300009267,260.92655101233214,250.60720104063358,244.91490634178172,250.1754524131258,245.4361323302174,244.7233301191049,,,,,,,,,,,,,,,,,,,,,313.4085360300571,312.884509986154,291.12927104005223,312.61049518520724,313.6281920673779,308.36580173536913,307.9809967172084,309.5581687370592,313.84456501155853,311.9031902937
2,1990-05-04 17:14:10+00:00,181.62403628230106,,168.49233709231015,156.09808015071943,133.31126198364208,126.72785079826551,132.7946859501473,,,,,,168.39304785994713,164.38436015448366,,,,,,,,,,205.21711522879644,,,,,,,,,,,,,,,,,,,,,,,,,,,219.81569327693424,214.49310615123161,216.30693456314597,216.11484673120796,224.28434104221267,224.70443879208582,214.74359637013538,218.37259584660612,207.95738027167863,208.1707053225309,209.9939577307535,206.65408626987136,212.65661444380478,215.86437758327216,209.8429298666939,210.975062180339,206.78795903939775,214.53779929492242,216.45452531146603,220.18545192207276,222.15089505513245,,244.51379913893257,259.9481515951741,270.5837609424175,254.20554994021043,254.4834114752566,262.79390046635996,254.7827860807572,258.9856928523303,,,,,,,,,,,,,,,,,,,,,317.07602724978244,317.33310656534394,319.23620219386993,319.0848168659657,316.5669455577101,318.43111449115446,322.68888543164786,321.3741300300934,320.74504922799366,318.6962992667879
3,1992-08-29 17:16:22+00:00,165.86990343359514,158.83867748569006,163.28362834870464,157.32002990777028,143.86368234572475,137.46877354510917,133.46184876025794,137.1548977115816,142.7220908217747,152.3214275881302,166.68015402818352,169.14594148148996,173.5953333277173,182.00463057884485,184.2637886486642,205.31831190401115,213.20918926110426,217.77291248246541,221.76686795545754,216.36861827667727,208.31315425810985,206.09113563764254,207.91537740630645,205.20668627417285,186.38509903369973,176.59020232603174,164.3242383218225,160.93883199965515,155.72603562633375,157.06813319732797,158.5496602150679,167.93418199142553,156.41537303650338,153.08554041254052,156.24621894192916,152.57840977985876,151.27062306725765,143.08725075508215,154.54535396006608,153.73504341632034,161.00811710884958,175.3405027587283,180.66053262848328,183.18217039321118,194.69209825264124,205.23003686837492,213.4388041078503,212.62320603532848,215.57360031497157,210.22967264824163,211.74634889664802,219.20734777829264,216.8296318001692,215.61552030288533,213.51846221515933,213.69540072470235,213.34725092823302,208.2789090107527,206.7125876895868,200.90866848253782,199.69710638806828,203.1807554807638,202.02751108100034,202.40880979422084,207.00930980906878,206.59453273346944,206.4212992773223,207.79282808899808,207.12570818511588,212.491224911491,213.09333319856643,221.41955641396854,235.22653194190033,247.87658667540592,250.9324295310711,243.72592627610967,242.06431420956253,242.73235333719427,240.71244155634642,242.9994686346102,249.3193032372171,251.58576275192385,258.1354117727525,259.6787304830969,259.0404824483816,259.5019875848859,260.7192261064452,260.1676824338417,271.23358755998856,278.3257773685832,280.61002120282166,273.22329656358147,275.8966418800536,273.8217270951963,266.2853749332437,263.73327325418165,268.1735796957787,278.40965294344136,280.7895438966136,283.364365668356,288.4871606472181,284.12340839963053,282.492096277274,280.2945317285457,282.20835616009794,283.4593179731179,284.7234959299316,284.2608775628636,286.8546677748454,287.5056533337485
4,1993-01-20 17:15:44+00:00,162.35206898706357,152.044334300845,154.77110240886628,141.9735540529581,123.7299573478174,113.09946856679709,118.38103172390886,125.33492059512125,133.17073502840972,142.0115359502353,156.25516563822893,147.53932634524216,145.0678037665982,149.57097761760167,168.72273974356887,188.24390902140468,204.6835982543018,213.00604804404608,208.7333622783604,198.84638427159118,195.24801351160502,193.5498957912595,194.12123471393218,191.5269874214363,176.28852274604898,160.17065859660812,153.18401701725386,149.34792087233023,146.74440455205988,145.36331821805217,146.74281508738355,152.10414922934913,143.9470527541737,139.46863597246715,141.73480075342042,134.45323701944702,129.33372091242416,133.3399664219645,134.93876858324344,138.777558856574,144.84493757075595,150.06533231569804,155.35207311028773,166.1810811364703,174.22472302373566,187.16027536254916,195.40166922837582,197.0790592105271,191.870364034063,189.70283833630702,194.34823678109368,199.32722573318608,202.20411546695738,200.87007108433698,202.5100430159933,200.3119418800225,202.00755980055217,197.09263192075352,192.59353795171234,191.90426871696124,191.7928123102547,191.57088733963275,195.45268191628435,197.51168546166474,202.8937157513966,207.79934620775407,200.23479072065294,200.88123107377498,207.64142228122859,206.37590441613293,210.79081409948824,222.56779998526406,232.87258711020453,238.95608769424834,246.01101312844818,244.25604765812764,245.84976459727145,238.81884646515604,237.69302834227415,242.22689069398214,245.3023409371166,250.85254021338963,259.886094844191,257.2274224064337,257.45086176496363,255.81137085396242,251.3054157845921,258.16986600409234,265.28782603140206,275.5628758850582,279.21045418663476,272.0433517514618,270.1193265415396,266.31585192823167,263.48023990795997,266.0708149015063,270.55069932609575,273.7374867640436,273.7519916851066,278.9763591256197,280.2201955913245,277.7251485857184,277.2838988749208,275.02006218049786,278.90644950677137,281.4557841626394,278.13319911589195,279.63324970973525,280.572485949121,280.3377354784476
5,1993-02-05 17:15:54+00:00,154.69798362681885,145.94620394597516,145.7894464025445,135.0776783337344,113.1603004883953,110.24666865854654,116.74261001759511,122.36510321285446,137.34605255787199,143.5017017648058,147.35785709424394,136.44482922972514,134.35656336940548,140.66658354003715,161.93260788947737,184.583801035515,201.9529185773037,204.26030076044844,204.6380941950836,191.38616411466964,187.31063842521917,185.75958363506072,185.1744974800357,179.79919518934645,167.73789517609677,157.46805700387128,148.28149960435795,142.76797125115803,139.91150527850837,141.70384556052497,142.91408806356128,148.05848596640197,141.96047703108582,136.81505475227885,135.57618201691736,135.03581902421854,127.54876256051718,125.29419613687276,129.7245642402386,131.137497017882,131.67528170019307,137.67962475322787,149.79161914629088,158.01261177360792,171.52514755141667,180.91325002070968,191.54684236738538,193.72881451407224,192.50539525134528,187.86740271422946,186.95988569548663,189.19479889749076,188.01931742337507,192.14209502361223,194.26497815474895,197.56803239656648,196.78533770502844,196.54191517051336,192.0214812274675,193.3960206235655,187.2132414218017,188.50380886158754,189.3254880624316,191.38966681821177,195.64261665842628,197.89011008488458,191.17337732486172,188.87170632961664,189.28262102652118,200.42385303175047,201.9356081138272,212.99672375309356,224.1256123791843,232.14134568420468,235.59587820854102,240.43489947248102,238.3298234091679,236.32927549927328,232.02504583353678,231.7054580464729,233.56712076905305,245.01953509955612,248.41249299375838,250.50919118757437,249.77503282449183,245.98505622707597,241.67665100788517,244.31046546673898,260.9648134971789,269.37170521158026,271.4929776684408,266.6479608230891,264.75683309238514,266.1237426846472,266.5642141419732,266.4199108026715,264.9398625559692,267.40968520072573,273.8201202576802,277.1846880308359,282.2214878132736,277.95106879670243,275.4904212845133,278.44054352645975,277.45100413645605,277.82890618996834,277.35758044865133,276.9282847209644,276.69116662266936,276.70158067425666
6,1993-02-21 17:16:00+00:00,146.4281162157773,133.67942828027358,133.35773148831657,126.5577193031867,105.42450250147016,101.34898855735412,110.65125327145498,112.64471478075248,128.63021379043153,135.77473500992573,143.55099603753268,136.73167120739987,127.03523238480273,126.18740083179759,144.63051015185397,173.14721974741303,192.03374473159104,207.5934422297229,200.31874948660774,185.36558150183072,180.18256003102096,184.86239789858084,180.74371085438085,175.5807494788375,160.24552840072485,149.62698782223063,141.37299209086052,135.04226861862014,130.134153531728,131.02071925380037,139.01646774673216,144.16495715199275,141.16831975012937,135.69822634959115,133.85779694683222,126.61012176183564,126.38224164985627,132.39151343023582,131.3440971840274,133.19984346740006,129.45375801901773,145.9005231085111,149.96958328401604,156.82125277200458,168.65326167650883,177.45157353829967,187.5590582954102,191.0056953802936,187.56712310590274,185.77085132411364,186.3121529692405,191.96819765414128,192.69397662954233,194.08484288529033,195.9281043745148,195.76246173624284,195.69216851070257,192.5269436360091,188.7705721628423,185.83945820873214,187.17061389081198,193.3011798376843,187.80644080625328,189.58392490542815,194.73319760281396,191.84342037334454,193.84851088629472,198.66508351954025,194.43096573730068,199.22230880698223,203.05222461484564,211.63604057740176,221.92184359326356,232.50381871682217,237.5848230293032,235.62932005605515,227.55581109888075,226.93211323416833,234.5156153492656,232.93142809034043,236.01786818553367,240.6322427344116,248.3295462724467,248.18786551269554,251.4457866680742,250.8112789019764,249.01025243620077,252.290549859486,260.35387917643664,261.8909661392017,268.98388889339583,263.21544189539657,265.4024378937852,262.39110482569595,257.20231513311853,257.3998540997381,258.88024384742556,264.8602045828928,273.7627440948321,277.2571639812965,280.49836662243945,280.20867301926745,279.49746623705596,279.430536775733,276.18920030292884,273.21502928672885,278.15522890619593,282.357263640171,285.6160141017117,284.09855719257735
7,1993-03-09 17:16:11+00:00,153.32857352874032,138.0237705107459,135.63783613070393,129.17453092005098,109.39120702475013,102.75150889541712,108.86987002119331,111.87769215423982,116.96045264569936,120.45714718777114,135.44850063911596,124.26972138803038,120.49992656978993,128.16544551578946,135.43831912560992,171.90652637625925,189.6038721185865,200.4879719560978,198.02413104881649,181.59791126479348,180.688984414434,176.00971119036714,179.4269809295776,177.75776050315545,161.31561068213944,145.51502086483197,145.77630513413175,139.47414022974104,129.57159602933052,132.29168510121465,144.32170729500376,142.63462736589273,133.04301128990713,132.54016544234673,136.616056826402,130.77712960958732,126.34600248408502,128.72886134236123,129.22836332714436,131.7873508095107,132.0288355637636,144.95285261775854,150.94805689420994,158.18709077557924,167.98873209412386,176.2547664100356,186.98870893938593,185.88965181843585,187.27306755667328,185.3586393464888,188.23825254125256,187.52008502602428,197.59236668001273,203.9485102707647,199.75469459875325,202.85215457347823,202.36675574880218,203.49212102820692,193.5126422239373,188.17075549566707,192.8352715017564,191.28461224085828,191.14506793340374,194.48028898626248,191.76016448346357,192.6203362493256,195.76852585004397,194.12820185664015,197.61370719464946,199.88722451275478,206.16908449941798,210.3698629633029,223.34251753575893,233.76099120763743,237.61378804176667,232.01960787869717,225.38771302021703,223.51749264780997,226.52451496230003,230.36648900979188,231.88866996945018,237.70461988661458,246.232314362819,240.33261536100775,240.58795560659308,246.4217910810919,246.88127884279626,249.7597025210648,254.9647381776244,257.3006952676971,263.6373561371633,259.7303675600844,262.9498523212325,261.47502147930174,256.4214818341493,256.6559435601436,261.56066532743984,264.49986540650315,269.29788322304046,274.33886813399454,282.4561930418121,282.2854821854682,279.2785743819605,278.6783767119862,276.8388994734092,278.62325627886094,278.3289145019779,279.50721432401167,282.82313180309836,286.35921682697744
8,1993-04-10 17:16:19+00:00,153.88523958096246,141.65124295173396,140.5004122888576,130.9964498953602,115.9824505260511,105.78921175577295,108.59425304579895,116.47340173251224,120.05415008475687,132.7697096032872,155.21620257931085,159.14033785558695,140.64177136457806,150.00827850255942,174.6322273658173,194.1776173117094,196.83063749549424,205.74348285512127,208.7999622423397,204.5837322352503,195.17250041196567,186.30276422250887,183.87804530295585,180.08775984162136,158.99383194828823,148.39025056670266,147.7876465804502,152.0392022322881,141.0014654249902,129.100342342869,138.81895332724602,158.31173330937057,142.09981984875108,125.48528686144194,132.1634552115275,138.22012209916892,135.53581444442105,127.31196277649715,132.36804254448873,145.21394456752077,149.90958470969576,146.19413446732176,155.60668837758837,162.97866775821964,175.76398896995119,190.2091414552174,197.61507109387554,197.26298726598372,201.00096728624845,197.16185957811993,199.3291559141223,203.91369650943278,206.28695380690394,209.51004305995093,211.5209845221033,201.48173925281384,201.10354477198098,199.09029302722496,202.39031132994114,197.95232310913025,198.14129827761366,193.790833626125,199.56236568054157,198.0671247737943,197.138991934183,202.6933854912626,199.44987862378818,202.8295943922624,203.91849149214508,205.7467085034741,208.7891505695647,216.32694491062045,228.69991233822887,239.7186929913385,246.28615947508058,238.7254835678721,236.09071416246954,232.6597381438994,232.06076272250252,240.12514831446018,241.64383049976243,246.22214077506777,251.1920252927348,250.26304941365032,249.5686665742541,253.72765872974568,253.0733040383563,255.14146699236906,260.0148726542116,266.55386319629343,267.7480963892482,261.0356415391981,264.40824631272983,260.1768895059455,259.89280904746545,262.40845877026754,261.1394997752767,266.54964729989365,270.5378870901969,278.45260252293383,286.1161631153356,284.7524524153891,282.81858444103125,278.66592034413696,281.3723772824063,279.25505488248484,277.05295836677305,275.47983732667024,283.4570704585335,284.32945670228196
9,1993-04-26 17:16:28+00:00,155.00850638422142,149.14175086293346,166.25356488702695,147.01591518478017,126.80163304249386,115.41697442632069,112.99524529766941,135.87297310659363,131.61311731932744,142.57286414070032,154.10094571165416,153.1019449100861,126.81777859433475,129.24623367675883,158.46075339861335,187.45571084528905,202.96429278657456,201.40951755267298,205.2401983352917,198.25728828122436,190.74296734777909,176.47681324637304,181.4367172923081,178.8807217071274,158.25913908286844,149.2517227331534,148.9556255544859,147.0983168261852,133.63287013133578,122.79741654267484,139.38670956168542,153.78425371445095,135.6229417509228,123.1536811453402,134.41123900444722,142.10816097150723,130.9879236212159,121.71208073234794,127.38999139625494,145.33277073015563,147.2277977630671,144.08388203394057,146.79865984775574,163.7621681057887,179.55409135529123,194.3635395871436,196.66934851266092,192.17506289192113,202.81742873477148,197.73626530377152,198.988648000279,200.65052628907804,202.42879648927342,205.1530994667356,211.02041213186087,203.91619948464165,197.75981334198067,200.41581608310696,203.88521412333967,202.45107483091596,197.9059519109393,197.5932598028205,195.34410663880732,195.91859024933223,202.98377924318885,204.7181426015369,202.41361567625336,199.4742095806303,200.10686817035753,206.82954562016494,210.84056019262687,218.4915411570191,225.82023464202157,235.21315033527827,240.84611864153248,236.25312661228023,233.11257179119863,231.58325223934705,226.57003736962093,231.1420300327362,234.98444259298182,241.9967191767891,248.12367097165472,244.6175936037228,245.2009305394833,246.2999159765152,246.11675522112245,251.2089364220711,259.00684291067427,262.3853118662531,265.79912069088726,259.98134017190966,258.6279223332598,257.747378785789,255.9764261650456,260.3771464303843,260.9559197681793,267.3648911974826,268.69072728816906,277.0666788879087,278.5850529866044,277.2039403016357,273.65575962259544,276.69220984274625,276.1796590573431,274.4342575756377,274.89181294705776,274.15407029831664,277.79873493135597,277.7593626493683
