dates,nzd0231-0000,nzd0231-0001,nzd0231-0002,nzd0231-0003,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,nzd0231-0101,nzd0231-0102,nzd0231-0103,nzd0231-0104,nzd0231-0105,satname
2007-11-22 21:50:02+00:00,336.42,,329.50,323.11,323.56,324.05,329.79,334.80,338.40,338.92,344.64,343.21,340.71,341.45,341.40,338.57,338.03,344.02,338.55,344.04,344.94,345.61,349.16,345.43,347.71,343.58,346.93,340.85,343.17,333.79,345.01,340.74,333.26,336.26,327.97,324.82,319.62,316.81,315.92,320.30,313.13,320.06,315.82,316.47,323.56,316.43,314.96,311.07,310.06,307.88,308.57,304.64,313.56,,310.27,,,,,,,,,,,,,,,328.46,320.60,320.22,311.53,306.32,306.46,306.50,303.82,305.60,300.53,304.37,303.67,307.78,311.15,311.40,313.45,315.60,321.42,321.39,321.79,321.57,321.38,320.20,326.49,315.20,314.97,313.96,316.41,310.97,312.46,314.26,307.31,309.03,304.09,294.14,,279.88,L7
2008-01-25 21:50:11+00:00,354.48,336.11,335.83,346.02,352.81,352.15,350.04,351.56,354.24,357.57,352.72,350.40,348.48,347.97,345.93,354.60,362.65,356.74,362.20,367.15,360.57,359.91,365.41,362.69,366.11,364.94,369.37,370.45,368.63,369.42,365.42,355.89,361.95,360.84,352.14,352.82,339.75,336.34,340.45,344.73,346.23,349.83,344.08,341.54,339.77,342.96,344.91,337.25,335.98,335.58,329.16,334.88,339.55,347.64,335.47,334.57,332.22,337.22,,,,,,,,,,,,341.58,341.57,330.86,330.97,335.11,327.17,328.44,330.35,327.38,333.33,328.77,325.04,315.90,326.70,330.81,326.40,333.87,338.08,338.93,340.11,341.39,337.24,331.82,327.49,332.96,329.32,332.35,330.88,334.63,339.63,343.78,335.63,333.23,328.27,325.09,329.59,309.51,L7
2008-04-30 21:49:55+00:00,369.67,,367.79,359.77,360.33,364.14,363.12,365.06,365.41,366.87,370.08,369.15,363.91,364.82,360.34,363.12,361.27,367.39,369.92,372.55,371.32,371.72,373.54,376.95,378.28,378.78,377.90,370.21,370.89,364.26,372.44,372.95,368.85,366.45,363.60,358.36,347.23,348.77,346.78,353.83,353.33,358.16,349.91,347.26,353.65,356.04,351.10,348.72,344.28,347.81,352.12,340.84,348.66,341.46,341.25,341.58,341.37,338.49,,,,,,,,,,,340.63,339.06,340.44,333.54,336.66,332.17,332.52,327.15,326.61,327.85,333.38,325.80,324.23,323.31,328.58,329.68,325.71,329.03,323.18,335.86,331.85,329.85,331.79,337.27,332.53,330.71,331.17,337.74,331.86,317.43,322.59,323.97,,,,,,274.50,L7
2008-05-16 21:49:50+00:00,,,,,,,,411.15,413.70,405.95,411.76,406.85,403.87,405.01,397.10,402.38,403.83,404.59,404.58,407.68,401.18,400.18,387.42,395.20,405.41,408.41,411.27,412.37,426.32,423.35,431.93,423.73,425.20,420.90,414.02,411.66,403.12,393.82,388.04,395.55,393.48,393.93,389.22,384.19,389.50,397.07,396.67,389.48,383.16,379.49,385.92,374.14,384.00,380.91,384.19,,,,,,,,,,382.83,383.86,387.98,385.57,391.47,393.97,385.14,372.83,376.14,367.92,371.11,368.95,372.36,363.89,358.53,357.75,355.62,361.02,368.09,367.03,356.59,359.51,352.60,367.73,370.95,371.16,364.50,373.51,373.96,365.83,363.24,359.68,360.13,358.55,358.50,356.66,353.71,345.18,353.78,345.72,353.14,,L7
2008-07-03 21:49:23+00:00,383.56,391.64,384.63,389.82,385.16,386.27,380.90,384.18,392.31,382.54,388.54,387.26,387.40,387.40,386.69,381.10,385.58,380.74,382.50,384.49,385.12,386.87,390.41,387.55,388.21,388.71,396.14,397.97,396.21,392.59,393.37,396.66,391.90,395.28,395.21,383.35,364.10,368.35,363.43,360.24,361.32,370.85,372.62,374.36,379.63,382.51,374.71,371.30,364.43,358.92,362.54,365.49,368.17,364.90,363.81,364.42,365.78,361.70,356.93,357.32,356.69,367.44,371.28,378.77,362.59,375.14,371.02,372.76,363.85,358.46,363.09,353.08,350.85,351.64,347.84,347.80,356.46,348.01,351.52,351.47,349.36,347.78,349.39,351.46,343.25,352.88,355.90,360.09,356.27,363.84,353.38,359.22,359.40,360.86,354.29,355.69,351.17,345.31,351.52,347.54,342.88,340.19,338.88,349.96,365.44,,L7
2008-07-19 21:49:11+00:00,,,,347.92,360.44,,382.88,364.05,,,,,,,,,,,,,,,,,367.56,374.42,370.74,375.06,367.97,365.80,361.77,366.27,369.81,365.63,359.66,358.12,349.05,342.11,349.15,347.84,345.59,348.16,353.79,350.20,351.23,350.50,348.98,344.66,343.46,342.62,342.71,348.31,338.31,340.67,342.44,341.16,340.81,340.18,339.66,337.86,337.71,343.77,350.97,344.02,345.04,343.88,344.21,352.80,339.34,344.90,335.15,335.30,325.60,324.09,317.59,321.43,328.55,328.21,328.60,324.46,326.64,324.99,333.68,331.35,331.24,326.51,,,,,,,,,,,,,,,331.52,334.18,333.27,337.85,329.41,,L7
2008-08-04 21:49:04+00:00,388.25,377.80,379.55,376.28,386.82,376.17,384.11,388.10,385.91,391.27,385.44,389.28,385.57,382.33,379.93,379.66,375.26,380.31,375.24,380.41,387.06,386.14,377.92,383.02,390.51,389.27,391.01,399.41,386.82,382.58,375.32,385.33,390.52,385.63,388.65,382.02,362.87,353.48,361.29,366.93,365.69,360.79,359.02,365.50,369.18,367.49,361.67,364.44,357.48,361.96,360.71,361.30,354.96,362.08,354.19,361.35,349.86,360.46,357.96,352.93,358.77,368.18,372.10,365.20,362.70,365.18,363.92,374.20,365.15,367.40,368.73,363.38,361.46,349.86,346.04,342.28,351.84,347.25,345.01,344.38,350.60,352.97,356.59,353.97,355.72,360.61,354.77,362.35,361.93,364.99,365.29,366.56,357.95,359.32,358.14,349.28,347.41,,358.50,,,,,,,,L7
2008-08-20 21:48:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,405.16,405.17,399.10,394.48,388.40,395.82,399.40,395.71,398.15,397.06,383.82,365.74,373.12,376.17,391.58,381.16,370.96,372.41,369.43,367.83,368.12,365.76,371.46,368.18,366.53,369.08,369.17,363.22,370.40,370.16,368.25,367.23,365.97,364.49,369.09,,,370.85,366.56,372.71,369.22,374.32,370.23,367.19,364.44,360.49,357.96,363.73,351.02,352.09,353.09,352.77,355.06,348.29,355.32,351.72,361.07,360.07,355.15,351.85,355.48,352.88,364.84,361.77,361.86,365.23,362.53,365.62,365.92,370.28,364.57,372.52,373.61,364.02,352.45,340.40,344.32,347.01,365.13,344.49,L7
2008-09-05 21:48:50+00:00,365.87,364.98,354.74,354.66,351.50,352.74,360.05,359.95,355.92,359.47,361.91,363.44,361.27,365.72,366.78,366.90,369.65,361.89,358.06,360.00,371.15,364.33,369.92,370.11,365.91,363.44,363.37,366.08,367.73,352.25,356.11,363.91,360.62,348.38,352.61,357.00,353.85,341.06,330.74,338.57,353.41,343.32,342.61,343.83,343.71,337.47,338.38,344.51,353.99,349.23,336.00,341.66,334.16,341.52,351.25,342.99,332.38,344.58,349.64,346.02,343.00,344.48,343.11,340.81,345.50,334.25,347.08,351.30,348.84,350.35,347.06,,,,,,,,,,,,338.85,336.94,341.25,332.75,337.68,342.44,339.33,342.01,344.51,336.55,335.12,342.09,339.71,343.95,338.49,341.06,340.47,346.28,336.89,326.33,322.29,331.78,343.90,314.43,L7
2008-11-08 21:48:55+00:00,352.73,349.42,345.00,351.29,336.38,340.58,342.14,348.37,353.91,352.92,357.20,349.82,349.24,343.75,351.46,357.44,355.61,361.42,361.73,359.84,357.85,362.08,354.13,359.43,350.17,353.72,356.59,350.86,351.63,357.20,356.17,347.41,348.58,342.44,342.39,333.28,332.36,328.18,337.12,330.87,337.86,330.06,328.10,335.37,336.84,339.21,331.83,332.75,335.14,,,,,,,,,,,333.62,342.79,339.60,344.36,347.33,338.25,339.98,338.43,335.96,340.29,334.37,335.10,327.38,326.12,322.86,318.63,315.52,315.54,319.29,318.84,319.60,320.13,331.28,331.21,330.11,321.93,325.15,324.87,323.59,324.89,329.29,330.78,328.89,331.85,332.53,330.16,328.93,331.28,328.70,330.20,325.59,320.37,320.39,316.75,309.03,317.42,302.74,L7
2009-01-11 21:49:32+00:00,364.33,353.04,351.65,346.50,348.80,349.78,341.53,346.17,346.78,350.62,349.03,347.47,344.23,348.04,344.44,349.43,353.98,364.17,355.52,358.84,361.52,359.08,359.94,362.38,362.11,363.19,364.68,361.85,362.04,353.41,358.64,355.21,357.76,349.78,351.88,342.50,330.76,327.54,337.99,340.49,336.27,336.69,337.66,339.82,335.44,335.61,327.12,329.38,339.51,340.34,338.51,335.21,335.89,334.11,334.26,334.34,343.66,340.33,337.39,338.66,341.07,344.28,347.74,340.22,348.66,348.12,343.08,345.97,341.94,343.54,341.62,339.10,330.74,328.22,327.86,326.97,327.39,328.88,327.06,326.26,326.59,,,,,,,,,,,,,,341.41,344.82,339.61,338.13,338.22,341.74,334.90,338.41,336.12,341.93,344.27,324.16,L7
2009-05-03 21:50:16+00:00,377.61,391.29,384.58,382.96,374.41,380.49,376.65,376.75,376.73,372.06,379.09,366.47,371.14,367.77,370.41,368.99,371.37,370.97,376.18,380.41,375.39,380.74,381.70,384.08,375.20,378.97,368.77,377.49,383.73,385.94,381.69,383.69,367.89,367.80,372.83,362.46,360.09,348.97,353.33,349.53,348.88,360.71,359.64,357.53,352.91,351.82,352.04,356.87,353.53,355.95,348.67,347.20,354.02,357.57,355.44,353.28,354.04,351.20,359.12,358.02,356.94,351.18,353.27,359.96,364.08,368.06,364.11,366.24,356.54,360.53,347.01,353.63,349.18,345.05,,,,,,,,,,,,,,362.08,352.67,370.73,362.40,356.82,355.56,349.24,357.18,352.68,358.74,358.17,353.58,345.36,350.34,347.70,349.85,344.31,331.39,377.97,L7
2009-06-04 21:50:17+00:00,383.81,384.11,381.54,380.09,375.24,379.83,377.46,375.16,376.19,364.70,379.24,367.55,373.50,362.12,366.52,368.28,376.10,372.57,371.04,376.99,374.93,375.58,379.21,379.41,370.29,377.80,372.66,369.81,373.87,377.22,377.92,370.75,365.30,359.04,365.64,356.57,356.65,352.69,354.34,351.48,353.97,349.12,352.70,353.73,357.33,353.99,345.09,349.50,348.17,350.45,347.04,351.13,345.75,349.43,350.42,346.55,348.49,342.59,353.24,359.06,357.59,349.66,,356.27,,,,,,,,,,,,355.93,341.52,350.83,343.57,343.52,343.57,340.84,343.67,349.82,348.40,347.75,347.67,346.73,351.09,352.05,356.41,355.67,363.30,357.17,354.35,353.10,355.56,348.70,347.57,340.34,341.40,343.04,342.63,339.64,347.73,345.54,L7
2009-06-20 21:50:16+00:00,,,,,,,,,,,,,,,,,,,,390.84,,395.77,,388.27,380.01,,385.74,377.57,380.86,368.45,377.89,373.20,371.11,368.76,,,368.84,,,,,,,,,,,358.46,354.99,360.50,364.64,358.46,358.81,353.14,357.51,353.29,359.83,360.43,362.39,362.24,364.10,359.79,366.81,367.88,369.37,370.01,364.21,366.14,359.87,359.68,357.19,353.55,351.72,344.08,341.56,343.74,338.93,345.59,344.27,343.48,344.90,344.42,347.59,346.27,349.68,349.36,351.67,357.19,357.44,363.61,363.18,364.92,368.16,362.58,361.01,357.10,360.30,355.37,352.19,342.99,345.31,339.84,343.54,344.61,344.25,338.73,L7
2009-07-22 21:50:08+00:00,385.96,368.51,378.43,373.01,377.92,371.94,378.26,384.87,388.15,383.33,384.69,379.70,381.23,386.53,374.58,380.07,377.64,381.93,380.27,388.45,389.04,394.58,393.57,379.24,385.35,385.93,384.20,383.04,375.15,371.53,382.37,383.16,388.82,377.27,379.20,373.58,367.30,362.29,364.44,367.34,367.24,369.27,364.65,366.29,367.80,364.53,362.01,367.85,366.93,363.97,357.67,356.31,359.00,347.67,358.79,354.29,356.37,,,,,,,,,,,,,375.42,361.98,362.24,363.05,356.51,349.30,346.18,351.67,347.56,342.50,344.36,348.25,346.51,346.08,343.26,343.34,351.86,355.28,356.74,355.31,359.10,367.79,363.21,,,,,,,,,,,,,,,L7
2009-08-07 21:50:02+00:00,382.43,353.98,353.33,366.66,362.87,361.27,362.23,370.00,372.90,380.56,369.93,372.31,366.80,365.08,367.87,365.30,375.96,372.35,371.13,371.32,381.72,384.36,388.32,383.47,382.81,371.00,375.23,373.89,365.68,360.73,362.88,372.91,369.79,369.02,361.24,357.99,356.30,351.72,350.47,352.39,357.51,361.24,355.59,357.28,358.05,358.64,355.96,357.02,350.76,356.92,350.03,354.84,354.84,337.29,338.91,344.93,338.72,353.28,352.23,349.99,362.94,356.66,366.65,365.47,368.19,361.21,361.09,347.58,352.52,345.88,347.56,349.85,345.62,349.45,341.59,345.14,336.78,341.07,339.31,336.25,331.05,329.88,333.69,338.75,339.10,339.71,344.40,,,,,,,,,,,,,,,,,,,334.91,L7
2009-09-08 21:50:01+00:00,398.98,378.79,365.76,371.96,367.52,371.24,368.34,376.55,382.07,394.47,378.49,376.42,374.11,376.95,380.30,386.71,384.22,380.34,385.91,381.42,393.34,383.67,383.40,385.42,388.11,381.32,391.01,393.42,384.08,383.36,376.44,383.50,391.15,382.68,373.58,361.85,361.52,356.28,360.87,369.56,368.57,363.43,372.08,370.32,364.42,364.45,370.46,367.39,366.74,365.64,365.65,361.48,353.54,363.08,357.43,367.73,366.31,363.67,368.49,361.63,365.47,366.55,371.33,366.98,370.01,366.31,367.38,357.96,366.73,361.12,360.02,359.16,,363.18,,,,,,,,344.94,352.22,355.11,355.48,351.40,358.12,354.87,367.24,367.97,367.82,356.95,357.41,361.18,353.61,357.20,358.99,368.07,373.26,368.00,354.57,358.66,353.51,356.00,352.40,354.64,L7
2009-10-10 21:49:54+00:00,366.32,363.78,361.01,360.92,353.16,352.05,353.05,359.38,353.34,374.87,373.63,376.60,367.55,369.89,371.30,367.00,367.37,359.20,355.74,358.71,373.82,379.24,378.27,374.75,376.45,378.68,371.97,367.32,360.36,363.50,361.93,373.17,364.50,370.74,359.01,346.19,340.45,346.37,345.95,349.45,362.22,361.68,359.73,350.47,351.82,345.84,340.81,343.68,351.65,353.99,356.02,355.38,,,,,,,,,,,,359.60,359.78,355.91,347.95,342.48,348.58,341.74,355.36,351.14,349.22,347.57,345.25,336.46,341.07,333.28,337.83,341.19,339.13,341.19,335.51,340.10,342.36,345.50,344.86,342.72,343.09,348.77,355.74,350.55,339.30,343.87,346.82,344.17,351.94,347.23,353.53,347.90,350.16,340.62,344.18,344.08,343.48,335.28,L7
2009-11-11 21:50:25+00:00,389.04,341.79,345.15,348.67,346.03,348.60,340.68,349.17,352.08,354.35,358.04,361.32,364.94,364.86,366.54,366.15,370.98,363.34,360.16,353.72,354.48,361.02,361.67,362.19,358.13,360.01,361.19,352.27,351.63,341.45,347.81,346.17,348.11,346.25,343.62,339.89,339.89,330.44,338.66,335.77,340.16,343.64,340.95,341.01,338.54,337.24,332.24,335.90,331.81,336.29,334.19,334.14,336.02,331.13,330.16,334.47,334.45,335.78,338.65,338.17,348.15,346.94,345.31,342.80,342.38,341.99,346.25,338.76,340.70,332.84,336.60,339.04,333.54,334.01,326.78,327.35,326.95,323.80,331.11,325.97,334.31,332.85,333.04,327.25,331.57,332.03,337.25,337.09,336.97,335.54,333.37,343.99,331.52,330.84,330.23,340.93,336.10,336.84,339.05,340.67,340.92,333.10,330.27,319.92,300.79,,L7
2009-12-29 21:51:06+00:00,346.37,347.55,341.92,345.15,336.95,342.34,337.51,344.39,336.76,337.86,345.01,348.89,347.45,345.57,351.57,356.86,359.76,355.97,357.02,356.59,355.86,355.26,353.12,356.29,351.22,352.41,354.29,353.87,346.33,342.90,341.59,343.45,337.72,344.09,335.52,334.97,328.83,326.77,332.89,327.88,329.22,326.56,327.68,325.52,333.31,328.79,,,,,,,,,,328.10,318.78,328.14,335.25,345.00,343.53,344.93,342.65,342.99,341.87,340.42,344.00,342.15,342.12,339.04,330.97,327.92,328.94,322.02,329.55,321.86,325.91,326.07,332.31,327.51,328.47,319.65,316.25,324.26,326.91,324.14,325.68,338.29,340.28,342.15,336.73,339.68,327.67,326.02,326.75,330.61,326.75,324.98,338.29,337.99,345.60,345.72,352.15,355.59,322.64,,L7
2010-03-03 21:51:54+00:00,373.55,359.27,361.33,358.59,363.38,355.20,360.54,367.04,372.01,374.02,368.80,375.91,372.43,373.01,364.45,373.06,373.10,374.53,372.82,374.65,381.48,382.63,376.31,381.41,376.52,377.65,371.49,380.38,374.44,367.76,366.96,369.00,375.69,368.45,367.33,357.33,352.17,347.75,350.52,358.35,357.41,356.98,358.83,365.95,356.80,360.80,357.97,356.04,358.35,353.97,354.51,360.22,355.03,354.35,359.86,353.98,356.34,352.20,359.70,364.88,360.17,369.69,363.05,363.47,359.62,363.64,364.58,363.43,359.26,364.30,359.07,352.90,,,,,,,,,,,,,,353.98,351.91,350.02,357.41,358.38,358.13,354.12,357.98,358.48,358.62,358.57,363.30,367.42,376.01,372.92,367.87,354.85,353.36,348.61,351.71,345.72,L7
2010-04-20 21:52:03+00:00,392.38,380.55,380.92,371.89,378.86,372.54,374.86,372.06,375.69,383.43,378.35,381.97,384.17,391.43,379.75,386.48,385.76,383.04,385.57,388.35,387.54,385.23,386.36,387.81,389.92,396.49,396.49,393.90,392.70,385.49,389.01,385.99,389.76,381.23,382.40,372.94,364.17,362.95,371.08,368.85,366.35,368.82,373.06,373.00,368.75,372.89,371.48,375.32,378.51,371.22,371.05,375.50,373.31,377.20,377.94,370.24,377.43,377.96,383.01,382.26,378.85,386.15,385.77,387.93,386.80,384.97,381.13,382.60,377.02,377.02,373.30,368.75,367.05,363.98,362.85,358.48,361.42,359.96,361.59,362.26,364.79,,,,,,,,,,,,,,,,,,403.61,400.36,375.41,384.73,370.02,384.81,376.42,377.92,L7
2010-06-07 21:51:59+00:00,380.92,361.78,366.59,363.46,367.91,378.33,375.85,379.39,382.60,374.51,384.99,379.43,381.05,381.26,386.82,382.48,377.33,379.39,374.94,380.92,378.99,388.26,384.28,388.98,378.41,383.07,383.55,373.25,380.96,369.05,383.42,377.64,376.24,371.58,371.65,367.38,361.20,356.45,353.37,355.89,353.88,359.14,358.06,360.52,357.85,361.74,360.46,356.87,355.59,356.39,352.13,355.49,357.92,354.24,359.63,356.45,363.15,356.48,361.66,363.31,363.67,367.13,372.09,366.93,,,,,,,,,,,,,,,,,,,,,,,353.46,365.04,362.06,365.05,361.27,373.17,373.83,367.61,362.87,360.82,354.93,351.71,341.86,350.87,341.72,325.55,,,,,L7
2010-07-09 21:52:03+00:00,379.12,386.68,372.46,372.98,373.06,384.59,388.80,385.63,383.38,379.17,388.48,391.63,397.12,390.98,391.62,393.39,384.32,388.12,381.53,385.87,390.37,398.04,396.65,405.97,401.13,404.58,396.48,393.87,399.64,398.81,404.67,397.63,395.86,395.03,392.67,387.91,381.20,368.38,367.93,375.22,376.89,381.11,376.75,382.09,388.87,374.54,386.23,377.94,379.63,383.99,374.51,380.32,382.97,372.59,382.08,384.34,383.59,383.44,384.78,390.58,390.84,384.57,384.81,375.87,382.57,377.81,382.47,382.72,382.68,378.94,377.74,369.10,373.88,365.32,365.17,365.93,362.42,363.00,362.69,357.41,369.72,367.79,369.71,378.07,373.99,376.72,381.52,380.30,380.81,,382.33,,,,,,,,,,,,,,,329.53,L7
2010-07-25 21:52:04+00:00,382.73,381.20,368.94,366.92,372.10,383.71,382.19,382.85,383.45,377.06,389.22,393.40,393.59,385.48,384.94,377.97,375.20,376.33,377.97,384.00,385.51,391.97,392.18,396.26,390.61,390.92,392.63,385.66,393.58,390.96,394.60,396.91,391.05,391.67,383.22,382.55,376.10,369.28,364.08,360.22,368.03,363.21,367.77,365.95,364.26,363.13,370.15,365.48,359.97,363.10,357.76,367.21,365.36,362.40,364.32,364.39,370.03,372.14,373.45,376.47,374.14,375.33,382.09,377.89,381.73,,,,,,,,,,,375.04,368.11,358.25,359.04,356.68,354.59,362.76,364.09,365.43,365.81,366.97,375.62,379.56,383.10,382.60,376.42,381.17,379.80,380.66,381.18,380.13,378.87,378.21,377.04,371.92,364.63,,,,,,L7
2010-08-10 21:52:03+00:00,380.33,381.24,352.88,363.07,364.52,367.95,367.61,371.20,367.80,372.24,367.41,377.36,378.04,380.21,371.49,374.59,370.07,367.91,366.78,369.33,377.48,379.66,380.83,379.75,379.80,378.99,379.02,379.42,377.11,372.65,378.31,377.44,377.89,371.50,370.97,367.76,357.58,357.58,355.54,356.41,351.34,363.06,357.73,361.10,358.45,358.33,364.30,357.84,359.08,359.41,354.37,360.03,352.26,358.48,356.47,358.95,357.71,359.56,357.72,366.04,365.59,364.51,370.63,358.56,370.23,363.05,368.94,366.34,364.30,366.79,360.44,359.24,357.44,353.83,350.25,346.61,342.82,342.97,,355.50,,,,,,,,,,,,386.13,366.58,379.54,377.26,375.87,370.72,369.45,366.31,367.84,353.25,342.44,331.95,337.83,343.08,333.30,L7
2010-09-27 21:52:07+00:00,376.07,372.46,360.95,367.17,364.20,370.21,378.30,381.25,384.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.04,367.09,366.68,364.17,363.20,357.22,365.90,362.26,365.86,361.20,,369.82,,,,,,,,,361.63,367.80,368.14,361.95,359.97,350.71,359.36,352.11,352.65,349.88,351.46,353.60,359.55,353.67,356.88,349.96,355.45,353.96,350.32,357.06,349.74,357.86,363.57,380.60,373.83,361.04,355.64,354.40,356.21,358.17,367.32,372.01,371.23,352.27,342.94,347.83,353.16,352.28,304.49,L7
2011-01-25 21:49:47+00:00,376.08,357.64,361.66,357.62,361.52,355.12,357.25,359.21,365.39,361.94,358.71,360.03,354.38,358.40,366.78,372.56,368.55,367.29,362.45,364.94,365.21,364.77,369.29,371.18,368.95,369.05,372.80,375.15,371.28,370.60,363.77,364.99,365.44,358.83,358.36,350.35,350.68,344.84,348.63,348.03,352.74,350.37,352.58,351.69,357.12,353.59,353.53,353.73,347.22,345.89,340.57,350.61,345.61,345.52,347.09,347.94,349.73,352.85,350.95,353.90,360.83,360.48,366.04,363.03,365.25,365.57,367.59,360.94,359.08,353.19,353.49,349.04,341.73,345.53,,,,,,,,,,,,,339.37,336.96,352.92,352.42,362.05,364.15,358.84,353.37,353.85,354.42,355.81,356.53,365.27,366.92,366.48,356.77,340.86,344.63,324.14,261.64,L5
2011-02-18 21:53:18+00:00,376.01,366.02,353.88,346.63,354.43,353.98,355.91,355.99,362.42,365.42,361.70,360.88,359.40,357.60,358.91,360.11,361.10,362.53,359.79,362.50,366.62,370.06,366.47,368.46,369.06,370.58,376.81,385.22,385.10,381.72,382.55,372.25,372.27,360.42,357.72,351.04,350.51,346.54,353.40,353.57,358.53,352.59,358.25,356.20,355.02,355.22,350.30,354.23,350.60,347.97,346.10,345.74,341.14,342.33,340.44,346.53,346.98,352.64,350.71,354.12,357.45,360.03,367.34,360.11,364.33,365.00,368.96,365.16,359.97,354.65,351.75,346.24,338.13,336.71,337.34,331.94,331.03,329.65,333.40,335.11,339.56,345.86,346.02,347.74,352.63,349.44,346.25,345.62,348.39,349.36,352.46,352.05,354.47,349.29,347.56,346.85,349.34,344.57,351.30,351.62,343.07,334.29,341.25,350.37,343.14,278.62,L7
2011-03-06 21:53:24+00:00,374.33,352.08,356.09,354.45,360.29,359.63,360.67,359.39,364.15,364.73,361.01,361.35,355.00,361.08,353.92,358.96,366.45,373.00,369.26,371.96,378.57,378.18,372.94,374.89,373.00,369.74,376.14,376.58,372.47,371.18,367.30,365.59,364.50,362.21,362.23,356.25,355.75,350.45,356.76,353.00,357.04,359.47,363.56,362.57,359.84,363.78,357.16,355.60,347.17,348.88,343.92,353.15,344.80,347.12,348.81,355.53,353.90,351.65,357.03,359.93,357.95,362.96,365.70,371.83,373.52,374.82,375.15,368.42,366.12,353.01,355.18,352.22,349.40,346.60,347.19,339.47,346.75,347.37,345.49,347.61,349.95,351.20,348.00,347.88,350.86,349.15,349.58,347.75,349.78,356.62,360.84,354.44,354.29,,,,,,,,,,,,,315.60,L7
2011-04-07 21:53:28+00:00,394.02,379.04,377.38,374.80,383.56,378.73,379.97,386.09,381.99,390.57,374.39,386.32,382.30,383.89,381.59,383.36,382.76,379.12,383.70,376.63,384.74,386.06,389.32,383.97,392.84,383.59,386.29,393.83,385.14,389.85,389.14,388.09,386.33,382.35,372.37,379.79,366.02,369.37,369.02,370.17,372.25,374.78,374.39,373.33,378.96,375.44,383.89,378.29,378.62,373.02,368.07,370.00,364.16,369.11,369.22,368.67,365.10,371.79,363.23,374.25,375.99,379.44,377.21,378.25,382.47,389.11,,,,,,,,,375.84,374.98,352.19,351.01,349.16,358.35,356.34,361.19,364.05,362.73,366.45,370.71,376.10,369.31,372.18,366.84,378.42,375.11,375.86,366.92,373.42,369.48,369.08,373.44,372.82,374.35,373.79,369.08,371.49,370.69,371.97,347.27,L7
2011-06-26 21:53:22+00:00,376.50,360.50,366.56,362.48,365.99,372.64,377.70,377.43,380.99,379.68,380.16,378.53,368.56,372.51,365.34,372.58,372.30,367.95,370.61,369.08,364.52,375.04,376.08,371.51,371.29,378.49,374.20,373.62,379.58,372.53,379.73,377.71,374.90,373.49,372.49,364.58,359.39,358.01,356.76,356.99,366.38,355.67,363.49,357.11,355.96,357.68,361.91,366.58,356.41,358.51,352.99,346.12,350.89,351.69,354.96,362.41,360.18,367.82,369.58,373.83,363.63,368.74,365.13,371.75,376.38,370.65,379.61,367.96,377.40,368.58,365.51,355.94,364.64,352.15,353.45,347.78,351.04,352.50,347.23,350.81,346.87,353.52,344.51,356.23,347.73,357.93,360.71,355.90,365.14,368.62,370.83,,361.86,,,,,,,,,,,,,316.19,L7
