,dates,per0089-0000,per0089-0001,per0089-0002,per0089-0003,per0089-0004,per0089-0005,per0089-0006,per0089-0007,per0089-0008,per0089-0009,per0089-0010,per0089-0011,per0089-0012,per0089-0013,per0089-0014,per0089-0015,per0089-0016,per0089-0017,per0089-0018,per0089-0019,per0089-0020,per0089-0021,per0089-0022,per0089-0023,per0089-0024,per0089-0025,per0089-0026,per0089-0027
0,1984-05-06 14:44:03+00:00,,,,,,56.602019462473415,81.80904663616789,120.09929493659277,126.72270524154914,105.56456595544387,95.9473461677825,156.08981804597073,,,,132.14872395279036,132.00617382741086,149.4078699386727,168.72711344438852,177.418666639415,194.24996206973486,198.28373896462563,179.22913606537085,155.50947408562172,173.51867619160828,178.24394966567053,180.80181296296746,165.52838099363404
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1984-12-16 14:46:50+00:00,104.46900049712735,73.62402260000425,52.26461770603042,37.43909060734538,39.52146933883964,71.89607558941167,87.59650878280554,113.36143703347548,124.82570274967337,138.5758264269276,125.4082166686222,120.26965884373442,130.8220392788914,129.54385847644537,126.91683446181133,145.00619274021045,122.27251052078685,123.83271261687077,148.7865836282031,168.3068958863986,161.83809346704203,172.62652864968993,180.25260755560612,145.16001155277422,160.11730865424352,188.85586133464793,178.12052953489427,165.09747450213047
3,1985-01-24 14:53:17+00:00,134.9402418065255,105.99842653036339,67.03595698689898,55.03740989794899,66.24365523421726,83.41662598578836,116.72855592090403,126.75973299813364,122.92019367275506,149.62951068708534,148.26896944208553,116.65708829398656,137.6630697377587,139.06287642002718,123.64697804371798,162.31486605289155,150.62487484504584,126.75966764469726,157.42421272658729,182.86812418934036,178.16054376451416,166.21716750223513,195.25108570239902,176.86007314125612,156.5298385624943,191.2635986057419,195.45047432495414,181.3490165691372
4,1986-03-16 14:48:57+00:00,111.8302238719825,75.93391619725313,64.61075235100985,65.74581688811922,71.18511152944336,77.65642941899222,95.51346659935083,122.9472738451983,133.25622634498836,123.32738931113019,103.66960332104091,117.05761444673124,134.58464791315816,145.5838855236966,136.0740679582416,137.1146144543332,155.0390472197629,147.8836106562274,161.7553716085854,169.1953575657647,162.3196466056595,161.1382010191172,175.17909367923394,178.16210967794993,180.15356863244267,181.35921775301125,169.5425386324858,168.6907619004361
5,1986-04-10 14:42:16+00:00,128.84410951437394,93.12617977367445,83.69177450509488,85.26410035698433,87.22426492315131,88.18858110689334,103.31150237544972,140.73314224410746,141.26735440016319,135.96299830021044,114.88474490173141,120.52311989898037,142.86044740212594,152.9266521085963,154.09694999267106,147.25143345818282,148.4094763394344,168.43614435791545,165.20429709945637,173.21185475329276,176.6137754267116,173.29326576204505,185.8668481321082,179.41831409321958,185.99653673517093,188.4191681026256,178.01256123115934,173.90431243698686
6,1986-05-03 14:47:53+00:00,,,,,,,,,,,,,,,,,,,132.65838791077547,135.42569619324652,137.69401808913705,141.11399863468117,157.52789590583626,159.7281114775922,157.61664922466156,164.6058779820317,153.60821836745154,151.93777788957075
7,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-09-08 14:43:39+00:00,90.22973809830205,70.15720780440346,39.97336750976547,32.58223346956164,41.85840087709777,51.845382969139905,64.25831253892284,,110.21539997343936,120.64034540484569,118.34435651638972,117.42359263879702,118.58259920461012,118.39537991609423,123.34006905056023,118.42825744058194,121.79492093847654,126.5239291081241,132.77272092070552,141.0809134024209,144.17282723968935,155.3115021733393,149.27406463642922,157.36532179182973,167.06117220350336,176.71030987323985,153.5303901911243,146.10169943848737
