,dates,nzd0165-0000,nzd0165-0001,nzd0165-0002,nzd0165-0003,nzd0165-0004,nzd0165-0005
0,1999-08-19 21:58:28+00:00,264.5807688669359,225.38859643849798,220.0569686191267,213.38085209606515,213.33230881773045,227.7470980502075
1,1999-11-07 21:58:32+00:00,248.79640144552673,215.11688747026218,217.83868307365734,220.834381910345,222.03166119356615,236.86963524994073
2,1999-12-09 21:58:57+00:00,287.93157717874703,218.7335479306495,222.9310401803596,215.64504573538738,,
3,2000-01-10 21:58:28+00:00,284.1087525922162,231.2465954338187,232.3258333224034,233.24334949270377,,
4,2000-03-30 21:58:33+00:00,271.6859883244355,229.0176415482358,232.64695689394514,231.35144137964457,232.59843966136626,239.6273281824167
5,2000-05-17 21:57:43+00:00,,,,,,
6,2000-07-20 21:56:59+00:00,,,,,295.8306892914827,
7,2000-08-05 21:57:08+00:00,279.59223685442277,,214.4036742816321,216.51187491670262,,227.5795497048223
8,2000-08-21 21:56:38+00:00,235.9330383476588,,199.12706948271543,201.07767896234967,,215.88197792199438
9,2001-03-01 21:55:57+00:00,264.2135794173152,244.7545023791403,,,244.45948072800596,
10,2001-03-17 21:56:16+00:00,252.7801217030872,221.96882390601158,,,224.829675554344,
11,2001-06-21 21:55:05+00:00,,,,,,232.27633243773596
12,2001-08-08 21:55:01+00:00,272.4016988884097,211.24789574091187,195.0336108199061,199.40233929518485,,
13,2001-09-09 21:54:36+00:00,272.383726467854,239.7160237157488,236.01313075122584,230.23812758162236,229.46830759848413,235.14146617646557
14,2001-09-25 21:54:28+00:00,,,235.9847283561852,241.3375442194368,250.71342805502226,
15,2001-10-11 21:54:09+00:00,255.52648992863772,248.9904731510318,242.59351081971613,233.24959246601105,234.02671489245222,
16,2001-12-30 21:54:37+00:00,277.2601003771013,218.50477372948572,219.8595689130582,217.44813263864975,218.90999327019088,230.56390334643854
17,2002-01-15 21:54:23+00:00,264.014514289325,215.89374171265058,220.20795264709753,218.3393207834996,222.0206008504784,233.6446872269815
18,2002-01-31 21:54:26+00:00,273.6385044428401,228.17677197570424,,,,206.23273439785524
19,2002-02-16 21:54:54+00:00,277.072730849806,244.2332525797661,240.74763294160078,244.5174232716426,248.97601112248185,
20,2002-06-24 21:54:28+00:00,277.0498131094402,240.79951275988796,231.77656081528983,227.53977532379554,225.79443581923067,236.26729580984298
21,2002-08-27 21:54:00+00:00,279.15675015351076,225.4292156897237,230.9558348591734,226.50467755821688,228.8285074585253,239.99332823563452
22,2002-10-14 21:53:43+00:00,264.9376952937918,225.9898732401836,231.66025293444397,222.06772134852346,223.95861761539035,245.0454493711153
23,2003-01-02 21:53:58+00:00,266.12894066639586,233.19954537867065,230.73574595586757,228.5337679953567,232.8069164040329,254.85785004445398
24,2003-01-18 21:54:30+00:00,282.2396774189279,237.20512708131739,236.8510292819563,234.32691046191175,237.23735312184775,249.9856646378821
25,2003-03-23 21:54:40+00:00,279.6935267258345,246.64632802123754,241.4580040878725,242.82624635107175,241.59477495649864,253.16924309639154
26,2003-04-24 21:54:46+00:00,258.93753693276835,271.1671506278302,258.22283142433196,253.56271799410155,231.5732339784234,258.73946540196204
27,2003-05-10 21:54:22+00:00,237.91622195584577,,,236.78897135715562,243.60851456852606,254.52772096021891
28,2003-07-21 21:42:09+00:00,278.03854976898236,244.60494811901424,246.45940457792022,232.51159029448223,236.72586780130433,253.04746064990726
29,2003-08-06 21:42:27+00:00,247.10180190276247,240.40542034149752,234.91473042631569,231.45840957910985,229.077472434122,260.76135574659895
30,2003-08-30 21:54:22+00:00,284.68297262085684,228.2311225181922,225.8359018475934,220.90458995396367,220.32659735376183,
31,2003-09-07 21:43:24+00:00,247.00964569492487,224.49415644745605,224.0991240683059,217.30996173438336,223.32533949734824,242.5621467152637
32,2003-10-25 21:44:04+00:00,264.7990595000072,217.96876601282895,225.62977401653797,224.36766916389246,223.17953307756628,
33,2003-12-04 21:54:43+00:00,267.8055041075697,230.48184440199435,232.75528066347275,230.3034384738541,230.19729591736913,260.45261192342343
34,2003-12-12 21:44:34+00:00,300.94139290666294,248.20125641163835,224.31196309739826,226.601426202044,217.95716352710429,231.21732997484372
35,2004-01-21 21:55:02+00:00,271.0946049461959,215.8473571663003,224.5448896148794,223.46092469998408,221.74658261663575,
36,2004-02-06 21:54:44+00:00,294.44361242914204,242.3170592592501,236.95778599361014,,,240.67630709322557
37,2004-03-01 21:45:02+00:00,258.75081223551797,211.18359735080324,215.8345138717796,219.23634122393824,217.81892443658685,234.39076835889054
38,2004-03-09 21:55:15+00:00,285.55486208445024,226.4096993990976,228.40474392192772,228.8657974529519,224.37288904914743,244.05925631141517
39,2004-03-17 21:45:08+00:00,280.8253877467538,218.8458549727399,223.10582177454194,222.22145033791477,222.85208640530524,226.69009463848263
40,2004-03-25 21:55:18+00:00,325.7792916562302,225.20715279871976,251.68431712316436,228.46929471311293,216.14717609941627,
41,2004-04-02 21:45:18+00:00,,,,,228.41411154344527,242.65775434432337
42,2004-04-18 21:45:49+00:00,267.5608485943761,217.5072941599874,222.83287201862734,222.41907613266025,228.46494713371948,237.2609574399832
43,2004-05-04 21:46:16+00:00,268.93226561496846,222.1795155462627,222.11370796552654,223.35339830494573,228.96983373602345,240.99736517097273
44,2004-05-20 21:46:20+00:00,283.92677701849556,228.02017060570512,225.36198406774085,230.65258644999662,236.48227765314275,257.7710290460137
45,2004-05-28 21:55:11+00:00,232.91504975554182,218.34888022617787,219.55202841652,214.26983878985118,212.84555342318984,220.92273722856805
46,2004-06-05 21:47:12+00:00,295.610886272714,221.99016633108116,210.3279020637736,203.74691712291468,208.65909594539244,225.79981711283415
47,2004-07-07 21:48:09+00:00,276.7736543192788,212.6104463817016,207.01296194003783,207.4321619702544,215.08180302390338,227.85203878633178
48,2004-07-23 21:48:33+00:00,285.0350455269106,234.92710378605616,228.6952847658982,235.5010589741159,228.16512570168285,240.88557060262227
49,2004-08-16 21:54:26+00:00,276.7186317006041,218.34497035286714,219.136307141324,220.92096527350492,220.41126965418528,234.34006854003658
50,2004-08-24 21:48:54+00:00,240.45815872196982,227.71072938027646,232.20190838622278,224.98511482625398,221.3549232175724,247.1053082654861
51,2004-09-09 21:49:43+00:00,243.07252615387662,234.32664804413622,230.58076223890416,221.78305571719616,225.00648589897227,256.01300898381146
52,2004-09-25 21:50:07+00:00,249.768150664431,231.2051093290747,,224.7385281645519,229.7802909651437,253.49768670309567
53,2004-10-19 21:54:19+00:00,,,,,,
54,2004-11-04 21:54:31+00:00,,,,,233.20248987024772,247.49748247505852
55,2005-01-07 21:55:25+00:00,227.5249145808046,217.33013833927112,221.60885427033372,217.7122460462259,215.4441540509132,
56,2005-01-15 21:52:09+00:00,278.38205242001607,230.2633221165624,238.33846153421794,238.58766155012222,222.30537560628488,236.38610160637734
57,2005-02-16 21:52:13+00:00,260.7311606148784,239.53237332600176,245.11559246744685,239.7217977091318,232.4711987020657,244.00093307964923
58,2005-03-28 21:55:42+00:00,287.1075385254288,229.51463892661536,223.76264744187677,223.4401100324567,221.27052247039978,238.4219229242546
59,2005-04-13 21:55:36+00:00,285.13443092900593,243.35819989434304,243.6444297572259,246.06082452293552,247.58493631296847,249.64608610120004
60,2005-04-21 21:53:10+00:00,257.0708732180217,230.96041565833661,228.94046292404582,228.49496918351846,233.54533719195518,234.75347184999532
61,2005-04-29 21:55:36+00:00,286.87596640539493,245.96936526178763,240.39726199025438,236.1480734303165,234.8174229563708,243.78516088872226
62,2005-05-15 21:55:39+00:00,,244.25007158713487,251.85870233207098,247.2232080767764,241.52170289507433,254.57327415045526
63,2005-05-23 21:53:24+00:00,267.10013599680633,233.2484858364704,230.34358526353597,226.27150611720973,225.51358153857817,238.03994141224874
64,2005-05-31 21:55:11+00:00,219.64651686735343,222.27848678095347,220.68726777481885,211.2442839506031,205.95523439313192,203.7180370223373
65,2005-06-08 21:53:09+00:00,283.3722093866228,244.86205159437748,241.59186733044322,235.54528861928912,237.6380024366831,258.0144794702708
66,2005-06-24 21:53:38+00:00,276.6884239694941,224.3116696077633,,204.7880402286367,,
67,2005-08-03 21:55:25+00:00,270.04803518900854,228.39350675884097,225.10571994464843,217.91046638864938,215.5202133729533,226.692017910892
68,2005-08-19 21:55:20+00:00,275.9762751284979,233.20747608152192,229.58914973257404,219.55018930902187,218.25381975112998,235.4679601357365
69,2005-09-20 21:55:06+00:00,,,,,213.2199618370945,226.3964609604331
70,2005-10-06 21:55:01+00:00,,,,,,219.64878365190555
71,2005-11-15 21:54:26+00:00,281.03577687379595,217.18170922907706,227.59072437383182,216.0829207447003,212.41263478212568,229.79585284715083
72,2006-01-10 21:55:28+00:00,261.0732384291816,228.21659011117328,234.85101868816622,236.62560911722795,237.51830473405144,247.17172638172673
73,2006-01-26 21:56:00+00:00,301.4098543131626,234.60805854826003,235.72531301905084,230.40643937975506,233.23264884053532,
74,2006-02-03 21:56:19+00:00,280.8114121894803,227.71796509178384,229.01725323217426,230.03964702862294,229.21080007694513,241.07996520970764
75,2006-02-11 21:55:41+00:00,270.42408522704864,227.52836026051386,232.97877487449244,231.8839671067025,,
76,2006-03-31 21:55:42+00:00,281.30176096920246,222.57661725026264,,,,
77,2006-04-08 21:57:36+00:00,230.7735247902669,218.99830976415026,219.73387418735444,214.24961834592523,221.82507085822553,229.92386314212294
78,2006-04-16 21:56:02+00:00,274.0921928647657,219.9578118143786,217.1459099467779,220.8268396851558,221.6363103131386,
79,2006-05-02 21:56:05+00:00,259.5705190552195,221.20953498433238,222.33809195383373,221.73129625605833,219.1421721128715,225.02008073151038
80,2006-06-27 21:58:48+00:00,283.26167184150205,215.82377239354935,218.6352226678828,223.94774358060383,215.25667538354216,229.93419239044644
81,2006-07-13 21:59:02+00:00,290.8819113421128,218.59636935327842,205.6803073306866,210.16525111334042,211.60246548297872,221.72635291435668
82,2006-07-21 21:55:21+00:00,246.74332288708808,231.3048020695149,,222.19220555289778,222.54897621839774,249.21118528940286
