,dates,usa_CA_0145-0000,usa_CA_0145-0001,usa_CA_0145-0002
0,1984-05-11 18:07:47+00:00,214.10875694941328,198.39395089253938,201.66453463624043
1,1984-05-27 18:08:14+00:00,211.2181319225085,186.2693789604473,199.07646010051383
2,1984-06-12 18:08:33+00:00,207.6327616729075,194.45113334476002,203.30323411512634
3,1984-07-14 18:08:58+00:00,206.06937744575893,196.47256271725962,200.27326621688948
4,1984-09-16 18:10:24+00:00,218.5516629741361,194.5689301304315,197.68837387881916
5,1984-10-02 18:10:24+00:00,213.37601538368878,194.7251999318954,200.4232987718232
6,1984-10-18 18:10:21+00:00,219.60191265461467,212.25246448343094,217.1622236070229
7,1984-11-19 18:10:10+00:00,190.36572601837256,175.0383503824579,179.99938115049167
8,1985-01-22 18:10:40+00:00,,174.75145406102627,187.4918639794409
9,1985-06-15 18:10:23+00:00,205.84023220825077,199.72201829039832,209.97010914321393
10,1985-08-02 18:10:04+00:00,221.036589541445,218.3825469530652,225.36575265891443
11,1985-08-18 18:09:54+00:00,207.5303329249219,204.1099205176153,212.7226913210692
12,1985-10-05 18:09:21+00:00,201.09062537889716,194.59257130706757,201.5824418280486
13,1985-10-21 18:09:10+00:00,202.30166330506432,186.5461309508991,194.55926050788256
14,1985-12-08 18:08:22+00:00,208.88493703318215,190.3729550905488,183.35983296426934
15,1986-01-09 18:07:47+00:00,206.2891061898066,185.31664162185754,188.64759787592146
16,1986-01-25 18:07:27+00:00,,179.3978599527486,185.26564208885668
17,1986-02-26 18:06:42+00:00,192.23326205892977,172.21803437905592,180.85014173388365
18,1986-03-14 18:06:23+00:00,197.3722762706606,190.55861128630292,190.9445159798105
19,1986-03-30 18:06:03+00:00,208.82497671502665,197.87137010458446,192.31101773470544
20,1986-04-15 18:05:42+00:00,209.62542819516435,198.81796741797655,195.26853341860772
21,1986-05-01 18:05:19+00:00,212.9885393146497,195.6372310326817,206.81108275145755
22,1986-05-17 18:04:53+00:00,206.0295914325577,192.75262353768633,194.21113368974545
23,1986-06-18 18:03:56+00:00,204.79614697982032,188.50926738767552,188.31869293595534
24,1986-07-04 18:03:24+00:00,218.710182061566,207.26649208327473,200.26189508792677
25,1986-08-21 18:01:41+00:00,216.4119052108101,198.98548002921254,200.45685544983107
26,1986-09-22 18:00:36+00:00,215.58340791801572,201.31645836200468,208.63969453941266
27,1986-10-24 17:59:33+00:00,193.44384754841732,178.77226365303278,193.9133693131082
28,1986-11-09 17:58:58+00:00,218.41401678863525,201.10125112712782,203.58910549592042
29,1986-11-25 17:58:31+00:00,209.8750139338379,198.13122900510072,202.28602536838633
30,1986-12-27 17:59:28+00:00,198.1432215817568,184.083498336774,183.71752604458817
31,1987-01-12 17:59:56+00:00,189.12055171016053,170.94371359131637,174.90048586484716
32,1987-03-01 18:01:39+00:00,206.40205086163024,198.4502246729351,199.46939035252205
33,1987-04-02 18:02:49+00:00,204.87995549220736,185.01524647056357,185.55799044680313
