,dates,usa_CA_0145-0000,usa_CA_0145-0001,usa_CA_0145-0002
0,1984-05-11 18:07:47+00:00,215.87687408625072,200.08169906861147,204.52072385728553
1,1984-05-27 18:08:14+00:00,210.24077531856707,185.33644765668504,197.4976532787623
2,1984-06-12 18:08:33+00:00,204.57526390779566,191.53261275078964,198.36419926379185
3,1984-07-14 18:08:58+00:00,205.26597211865703,195.70567581411692,198.97545761157104
4,1984-09-16 18:10:24+00:00,216.1523288967109,192.27865669288929,193.8125265229785
5,1984-10-02 18:10:24+00:00,212.69680979608466,194.076867325546,199.32612051492424
6,1984-10-18 18:10:21+00:00,218.60447156198765,211.300361622287,215.5509726112408
7,1984-11-19 18:10:10+00:00,189.77882237326747,174.4781241757667,179.0513060314758
8,1985-01-22 18:10:40+00:00,,166.63821663904133,173.76176988069716
9,1985-06-15 18:10:23+00:00,204.36008024053285,198.30914595757667,207.57909442613112
10,1985-08-02 18:10:04+00:00,219.23508828254427,216.66293211502358,222.45563524069013
11,1985-08-18 18:09:54+00:00,204.3560758652771,201.07994786977252,207.59504530164293
12,1985-10-05 18:09:21+00:00,198.02151079059996,191.66296192732932,196.6246413392608
13,1985-10-21 18:09:10+00:00,201.91063713093462,186.17287869377532,193.92760284198073
14,1985-12-08 18:08:22+00:00,209.22115639943084,190.69389175833163,183.90295655590182
15,1986-01-09 18:07:47+00:00,198.28231177694988,177.67379240958522,175.71354536284522
16,1986-01-25 18:07:27+00:00,,171.92718158085233,172.62295561333988
17,1986-02-26 18:06:42+00:00,186.1649266224382,166.4255323714958,171.04744602878188
18,1986-03-14 18:06:23+00:00,197.83555903896666,191.00083574695873,191.69289583630493
19,1986-03-30 18:06:03+00:00,214.23972214024852,203.03999073775077,201.05791419083306
20,1986-04-15 18:05:42+00:00,215.30926237290817,204.24344549673202,204.45011170573235
21,1986-05-01 18:05:19+00:00,220.94314542209264,203.2302641352409,219.66083107886539
22,1986-05-17 18:04:53+00:00,212.53374119971417,198.9611301336084,204.7178371597674
23,1986-06-18 18:03:56+00:00,205.92601780672777,189.58778044972354,190.1438688871135
24,1986-07-04 18:03:24+00:00,216.71315288761932,205.36023696268924,197.03592488385902
25,1986-08-21 18:01:41+00:00,212.79946866956095,195.53724514892926,194.621381037044
26,1986-09-22 18:00:36+00:00,211.35624018808227,197.28143461979545,201.81119282182783
27,1986-10-24 17:59:33+00:00,190.72088200332638,176.17306926908233,189.5147326633459
28,1986-11-09 17:58:58+00:00,218.7215253920284,201.3947820667304,204.08585016294015
29,1986-11-25 17:58:31+00:00,210.06831803287318,198.31574655417987,202.59828583605875
30,1986-12-27 17:59:28+00:00,198.63238673580085,184.55042871108878,184.50771590881317
31,1987-01-12 17:59:56+00:00,184.46044708717497,166.49543190573925,167.37262455079355
32,1987-03-01 18:01:39+00:00,199.68820213115194,192.04155088475127,188.62394240328788
33,1987-04-02 18:02:49+00:00,207.83940503091145,187.8401755756902,190.33863970163281
34,1987-04-18 18:03:20+00:00,218.26457774427303,199.9178317074695,210.00526661452105
35,1987-05-04 18:03:49+00:00,219.16636208788225,204.97872885208167,211.38478065594057
36,1987-07-07 18:05:19+00:00,219.1734043537546,209.2681510734471,213.57686449903696
37,1987-07-23 18:05:38+00:00,218.84010986394733,208.3761145074554,214.5504540360102
38,1987-08-24 18:06:36+00:00,219.220834314061,211.16675683911834,213.79890331595408
39,1987-09-25 18:07:22+00:00,216.53209223721518,204.26083117539375,199.26989583168756
40,1987-10-11 18:07:41+00:00,206.79104074555502,193.39809678291238,183.79826952060267
41,1988-03-19 18:10:15+00:00,,173.64537155963757,183.16123530506155
42,1988-04-04 18:10:22+00:00,217.72364966603482,198.90197474508344,192.5194708943551
43,1988-06-23 18:10:54+00:00,204.9634713933983,192.32664882647404,203.5181968660728
44,1988-08-26 18:11:04+00:00,212.1156801215335,198.88141841946074,203.79880718729595
45,1988-09-27 18:10:55+00:00,216.60377957886087,210.52832674609067,206.46910930763028
46,1988-10-29 18:10:52+00:00,219.05068619548982,204.99579367930545,209.86903356770628
47,1988-11-14 18:10:53+00:00,211.11171368446762,186.52085947470448,194.63148809892226
48,1988-11-30 18:10:52+00:00,219.62473478558888,208.29885810007767,200.95312774717274
49,1989-01-17 18:10:21+00:00,220.6860263957878,204.36555632679585,205.704560004936
50,1989-04-07 18:09:26+00:00,215.63536253576575,200.86668278767027,208.88137876778885
51,1989-05-25 18:08:39+00:00,220.64189430404727,210.57841792201015,215.10593301314918
52,1989-06-10 18:08:21+00:00,217.35639185573655,208.0157970758948,215.6337311498835
53,1989-07-28 18:07:24+00:00,206.85521054691998,206.91524573532897,212.6718558715924
54,1989-08-29 18:06:42+00:00,206.20506687573845,207.1033823188451,211.35394354617796
55,1989-09-30 18:05:59+00:00,216.46916700255076,194.63291232984474,199.38927758418475
56,1989-10-16 18:05:22+00:00,211.41881096572348,203.11151842467527,200.06263476902149
57,1989-11-01 18:05:00+00:00,217.00925426088247,205.73731423743467,205.92807856008542
58,1989-11-17 18:04:23+00:00,218.74519236411874,207.4677778479402,208.86739417040556
59,1989-12-03 18:04:05+00:00,203.8434185440031,185.11297111324646,183.27012674276915
60,1989-12-19 18:03:37+00:00,215.9876015644506,210.03419792153335,210.16977580451038
61,1990-01-04 18:03:01+00:00,218.72193577550678,209.3220852813377,215.31683293824742
62,1990-02-05 18:02:06+00:00,203.63400629974592,192.44265090276923,195.43184985744782
63,1990-03-09 18:01:01+00:00,204.16360933782795,187.7721318873571,188.49564758283796
64,1990-03-25 18:00:30+00:00,216.29895224214286,192.24651836706644,200.0346731765751
65,1990-04-10 18:00:27+00:00,,,
66,1990-05-12 18:00:32+00:00,232.4304748497253,218.02152742651612,223.39589793238275
67,1990-05-28 18:00:28+00:00,205.5452750913744,195.58150831857125,207.12740784391195
68,1990-06-13 18:00:27+00:00,219.53292724338,214.6332170944921,221.70222088165622
69,1990-08-16 18:00:15+00:00,218.526596422929,213.49458100858823,226.2157423525737
70,1990-09-01 18:00:08+00:00,228.21716209679735,221.29232307101637,222.949432468893
71,1990-09-17 18:00:06+00:00,213.50328132470037,212.3133073757782,213.92542320224732
72,1990-10-03 17:59:52+00:00,205.14356160632002,202.16216343686028,204.71055794449097
73,1990-10-19 17:59:49+00:00,214.96458628021725,203.80896805223352,204.39042683491462
74,1991-04-13 18:02:12+00:00,219.30331876166446,205.46991160607215,208.85107060561796
75,1991-05-15 18:02:42+00:00,211.139884029357,204.25252922492945,208.3279681804109
76,1991-06-16 18:03:09+00:00,219.76660537232758,217.47886989538074,215.7821466641435
77,1992-05-01 18:04:06+00:00,199.2256370772069,186.17361946115386,194.13792870467984
78,1992-05-17 18:03:57+00:00,211.0513079772075,203.95885227780596,203.53785966807212
79,1992-06-18 18:03:35+00:00,,,
80,1992-07-04 18:03:25+00:00,218.9411579024337,215.60038283062576,226.57546550204626
81,1992-07-20 18:03:13+00:00,217.19444092181365,224.35558322223622,230.71394977414536
82,1992-08-05 18:03:01+00:00,219.28290116548368,220.1316696532299,223.74529078344307
83,1992-09-06 18:02:31+00:00,221.83537635236388,223.09357867320443,227.81361605542224
84,1992-10-24 18:01:42+00:00,210.44388747577656,206.36423449872942,199.77486017544055
85,1992-11-09 18:01:23+00:00,215.25500232345806,199.13366650604576,193.87259406585792
86,1992-12-27 18:01:43+00:00,207.059305395238,189.87113396984356,187.76972207463078
87,1993-02-13 18:02:13+00:00,219.0651462350949,213.17524312861136,211.60309896584874
88,1993-03-01 18:02:20+00:00,217.23946174634864,217.05144508607614,210.19595886647423
89,1993-04-02 18:02:31+00:00,205.63169394620584,197.73771897570333,199.7733774146892
90,1993-04-18 18:02:40+00:00,203.56260623718998,194.97913694551255,195.46298198323564
91,1993-05-04 18:02:44+00:00,198.1915278090371,193.56131523220827,191.70306978487602
92,1993-05-20 18:02:46+00:00,188.33460691870098,186.08965573054286,192.58800854617047
93,1993-06-05 18:02:50+00:00,207.7126057671769,202.6477644044663,201.3274856842482
94,1993-07-23 18:02:41+00:00,218.9980112409807,213.40712728625783,221.4407035208805
95,1993-10-27 18:02:24+00:00,212.05492562776482,205.77952433547918,210.14275717701366
96,1993-11-12 18:02:16+00:00,217.6047597407441,199.53129753207415,207.5878835748354
97,1993-12-14 18:02:06+00:00,,160.98246951183975,177.37688483882687
98,1994-01-15 18:01:39+00:00,,,
99,1994-01-31 18:01:30+00:00,197.4883954292122,187.96828716092648,183.94784990781082
100,1994-03-04 18:01:04+00:00,201.29185338788616,193.75819449127783,196.08167255844742
101,1994-03-20 18:00:50+00:00,219.29216234289783,211.16467127423192,213.81366757414426
102,1994-04-21 18:00:14+00:00,219.57270155182476,213.4477761939093,222.67954950644236
103,1994-05-23 17:59:39+00:00,204.53524378858415,204.4636893996672,211.03147095563085
104,1994-06-08 17:59:21+00:00,218.90157913179627,215.53407125352834,215.00501663550835
105,1994-08-11 17:57:42+00:00,219.78448753964454,219.34356228793527,220.84221466496228
106,1994-09-12 17:56:54+00:00,224.02881392815215,221.66955714861686,231.50379734537006
107,1994-10-30 17:55:25+00:00,,,
108,1994-11-15 17:54:52+00:00,,,211.18227572801325
109,1994-12-01 17:54:21+00:00,210.79242283018846,207.25685889512698,205.78581338933145
110,1994-12-17 17:53:51+00:00,189.04021358093334,176.65832309608453,179.23796069395826
111,1995-01-18 17:52:44+00:00,202.94049821626987,194.5213779506892,186.16229755361525
112,1995-02-03 17:52:07+00:00,193.0867328829525,188.95810904939236,185.3178739415558
113,1995-02-19 17:51:28+00:00,215.0832177443254,205.99014864368883,201.10504896263376
114,1995-03-07 17:50:50+00:00,206.8348368824411,198.49915311133128,199.18148976882267
115,1995-04-08 17:49:30+00:00,218.64217507171946,206.09675206168168,210.08641101642309
116,1995-05-10 17:48:06+00:00,198.2078282208475,186.92845855426117,192.0450933919735
117,1995-06-11 17:46:38+00:00,210.8190776075256,195.24594657752215,196.49221524678484
118,1995-07-13 17:45:11+00:00,215.6590568757921,215.10651531419634,209.3819792950775
119,1995-07-29 17:44:28+00:00,223.73563728097275,217.0773784446193,221.97985649939463
120,1995-08-30 17:42:59+00:00,215.55676728277,215.85700502851137,211.874317423563
121,1995-09-15 17:42:12+00:00,,212.47229879326483,205.91836280413872
122,1995-10-01 17:41:24+00:00,217.12840718556012,205.39476036794582,208.3431476030956
123,1995-10-17 17:40:32+00:00,226.6633406209752,209.12400453552266,212.7903296358195
124,1995-11-02 17:39:49+00:00,219.55038248522192,210.1707267954588,213.1844261608385
125,1995-11-18 17:39:52+00:00,210.03971452072187,200.31597023900605,209.46685723507173
126,1995-12-04 17:40:33+00:00,219.2899799842889,211.75938494810055,209.49576088762032
127,1995-12-20 17:41:45+00:00,205.72912502962052,187.12123453301047,178.9818747787744
128,1996-02-06 17:45:08+00:00,194.4928493373006,185.8984108606993,177.7018907811518
129,1996-02-22 17:46:14+00:00,189.36411452602826,184.1442521206894,186.87802675858796
130,1996-03-25 17:48:19+00:00,206.5614537530982,203.95917509088304,211.09216339589585
131,1996-04-10 17:49:19+00:00,210.6697361526174,207.5000698126031,211.56563690860978
132,1996-04-26 17:50:17+00:00,219.64898096503367,214.05584371081744,225.04027552086615
133,1996-05-12 17:51:13+00:00,208.79985147764646,210.10495398861838,212.58557695065082
134,1996-06-29 17:53:52+00:00,206.31313203242135,204.00239371433298,212.69407066914295
135,1996-09-17 17:58:08+00:00,216.61474227576215,214.17341526527298,214.6727949340948
136,1997-01-07 18:03:37+00:00,219.98844036762137,206.02712982982854,194.39249467424983
137,1997-02-08 18:05:04+00:00,198.87137791452272,188.84232196453507,180.71491092805385
138,1997-02-24 18:05:44+00:00,204.69121933912004,188.95115109190039,191.45506150189863
139,1997-03-12 18:06:22+00:00,218.11989457700614,212.52831320634948,212.69732177599616
140,1997-03-28 18:06:59+00:00,213.5622693230818,202.07147817237288,216.32582922099226
141,1997-04-13 18:07:33+00:00,218.6294717609161,217.1087223009372,224.2832335938041
142,1997-04-29 18:08:07+00:00,237.26725675110984,221.9772695594153,230.18733267003554
143,1997-05-15 18:08:39+00:00,231.77208331519483,219.25296239517942,231.5882706416814
144,1997-05-31 18:09:14+00:00,215.37227740885376,223.48133676441145,219.53463414167257
145,1997-06-16 18:09:46+00:00,210.33846317399855,211.3681024832948,221.0074129949115
146,1997-07-02 18:10:20+00:00,218.9290773247285,218.9133422400925,225.7413907296858
147,1997-07-18 18:10:53+00:00,199.46586934960317,205.9100674206318,219.63168748497307
148,1997-08-03 18:11:25+00:00,,205.3414743065988,210.16844227408956
149,1997-08-19 18:11:55+00:00,204.2329469561181,207.16051822093442,215.32319161558212
150,1997-09-04 18:12:23+00:00,218.39152061969122,220.1424312813708,217.42414433190805
151,1997-09-20 18:12:51+00:00,208.7307807825925,215.70097894332213,214.36471899775313
152,1997-10-06 18:13:18+00:00,207.7451044466895,202.50989541395091,202.10886349033558
153,1997-10-22 18:13:45+00:00,201.05110167262092,205.7692200152708,213.04117654795067
154,1997-12-09 18:14:56+00:00,203.59792594114538,192.20394907531863,193.11508130007815
155,1997-12-25 18:15:18+00:00,204.14855602435017,190.3386333035197,193.34972466060566
156,1998-02-11 18:16:22+00:00,189.8175777335731,169.67993587340266,159.2973796218059
157,1998-02-27 18:16:38+00:00,,169.97596038954424,160.84608331170682
158,1998-04-16 18:17:16+00:00,208.487676216373,201.2972223158916,210.494436314061
159,1998-10-09 18:19:08+00:00,213.75760359896444,213.00650363100502,207.01558276369727
160,1998-11-26 18:19:18+00:00,204.72744666647498,193.1225926476602,191.14781479004571
161,1998-12-12 18:19:13+00:00,216.38774832594578,195.98616155537582,191.23130927132414
162,1998-12-28 18:19:23+00:00,218.68039719765076,207.89301491428722,205.94870098981045
163,1999-01-13 18:19:17+00:00,203.97498571433738,183.31429572341787,190.62111923801228
164,1999-01-29 18:19:20+00:00,207.23827740151384,185.27615762148,186.80419054661607
165,1999-02-14 18:19:32+00:00,191.52339378323427,180.22940915931804,179.64346526784072
166,1999-03-02 18:19:29+00:00,,,
167,1999-04-19 18:19:01+00:00,212.2797399915342,199.07581814147863,206.9459365910255
168,1999-05-21 18:18:36+00:00,217.6396433371956,207.68988498282633,213.60519976791238
169,1999-06-06 18:18:18+00:00,211.98830151473157,207.48719998780194,213.9650535245587
170,1999-06-22 18:18:11+00:00,201.4466691143922,199.97919641343827,213.85389297813919
171,1999-07-08 18:18:03+00:00,220.4366332837533,214.26156497345568,218.02905207663136
172,1999-07-24 18:18:01+00:00,204.84830973961155,198.85203261239874,204.78914647297535
173,1999-08-01 18:33:11+00:00,,,
174,1999-08-17 18:33:08+00:00,213.22816448363432,202.64981415075502,213.35058321894348
175,1999-09-02 18:33:14+00:00,203.76005111994107,202.5448972937807,205.5335157080806
176,1999-09-10 18:17:08+00:00,196.52217271639847,192.4762783478069,200.89021594852
177,1999-10-04 18:33:20+00:00,215.40140798934493,213.91498809094193,219.73058795651596
178,1999-10-12 18:16:55+00:00,192.89283876047506,184.61432934342668,198.08781585771072
179,1999-10-20 18:33:09+00:00,,,
