,dates,chi0520-0000,chi0520-0001,chi0520-0002,chi0520-0003,chi0520-0004,chi0520-0005,chi0520-0006,chi0520-0007,chi0520-0008,chi0520-0009,chi0520-0010,chi0520-0011,chi0520-0012,chi0520-0013,chi0520-0014,chi0520-0015,chi0520-0016,chi0520-0017,chi0520-0018,chi0520-0019,chi0520-0020,chi0520-0021,chi0520-0022,chi0520-0023,chi0520-0024,chi0520-0025,chi0520-0026,chi0520-0027,chi0520-0028,chi0520-0029,chi0520-0030,chi0520-0031,chi0520-0032,chi0520-0033,chi0520-0034,chi0520-0035,chi0520-0036,chi0520-0037,chi0520-0038,chi0520-0039,chi0520-0040,chi0520-0041,chi0520-0042,chi0520-0043,chi0520-0044,chi0520-0045,chi0520-0046,chi0520-0047,chi0520-0048,chi0520-0049,chi0520-0050,chi0520-0051,chi0520-0052,chi0520-0053,chi0520-0054,chi0520-0055,chi0520-0056,chi0520-0057,chi0520-0058,chi0520-0059,chi0520-0060,chi0520-0061,chi0520-0062,chi0520-0063,chi0520-0064,chi0520-0065,chi0520-0066,chi0520-0067,chi0520-0068,chi0520-0069,chi0520-0070,chi0520-0071,chi0520-0072,chi0520-0073,chi0520-0074,chi0520-0075,chi0520-0076,chi0520-0077,chi0520-0078,chi0520-0079,chi0520-0080,chi0520-0081
0,1985-01-25 14:06:51+00:00,211.3898370904717,205.049087769177,,,223.89602661473157,213.86565366284725,215.49901967147076,222.6014402133063,212.4128158238122,,210.1063582714709,205.43373279626604,207.6032265787916,208.2032782190018,211.87439774595939,,,211.5410908075934,238.34271657439348,228.81871768151294,232.51582876031765,224.05594464569506,219.29769148110668,218.25641939234336,203.62388364523204,205.96476805836784,188.3057020395923,204.76502972399723,193.62325857372886,211.5441363068514,184.30698775241467,172.58185031215598,196.32400424416582,159.31146493860066,169.29332262706532,172.3342540773027,,174.69192894602168,,173.7685129362487,,,169.32614050337074,,158.09769823719017,,158.8566570538872,,,,,,138.84187045085037,,152.19895477591285,140.68616304339187,,136.74490986829952,130.21548677817813,137.816356553587,146.13987835925371,146.61676410279713,150.27841845657915,144.2592477472895,155.62646765789907,166.51292310425146,167.4495633696107,165.5773583469949,151.81854323658607,163.86919790538855,167.279262492125,161.11995743844835,157.79948690287526,148.21150762659497,138.35242630408257,140.51825903009296,143.85663248720897,143.0230766683315,141.96658614476075,133.77763350864575,113.65766261851294,
1,1986-09-25 13:56:42+00:00,240.22967289929522,235.98909241170156,231.660255021049,232.53061172103943,229.9237529928217,229.335120574548,236.50845671140172,199.68710285879547,224.37563547257224,244.14995067723117,235.46564029508812,225.76638600150466,224.5452363600781,234.50962532674833,242.48547980862088,240.42966451815332,235.47662699995968,242.51622606220678,236.18456376602583,243.08341023310382,229.1635795295674,230.37311495468805,228.42871804454046,231.34017525786868,229.41128533159616,221.4265838638991,220.22823401529428,219.83854848734887,220.38229801322527,212.68781331365744,208.89283513546,206.76122437585775,200.2858170635793,203.52049021421513,215.16053490882996,211.53750874967258,216.49495181530244,207.39202387491554,207.949792020883,213.87198765467738,210.17793151968974,,212.62404856782217,,195.74444145964213,,204.8207001801178,,,191.84048026425927,183.29251073817596,,185.13984866891855,,177.64194592895979,168.91150940790797,173.2371756204801,164.60061543562182,171.79827864047166,166.38342559138624,172.33334488041774,171.80362646754588,171.37490632087798,172.70969912860954,178.2560229383147,185.1460209377373,171.9583381971021,173.84768110484717,174.74630300583695,171.10626328681374,168.65579323781782,161.15156356257347,148.25138968071076,152.59439014115975,156.8154138753454,148.00990770414654,144.89777657668762,147.11719944413883,147.8471518339754,148.3022325170723,137.3267610382396,
2,1986-10-18 14:01:44+00:00,226.34436972700516,223.61608013834862,221.2441921275714,,209.8613686312318,,,,202.051463901987,222.89551186056983,220.73001352305627,213.61839933530152,218.8147122761838,218.49538110520277,224.4839956414874,220.53491033457917,221.9928824635932,222.0776689603166,225.4605511862884,224.5266431896056,223.62185459073999,226.8730085395787,219.26230944772064,219.2242968086004,217.01037848740657,212.3529334952379,211.76527368359595,206.3119989775221,200.52519946459455,195.233784033263,198.67288917026525,198.46004258561763,203.46577968269102,203.2965384007159,210.695397220118,,217.11091071661855,197.6912360373337,193.68732714396458,186.8730917787792,197.19116707264666,166.48966272434316,177.7254889505974,156.39335423097174,172.6149443834537,160.35998916124996,,154.9500657427417,146.15983023128805,170.25652475784491,163.8871415426724,145.05818295797923,163.3212784522945,145.02865258239282,159.2392375565794,139.9171932168644,144.0174436264655,147.52807177221635,157.6069408319159,153.00456024011578,152.6707391836042,165.64996129228297,156.74871308317762,161.21616522784717,156.58413707942324,165.89010955041235,163.06933772683817,157.70426361216562,154.0911216724288,157.63962412269794,164.0531656088652,156.72733566651488,157.7714025784037,145.68166310953157,141.16113669255049,134.46724484112536,133.99392655687737,129.37056649376092,119.85606202919864,,,48.25000921828706
3,1986-12-30 13:55:42+00:00,240.97726681813697,248.3268349641766,235.88383408426074,,225.76106432628788,226.9954136352755,225.71213693440637,211.52479927958606,,209.60318648012745,232.44500842989686,232.74826434449295,230.94485280884257,227.80009524638365,233.61957529651164,236.01179301911066,241.45228268055862,248.90470098180376,237.59329717748167,242.68621907686233,234.34880441937997,232.983305436043,230.43306846205698,227.80306212054097,224.70849970600824,226.28445467111425,221.79536621808643,224.4901279441628,231.54594648441878,224.63836376148413,216.75924569411194,202.89082206501604,209.4098392070391,213.84197649804784,211.27604246554966,208.31344626654243,220.87672538341369,205.35878575030307,208.49653013796726,200.4078444706952,200.6956765871887,182.67550631028215,183.40043032458783,186.6596086771733,192.87908982780283,186.04169031487785,179.98265174713435,177.24930200335143,172.84573148465614,174.94418492377645,175.06971045573107,168.01732664137933,177.84066256888758,163.11527269482355,180.81027828874926,167.4947078429945,168.82788218062854,158.37663743239787,164.0952857923473,167.45618120415733,171.51697874049728,169.12414459237016,167.20769051687245,169.5626079484611,173.28882450329206,171.57183724053598,165.65444525002724,169.02844762081799,161.86073509626226,159.171721878656,170.31337052157397,170.38414419837852,162.86025053434318,156.48055024245903,152.52679270778555,147.78204397037666,139.76714978232692,127.81223465261145,115.69279937465926,,,67.3279402560888
4,1998-02-21 14:18:53+00:00,254.16293174981683,262.4244688615361,265.53086839775807,264.74186011591956,,,250.20391592822511,,255.3353773896411,245.19005925808278,236.77240473191785,250.14295471856605,,,,,266.59594301707835,250.50051042832231,260.45792273073874,251.84214310263133,254.86277961308383,240.25855539504298,252.76059702308405,243.19980286870887,251.1301839762508,238.48395505444688,233.13470818920862,250.85350123595887,259.00297039580016,,,,221.82740517507145,,,,,,,156.8566579543699,210.55070214528553,,207.277932822262,,,216.60191276917664,,,,,,,,,,,,,,195.1367805061214,202.90176681859833,195.67965456678533,,,214.8889291409383,210.67620315933388,200.32975899853477,203.69924524182724,213.96313939041303,,225.77492215265036,,226.75203129048876,,,,205.49778446183487,,,,,
5,1998-08-25 14:15:04+00:00,218.90676941269473,210.8899831853989,220.08096291175704,223.7034298461495,213.33486296605932,209.01875445252819,190.65332631670887,196.27067230133432,,,,,168.04103585513946,228.1126903009349,223.245511701488,222.1951821315686,228.28082483698816,221.56056541015568,220.6241282052696,220.32241933258842,215.8630458314921,213.11529607783447,229.89351329562317,231.62024593362096,225.85733948512353,220.3677906505931,224.78519558966556,211.7157047756549,202.58888769317912,192.4812955476526,188.89580126715938,182.7629150933397,170.96951516543206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1998-09-01 14:20:55+00:00,228.6250721160058,234.27849407038516,225.4987433054218,234.90334567007983,232.23394310559982,221.47375024274533,210.64234578667242,211.296594917017,,,,,189.47968350623438,231.47781072859803,228.50534252741298,221.5336280319707,218.93183912166052,227.49713270698786,222.4420396277355,225.89586081732972,230.97325299474747,225.5524568096378,222.35079407275188,220.24405438418916,230.94338585437535,234.15598462508652,232.24040913658482,223.77117881921714,217.85567860739093,203.6317272929439,191.70647058364733,183.85190040881588,173.99651733885355,175.25763382635324,166.88464825787653,189.65053333233246,,,,,174.3663545398325,149.3519258245096,180.25670102696287,158.54454101289423,155.20131740289784,173.11236948871974,165.7862718142223,170.78308304133444,162.740370081649,172.53930101848294,188.8151812410615,161.4826616079901,178.2431560011378,166.30910471093884,164.98050857529222,171.94521507617765,158.15936607690068,154.66781673103353,164.81948512741596,152.76958963033755,160.09587840093803,162.42314733429495,162.48369235457082,177.05454979999715,183.63046018343306,184.2501809616444,176.4971358122692,176.77995720893244,193.37708614612123,185.09527434069875,194.10684317777682,195.66602770061272,195.8607894148131,186.69060357889646,172.90728878392096,179.06614803328233,172.39478443848574,160.46626050187004,155.79586596961207,146.76576581522355,,
7,1998-09-17 14:21:02+00:00,,,,,,248.9735146474958,229.9264095211448,223.43899339184748,,,234.03702235742344,223.18747770375836,186.32653396065075,253.11187757633522,255.1838750996239,246.38325128601068,240.50710479665426,246.45341205531435,248.69575963605897,246.67370884455516,245.3057748466263,248.0850365804064,251.32167398878605,255.519299245147,246.059867133525,245.80886855206862,250.83164791067995,246.76080475179407,240.96068497293408,236.82692241023506,225.53282208413185,210.94630214923342,214.7866772890742,226.11856228484095,215.83328856999466,230.32452022858143,216.2751487832989,199.97075295542547,228.52528989361883,204.01722726773232,197.74148451806937,187.70010780909766,201.45864240295685,177.20327992729284,183.63720533134267,190.92145532494698,196.30991748867075,204.07360744287237,203.99757976800353,202.90028265225962,203.3988516886382,188.69984249633177,191.3914213816269,188.49724090084834,190.33610587869708,197.44800051070882,187.17620413287443,190.96544992286948,198.71355927658868,201.9495459518842,201.36751150559982,197.77700612400494,179.67253342560699,176.79403311951262,184.6655424136103,199.331933409871,214.93889108196282,215.27425306026555,218.51929377416036,219.46757723530095,226.89920856616953,228.9688541182758,220.9027470092139,210.84118084222683,196.0968104450459,197.1670761159275,184.7362883542713,194.3764988799984,196.86685821022195,191.65133224978604,183.63547089666412,
8,1998-10-28 14:15:20+00:00,216.10927135390435,219.33027093605122,224.17526731732022,235.2057699681969,229.14913958923185,215.00071852114118,211.763204351214,203.24493651869653,,,191.3150971564964,182.90678617779298,,224.48833853788298,211.7454367450467,218.70650521669373,219.4229882798148,225.17798733209852,230.25615112806645,219.96477045359384,219.3144171876071,223.96668128349958,230.52361390621812,230.86347699873897,231.25951265004733,222.17964360035114,224.06074633927838,205.03879231764313,199.64200122515393,207.6622436620845,206.03389278101136,205.764239591662,207.86557365084215,204.6851270237449,202.8475350182534,195.27223881184,198.83379641026553,190.79948826422137,194.19136534673842,177.35134669856683,192.79754234820984,176.94219482249758,177.5479314444546,173.15096839254662,173.38826884721814,182.94906304834547,175.33953248390358,175.272436489986,184.19352499268678,188.4972288046585,181.52323864667193,173.34095980809266,184.41882650235743,173.9519280066133,177.36086496890215,178.28857301317768,170.922035635402,167.74042191609698,168.22564600303923,165.28971387951924,169.57018339449914,169.40906858050678,179.98361605117273,184.98849725199707,179.24565401823435,180.4045640640126,186.01522575723138,197.30722814496156,203.48419276141325,210.45855316732585,208.4200860306478,220.30517701836484,204.6638913815162,195.9186382826018,200.53008273000674,198.7235837732264,192.39973545429518,177.98269433012726,169.66263773703122,169.4323461564372,158.92156007604126,
9,1999-06-16 14:20:35+00:00,250.66237679811604,254.34114139544715,255.8139671514018,252.6817458310359,252.16822779297038,245.59792079033153,239.03215396856766,234.7248297425304,,,211.32756891326542,214.72082931193654,,219.13189816213114,214.4853838543767,209.90448792736615,,222.4700853948176,249.53201273999485,247.53999542661631,247.95378819415657,256.5589319690957,249.003344256689,255.57386915978032,257.8772891919991,249.03563324878291,250.545909807631,255.4373757797564,249.57241310306458,244.0543655885778,227.74874149061384,220.25651232845124,235.68027902016442,,,,,218.74686876849788,224.18049620200307,,230.62759629133853,209.6911440648998,,,205.32560360421323,211.6867580484626,197.99825129616764,199.75949018453423,193.0427461548138,192.5612089849976,196.74613257921257,192.2996148503578,186.60910585185474,189.91009853732857,194.8848060010305,204.07696965794898,208.95063260327873,198.67352401820375,215.25922728363872,212.81329041600048,206.7331331446665,205.36132032889995,202.7139734103083,205.52090664550238,207.76267865122355,223.76889582167644,230.2425013799784,228.83272930954425,229.6132352483127,236.3637857349198,243.01656644745722,248.13265548628002,233.91457588943447,226.483029729278,215.2237923242706,209.04775261166168,220.79807590213525,214.0997769694639,198.6316850000256,199.14507926392398,206.36490360793957,
