,dates,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,nzd0515-0043,nzd0515-0044
0,1999-08-17 22:13:37+00:00,110.95685730634781,91.91082440340489,96.1283051608678,101.76342613616158,102.9378876377055,106.78416681376528,119.58713660098837,122.70529897847334,122.34506817539233,125.28207895419297,120.5257158582894,118.24954434988095,129.73725209297473,124.62010405032075,123.56135740618066,129.92508563238803,123.07148236096887,116.13056857737652,130.21304835669656,134.57215542714633,138.06177701463335,138.3734599615597,131.56831034907148,117.02864124301684,107.66135408299917,100.96581296883508,111.36306289573206,113.11917485251996,116.91199326845552,117.98054395683502,113.39256992571144,120.97984123319533,118.60102256249638,115.29754779850326,111.68387519030728,115.88250935007534,107.8867240323597,133.2852803070371,158.20498018855142,166.54366331338662,162.64200010301747,147.2591823254473,142.94194317739579,139.96920258683636,146.7009362967378
1,1999-09-18 22:13:39+00:00,113.0764392495072,98.59059394096226,101.30515728522934,105.64377634440396,101.14172207262718,108.12789401804872,122.74482237480035,120.50884452523952,114.81720322084425,118.48887139810031,121.33497738914716,121.76747739066285,119.18324770725256,117.25176127404302,112.48065981044684,120.35703070101141,130.90749080852402,126.83535519101243,139.17835225011345,137.116865437891,138.90313996314345,135.4736148677265,129.7454699791442,107.91839841830839,100.82992370215203,100.83408451558788,107.86110640694257,101.80332496846994,102.46536964160094,115.42520437551813,120.70797029796375,121.99496231286275,123.01034767436408,112.2435749907748,107.77703497238174,99.91125257329124,93.76095776095661,110.66656494770079,141.96928590440106,146.3318324340646,142.54311446635447,131.6849882413854,136.1409258444901,135.4621407708601,143.9780443793885
2,1999-09-27 22:07:36+00:00,141.50216833777654,111.30066829262142,126.13161521887056,130.41813613584995,121.92348238434136,120.2316000109272,139.10437131322345,150.8752624653534,147.59621385599073,142.9780875018225,134.73224077975647,144.07511547343944,142.46673044701117,132.52690509166996,125.10687776766716,134.28159332736573,146.07569489774332,144.10876495291097,161.7305263443246,158.2403267759331,157.2303690853499,160.74689367469188,161.5563797143713,130.85936728893873,119.9448969791271,115.14418930953069,115.1636864988659,108.0458851351438,119.09139440565491,127.04905757705981,132.34264331548673,131.6190525604184,124.76536198890037,114.86049305739243,110.54826162665672,109.34436311404895,104.390976171821,129.44670558202793,160.45776121135157,166.76542565578083,159.88423501866157,143.9275551001118,148.23534978393252,158.22660246237868,164.14438295066543
3,1999-10-13 22:07:36+00:00,,,,,,123.77776838736656,129.53448544970078,132.79303476386048,135.60191573388943,141.19794120452337,132.0420050926073,135.76568888987242,130.099191181232,121.04290494598085,113.07230310678247,134.50889018031359,143.89841306310777,138.5193049670236,157.60481447460415,139.32838234164035,134.22344190258778,145.8476370148326,133.25658575569233,130.33425930190958,125.85831596131064,112.87085767367714,110.9913706578102,101.38132348562408,118.5400507729487,127.50557697332164,129.28692611479173,124.4456539754296,120.94346106962269,112.29919600681774,113.26636741126336,120.21160147572328,114.89640338792506,119.86368429063023,132.1510865814672,137.35919377992496,135.07333870659699,131.16096486420835,137.71302725734733,149.03862708547945,161.7557957983295
4,1999-12-07 22:13:41+00:00,157.47399336794624,134.31810776229239,138.30918656092643,137.42008518427355,132.0074900164409,132.6830485101297,128.45316171920948,142.89826141662573,140.12380487071817,145.02297665986447,140.96750841605683,142.47246892392877,140.89514897038487,128.42885774461902,122.80072521740729,154.5091134968991,164.24943016948893,150.65781476149192,162.49967725833687,152.93074253214783,152.98015856602484,161.94123260482627,154.24067301150936,140.02133313275246,136.22149577368725,125.92253751759692,118.98361662620675,118.4118693224507,141.00375747543654,149.97997528208168,146.9706210607783,144.63581120513834,147.1982583607313,155.85601373848402,145.705503292477,141.90443949433327,129.23881665540262,137.04971404352392,170.92229531321985,181.08069009800505,170.4537113864261,153.15678739715926,158.1073786256396,162.3726884962074,
5,1999-12-16 22:07:33+00:00,,102.66817126901736,103.16012401906892,109.59847564313417,112.3573641535065,117.74706942948708,122.38764043630317,130.42073087064983,130.1648213256228,132.2682038453703,131.07922651978876,134.33501031464664,124.44824998716193,117.26901130795531,121.66411376757372,129.41945589460627,127.32242943113746,126.66572750186002,138.76032371645417,138.38189727769466,142.75213695418347,142.48088880034481,131.19039034812798,123.503386834432,118.36116200548314,107.60841918718567,101.92803873339254,105.85635284240371,114.77189525278129,118.55045599484643,121.9084028459599,123.52058534965937,125.22360877728889,121.35881944953172,119.53581563927156,120.44556099688032,112.72275744144036,127.42749385235774,160.03844204596408,166.4603618727278,157.0146707767005,139.79296148472923,139.129713394576,152.4766386175317,157.27082571988268
6,1999-12-23 22:13:39+00:00,,,,,,,,,,,,,,136.14410721391366,140.12400904927273,167.36267724651128,158.14917821274008,153.34751346658942,162.40451956966405,162.2451453335837,158.65194777835788,165.93861902018222,168.3150545660652,148.28027794644223,130.68433506547453,126.56366680159474,122.38322861358836,119.31275998399897,129.75259032528987,130.85889514941007,151.3747530072102,149.55730155919125,139.03697764972628,156.0947104544297,133.6056986837766,134.85329507650664,127.62737126032533,169.77039142144434,,183.3042376674773,177.29563176790822,151.05879128377285,151.43026708658687,157.81378255642642,
7,2000-02-18 22:07:16+00:00,160.79732520538016,129.9563885965133,127.69427952907483,137.086957320314,128.35350190944348,132.30258710333095,139.54645232479206,150.43255219191002,141.44842976999684,142.08323548048563,135.15188697172096,138.09591107446172,138.3990799926718,133.20573009309012,134.49247439205826,151.459656175445,152.039136375554,153.50227153046313,153.1055820796937,158.33219444354216,160.8746764625692,157.67888064896815,153.4948447153015,137.03838316813494,127.37949063592725,118.20148501603286,124.20709309769529,125.19622125998265,124.80088426721966,130.67111074564147,144.07320261333862,148.4824463942863,149.3644275913726,148.14473486879527,139.6283511363594,141.02335265974176,132.8946366526929,148.11947127156822,160.70774934119953,167.9219006971296,163.3106095909313,144.3146516597676,144.14818054174668,159.26249567995706,
8,2000-05-08 22:06:44+00:00,132.6655082486129,111.92653150102882,118.93237033620193,119.1448871961775,122.66771381002704,124.2325682212282,127.28698280363508,137.99807925764262,131.2766082198558,139.09912369339798,134.48281889533175,135.7696727337007,133.37409517650508,128.33173657928498,122.31957962445969,135.17092037407886,140.18752586077417,144.54455553129745,147.89330393601352,152.43600480643568,156.0893010025154,153.85564479226582,142.0094993171829,127.7223929363293,125.46153088051622,122.48801183751681,119.68548130460775,119.96667805282681,124.26860176834951,128.32047293588084,135.79420922883335,138.3528971130969,138.0808175196568,132.94727529116926,128.22628563062943,123.02258281905529,121.66455872280957,131.93501114055852,154.08977869178614,157.95949220534487,159.94834909529214,149.7634812314794,164.7301338587033,189.16170237460256,216.8607579324559
9,2000-05-15 22:12:54+00:00,140.8944647478554,116.63499178871825,123.26432022059419,121.32618484689023,124.93693044470461,131.7817216816125,135.97536003496657,142.1097958044399,135.20549370995536,139.3657208557285,136.04413088767018,134.82527031349773,137.37324343503005,127.30012712978376,126.5132103081559,131.13611687455352,143.72177524013057,146.67648347089482,158.7145720590208,157.22872901433138,163.07414248875966,157.2184658359058,148.96101909158838,135.7464479468697,131.29321284981242,127.06304244529709,124.41283786773383,123.8701351539532,124.74944731705216,137.0545915146618,142.0152628645784,144.45505507356017,146.4185511551035,136.75162817705512,131.85421628400226,126.12822512549633,119.49230615118168,129.80232543721405,162.2144802450664,167.8463622378738,163.27745782567334,153.6979830500739,170.12408122469702,192.15481703758707,220.0985273988996
10,2000-06-16 22:12:38+00:00,,,,,,,,,,,130.12399898374628,124.5043799601676,127.48858883448179,124.67503152993602,117.21626322123366,133.73985000738108,133.6651139740888,136.70513150566146,151.4479631638792,153.3360485502046,149.62089540054697,156.28100969945723,141.17355101524228,104.79219409258829,114.8903667638095,112.1842936088633,121.88771583811325,117.56415610304511,126.56774530302543,136.1862270655986,130.67445970361152,141.45978496654166,147.84970613815258,144.50733733530782,130.70754950970405,117.97265829527693,99.44883874604534,126.1352186294227,155.31678246674085,166.04862471812257,164.99603091173265,153.59254756638143,163.6308909226675,174.60377777443057,184.5290671155606
11,2000-06-25 22:06:19+00:00,122.58980938596964,106.48005000963192,114.52227174961921,120.73711914962497,121.62323087323404,127.93798293439747,130.503038045254,135.86862195047053,130.80936627124422,132.89494114217456,135.0121728947895,129.799173404312,122.57697936372979,129.17491795029784,124.38193183990666,132.92518841497926,136.63688241801816,137.92666699262784,141.85485785021757,155.91846211926935,160.10648459930178,145.63499471053296,138.20681241872313,103.32070980952378,108.1756892203021,113.88294067112628,115.92308948096897,102.18114525337984,119.33296098470528,126.91863123743516,130.99802991071007,143.53202214269567,150.01834114065892,140.9283140382597,129.93217100647473,119.54711899283632,105.47855785513609,131.2410237537869,161.46440978671072,170.6367527363653,166.18323841987998,162.1529716060301,173.81924467012962,188.95253056003722,184.76094420379167
12,2000-07-27 22:05:48+00:00,,,,103.78531358824883,103.74938094505423,109.110998050717,140.22816141819231,,145.84261133377328,130.49503110676704,130.79306380039253,132.02277569061198,126.87453420040185,119.58968335618103,112.4904155560192,131.71129300492953,129.61432034486873,116.3371695462422,137.14099132836594,146.0656574101813,143.7329787340234,128.67526544176033,107.70990266000575,95.96931113695379,94.05697981971142,112.50619369402315,115.19066791983832,109.1555864996723,120.00453588360415,126.41417484011895,129.84732218816026,132.3806005908159,134.8824332242506,128.05530673576305,128.9675495318712,124.92300837425796,110.90296490889841,129.0644639368482,159.45200237749793,171.63142471036815,167.3067029673736,159.8236181185594,168.8025864970711,184.45190833410467,170.136573353094
13,2000-08-03 22:11:55+00:00,147.18185383646227,117.02553367610594,115.79789796572368,120.93526527929345,112.68225092498946,115.78128568476792,116.05961790389426,119.06639279072792,130.43761691337573,135.91768701069554,130.55710682125888,138.9272463363707,129.01697681946618,121.18072234728996,124.01110424146587,126.34355701564641,151.70821927649558,143.57949891580148,146.89674126949058,148.04406143133946,147.35728754750568,156.09720252652522,145.79166477295595,125.3415252631602,121.13131953651227,117.18447360148689,108.54642948904589,105.33417881122828,130.03377861986897,133.80529344600785,142.7350968505575,135.78831463088244,140.0463817321179,142.15540939818766,131.69569070375155,116.85590717942921,101.30868882872437,130.46621231641328,164.97394383599928,170.09562923742877,174.3189666445992,161.66070168178436,173.1015788667234,189.29668326513973,186.83821945172429
14,2000-09-20 22:11:14+00:00,114.6556270378321,98.98629196709473,96.21821921503106,105.17053487874617,105.06180676027967,109.76567446643458,123.3966435895894,124.18939857345218,122.75043865998292,122.6093158401628,118.60693547176356,125.73178658609899,126.15420057413351,121.97082241673401,117.36035230666147,126.89502807681261,125.24674352933589,124.54818336482907,140.83876791190028,149.9333298517642,140.87330589021366,136.89950660260348,129.48141433584038,116.87168115361928,113.40253419474564,102.55005312680105,103.68588030303616,101.53039444943234,104.18296304539011,121.96015337377253,121.16982208699841,129.93985711482998,138.35891848861218,131.1981677902662,126.29918173610328,120.55295114229042,110.60853674802401,125.4043421409168,150.71961115677368,162.32668398508244,165.58847147135353,161.5131044819402,166.45149124518636,170.93808935582456,160.94714375069287
15,2000-12-18 22:05:01+00:00,113.67626682857222,112.08198150782705,109.43594179553567,109.14968788630523,105.67265794539219,120.22316600542484,120.61226355643706,121.73246741903881,113.87729958485161,119.16666914581039,122.8060467858485,123.23841841060089,115.70348260320948,112.57022856393144,116.18702217769668,116.34319363540442,127.36573468822539,125.18246499327647,129.5286005001035,138.46326630294345,144.6191448300474,138.85634747865737,122.91543266564864,113.11511222301121,99.50525021598133,90.32170783573685,90.60976300260108,103.71269164854866,118.42856596308171,138.04407867818418,134.86346387700567,137.78935694863287,124.46114238190853,105.77808283229925,98.63789790766907,110.35841654290758,112.2841507181821,131.68823382083406,162.93314469286904,168.88023280415436,160.62652844306535,151.92860292012574,157.17087412873775,154.62979073162342,154.9199397406137
16,2001-01-03 22:05:00+00:00,122.00289491100648,108.09409086857505,103.25708677267221,107.33807113338898,107.47067761114607,117.35176149731167,122.12943863742017,127.86464518787588,126.0969983333591,126.88115332518163,123.4696509331006,125.80595318910969,125.14689454884899,117.76336723267137,117.91678323869745,125.61288489748559,135.04970040553258,135.75487255977401,144.65610457696218,151.06624927294263,151.3912529275706,145.6916851755114,131.7034772869815,124.66194603140156,112.08633968739741,106.88275010792164,106.89490330220401,114.36776222321399,139.1188435213021,151.82883306023064,157.60985730138475,148.2577457675217,138.73742028084595,122.26096444552037,117.99115354617908,125.91362604112895,132.61276263536845,154.2247666673202,175.28450282039293,180.1031417580122,179.30243031334703,166.90068091308999,171.15236371625673,172.17982104170505,162.9817192877373
17,2001-01-19 22:05:06+00:00,123.40180818022971,111.97200529537761,,,,,,,,,,,,,,,,,,155.73353455174083,156.21371088058135,152.32350047628933,138.16956537675014,126.76121145026383,122.59879983618231,112.90122649177502,119.47116859658973,120.94047039385808,141.77636792259037,161.75590331237993,162.60470913364776,157.0702168363845,144.0980772358192,138.7026027335301,133.33233575697733,136.80341937386453,137.25403092213946,159.7830548578748,184.3673478308285,185.50488114995386,183.59887755558015,171.59753627587438,176.39309507707213,189.32473762657185,186.988720360859
18,2001-02-20 22:05:00+00:00,137.30773058557574,121.36547993515234,122.74950375688383,125.01974249125888,130.18196074203024,135.64074969207098,139.52605523106442,142.02504738991826,140.93742637904197,145.37945750752354,137.1948343965253,138.9730126052869,133.82203871824885,129.44907813691685,124.96496890168075,129.59553477358162,142.04032516008843,146.34419621652927,158.2928563968028,166.1859850750921,165.5188158016144,160.11540204548362,142.0617867586002,129.37656109637288,127.49988582128586,118.83114402993523,129.1423945971184,133.28717949268528,145.34799115802696,154.35114078809718,161.01103567461203,165.76482809558502,164.5989427941862,157.162099705029,152.4961507950755,152.6649626050286,152.26974352163876,164.52858037110656,193.25526047455932,200.63549914969562,189.84523563323876,177.74409142774704,180.74392908180886,193.08444422208507,200.57523558870633
19,2001-02-27 22:11:06+00:00,133.4012592408849,122.91015241597695,122.38927512712917,129.80847155376182,132.42577018820873,139.3852780210413,144.17752521963234,142.50246095515502,145.62869809021794,141.44582589612958,142.12101094264477,140.44461043500314,137.5729663599892,131.9901420349481,124.19947881215029,140.4766881693402,152.37608831294526,151.2087599091684,169.16638045769955,170.13212499198752,168.33700022137168,165.15738178025472,147.53909218113938,141.61389359086303,130.5056193645628,128.01688146934944,133.914386843877,137.31393708744864,149.27678655753556,161.84736616370554,165.21208371719212,178.0423733014998,181.86376465393533,173.29962434698064,163.63628077136354,163.49163023777191,155.8740986983412,,,,,,,,
20,2001-04-16 22:10:54+00:00,120.68028712406517,103.82855335465251,108.84114031855424,112.85701634872845,116.06518623369021,124.6380308246209,124.64464947970674,123.91333584140675,126.35498870571797,128.03167426998704,130.39032902745876,127.95968835914691,118.10127649535916,119.67084837023293,116.31304400086495,121.03732225417463,131.55859733772996,132.32205110641257,137.8292330828456,146.02139998122686,147.9798694080897,141.63625915462086,125.32501892942591,108.06832400358928,107.574147172913,102.93191672058428,111.19279761173306,114.05039970123053,121.15051072399446,137.03824516529102,146.3614819019889,142.86932801624098,148.12009223907853,139.4285304799043,130.87673561891313,128.65622617389735,134.86882364790603,149.96576366145666,176.47279129927563,178.84368826826687,174.2973034236361,165.68660068348117,171.92282959482066,174.27027491738542,166.93202480001267
21,2001-05-02 22:10:51+00:00,83.69708669314355,85.27837781737726,60.67357104050563,,,77.62497497386414,76.56804105667817,79.30956911345365,86.98740490535413,,,,,,,,,,,,,,109.60699766364034,94.77960878007798,,,,,,,,114.20703484376435,,,,,,,,,,,,,
22,2001-06-28 22:03:56+00:00,101.30952946991314,92.71138515454344,95.28571706487432,105.0354106125992,108.33814683648268,112.26576123933026,111.1226613663901,105.62471972722452,107.76372629585902,110.01798922433709,123.01825845662367,116.23013019380451,113.10515247204083,114.32169510428284,114.14455858984877,120.63221398985722,122.67790703653756,128.8701434597882,136.6616420249999,146.01105657944245,152.3113848451574,140.32990606589811,125.96629967928752,120.05572475318161,119.52686189518974,113.65451400206206,112.43733663276203,107.92996929245848,117.49510617618725,126.21898939771455,130.55015902649674,133.81567142572115,134.47365569312484,129.03152813816462,128.3973514633849,129.11194783665076,127.11459713319496,132.39160955287008,157.86875435565898,162.77653640548232,153.08516491809235,138.98919524242976,133.40593375851847,142.79752501696709,129.97961829153715
23,2001-07-05 22:10:09+00:00,145.80275958023944,127.19016807581605,118.0545808150317,125.02195275130877,131.553297828732,135.53751020225872,139.32434737259587,142.81519619144734,137.42928708296375,147.81136089694917,140.8928111319563,139.765815103591,132.22080629057058,129.20504875785377,133.53641167438957,153.123553786222,154.35847813563643,150.81318542161227,155.62319342382528,159.16129166982034,159.9294073474516,164.59614725352856,157.82781447072014,149.49801793037352,135.67258786773135,136.60233314767027,138.07391703071096,135.84667075919253,134.18300155827973,160.43227354618944,166.9204392987512,166.0801659256631,,,162.53741003087038,154.4101469462335,148.6814976631441,162.66079387941025,183.04651786393012,191.7012894053699,186.9397253867508,173.88005889038803,172.03428229219645,188.10250746626306,
