,dates,usa_CA_0097-0000,usa_CA_0097-0001,usa_CA_0097-0002,usa_CA_0097-0003,usa_CA_0097-0004,usa_CA_0097-0005,usa_CA_0097-0006,usa_CA_0097-0007,usa_CA_0097-0008,usa_CA_0097-0009,usa_CA_0097-0010,usa_CA_0097-0011,usa_CA_0097-0012,usa_CA_0097-0013,usa_CA_0097-0014,usa_CA_0097-0015,usa_CA_0097-0016,usa_CA_0097-0017,usa_CA_0097-0018,usa_CA_0097-0019,usa_CA_0097-0020,usa_CA_0097-0021,usa_CA_0097-0022,usa_CA_0097-0023,usa_CA_0097-0024,usa_CA_0097-0025
0,1984-04-18 18:01:41+00:00,208.72601142800403,208.5094402611425,205.73203961244405,205.71760674567662,202.3394998775364,202.42798896783628,198.80553208512848,196.27119089868924,194.35424548852356,197.84883834564394,193.7929597207497,195.4707034517865,191.27791828103793,193.66021652848724,191.25347424631218,190.30567558218206,183.9482139205447,191.71480663013992,191.20934403623286,194.22748455387872,196.2993950631741,204.56645674912005,195.84884310996952,194.7150622856756,196.27732953860988,198.39106138280874
1,1984-05-04 18:01:45+00:00,213.2673322877273,210.60242184586863,205.90397268193934,208.98706128395312,207.64815128187624,202.17131898613607,201.65850978955422,194.1406436972578,201.34534766589684,197.60653742912396,193.35607076265012,193.71327037994996,188.87106376934437,192.71527997336383,195.96365991922025,190.28907543999355,185.38620648497832,197.58326967214987,193.11634903687647,191.46221914514135,190.45009262375865,192.35503522379733,189.12582253793394,202.1932607107914,203.21385617632058,203.41218559016198
2,1984-06-05 18:02:38+00:00,225.69848781907535,218.23783958265201,213.95162735849811,217.9350839892877,210.28234371273493,208.52696463338265,204.92053527446905,199.51692147465533,191.5908089437519,195.55817949862325,188.4283986211006,192.16237749533224,189.15026164711088,199.61786217871364,199.25566911031984,192.5351480394978,196.15099348278812,195.36155567366484,186.81034666341884,180.3783366242102,184.04542080941795,185.18519743692264,185.07058239672082,184.7777348497116,190.97796663149148,193.90022450732033
3,1984-06-14 17:56:37+00:00,225.39771970541344,225.32114293707622,223.32334267159706,234.85288477140688,207.54663112217963,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,220.52937597971285,229.01844414455778,224.91046848812434,225.47346785038937,223.06240396762138,218.8411131627304,206.87974560914668,206.03954840631602,200.06114141165895,201.49478683818134,204.47739963852285,204.91408566096445,200.6565331380746,202.98904336136863,205.16332274555805,200.7692269485606,199.12682216642887,197.26841529043554,193.27641161510147,186.24353200271725,190.71476480089714,201.93241353739654,193.40768938058824,202.51567771215184,220.8666181950808,220.40592644682343
5,1984-12-14 18:04:35+00:00,211.89757789970096,216.09717981685122,213.97952690749838,214.8199585300268,211.24185845893248,218.20585595083395,212.76657031524587,213.1884460855294,207.46949641347376,207.11597638552553,202.96426716468832,195.96521176932933,194.38560831750405,196.33037540010332,195.02944160775007,193.40257268576394,188.0298204707246,186.88036850605036,189.309426878614,192.62571957270455,199.2733356945433,208.41612111689642,206.0969740574731,209.92485319035092,210.38363275866521,205.95708335509968
6,1984-12-30 18:04:44+00:00,220.0790437484494,229.24426808584795,225.35412404821798,231.78549006275418,227.9034526426657,226.06599162756743,222.74363165873828,220.87472676280808,218.49342902393957,219.65012572254614,209.54269070221685,205.41698373452616,197.75219251887296,194.33354018137115,190.26278110860355,195.38524667388245,199.67337604212298,200.03678795632234,203.2575091191866,197.05382837526489,205.58097871651395,215.37809076834432,211.91790447512685,216.87289444476738,218.09027885756433,206.00209717791762
7,1985-01-15 18:04:51+00:00,214.12928534538747,219.24974701701072,220.0751763825748,225.93878774478506,227.0358645495369,223.2249478258174,217.90030737358697,219.6263859300934,213.348858117014,209.5100942058862,205.06031644024316,206.18150027167275,198.85720837467082,200.0157830728036,194.79719849244933,194.42129021471763,196.76065954019995,197.39017258856003,197.54510524109273,196.3215592089264,203.5510468941888,210.71821892559274,207.08649311610245,213.63339206265442,211.5559284874986,206.45911503307534
8,1985-01-31 18:04:55+00:00,220.95277065291324,219.60379322220967,218.66133640424778,220.9829312603809,222.35506066448897,227.50457212216773,225.7817367540037,219.8793520623275,220.93599625854762,214.88319691457562,212.86125891008484,206.2334007145461,192.70937493478812,197.6521984781744,199.5950042463035,196.19237677591585,193.6482546103871,197.70911702594177,193.90283272417884,199.5607257616435,209.21718790195348,216.34607260470327,208.14363526593635,215.63124211723087,219.20496094362676,212.45209189663683
9,1985-03-20 18:04:55+00:00,,218.84602343176522,208.92714019328378,214.5642954420304,212.98569216928342,213.99560155493168,204.7721883673674,205.0400860679238,206.5641242708021,205.84739174402495,202.7224451126456,201.9763364379199,197.51681654226195,202.8518272395471,199.55981633876561,196.6335881948489,190.70113101509412,190.52333022113783,187.96344846767494,194.52155805130107,199.6006960344307,212.38480284488318,204.05303917125985,217.22579438784305,215.14247158882182,209.12293140399763
10,1985-06-08 18:04:37+00:00,,,226.96663366107796,226.16879767631696,220.87257054777942,223.41725025134178,215.54953740135582,217.5604725846437,207.52104024423713,206.73657425938833,208.3917447537894,205.0077504530352,205.18095076542434,204.65986245084198,201.07657262256797,197.49214638120154,203.75627563620438,206.7566180071983,200.0370053535471,195.5107978619866,206.68524096484444,216.47136906376343,216.6490356135131,214.36401586430097,217.45727512626542,212.99337815424965
11,1985-08-20 17:57:55+00:00,222.2355911328722,235.20106671048302,230.55191994904123,235.6251117685147,232.77837051006276,230.49028459361398,224.43207362412608,224.5195283393723,215.66055852923228,217.11788600080686,208.24466409635062,208.80417686066014,205.26296095839388,201.37066100447475,205.6221761840145,210.87178154057085,214.06233841461014,218.38422610357702,214.60242206128322,220.89367352269664,224.51220869248436,235.42350139135317,221.64901942968245,229.12089421189984,225.76991409051163,210.7139430776396
12,1985-09-12 18:03:49+00:00,238.68977412398323,231.28486897782992,229.82763204836303,230.96096609477365,227.21915702477466,226.46679162399576,218.36113135700666,219.70086685998794,225.95185530890163,222.86346665114232,220.24844644325904,212.85558510149787,205.1100158627757,208.48719399256535,208.96199176092279,203.52810153643958,207.431848920806,215.30855610393508,209.61687474547116,215.05634919574274,216.7244812105073,230.41774976064752,223.50839660185827,238.50500213032538,235.23887685196934,216.45644041923916
13,1985-10-07 17:57:22+00:00,221.47342610292046,215.56269415905524,213.60651513235297,232.84583592240335,230.9260534422658,235.31031155134133,223.5124581100298,225.45266178959423,226.26398260460718,225.78496602889948,212.01100072879535,210.97392370108628,206.84431372156075,204.98989036727465,199.66142826685103,197.59012725581226,204.01007960803807,,,,,,,,,
14,1985-10-14 18:03:28+00:00,217.2641998583159,219.42270283319613,214.23061479235912,223.70243317034675,220.77489998633806,221.26189819423837,214.76280944459867,212.331751565238,214.10642325611934,209.09220986340708,210.19254664022884,207.4649027139826,205.37516796166042,205.3804756483301,202.86613469481875,198.6165703927017,193.36981210192755,200.8362700111691,202.3533426210448,203.38111199056308,210.7645267612686,219.6788798577643,216.62264769249586,223.359475945546,223.70162723639635,214.5403600249424
