,dates,usa_CA_0097-0000,usa_CA_0097-0001,usa_CA_0097-0002,usa_CA_0097-0003,usa_CA_0097-0004,usa_CA_0097-0005,usa_CA_0097-0006,usa_CA_0097-0007,usa_CA_0097-0008,usa_CA_0097-0009,usa_CA_0097-0010,usa_CA_0097-0011,usa_CA_0097-0012,usa_CA_0097-0013,usa_CA_0097-0014,usa_CA_0097-0015,usa_CA_0097-0016,usa_CA_0097-0017,usa_CA_0097-0018,usa_CA_0097-0019,usa_CA_0097-0020,usa_CA_0097-0021,usa_CA_0097-0022,usa_CA_0097-0023,usa_CA_0097-0024,usa_CA_0097-0025
0,1984-04-18 18:01:41+00:00,207.92577261380274,207.1090223362902,204.33162168759176,204.31718882082433,200.93908195268412,201.027571042984,197.40511416027618,194.87077297383695,192.95382756367127,196.44842042079165,192.2652310754563,193.9429748064931,189.75018963574453,192.25979860363495,189.7257456010188,188.77794693688867,182.5477959956924,190.4221131610455,189.80892611138057,192.82706662902643,194.8989771383218,203.16603882426776,194.5561496408751,193.3146443608233,194.74960089331648,197.27072704292692
1,1984-05-04 18:01:45+00:00,214.33716280112344,212.47462524431188,207.77617608038258,210.85926468239637,209.52035468031949,204.04352238457932,203.53071318799746,196.01284709570103,203.21755106434009,199.4787408275672,195.39847447004274,195.75567408734258,190.913467476737,194.58748337180708,198.00606362661287,192.33147914738618,187.25840988342156,199.31145742455902,194.98855243531972,193.3344225435846,192.3222960222019,194.22723862224058,190.8540102903431,204.06546410923465,205.2562598837132,204.90994830891657
2,1984-06-05 18:02:38+00:00,232.7811360868819,230.6324740513135,226.3462618271596,230.32971845794918,222.6769781813964,220.92159910204413,217.31516974313053,211.9115559433168,203.9854434124134,207.95281396728473,201.94981804145857,205.6837969156902,202.67168106746885,212.01249664737512,212.77708853067782,206.05656745985578,208.5456279514496,206.80275672166005,199.20498113208032,192.77297109287167,196.44005527807943,197.57983190558411,196.51178344471603,197.1723693183731,204.49938605184946,203.8159320822495
3,1984-06-14 17:56:37+00:00,223.20758881583578,221.4884138803153,219.49061361483615,231.02015571464597,203.71390206541872,,,,,,,,,,,,,,,,,,,,,
4,1984-10-27 18:04:31+00:00,211.3282676203195,212.9165045156194,208.80852885918597,209.371528221451,206.960464338683,202.73917353379204,190.7778059802083,189.93760877737765,183.95920178272058,185.39284720924297,186.91164731604462,187.3483333384862,183.09078081559636,186.88710373243026,187.59757042307982,183.20347462608237,183.0248825374905,182.40508640218474,177.1744719861631,170.14159237377888,174.61282517195878,185.83047390845817,178.54436049233743,186.41373808321347,203.30086587260257,207.52437474367272
5,1984-12-14 18:04:35+00:00,210.27415041256626,213.25618171436548,211.13852880501264,211.97896042754107,208.40086035644674,215.3648578483482,209.92557221276013,210.34744798304365,204.62849831098802,204.2749782830398,199.86499650743116,192.86594111207216,191.2863376602469,193.48937729761758,191.9301709504929,190.30330202850678,185.18882236823885,184.25790871914046,186.46842877612826,189.7847214702188,196.43233759205756,205.57512301441068,203.4745142705632,207.08385508786517,207.28436210140805,203.6842848731111
6,1984-12-30 18:04:44+00:00,221.78227081154358,232.22491544626274,228.33477140863278,234.76613742316897,230.8841000030805,229.04663898798222,225.72427901915307,223.85537412322287,221.47407638435436,222.63077308296093,212.7943060044875,208.66859903679682,201.00380782114362,197.31418754178594,193.5143964108742,198.6368619761531,202.65402340253777,202.78815475055137,206.2381564796014,200.03447573567968,208.56162607692875,218.35873812875911,214.66927126935587,219.85354180518218,221.341894159835,208.38661506624945
7,1985-01-15 18:04:51+00:00,218.87211708629897,227.54970256360582,228.3751319291699,234.23874329138016,235.335820096132,231.5249033724125,226.20026292018207,227.9263414766885,221.6488136636091,217.8100497524813,214.11481340016508,215.23599723159467,207.91170533459274,208.3157386193987,203.85169545237125,203.47578717463955,205.06061508679505,205.05167001618628,205.84506078768783,204.6215147555215,211.8510024407839,219.01817447218784,214.7479905437287,221.93334760924952,220.6104254474205,213.09907947035143
8,1985-01-31 18:04:55+00:00,223.85414781595114,224.68120325752602,223.73874643956412,226.06034129569724,227.43247069980532,232.58198215748408,230.85914678932005,224.95676209764386,226.01340629386397,219.96060694989197,218.40025167588448,211.77239348034573,198.24836770058775,202.72960851349075,205.13399701210312,201.73136954171548,198.72566464570346,202.39595705854146,198.98024275949518,204.63813579695986,214.29459793726983,221.4234826400196,212.83047529853604,220.70865215254722,224.7439537094264,216.5140199248899
9,1985-03-20 18:04:55+00:00,,209.12727332360276,199.20839008512132,204.84554533386796,203.26694206112097,204.27685144676923,195.05343825920494,195.32133595976134,196.84537416263964,196.1286416358625,192.12017226737748,191.3740635926518,186.91454369699383,193.13307713138465,188.9575434934975,186.03131534958078,180.98238090693167,181.55217627514173,178.24469835951248,184.80280794313862,189.88194592626826,202.66605273672073,195.08188522526376,207.5070442796806,204.5401987435537,201.34793131746767
