dates,satname,nzd0020-0000,nzd0020-0001,nzd0020-0002
1999-08-17 22:10:26+00:00,L7,342.36,346.89,354.59
1999-10-04 22:10:38+00:00,L7,403.38,370.89,375.90
2000-03-28 22:10:07+00:00,L7,377.69,370.69,370.63
2000-04-29 22:09:53+00:00,L7,374.74,370.34,375.76
2000-05-15 22:09:42+00:00,L7,356.53,357.64,358.95
2000-08-19 22:08:38+00:00,L7,312.44,327.76,334.08
2000-09-04 22:08:22+00:00,L7,309.92,324.54,335.29
2000-09-20 22:08:03+00:00,L7,323.61,334.24,344.28
2000-10-06 22:07:59+00:00,L7,361.18,355.10,360.78
2000-11-07 22:07:53+00:00,L7,,342.81,
2001-01-26 22:08:07+00:00,L7,328.39,332.58,329.29
2001-03-15 22:07:52+00:00,L7,,,349.64
2001-04-16 22:07:42+00:00,L7,360.94,360.65,366.36
2001-06-03 22:07:16+00:00,L7,337.83,350.43,360.22
2001-09-07 22:06:11+00:00,L7,309.87,319.97,327.78
2001-11-26 22:06:09+00:00,L7,324.85,333.47,345.00
2002-02-14 22:06:29+00:00,L7,311.25,338.10,347.42
2002-04-03 22:06:21+00:00,L7,350.50,355.38,
2002-07-24 22:05:50+00:00,L7,350.42,359.24,364.16
2002-11-13 22:05:30+00:00,L7,329.03,347.87,361.29
2003-01-16 22:06:02+00:00,L7,446.76,359.34,360.49
2003-04-06 22:06:21+00:00,L7,350.17,354.19,358.13
2003-05-24 22:06:17+00:00,L7,319.05,348.39,357.25
2003-10-31 22:06:00+00:00,L7,,341.26,348.82
2004-01-19 22:06:35+00:00,L7,355.93,363.69,366.75
2004-04-08 22:06:49+00:00,L7,343.31,,
2004-04-16 21:57:19+00:00,L5,368.62,364.99,373.19
2004-05-18 21:58:14+00:00,L5,355.61,361.74,357.02
2004-06-03 21:58:42+00:00,L5,444.42,464.40,
2004-06-11 22:06:38+00:00,L7,363.15,369.67,376.77
2004-07-13 22:06:34+00:00,L7,363.04,364.29,365.46
2004-07-29 22:06:27+00:00,L7,362.08,362.28,369.84
2004-08-30 22:06:20+00:00,L7,365.62,362.38,363.37
2004-10-17 22:06:14+00:00,L7,342.27,344.48,
2004-11-02 22:06:28+00:00,L7,358.52,357.52,
2004-11-10 22:02:36+00:00,L5,434.76,362.41,352.10
2004-12-04 22:06:44+00:00,L7,446.11,359.01,362.08
2005-01-13 22:03:41+00:00,L5,366.76,361.67,368.63
2005-01-21 22:06:59+00:00,L7,372.72,367.60,366.94
2005-02-06 22:07:07+00:00,L7,444.98,348.97,357.02
2005-02-14 22:04:09+00:00,L5,456.87,342.76,351.10
2005-02-22 22:07:14+00:00,L7,351.52,354.53,355.65
2005-03-18 22:04:34+00:00,L5,434.62,358.99,365.98
2005-04-03 22:04:40+00:00,L5,473.86,380.98,382.04
2005-04-19 22:04:43+00:00,L5,377.90,375.74,380.79
2005-06-06 22:05:05+00:00,L5,366.72,371.80,372.34
2005-06-14 22:07:02+00:00,L7,336.72,342.06,345.60
2005-06-30 22:06:59+00:00,L7,341.61,,377.92
2005-08-01 22:06:59+00:00,L7,357.32,359.14,360.62
2005-08-09 22:05:35+00:00,L5,347.48,358.29,354.42
2005-09-02 22:06:46+00:00,L7,353.82,357.04,360.60
2005-09-18 22:06:39+00:00,L7,424.36,380.12,
2005-09-26 22:05:42+00:00,L5,477.63,368.53,377.13
2005-11-21 22:07:07+00:00,L7,,348.93,352.63
2005-12-23 22:07:15+00:00,L7,423.37,365.26,359.38
2006-01-08 22:07:25+00:00,L7,445.12,378.02,383.09
2006-02-09 22:07:38+00:00,L7,423.68,364.05,364.36
2006-02-17 22:08:11+00:00,L5,435.19,357.55,360.82
2006-03-13 22:07:41+00:00,L7,345.62,353.92,357.29
2006-04-06 22:09:08+00:00,L5,,,357.19
2006-04-30 22:07:38+00:00,L7,315.60,337.30,
2006-06-17 22:07:34+00:00,L7,347.94,365.34,362.64
2006-06-25 22:10:20+00:00,L5,342.42,355.70,361.99
2006-07-03 22:07:28+00:00,L7,337.60,346.37,352.42
2006-07-19 22:07:20+00:00,L7,348.58,358.53,363.94
2006-11-24 22:07:37+00:00,L7,358.71,353.75,
2006-12-02 22:12:34+00:00,L5,460.57,325.13,320.33
2006-12-10 22:07:44+00:00,L7,364.17,368.31,371.26
2007-01-03 22:12:49+00:00,L5,438.01,287.87,
2007-02-12 22:08:00+00:00,L7,424.49,349.20,358.38
2007-02-28 22:08:05+00:00,L7,364.99,361.55,367.19
2007-05-03 22:08:02+00:00,L7,370.66,364.97,366.93
2007-07-22 22:07:45+00:00,L7,356.39,363.02,369.18
2007-08-07 22:07:40+00:00,L7,374.74,370.34,380.65
2007-09-24 22:07:22+00:00,L7,451.41,362.89,
2007-10-02 22:10:31+00:00,L5,435.21,349.32,354.60
2007-10-10 22:07:19+00:00,L7,,333.15,361.56
2007-11-27 22:07:48+00:00,L7,316.69,327.16,332.90
2007-12-29 22:07:56+00:00,L7,445.87,355.86,361.32
2008-03-18 22:07:44+00:00,L7,335.55,347.85,355.07
2008-08-09 22:06:47+00:00,L7,318.05,345.32,355.99
2008-09-10 22:06:32+00:00,L7,344.36,377.76,379.76
2008-09-26 22:06:23+00:00,L7,345.13,368.84,376.12
2008-10-12 22:06:13+00:00,L7,445.62,360.05,362.42
2008-11-13 22:06:43+00:00,L7,446.42,336.28,344.04
2008-11-21 22:01:05+00:00,L5,455.68,362.44,372.68
2008-11-29 22:06:55+00:00,L7,318.47,345.92,
2008-12-15 22:07:05+00:00,L7,301.12,314.05,319.97
2008-12-31 22:07:13+00:00,L7,,,368.02
2009-02-17 22:07:31+00:00,L7,467.18,367.27,366.18
2009-03-21 22:07:47+00:00,L7,370.42,366.42,372.73
2009-06-09 22:08:01+00:00,L7,350.07,361.55,362.36
2009-09-13 22:07:45+00:00,L7,,338.80,349.05
2009-10-15 22:07:44+00:00,L7,337.70,362.34,361.20
2010-01-27 22:08:26+00:00,L5,475.02,368.91,369.55
2010-02-04 22:09:23+00:00,L7,333.73,331.94,332.81
2010-02-12 22:08:30+00:00,L5,455.46,357.06,356.83
2010-02-20 22:09:33+00:00,L7,353.54,357.19,360.57
2010-03-08 22:09:41+00:00,L7,360.41,357.16,362.69
2010-04-09 22:09:48+00:00,L7,366.91,,
2010-06-28 22:09:46+00:00,L7,337.64,347.36,352.46
2010-07-14 22:09:48+00:00,L7,306.33,318.47,322.56
2010-08-31 22:09:52+00:00,L7,332.01,,
2010-10-02 22:09:49+00:00,L7,383.17,384.18,392.49
2011-01-14 22:07:31+00:00,L5,456.73,378.68,374.08
2011-02-23 22:11:05+00:00,L7,329.19,339.33,349.65
2011-04-12 22:11:12+00:00,L7,370.08,367.93,371.99
2011-05-30 22:11:11+00:00,L7,349.68,358.31,362.73
2011-07-17 22:11:06+00:00,L7,328.35,338.83,352.12
2011-08-02 22:11:02+00:00,L7,311.51,311.67,324.74
2011-08-18 22:10:59+00:00,L7,323.04,328.06,329.13
2011-09-19 22:10:52+00:00,L7,326.31,343.70,343.16
2011-10-21 22:10:56+00:00,L7,444.72,359.00,364.10
2012-01-25 22:11:35+00:00,L7,318.68,343.66,350.88
2012-02-10 22:11:42+00:00,L7,317.31,345.63,346.04
2012-03-13 22:11:42+00:00,L7,339.70,350.20,350.74
2012-04-30 22:12:02+00:00,L7,325.27,348.38,352.88
2012-05-16 22:12:19+00:00,L7,334.76,370.63,369.86
2012-06-01 22:11:59+00:00,L7,333.42,353.52,354.00
2012-10-23 22:13:24+00:00,L7,,355.22,364.59
2012-12-10 22:13:38+00:00,L7,445.13,363.60,
2013-01-11 22:13:44+00:00,L7,343.64,356.48,358.67
2013-01-27 22:13:47+00:00,L7,323.00,326.64,322.25
2013-03-16 22:13:42+00:00,L7,350.99,362.14,361.31
2013-05-03 22:13:30+00:00,L7,464.30,347.61,354.88
2013-05-11 22:19:31+00:00,L8,337.54,351.21,353.52
2013-05-19 22:13:27+00:00,L7,346.62,356.19,359.93
2013-06-04 22:13:16+00:00,L7,351.17,359.55,362.15
2013-06-20 22:13:13+00:00,L7,333.21,352.39,359.42
2013-06-28 22:19:33+00:00,L8,338.39,352.06,360.62
2013-07-06 22:13:02+00:00,L7,343.67,361.73,362.06
2013-07-14 22:19:34+00:00,L8,340.59,361.83,359.19
2013-08-23 22:12:58+00:00,L7,329.41,,349.26
2013-08-31 22:19:38+00:00,L8,442.68,373.91,370.59
2014-01-06 22:18:54+00:00,L8,445.92,366.63,361.04
2014-02-07 22:18:33+00:00,L8,487.19,363.69,365.59
2014-02-23 22:18:20+00:00,L8,488.38,365.01,365.66
2014-03-27 22:17:50+00:00,L8,444.76,375.37,366.34
2014-04-12 22:17:37+00:00,L8,335.85,354.89,354.25
2014-05-14 22:17:08+00:00,L8,334.64,349.88,350.01
2014-05-30 22:17:11+00:00,L8,329.49,341.55,344.30
2014-07-01 22:17:22+00:00,L8,329.14,346.98,347.64
2014-07-17 22:17:28+00:00,L8,313.61,324.64,343.60
2014-09-19 22:17:42+00:00,L8,463.18,346.05,349.86
2015-01-25 22:17:32+00:00,L8,320.51,328.74,324.01
2015-06-02 22:16:44+00:00,L8,330.07,339.98,343.86
2015-07-04 22:17:02+00:00,L8,321.34,334.72,341.77
2015-07-20 22:17:10+00:00,L8,331.00,347.98,350.10
2015-08-05 22:17:13+00:00,L8,329.98,338.59,341.54
2015-10-08 22:17:36+00:00,L8,490.88,361.19,364.66
2015-10-24 22:17:40+00:00,L8,487.21,358.90,361.46
2015-12-11 22:17:42+00:00,L8,446.30,355.66,359.02
2015-12-27 22:17:43+00:00,L8,445.14,345.54,351.69
2016-01-12 22:17:40+00:00,L8,444.77,332.95,330.87
2016-04-17 22:17:09+00:00,L8,361.28,366.44,369.33
2016-09-24 22:17:49+00:00,L8,486.97,362.01,365.67
2016-10-10 22:17:54+00:00,L8,488.13,369.47,365.14
2016-10-26 22:17:56+00:00,L8,487.67,365.19,370.71
2017-01-30 22:17:38+00:00,L8,446.02,357.64,359.03
2017-03-03 22:17:25+00:00,L8,357.41,364.43,360.57
2017-06-07 22:17:15+00:00,L8,359.53,370.96,376.36
2017-07-09 22:17:23+00:00,L8,346.18,359.74,
2017-08-10 22:17:37+00:00,L8,331.02,353.46,359.74
2017-10-29 22:17:53+00:00,L8,445.60,363.70,360.22
2017-11-30 22:17:44+00:00,L8,489.80,359.51,362.02
2018-01-01 22:17:44+00:00,L8,446.82,356.98,360.76
2018-02-18 22:17:22+00:00,L8,,,
2018-04-23 22:16:49+00:00,L8,358.39,369.38,372.85
2018-05-09 22:16:40+00:00,L8,360.44,370.75,377.44
2018-06-26 22:16:36+00:00,L8,349.14,368.05,372.54
2018-07-12 22:16:44+00:00,L8,351.28,363.67,364.72
