,dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0021,nzd0237-0022,nzd0237-0023,nzd0237-0024,nzd0237-0025,nzd0237-0026,nzd0237-0027,nzd0237-0028,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055
10,2001-06-05 21:55:40+00:00,,,,,,,,,,,,,,,,,,157.0485630207991,,,,146.93014633296315,,,,,,,,161.88364762580773,184.57781874565202,176.14555381395186,185.3136719389463,,,,,,,,,,,,,,,,,,,,,,,
11,2001-08-24 21:54:48+00:00,,,,,116.93413394652023,,,,,121.1616616909968,124.78367640142633,,,,,,,,,,,,,,,,,,,132.04960645375922,157.90270031692273,151.77062942023235,158.13126297412492,,,,,,,,,,,,,,,,,,153.28734103870895,150.56310313501183,126.4005750409059,159.55942942569985,157.72655160138405,158.22399921976677
12,2001-09-09 21:54:36+00:00,242.8870856112603,237.89495921045003,241.06662626387654,233.93000669232492,,,,200.18963035077263,205.18069757088008,,,178.54985256872877,184.58828189602445,,,192.91917168552493,,,,,177.80732368437398,,,,176.7447278630586,,,,,,229.70195294049694,,,245.29422555993705,236.1816581443858,235.0587842120574,238.66081454681398,245.12082304999342,250.54937183117153,243.99940814908126,,,,,,230.78819028146955,231.10859737528608,222.56539700217039,219.44528155862417,223.0182812878796,,,,,,
13,2001-09-25 21:54:28+00:00,250.47587276061725,247.46970602426956,235.95292378595468,235.10429723457298,,,221.73166073127138,,,,,182.00993357587154,186.00784333712204,,,,,,,201.88303059185995,199.83468314186993,,168.81537650497467,192.1548004619705,,,,,,,232.32826931556258,,,242.24005980752568,256.20492765102546,265.4957465557987,272.51312410495905,265.56587447906713,259.4703037642843,248.91193840202172,245.08424850500822,,,,,238.8663458485596,243.59726312765818,240.6313433981611,234.04591625534417,239.11006795660575,,,,,,
14,2001-12-30 21:54:37+00:00,,,,,188.12858120379164,198.46550674955586,,,,156.6364589907991,145.67729800942325,,,136.07366083940633,,,,143.81650404536356,,,,,,,,,,,187.37859155286822,190.10843556472724,235.4938236609058,218.8806839179877,213.43870667616824,,,,260.5726615461477,,,,,208.21296155800957,,195.2423906467616,,,,192.03330471283982,,,188.89816014227614,,175.305519704108,181.18115084390735,203.64035960790042,207.63488379889714
15,2002-02-16 21:54:54+00:00,,249.8870649671855,,245.1225274010408,,,244.38961540666455,,207.19458314830445,,,192.45966614100033,191.7727305164314,,198.5053551499489,,,,213.0953896659435,208.72259648121607,197.30376281301483,,198.59617612018573,219.1071035337409,221.00669774779027,,228.90916128180206,,,,240.7723496257568,,253.37199645881915,265.25755832862006,276.31533351128587,273.4363959183886,267.1977400533938,267.3119064200114,265.4396653523433,265.3933704872086,,,,,,248.1688583039717,,,232.70714166951538,243.20791749974916,,,,,,
16,2002-03-20 21:54:48+00:00,,202.5672338679404,,212.69872794839657,,,199.74947806622896,181.72861223706425,170.52672675225654,,,141.4893594700747,143.88874706354915,,143.4794262490503,143.44072823705173,128.36909905876212,,,,,,,,,170.2431915524299,192.65187455704114,172.62505347507545,182.90584004103277,183.60653114426535,137.8908517717215,165.84808878418306,201.44608315128463,222.9815021749286,,227.38186228061647,223.4935167025617,215.52626994922122,209.4048811420027,,,181.21593720444514,,,,,,176.51959137279997,,,,,,164.09296205280307,180.1183517704894,131.40099686482
17,2002-08-27 21:54:00+00:00,,,,143.76797379028145,148.60652310157414,135.56358966117716,,136.9938235560032,,114.46945419722655,114.14043748564951,,,111.26061760292139,,119.39531538219428,147.88794058057047,148.1842884752111,,,,117.75340425557488,,,,,,,,,175.4788859093342,179.0547719755194,189.72300440568063,,,,,,186.61587622622056,,,196.8978802756756,197.4833664326878,191.67572876243864,193.2688206724556,,,163.18727451549947,,,167.36041210352545,181.76877145475171,170.17132142888684,188.55795834363502,196.76954314170027,
18,2002-10-14 21:53:43+00:00,249.8057112283518,,237.0131754605346,,,,199.86016256219463,,192.14318399386417,,,164.43474817339668,181.78887312586104,,,,,,221.8567955202957,,,,,185.52677866396743,204.96245569376805,205.45277065538363,221.935529688167,,214.62049970213033,219.0843879606392,,,,220.20026070283373,232.13659920859584,237.34817344338208,244.68322931464544,243.68097908529026,,256.61931080391787,241.36867157872587,,,,,246.18181617347418,247.5517843357097,,232.153929121623,246.02837007697505,,,,,,
19,2002-12-01 21:54:16+00:00,,,,190.7243376537786,,,,158.23171028206434,,138.86932705696265,144.55923141354498,,,140.9740409706122,165.96829031804802,132.6269557314904,156.12134936944602,159.1535123748637,,,,154.200965569756,,,231.9287436312471,,,,,203.02438074678918,211.55989271077263,194.04141282891953,198.01123220066907,180.89758443601912,,,,,222.16770817568943,,,202.1239175777821,,193.336578391256,207.98812632315716,,,183.80960774253055,,,196.50493126202102,,177.52225596130117,177.3516435202814,192.0367669139629,213.6620143057232
20,2003-01-18 21:54:30+00:00,,,,194.73428618260687,191.79127405370107,189.54392252040438,,179.43761850027593,,154.42590971925046,159.80486755557905,,,142.28292643261628,,,,141.7123871517841,,,,158.09884642788066,,,,,,183.0094193136806,,198.4719065248983,205.8573976881774,202.94377728284095,210.0556073910502,212.72241842409608,,,,,224.66769777490512,,,,217.2230614342486,,221.18829550528156,,,,,,210.4313458365552,215.07157204978668,198.30247414865093,214.41578639655094,207.80171579029786,221.4302565624708
21,2003-03-23 21:54:40+00:00,224.86467900126075,232.31979259786877,229.87162505245604,186.73161122642105,,,,,,195.18201126770268,199.42187216720126,195.39140809081076,172.89099589353958,170.0134151055755,,,191.38707460341757,,221.341462279031,,,,,,148.8258891172763,187.88817157001918,247.29430078938097,,232.7991764869065,209.7396565662707,,,,,,,,,,,259.49057562636494,,,,249.94391533932827,,,,,,,253.9482571379689,,,,
22,2003-04-08 21:54:47+00:00,213.959334911935,,207.1438309860693,202.92659895826864,198.45552074752763,184.20531590179138,183.21143467312373,180.6140782627694,179.76234601212983,,,141.78524798157795,146.57136354675504,,158.4007322275663,150.87092477395902,156.15989609473039,156.85052405731838,165.60021388099153,179.38990726383327,162.55866915349867,,148.96800134263577,140.05042467460723,151.06000095409138,,195.71110013638184,209.81231175135377,,200.5756181565408,196.65547549862958,197.74618326457073,199.81339479271222,207.87257186515475,224.29405825990338,229.14834808936396,237.14783829497222,241.65812990634538,230.8944815255058,212.41382350055207,196.86951569630412,196.25885097211116,212.43471821230287,,216.94736715331797,212.6532745213664,210.48000482919514,195.04586850176761,212.34534710429716,219.25406407128818,218.84475812166312,217.27833472871015,,221.35081242025612,217.3634940373368,
23,2003-04-24 21:54:46+00:00,208.1219884871319,208.14303730642774,204.2290708747282,194.22287949092387,194.30967935249086,189.38401257312532,187.7231889720742,180.7234932703684,177.96804633535137,173.42214800042228,161.39843184510994,145.30166600608368,,,,143.41582275279052,146.37524967010077,149.96384928651517,158.93440238129898,174.3724523855678,154.4477033169876,,146.22560433359146,114.43751250390048,168.5501910446095,179.3946566998798,198.9775081186431,194.05770496397724,200.57994214983478,199.62387769323283,196.601820977997,197.4991359822231,204.6760739836802,218.7811867952699,235.75153995293394,234.09483755423895,234.19292105468992,236.71459589602702,234.50869980476534,222.7299090436137,212.32854588958958,195.64547842634195,205.18273490000755,,216.89131914491207,211.23606230517981,203.9609099927197,196.78111786259035,208.1275259055329,195.72210068314862,203.52010460094863,201.86248373919202,,223.36207561823065,228.28918363268718,178.3273132208915
24,2003-05-26 21:54:43+00:00,200.4377758368473,197.7134174793729,198.18158126244103,192.5102322004007,188.66778001650172,192.96430596234464,187.37320581890648,,,170.12595551118926,167.08057675981217,150.83271503283436,134.30222391573201,158.1114759550145,154.86723752592178,152.84665312970364,151.1206572034823,156.47691715162168,165.06971536872223,166.34489523787474,157.77462684337056,156.2134135515061,161.97699209067446,163.40602895433577,,167.09488483448297,188.50604293169084,199.73382049228343,195.20792554226287,189.47160998445878,202.42849893671166,230.9530682495673,,250.73423220161425,,,,,,,,,,,,227.85010807116407,197.2152067898094,185.49881353350588,,,185.30802310212457,208.3244031490828,,243.66619279840208,238.55418799387525,184.71315453128028
25,2003-07-21 21:42:33+00:00,169.54797973924389,188.10005466257172,169.9184644981333,163.78254721509992,186.39098318773753,186.42634056514214,185.70189443958762,168.0296053368094,,,147.70740946848164,,136.0604379044061,150.39808286892213,153.96226951828623,124.98989595374472,127.13878173955908,130.29278973027226,135.62800169786024,156.89216429349062,131.6767977732387,121.53999576891408,124.74458199265926,107.27714412662017,158.05210026769768,159.90990414764323,151.03283960334258,,214.84436195014598,206.77578559521578,199.20059021575142,172.33898586072056,177.9544519155373,185.64503899738338,202.67413899128888,226.7524640668754,222.58287516985078,202.52864459036977,205.4871245142445,183.0608802293041,198.45883869072063,154.98410466681716,201.8694231436509,,214.99803148602106,195.96658452724435,197.70798786736518,181.07147266687926,125.24703240141095,,,171.03634413908244,,254.20504026384742,,
26,2003-07-29 21:54:29+00:00,,,,,178.36298248941927,,,168.05051623491994,,151.34811588372344,156.13469178582807,153.4300053231444,150.91617858034914,160.69914997436808,150.9754642451756,,,,,,,,,,,189.66718902942924,173.44712682733928,174.3306302672339,,,,194.54780083763447,199.3129369818571,204.11978800785045,221.84231632517228,232.10011561682418,,212.5729685742677,210.17665953776898,204.2540354337145,,193.48030161556488,,,,,191.04980684560405,179.07464297475153,172.8283566665256,,175.50228044805777,198.89772872302606,187.92998480420107,,209.06107512260053,
27,2003-10-17 21:54:15+00:00,172.90415812318705,168.0754727369317,157.83338759623197,,140.02503072241652,,,,,118.75208778555756,,89.4102340155748,95.59513065936068,93.3019463977174,95.82328445055185,74.3145679778732,,99.15219661449817,129.75188393238406,,,,,80.79840015969785,,110.60265598662265,,137.4725122754939,,,,166.03121910391667,,165.84212423595608,,,,178.57251476115448,169.5675289721145,165.09788282456478,,139.20498560489256,,,,,140.5687328568996,,,,,,144.8847461355587,,191.034787927063,
28,2003-10-25 21:44:04+00:00,,203.29056882643061,214.09743077474934,,181.94549009963103,,,170.54591550607742,,157.02959941873448,160.77049927158563,155.5075788183302,139.83689380383217,142.03051333148142,146.39051847454613,143.90689283960893,,124.16042492966793,,,,,,,,171.47372815264993,157.7431342906427,156.14148801760598,,,,,197.10893005171096,204.50050470434314,205.8711656362335,211.26828666221155,,222.03914838227573,224.78685759381835,213.99236703170274,,205.89494940438033,,193.8164842636608,,,181.0932633112777,177.61373987311185,182.89839834087434,,182.8748977122096,207.80941844109879,192.27656305961187,,219.8328820520261,
29,2003-11-18 21:54:39+00:00,,,206.09412499966328,202.48452922653664,191.57115716481178,180.81778156969395,,,169.02720538713592,,,139.38036797761507,,156.76858011207278,,130.86620936651056,130.0743145987865,142.80594055486077,151.63880857841096,,,,,,150.3729942658436,,,,,193.8707895247498,204.81061774736884,224.7179564579755,213.05570145348938,,,,216.6436541867667,,,211.440484499434,195.34278703894327,186.73004768984651,189.07343373669752,198.07972121320182,203.25340807380715,194.68043754910352,179.55340304590106,,,166.93456339808188,185.48697174886482,188.25013580247185,215.90827951080328,228.3690069276937,240.25125445457164,
30,2003-12-04 21:54:43+00:00,191.01015906405593,212.34922865240833,211.35471193289328,197.7036055464456,188.38843102813158,190.81593255589095,184.79236871649601,,,,141.35798451128838,142.2307959688931,147.6221643115366,155.59254941487433,141.00140651003187,135.68539929820687,129.6041605484462,,152.1389500776631,169.3129578069724,161.3887419631075,,,87.5249657270298,,,,192.29915340180824,195.07570751433423,196.57022985938212,207.25849429587123,220.1635294626524,221.39369946860833,211.60862353854557,195.9393265684784,,,,,223.3973504666792,209.03190935800882,195.57962800844578,195.9485782163236,197.88406111661845,210.41957063937588,193.17891512887306,181.29696943954355,170.94741400240324,178.13411074192874,,,195.67216297993085,205.06935519778307,228.90996318180765,231.46917484579288,
31,2004-02-14 21:44:57+00:00,178.5266237860387,200.09290343923374,188.34012563352354,179.19706885116506,181.10838985368338,173.31998606402317,168.80455646014644,135.9510942277005,129.34255615502485,115.58142731519123,118.91107271429547,111.2738506737376,121.52657940053804,134.0276423102117,156.45436140137159,129.90204900573437,121.32540328635946,106.62366042424694,122.56933974491473,150.84538506486933,,119.7164516111554,99.16139118217237,,,37.876283492990105,,,,,,,,,,135.89789355759243,185.5909817862522,181.0773155354006,191.33262515101038,210.2173015066697,208.57561046178853,206.04119999851832,192.05481926765586,194.2721056328034,194.35526185522767,149.66770531597476,,158.52696777899362,175.6818751986535,174.23218168839114,187.80426495557427,194.77572243773545,193.81858709602764,180.3246289815554,211.09779825457503,
32,2004-03-01 21:45:02+00:00,181.6553701142861,203.94055469804357,201.23124846433308,202.19561874810552,190.36782709431841,,180.0029363532858,172.7686564459922,,132.52672978127475,121.9983885478739,123.69041762033221,134.3925638852625,166.01192497780985,166.72843481418874,152.92297096139657,139.65393322015217,,139.14646535217074,155.98115619710578,,,,77.70672555565254,159.54296250335233,189.34726047431963,,195.221708816386,192.68223406098355,201.55736177633344,212.5423257950545,205.52270347269373,194.6427057647756,201.10874883837693,201.42493644971984,200.58136954396394,197.61555545428115,197.96574474683692,207.0931394174071,209.28000807685788,217.868038102247,216.41018598577088,210.71773530755192,208.57621280604803,,,163.06107307468358,169.1285585205926,187.60888980420245,188.4590720911016,200.64614393748457,212.69896567639083,227.0817965604234,,,
33,2004-03-09 21:55:15+00:00,209.2736552465785,,,,,191.93529890736107,195.6265272603231,190.08584892490023,171.15928132420117,149.40382538275443,141.80836369820383,136.67323943269616,136.02758913864065,152.15031436596777,163.80170054161766,,,,149.45336140371106,,162.26895093623253,153.57084414899623,150.28638925367656,120.97731059901919,177.1949292243866,190.40029785693855,,191.2690433103912,199.3685578175035,,,,212.15236681976322,206.66491699430833,212.5528254659845,212.00438925616658,210.0213802430523,215.79843118915005,212.82016419851277,206.29920707818061,216.47508721967034,225.15259267952433,219.71246545600914,,,,191.0092359166669,184.76622539051468,190.18701381622694,179.0435307571382,196.444711787463,,,201.88994234264786,202.71787537665395,205.3992033521826
34,2004-03-17 21:45:08+00:00,165.3097734265821,189.60796653182504,,171.71856698500088,,178.7150159577,175.39425433674793,170.69983273034913,147.9310742042997,136.07436991416003,,,112.44511460981768,130.64681528066734,147.76380141760356,133.41224268684118,,114.64011874216777,125.72220561909293,146.22333670657704,,,121.38935241360171,79.50995522354445,139.53904029588338,151.223102254481,,168.9660394231473,176.42509092759835,181.74553810654828,191.97409356421028,193.02477475688758,201.20740860392976,193.9687861456511,192.16252558530073,197.47529774357068,,192.23902744604595,,183.0295534415634,192.71544730044224,200.97175874933953,200.5406494568178,177.60511965246857,,159.7928639941212,175.81302079699245,166.47128336181237,167.77580882421577,159.81121852814263,181.63443399743534,,184.096145818628,,190.82249927659782,185.7362067218183
35,2004-03-25 21:55:18+00:00,,,178.78795158857744,171.24768431146276,174.1783924290774,172.40222865957014,169.2095874575872,,161.72331279867,151.7043119079652,133.09570033403375,,105.53205891326938,,,,129.8487908289007,,119.97905370035356,128.98238022623747,141.24214439078597,134.78844709510068,132.8643832893521,,,160.11836067752955,,,,169.2830008525491,171.48334523526103,180.71511758750128,,,171.54160595994114,180.0605611653814,,188.6694934538238,196.31688314324103,195.7733991650682,,,,,,,,158.3787671822486,165.28520522237946,150.70582505546892,167.2269067938624,173.79411577883704,170.31154579815038,,,
36,2004-04-18 21:45:49+00:00,183.389375368777,186.469367851297,191.99708700860796,187.37778676742317,182.4255152190089,180.97840218295184,177.8457361958341,175.4838349589825,156.90901780556715,147.49886160555118,144.25065324127058,128.56878125651212,116.8355236752665,120.84764483657432,138.61992922742164,,,140.01412100938109,145.59674128665006,153.05085488850094,146.76381432133275,142.22504636966642,,111.84462954304803,171.91980507702812,183.01442213560688,172.4886368536591,171.90842354947753,187.23629280268364,190.20744846623055,199.21909933657082,198.9765434914125,195.9080587426443,203.46669246586725,209.88951881870162,204.45766910129322,201.178059925142,204.14011100328827,198.5381253102829,186.24974683689612,191.1972062744473,197.7609123995474,,201.8207768771264,,205.20028515804523,210.99953449254303,205.61974160296523,196.54695805472844,170.21722912666567,188.83754148189308,197.55862192284337,190.02343452749938,200.32923600076637,205.0084044337602,205.05883815108322
37,2004-05-04 21:46:16+00:00,159.51872405986734,155.7637099803716,175.04272312023568,168.01903850671334,,151.09095618774768,147.74224676920704,156.05530831722376,134.42366597322297,,136.18148157655162,117.71992070310846,105.11165181200695,104.76814435363356,104.0833449174684,,,,,,,,,,,154.0604473494407,,139.55152651139807,152.2629403130027,161.46901106960559,175.95140358295566,174.97040006827802,181.55753777153674,179.37197799917527,196.59349552331128,203.394840689261,198.97091996756734,194.77541438810118,194.73284920471457,185.89971273611314,184.3125507431974,186.06975435636804,,172.21591619187552,,,177.72287027065352,170.89591993819624,177.99317990126045,,161.71107103073194,193.72531822627872,173.29864339447948,189.9827604689969,191.5457801760179,177.3864868856245
38,2004-05-12 21:55:13+00:00,,,174.28438223574952,,,,,,,,,,128.8518080232679,117.23618520704082,133.10795021327905,119.56811719920103,137.5330684894669,,,,,,78.19614174876435,,,,,,,183.15315810452321,183.4451725617044,187.5370231088736,177.7467106152618,172.11917417792327,,,207.8116028259289,198.98362613218686,195.51991507429364,156.50576155906143,161.08016928454256,185.26748022556822,199.6451583422298,200.3881447111946,196.23630158989292,190.76940356046578,,188.76560955835498,,,,,,,,
39,2004-07-23 21:48:33+00:00,,,152.5129526164653,120.18606080275627,115.74727025976716,93.59065239161237,137.92766051430257,127.75165696779975,114.47964381798273,,,,,127.0940950589585,100.08250540614712,94.20380413080376,,112.76910558254994,,,,,,,,,,,,184.75069494759947,192.6366044223749,187.5439347380002,180.7064670864459,156.00830660808703,199.72592549511847,186.86042211234096,188.27621442680555,185.5508564827695,183.63954396251833,180.61125815200373,162.54483693242224,196.62245331900328,,166.88728760629553,,,,171.9720496093,133.68029157934208,,,,,,,
40,2004-07-31 21:54:51+00:00,174.5597073162115,170.47969402930477,182.60730655876168,175.6064746915003,171.59061433056075,162.01923545305573,159.9649896572708,164.0613474325555,156.87869540079453,150.41034559773297,145.88914163790065,,,,,118.84400062072078,,,123.31123342824233,144.32881844284532,142.66820753486752,142.4411685376246,135.36247789292733,115.42088562486694,,,,116.32689980947039,179.33765094351412,188.36434392278395,201.702464115298,202.00500567826933,194.7883198154064,195.4821987574145,207.07417001311563,210.92528540692524,203.88447577598922,201.8734118563847,197.55036137887612,,,,,189.3496435515791,,,186.43630580863038,184.1204435743158,191.7131028240371,,192.21524000084167,213.4974085206869,201.88701212057546,,,
41,2004-08-24 21:49:18+00:00,,170.32006595455277,129.2354894223677,123.60649869710221,130.7062817464558,150.29507059736886,170.61485793118783,,,127.45924546340748,131.00815062399465,111.111323569257,121.78566789812812,110.530396207509,97.26828288236878,111.43256008219187,123.37149578227226,135.28755021470354,,,,,,,,,,75.31354917354385,127.3720917154606,152.1512624879094,182.34530608762637,203.35375077807083,203.31517169599064,177.0422872142219,180.49778962505562,180.2920628439529,170.96798689518786,185.63898457459237,188.50893931685536,172.8880872953758,175.61138026248318,209.10256649815958,194.380128194258,190.55404333948564,173.28031173556127,184.16516295356573,199.92905582845705,191.87077236745458,179.82605705308524,147.72042884349443,204.76763849026355,171.93243547125607,180.17982357582628,185.54189687801022,208.57875087616597,161.18533622587623
