,dates,chi0478-0000,chi0478-0001,chi0478-0002,chi0478-0003,chi0478-0004,chi0478-0005,chi0478-0006,chi0478-0007,chi0478-0008,chi0478-0009,chi0478-0010,chi0478-0011,chi0478-0012,chi0478-0013,chi0478-0014,chi0478-0015,chi0478-0016,chi0478-0017,chi0478-0018,chi0478-0019,chi0478-0020,chi0478-0021,chi0478-0022,chi0478-0023,chi0478-0024,chi0478-0025,chi0478-0026,chi0478-0027,chi0478-0028,chi0478-0029,chi0478-0030,chi0478-0031,chi0478-0032,chi0478-0033,chi0478-0034,chi0478-0035,chi0478-0036,chi0478-0037,chi0478-0038,chi0478-0039,chi0478-0040,chi0478-0041,chi0478-0042,chi0478-0043,chi0478-0044,chi0478-0045,chi0478-0046,chi0478-0047,chi0478-0048,chi0478-0049,chi0478-0050,chi0478-0051,chi0478-0052,chi0478-0053,chi0478-0054,chi0478-0055,chi0478-0056,chi0478-0057,chi0478-0058,chi0478-0059,chi0478-0060
0,1985-01-25 14:05:39+00:00,,,,,281.2534960960748,263.3869195472844,253.7610039857654,253.8161401803643,248.2636860687478,239.1751872855766,245.27764649364812,247.11200454005404,250.95558706405842,250.66789589424656,250.94618461348773,232.6477187321085,244.55938134525366,236.88555359005161,,230.07220367593771,,,,,,,,,,,262.4165863809829,255.57706826797883,250.22302122560598,254.11055235742546,252.9320673433758,,,,,,,,,241.26546438038727,,185.6523352791565,232.52124750630833,,,,,,,,,208.25607996453184,221.2273049032872,222.41017448562536,227.90187807258025,234.2110504098024,236.99855617730807
1,1986-08-15 14:03:05+00:00,315.55082608757874,,,,281.31814433232836,,281.4240126371898,,,,,259.0022848522457,255.91525300974857,255.45903626024344,259.98868609469145,257.72467237062494,252.52692192430806,249.13585667373698,238.8804192734007,238.3296471262106,255.34128906160188,252.49882425095518,239.6087211735442,,,,243.66319546921494,248.0978395494693,241.21529840764543,248.9466116176646,261.98231575337957,265.0102361653113,264.93971651455155,253.52735748428677,244.89536628372136,248.82966494883084,257.39976808352856,251.71189238133275,258.95943465580615,264.0141166253353,261.83851549026565,250.96013025974597,239.70517470931225,238.50060203224194,244.38490243377655,225.31297921415214,222.34159110273376,247.07112915318268,275.36942332724624,284.0543774647691,252.03818439547132,249.35468858379434,244.9705397671801,218.8424988030912,223.7117742493162,226.69489765724575,230.88506905658753,240.32026588526858,237.51566825062952,253.74283174991032,238.49103840495434
2,1986-09-25 13:55:30+00:00,283.9441677036793,,,,288.51172597089914,,281.31999959771565,,,,272.86014612947054,272.09978959342993,269.51557332648997,255.9069445322598,251.1177637065024,238.98281235904605,251.23490584800896,257.1884214157943,249.0506985847741,262.25734753889174,262.1765816956505,248.03555850402307,232.2903468196346,235.27497824413769,238.95899134035602,248.17024505252192,247.98320599400017,241.9144672633894,242.03181526135745,257.7061895508285,270.9552961047337,264.75150429062114,266.4556810238367,236.5867567803504,241.71624782180947,254.1342509329969,260.53618556940864,264.8697929228802,258.9968480872651,260.36828481507126,266.58848417249567,242.66373103311508,232.91787629474086,253.04201657822313,232.81907013446744,242.6875958194693,253.4611950094988,262.5499001364047,277.98944438670947,265.35255192297655,261.1412873249027,262.74984276921606,247.1633381529796,225.02016384166473,227.17005887768738,238.20677265297866,242.17344477896995,236.1125568762994,236.8883214272247,250.36065989548905,238.0124885152417
3,1986-10-18 14:00:56+00:00,277.0338086184138,277.5898104281215,274.4680879489928,279.0730764115742,308.7339732609787,280.00797706844145,264.3368564671838,260.4772266560207,258.26759986545784,265.04441354979366,269.0772316969369,267.353750098059,267.98691555361734,259.4905634190335,251.24650612651033,237.83368261033723,247.67360777557474,252.28838367243787,258.2160804913576,254.56283394435482,251.3557696910734,238.30407778422344,238.2042526017147,245.90515354462758,253.31476418861143,250.48691187909088,243.47284805695557,235.57034599273146,241.1431179461557,264.7074052605896,275.33167057143555,261.8379595105361,257.4689096530665,239.9918506511175,244.6811328543054,258.49852475544577,267.2313927400736,265.19848665050915,261.8679291816888,254.7693051446265,265.06209401915453,259.80249180061526,241.80884393139536,240.53856408555353,234.67763023148484,240.92508611704184,255.30503056215363,266.182552916823,255.84726652166998,258.3361856831691,253.89909074722843,261.3090393899364,252.84048459800567,238.04249274091825,234.2850813136629,237.21463948841108,239.3159720191099,248.24736011876965,236.63635090763623,251.72507750005752,244.8280984568194
4,1986-10-27 13:54:26+00:00,263.3460947108289,254.7607970510885,270.30950010999334,266.6719058205242,282.6329583943746,278.0639289814508,264.2115086781854,265.3080050728207,266.81854328051634,256.6911717870308,263.56160569483995,255.4867967098544,257.2636039005474,257.32383747740636,248.99593851065327,232.61550590984706,239.039061834604,252.32306549462618,257.0053108077187,247.04481222249154,244.22927032186925,235.97461764838596,232.99654565828638,232.30485994684958,235.50419455304487,243.15945249915046,236.11370636117505,239.66873335512346,239.37131520106288,260.1289045097477,267.23726237415235,260.99682704171113,258.0905584217315,235.88821185541354,243.66156520287328,254.8415887438113,261.7831233531987,260.2169453574634,262.8865804499577,262.7115351884886,263.4317623385345,255.3947950469316,238.7380921768184,241.54834493869924,236.20526536563986,244.67705603999366,267.1020874357405,256.1094727115541,252.42112530185221,262.3532504103507,260.1322553178178,260.33304291082266,247.95231472388488,234.67289850628686,230.438474335292,235.843318293094,233.43043046607153,233.48241431621165,233.56833015195235,248.80779583894224,239.12131600770294
5,1986-11-03 14:00:21+00:00,270.45585880873807,260.033831991463,276.77499345452657,292.0903720834376,291.5851998285075,285.12459127522845,264.08904297812717,262.92202653855213,263.8745283320345,266.21166696862235,268.10331925217855,274.9458880793775,274.67572151295286,262.1150687443728,256.6869845402563,243.45255134222504,246.21585092516665,247.99463488001498,264.0808355715662,257.20127226687146,247.87953166906024,241.37237715291684,245.6282710131211,246.5584379047763,252.35924339487136,253.95376349216826,239.26547590775732,243.2428226566408,247.96144057374866,267.5385458257724,277.5435440717628,271.43195909182896,257.06419431531066,241.94647781580895,250.3640934406513,268.78534042405335,275.00252875411536,270.62208467051084,261.8483902775261,259.2585846683561,265.53855182885394,255.2731391310765,249.18853934790926,247.7085195874078,240.52592804589176,252.78389276558855,275.3553006313707,268.6205554249353,255.38596852647444,258.56054155203503,266.6013808144908,261.29948427832636,250.5343272479406,244.30625191410292,238.33892889543466,242.1388683528959,240.12404756389728,245.20468401100237,237.29383616402015,246.88982449340514,238.26764148173868
6,1986-11-12 13:53:50+00:00,281.75637082016874,251.6125935623995,256.1313782458921,266.0265953747717,290.5168073014945,279.49089198536916,269.48393638188713,264.10572149608765,257.92500185096577,249.45134839288067,257.64400943414466,263.2988275659243,263.4099720745974,260.3683540451925,253.0216850145263,246.51405633997445,245.17947478454698,245.95218119305213,254.7438782162114,264.00990209102724,246.17315017679022,237.05300217155593,239.71291773858943,240.21694753086317,253.39080853225695,250.21416811306256,237.10252544318053,230.5470160383574,244.80594103829628,252.6094686303172,262.77111091176175,261.72145865472856,257.0462185668495,242.1261867432617,239.06600067330353,249.61292646744744,259.2315464764123,253.6165121251845,250.15617086170707,250.79755714689503,260.92866924855605,242.66813678462796,245.75383074341102,251.9566095040945,238.52023081039832,239.2781966568266,248.78372075725,254.582568405735,251.6911065405717,256.8702505399638,259.82768286147905,260.5242986907853,238.89187623072195,229.53486598757382,234.90415638289,237.23888324528048,237.8688884361793,241.04349864777578,233.32537961669118,240.36540928172712,244.53007986227013
7,1986-12-21 14:00:25+00:00,292.7327965071689,282.9074921724076,278.4639963296104,270.53691910143266,282.735909619205,278.94740650515377,278.5224301593256,278.60143104425845,284.4946164795051,270.2989687457966,262.56682802156314,259.803257136962,268.0552845272269,277.2072016274692,278.8384395210967,258.0420195984383,264.53796371150816,262.5828127911183,249.90574505404635,257.2624073090105,251.33711537325945,243.18876565280635,250.89525236792653,256.8062373533691,250.95569068770064,249.68987580769007,254.4616335632875,245.72463879704236,247.1072491671,258.33521686130894,261.902345145431,268.7093977958142,260.62027792140805,252.81576344435138,254.5952146977408,255.860862897411,259.75935032066315,262.5246797992912,264.33501149869215,268.1926968359151,263.50338927982165,252.85973189700735,250.62371819485497,247.70308198506987,267.11631670194447,256.18224590040245,250.468699920804,256.6271132814105,258.49008888477033,265.1317940485555,270.14773233188845,276.36910779311995,263.6691230790815,237.94259488695354,238.82759778865938,239.8964897314714,238.10892997390414,245.47501567965864,238.62448371193017,259.9144517295505,245.99692122054873
8,1986-12-30 13:54:30+00:00,286.4616534239642,279.0445928986042,270.42797230597904,265.76185881218333,286.41990985044345,280.57412959704493,267.1344978884765,265.8227254809038,267.90143444480304,262.5934688788909,270.2519071765946,261.7074198419193,253.88912007012837,260.8026402533071,272.27403160774776,269.16570405061043,261.89860476739796,255.67325414529034,248.9587159919463,241.2317838574818,239.59294404579856,246.5361057998466,248.56337629403083,254.1425355163955,247.37498208303185,249.37639165712343,267.7280175203866,248.41399718490723,240.6017286481407,259.25413625184046,270.453950290373,265.34084157159924,265.30083122045846,249.1291166709922,254.66886072198548,264.7199504371842,265.1288892419075,269.3707536799159,264.95854206761936,270.70862449557296,272.03349062234935,251.90433547727955,246.25552405785461,255.49041597392744,254.1058490608878,256.3160178425994,252.5378879969963,263.6837406873702,261.95176718613186,260.6384152571775,265.7384268889944,261.6858535455107,244.96700789238332,254.67547173065964,246.291514248694,243.64669309011242,241.98865063325826,244.11569922457457,238.7751674498641,248.9651003823679,243.89308665921848
9,1987-01-06 14:00:54+00:00,291.6276389255246,280.619512203522,291.3716018654557,269.0521077381301,282.6717369798342,294.0177401956351,269.2404188048678,264.18830595906434,280.46598555293104,273.9101688574927,276.36014146167656,258.5089440683804,250.15002755723305,261.3469825310692,281.5311000494245,276.205298631555,266.8845791900428,254.91514654819196,250.22607937819248,243.20874608687,245.92834439096885,240.23877772270154,248.29460934534592,246.3330656254717,243.34630857749454,251.99146475490605,254.30653947694978,252.37870750309565,239.38184395887407,256.8467860360638,266.8492680887774,266.2608543239261,255.51914750954296,236.4037759553674,247.91023580849352,253.53861708966613,263.0589911946092,264.3715688657246,265.4195295761041,280.71223302519843,284.92385823670145,256.7711526639731,212.99017384647019,241.87980186146558,244.58457682423824,246.3585882276421,256.7274776731621,270.53056557544386,267.728687825457,263.12086185710234,266.1985524426501,279.10665319656874,259.9790608685079,231.31277612314452,239.55535892721025,238.64832741749197,237.92485682043045,241.5061951848868,248.1394633675985,251.00099834234163,238.3702079143477
