,dates,aus0311-0000,aus0311-0001,aus0311-0002
0,1987-05-22 23:08:32+00:00,245.48846975257172,188.6865468976553,190.8425004630274
1,1987-05-29 23:14:53+00:00,265.40985000044935,192.5407393852416,190.8075237777553
2,1987-08-17 23:16:48+00:00,244.27996555220858,194.45777203949245,189.7904849780385
3,1987-09-02 23:17:14+00:00,258.82540104867826,183.81551458813655,184.67551507344848
4,1987-09-18 23:17:38+00:00,261.816689042498,200.37958587604672,200.55603644542688
5,1987-09-27 23:11:39+00:00,270.45991436340785,204.06173704161506,204.69865933774244
6,1987-10-04 23:17:58+00:00,248.49088036730373,199.79780726027167,198.6969970141001
7,1987-10-13 23:11:57+00:00,250.58760478875126,202.16898006726376,205.26728136228581
8,1987-10-20 23:18:15+00:00,251.62429213888933,190.09324494787603,190.76022997325825
9,1987-10-29 23:12:13+00:00,295.4355693684605,205.1434575894016,198.38772049948
10,1987-11-14 23:12:35+00:00,262.94375718611855,201.11902662892624,196.79452302613754
11,1987-11-21 23:18:53+00:00,289.7073153297016,200.8610373976376,195.1638210501164
12,1987-12-23 23:19:22+00:00,243.83464752515022,199.8627058576528,193.9347312323405
13,1988-01-08 23:19:38+00:00,268.517537823129,201.07046883456627,195.4872024211879
14,1988-01-17 23:13:38+00:00,273.11890142199496,191.15333952223816,184.92627127080283
15,1988-01-24 23:19:56+00:00,260.52492918205576,185.71041796705236,178.6131916852415
16,1988-02-09 23:20:14+00:00,231.19749213171545,183.01172176206222,180.23346318619434
17,1988-02-25 23:20:26+00:00,243.19398136188755,184.9972073234352,184.9034009631639
18,1988-03-05 23:14:21+00:00,273.68311941636665,199.184255631441,191.08223001172027
19,1988-03-12 23:20:35+00:00,271.69481306223446,176.27142976404986,168.6921977425089
20,1988-03-21 23:14:29+00:00,281.1388825543974,194.9335698545685,188.907894139193
21,1988-03-28 23:20:43+00:00,246.6773657389727,188.20847859905527,186.42879217353718
22,1988-04-13 23:20:47+00:00,263.0236857787057,181.48195463681557,178.5504806526502
23,1988-04-22 23:14:40+00:00,259.80133066871167,188.46620618227985,186.45658014492903
24,1988-05-08 23:14:50+00:00,241.8134880632887,171.85370500311828,173.07642284020685
25,1988-06-09 23:15:03+00:00,229.08349131369908,177.89036369976077,186.66272455409367
26,1988-06-25 23:15:08+00:00,261.62807019780877,186.68867475369777,198.38227894966874
27,1988-07-11 23:15:12+00:00,251.65695003322085,189.18467126018857,194.61486452206745
28,1988-07-18 23:21:24+00:00,233.37968163910398,180.08299504807877,178.7644188081167
29,1988-07-27 23:15:14+00:00,267.46195330340146,190.79460913337078,196.81790763681178
30,1988-08-03 23:21:25+00:00,260.2581461260161,194.33366328255838,192.90182730616846
31,1988-08-12 23:15:13+00:00,240.0082299376386,184.73718937211234,187.89081241510314
32,1988-08-28 23:15:18+00:00,274.98649788997113,185.40041569350646,188.4616848852151
33,1988-09-04 23:21:29+00:00,259.54215382579054,183.95116044815725,192.68834809296555
34,1988-09-13 23:15:16+00:00,273.3231331619208,187.8358557262728,190.11809735672244
35,1988-09-20 23:21:25+00:00,259.2445824653333,174.45759613663142,168.49008965330168
36,1988-09-29 23:15:09+00:00,271.42181460119616,187.0067040146168,183.8096644492764
37,1988-10-06 23:21:20+00:00,262.21481029316016,184.98223218208435,180.0634642355711
38,1988-11-23 23:21:17+00:00,259.5976912924704,173.68673637213277,172.67565112736887
39,1989-01-10 23:20:55+00:00,288.86269072392906,192.14089269786407,181.68956344603401
40,1989-01-26 23:20:39+00:00,267.03804009479876,189.88364231698625,181.79863193483607
41,1989-02-20 23:14:27+00:00,244.76172977990376,177.70672421299403,171.1109337025753
42,1989-02-27 23:20:29+00:00,259.90356894915436,190.09185774569204,178.46577746708542
43,1989-03-15 23:19:56+00:00,257.6423960967425,175.59077118327414,169.88477992146534
44,1989-04-25 23:13:21+00:00,264.12226110152864,195.8538845346689,177.31671546745528
45,1989-05-02 23:19:28+00:00,231.14980868572349,182.0433504719615,165.5998756645173
46,1989-05-27 23:12:52+00:00,225.69306182896804,196.7765750494335,190.6259578309049
47,1989-06-12 23:12:29+00:00,244.59237824871724,194.1014725779468,187.99326449650994
48,1989-07-14 23:11:53+00:00,263.03406417057624,192.27325888020658,188.13517462646357
49,1989-07-21 23:17:55+00:00,266.51428189325003,192.5984804196201,183.12941568655887
50,1989-07-30 23:11:35+00:00,282.58929688140114,182.54745435061795,173.88119962752845
51,1989-08-06 23:17:36+00:00,234.36781287955796,186.6155320778249,176.7666811762195
52,1989-08-15 23:11:11+00:00,253.1467541232855,192.8114408235839,182.65139268736664
53,1989-09-07 23:16:52+00:00,262.3864043162786,192.96807135919764,180.1260580967674
54,1989-09-16 23:10:20+00:00,261.11674231232166,190.42328485880722,184.41283494861995
55,1989-09-23 23:16:26+00:00,259.3113185824886,189.12251759840711,185.18994184690672
56,1989-10-02 23:10:11+00:00,,185.22169186578358,176.56901530184746
57,1989-10-09 23:16:07+00:00,274.41582411008886,194.58030579883211,189.64131902840347
58,1989-10-18 23:09:27+00:00,271.97691217561743,201.07690763344465,186.11648365292828
59,1990-03-02 23:11:39+00:00,258.66783808745424,198.48991404796942,183.78806999404642
60,1990-03-11 23:05:10+00:00,274.5851498290939,192.39720446581572,179.11046074520726
61,1990-04-03 23:10:42+00:00,256.602886397409,,
62,1990-04-12 23:04:42+00:00,253.88025704135012,201.78260244926074,187.78836854869616
63,1990-05-21 23:10:55+00:00,230.68099313700202,182.53378054274583,175.43389961090656
64,1990-07-24 23:10:45+00:00,251.63659205195393,207.72533122294664,194.72762590646974
65,1990-08-09 23:10:40+00:00,268.07590362764836,199.54682409421835,187.4469240676488
66,1990-09-03 23:04:21+00:00,269.8099376040957,180.2410753160199,187.86884867921418
67,1990-09-10 23:10:32+00:00,263.4919865261513,195.27822619406336,195.63483771951266
68,1990-09-19 23:04:17+00:00,274.43404939464034,196.16525851851702,188.41184544375062
69,1990-09-26 23:10:25+00:00,277.1360101007999,196.01488923885128,191.52247017839724
70,1990-10-05 23:04:04+00:00,,,
71,1990-10-28 23:10:10+00:00,274.38956812256174,186.50083463122948,183.7330251391928
72,1990-11-13 23:10:11+00:00,264.2397744825823,185.31399131075324,175.02587712949494
73,1990-11-22 23:03:54+00:00,254.96184825045563,190.72997654714095,184.86189203045052
74,1990-12-24 23:04:08+00:00,262.6658015717487,184.97567620645808,182.93249864390225
