dates,nzd0137-0000,nzd0137-0001,nzd0137-0002,nzd0137-0003,nzd0137-0004,nzd0137-0005,nzd0137-0006,nzd0137-0007,nzd0137-0008,nzd0137-0009,nzd0137-0010,nzd0137-0011,nzd0137-0012
2003-04-15 22:00:34+00:00,,,163.2238203756913,146.08374816297743,147.84378038410455,150.60931586686036,151.55045275684813,156.73411816956514,164.15814131678084,170.77997465003824,171.63377662401624,174.67989909564096,168.4159290504154
2003-05-26 21:54:43+00:00,,,,,,211.37742384726758,200.7075584876204,186.32667038131748,187.4470921341337,188.88121405245553,190.1862550212167,193.15025991339618,182.47380770080687
2003-08-05 22:00:11+00:00,,,224.5830964161138,183.2172062110857,173.63750797792562,165.98609006992695,,,,,186.0358704825652,188.08045088593923,179.81744720468677
2003-08-06 21:42:51+00:00,,,,,,,,,,,,,
2003-08-13 21:48:45+00:00,,234.19840764945286,186.65088177805,162.16454565508104,162.73220448896902,170.36312594487015,170.62486676487222,174.23636742355066,187.00191977435006,177.14710201997798,182.6620620854223,178.2610643735769,172.51320168567423
2003-09-07 21:43:24+00:00,,,,189.8451411415904,182.46947717312327,178.0873471724695,171.58972501723213,173.64812978918,178.4007241246085,186.00475222152542,189.09661163311856,185.67974658319807,176.3864584656335
2003-09-30 21:49:30+00:00,,277.50674879211454,213.45646902312484,187.50898194652217,185.38852070280407,192.92051691030758,191.61120641104606,187.04884375896376,201.82524790588795,192.45713098499897,201.00467293858952,195.84237461239812,187.218029284268
2003-10-25 21:43:40+00:00,,221.10525686336277,187.2576883659682,164.99481925490218,171.84914388640289,178.58254033619932,175.4480821914162,181.47924994343828,188.8630154133507,184.36004224738477,189.1676254769111,182.32031604711176,183.91168479926554
2003-11-17 21:50:09+00:00,,,238.8442620040176,219.88242267450104,197.85918965555763,178.7807785157417,167.4222085179586,166.7635575935451,170.75508801706889,173.4067217620345,180.25191708319835,185.48196192573255,192.68331618383453
2003-12-04 21:54:19+00:00,,,,,194.997555208849,189.4139748116773,175.48040301247613,170.22125368996532,182.10726607855815,,,189.01221378679003,
2003-12-12 21:44:34+00:00,,,,,,,,,,,,,
2004-01-21 21:54:39+00:00,,227.92773529246412,194.90006493380443,170.73599954523542,169.6773478564863,178.0090312432318,180.79212008031772,,,,,,
2004-01-28 22:00:52+00:00,,,,,174.04351288777136,171.6827702529565,176.18267498999555,177.15156643262327,182.293504331424,179.67148429896278,186.39288271300356,182.25896441060243,181.66085907211686
2004-02-13 22:00:55+00:00,,,,,,,,178.750218539964,188.10962194563308,183.68744949481047,188.22043959491293,184.66576365117825,181.31874864868772
2004-02-14 21:44:33+00:00,,,217.70029932953764,206.7698049530376,191.7256945442758,177.86216805048508,169.39022203920248,169.64298961608483,177.91439461744068,184.28423164092368,186.66992679464386,183.75595908654276,180.45909458415372
2004-03-09 21:55:15+00:00,,280.19724519585145,206.63556712785595,174.5340428533284,,,,,,173.71111370219248,186.2434251072174,180.799170601099,176.27129715378396
2004-04-01 22:01:04+00:00,,,,,179.69917775183094,169.63561199462436,166.8549209530477,167.12206332435352,175.61936151017903,188.59494230813343,189.3781448839686,184.20728484014543,
2004-04-02 21:45:18+00:00,,,,,202.0370088717303,180.04350654306035,167.28405421594823,171.9174314982297,182.87197293278183,182.6330817447572,189.34555070022424,186.35094534654704,180.6555627081608
2004-04-18 21:45:25+00:00,,239.3122921135978,218.46047298900868,173.7824169586094,159.3941594813701,156.13095665592712,163.61482225280466,164.01823099131022,175.63285980251658,186.08285759564092,195.59902465782244,190.77338568570661,183.29438993582036
2004-05-03 22:00:59+00:00,,,,,,,,,,,,143.77999522002347,
2004-05-04 21:45:52+00:00,,231.72496836827867,209.77189510874183,176.6939293563325,172.26702598321822,176.02658917341344,174.5677996264868,181.78686218699806,190.0584658473282,188.93190624036268,198.25222273932206,194.38177172179172,190.27357162070314
2004-05-20 21:46:20+00:00,,236.1358434918651,201.43402825111357,178.98278936241908,171.77452186832446,175.01885721748943,175.90191144376905,175.7825717975842,188.13994146685187,185.79854496427328,192.53416299282102,182.7911607315576,191.59341500191857
2004-05-28 21:55:11+00:00,,,,,,,,,187.0309343871536,190.709697896841,195.5687853456496,188.3034964082057,185.80053314099288
2004-06-05 21:46:48+00:00,,286.7886899067892,219.19921964020102,194.33898435759636,196.19571134037048,190.7559963802458,196.91504447356382,190.24052300563068,203.6956783492103,188.12282128302957,201.58166105828087,191.35825213365746,199.73396983971782
2004-07-06 22:00:48+00:00,,,,185.67133972807224,177.37138351032905,184.12911499954208,187.35622824603985,185.94262835580034,196.52846897091226,190.7993846347166,197.5250734521244,,
2004-07-23 21:48:33+00:00,,273.7770146572222,228.6702560206137,200.3231733335225,189.62642185697092,188.5854853578245,185.7336228892696,189.81455615040466,198.16815217999272,192.26823981645794,205.09387244081157,199.99184489877086,198.28508910922648
2004-07-30 21:54:28+00:00,,,200.75219042490477,181.33684081343387,179.80022039647596,167.9947088627616,170.31364533549805,166.00126215645798,176.8296506997705,184.92420189948987,194.94803056353862,193.16728781792168,183.08631577221567
2004-07-31 21:54:28+00:00,,242.88818940169324,216.1761914533687,191.5307333980491,186.7661239228824,177.35973181256338,174.40823150184224,,,,,,
2004-08-07 22:00:37+00:00,,,,,180.7027498280454,,,,,,,161.94243550163608,151.02064335247184
2004-09-25 21:49:43+00:00,,,179.2357773930136,172.138560156704,167.27553943585323,171.254867713796,170.97203899073673,176.3205014682948,178.50417006574295,184.28517198230463,185.99659355167336,182.5663927963342,178.159003218096
2004-10-18 21:56:23+00:00,,,264.9568200522724,221.63535614651317,209.81662700974266,206.18722038902757,199.18742549988173,190.40417626143534,199.34788776521285,194.26106109473292,201.51017288181214,192.54018702787107,191.38666852472943
2004-11-03 21:56:42+00:00,,284.1527172738032,229.36748375341227,211.31423341678084,203.57962962641344,194.5703001629768,182.73437489958852,176.73057861180746,186.42901446986147,176.528010915662,180.5910413927925,175.67476766174408,173.53665896894472
2004-11-04 21:54:31+00:00,,,221.20028293771304,196.2688910955229,189.72154007587227,189.93420317146592,183.14437430110718,183.39728653401775,187.3370092217613,191.3578307666654,,,
2004-11-11 22:00:45+00:00,,,,,,,,166.7897098792007,174.03912559236852,174.05266288854497,176.5892156648311,178.45659081148025,177.1795816864927
2005-01-15 21:51:45+00:00,,297.9860424071797,240.3958577330057,209.17686779169625,201.0760259133463,203.89486161675418,194.31628708330518,191.00545308557773,200.16844484436345,197.2240211465656,201.1326690217493,202.51808058123513,193.4547361752094
2005-02-07 21:58:15+00:00,,,179.32215829702204,164.9551669816684,159.81036953463845,169.86860619742416,164.9569080506474,173.70026701505768,181.25915852335305,187.3066136053609,188.1111607283156,184.62266391722395,181.5643978163933
2005-02-23 21:58:31+00:00,,251.35301594517847,,,,,,168.0740730479942,178.06480483513184,175.66605534531595,179.01115972190536,177.87987689334113,176.95783378437702
2005-03-11 21:58:44+00:00,,301.6234415588698,243.0184015224679,205.86327299782903,203.70786467843595,203.08473585696916,193.66490956138412,189.9031368444765,200.62506022180474,190.07571916649943,200.17758557932555,195.54338781149664,188.9501581533671
2005-03-19 22:01:30+00:00,,194.2371424166841,183.1864044529218,176.5745719938799,176.0268781490354,180.8642883706175,177.72388839805043,176.630733381256,,,,,
2005-03-27 21:58:51+00:00,,288.34964211192516,237.3649755285571,205.16178336632973,202.24819296637912,204.21737363274036,193.10559162629835,188.6431738025669,202.96040744160143,190.84578135860474,202.14339887748832,197.11896279005225,194.36362941161394
2005-03-28 21:55:18+00:00,,313.45575074761973,246.6416872146263,210.41042518887602,,,,,202.36439760300462,193.4394018124262,199.18002321215027,194.93261695842097,191.99452420202186
2005-04-04 22:01:27+00:00,,,161.6141671735312,164.55460457351856,166.58208871005053,174.99498502219487,176.73102367157855,,,,,,
2005-04-12 21:58:55+00:00,,290.3098057818912,227.40345311767402,198.66795706117347,193.85784907888768,194.81822431574173,197.27594993534674,190.58864625728273,203.4862706395739,189.8782865484078,198.24155261418724,194.76476052747057,190.9387736414258
2005-04-13 21:55:36+00:00,,280.31328358110875,220.4198322182079,195.7805825310633,,,,,,180.93496325531197,192.14168457056465,186.06992026709977,175.5271779716511
2005-04-29 21:55:36+00:00,,275.0363349771513,228.05552780874484,202.80424427420044,205.24784032926382,199.8947487760203,,,,,,206.08391418015165,195.73676291165592
2005-05-06 22:01:25+00:00,,,166.70588429203767,159.0416907676954,158.48651516871854,166.08298278688056,,,,,178.8186282031763,175.62531654706376,175.395319102274
2005-05-07 21:53:16+00:00,,,,,89.56559676834753,,142.8206649307409,134.33808229133606,169.88671654982326,179.7013036235737,193.67568990664344,186.54041815946056,184.19006098979582
2005-05-23 21:53:00+00:00,,226.97399458773,197.42180717989868,180.18647636622984,188.32172450486044,187.5557158315641,176.0613015477784,170.67573521916822,178.76147487670772,176.55196825409482,189.098660967874,189.4483230885062,189.5295525947946
2005-06-08 21:53:09+00:00,,265.1760766921367,211.48486831695453,188.5986728415709,189.216478115168,194.53043044962996,191.78601302227193,181.50393016161505,205.11914101648168,194.6245414723829,206.7060863090846,207.0499562032568,198.8794531142968
2005-06-15 21:59:22+00:00,,175.8427986221317,171.7497199416914,161.80292978143703,156.04774118675155,158.24375366176983,149.41936521007122,154.12708726365372,163.04297022758448,169.63985400329628,175.87492615639908,177.93885961844273,175.89439165410005
2005-07-09 22:01:14+00:00,,,,195.18129358999204,195.7883166789589,197.87834776484897,183.76812884826467,186.89771246577573,197.46218389512984,188.86938761931333,199.00239441372275,192.5918095163729,
2005-07-18 21:55:03+00:00,,,,142.00852323220113,138.17841528715618,139.23396357405701,150.62148897712134,170.17236897004523,181.11531915430072,179.6548235834456,181.289690390459,,
2005-07-26 21:53:30+00:00,,254.0707247363673,207.98770287517948,188.6742663295238,189.05397231481456,198.07138799805446,188.72315526355698,191.80607853224308,201.49547288009452,199.81986296629438,205.27960818611749,205.94603374625032,194.43725664694966
2005-08-03 21:55:25+00:00,,187.8631855140769,182.7506906962082,177.9177514091739,174.08033249187014,,,,,,193.3975767519711,192.39959253090004,187.4199028178759
2005-08-19 21:55:20+00:00,,205.5951566197749,,,,,,177.18729009614776,180.10617597800305,181.3591700883428,184.4512142822364,188.0355390982489,181.5690619595759
2005-09-11 22:00:53+00:00,,214.6322657255828,188.1997728779804,177.11234391541248,178.6987543592804,182.23413059090223,,,,,183.9511692085409,187.7156581034946,180.94607328828664
2005-09-19 21:59:56+00:00,,286.96987858352543,233.2308634009158,200.2921688793049,188.23968837839638,189.7074245642903,181.71618080176032,174.54942180837298,189.82339755422197,180.10955633038668,207.32771986964488,201.2230706146291,198.3124656978321
2005-11-30 22:01:24+00:00,,207.0760863410012,173.7906142305618,163.91313234935765,164.84135079097211,170.05545323930727,168.11777764027718,162.0173339452492,169.86226336891602,,,,
2006-01-10 21:55:28+00:00,,,,,173.7041057283376,182.10023416488332,175.58207327466985,178.98913921127848,186.9043099636783,191.39332345000227,193.96876613081866,189.9851766824895,
2006-02-03 21:56:19+00:00,,267.4700469355445,214.8613766902831,193.9614878601412,193.4775244409553,198.15196172543872,,,,,,,
2006-02-11 21:56:04+00:00,,208.61514107641952,185.1654064037217,176.10687933362684,184.41430099436033,188.98967257790358,183.23628463760363,,,,,,
2006-04-15 22:03:30+00:00,,259.32320242969337,212.3360065118258,179.56249443921274,189.09258179579157,192.05868298076635,185.95220152995543,177.87837266399052,200.085382647626,194.47542991095065,202.49744997238568,195.77719884642323,191.73691298177846
2006-04-24 21:57:52+00:00,,,,,,,,153.5967581594527,145.06660175981375,162.2333420324377,146.89650932134117,172.64994093610952,164.1243159229596
2006-05-17 22:03:57+00:00,,269.5238442952729,216.01582771889798,194.58360917194523,190.14685485296644,197.81915289549212,183.88025088599295,181.52472474585292,193.55303082779093,192.1630212407101,201.75008946526788,204.54621761024157,196.6125605804055
2006-05-26 21:58:18+00:00,,,,,,,,,146.5808794876539,152.36248476004752,182.0339953551148,153.7364728538214,138.64935085663194
2006-06-02 22:04:12+00:00,,210.3205845824516,187.7360670553789,173.19687158230712,175.84324912727962,180.38892061827184,176.728999048735,174.84182452897758,181.10989709566508,180.64357630806722,188.07178980781242,180.4611500162657,186.47515509147343
2006-06-10 22:01:49+00:00,,,175.3466754325167,165.97732739829252,168.33719793842624,177.5562691138647,175.99123035475648,183.2100216760768,189.73089792128087,192.159704374631,192.7791575451632,,
2006-06-19 21:55:36+00:00,,,,,,,,,185.67669379049997,189.38972343903723,196.3748761382546,192.55836474557992,200.3986692358676
2006-06-26 22:01:44+00:00,,220.88025757893172,,,,,179.52973072031423,172.88928317439962,185.27126774911525,186.44307780504874,188.68950584687073,188.5525238632917,190.8511407781899
2006-07-04 22:04:41+00:00,,,,,,,,174.1884138490985,175.71022466390707,189.21572594211537,186.9038263674143,188.53717633235388,188.18111896619558
2006-07-05 21:55:54+00:00,,,,,163.3410207644052,168.84693311269962,173.0908219085652,171.84726538462576,180.95014621695677,195.03900835315483,195.18543722505714,191.81998915877628,186.03170554708527
2006-07-28 22:01:30+00:00,,,,,199.44177618307768,201.98520007097224,194.3409457810134,184.79634121732676,201.5660968212357,194.80277653915607,198.56280268696656,197.38946415544288,193.74815413314732
2006-08-13 22:01:29+00:00,,,,,,,,,,,,,
2006-08-21 22:05:19+00:00,,,,,,,,,158.41009789250603,180.20111028872134,185.43253432522857,187.49524555824388,179.8699618435716
2006-08-22 21:55:17+00:00,,,171.789655868168,167.44125186207143,169.08308501048558,175.2016001002473,,,,,188.06245339442518,177.45874515953943,184.48284761881564
2006-09-07 21:55:13+00:00,,200.21002472084527,181.44582658068276,169.41547858265392,,,,,,175.6015608435147,181.2339119854166,180.33120975737305,180.06056620005052
2006-11-01 22:01:34+00:00,,,203.7820607383242,181.84821967273342,172.08685537706978,173.41705128493763,179.35412458710397,173.58152897336615,177.66556296566077,197.1542998089946,196.47916712602876,,
2006-12-11 22:06:52+00:00,,212.33896047908053,167.86982006753817,150.3756428782082,154.07067187145148,161.62330707844498,155.0673451288044,148.31364320868255,160.25530432778328,145.5475820495154,150.97257757184056,147.58055689539637,144.2226770484748
2007-03-02 21:56:07+00:00,,,,,174.9696398034519,178.47726371908203,170.46435760750552,173.79199744087578,178.11817269600897,184.62210087565262,185.33975050773296,191.76389296215112,
2007-03-18 21:56:33+00:00,,,184.1696198361326,172.26981517060452,178.4579865750078,182.5028650923472,173.76620783426847,180.08626363174244,188.60129442833093,182.2155568237024,,,
2007-04-19 21:56:31+00:00,,,237.3248731587085,213.33727870942985,209.4512959886318,215.7510506874891,213.58302260188205,207.49883969404524,218.90764753910992,212.98304471616396,,,
2007-05-28 22:02:04+00:00,,,,,,,169.66058715638695,168.94772013092023,179.91626525554312,186.48855624657898,195.2837034113055,192.6956595364632,193.6701726020557
2007-06-06 21:56:17+00:00,,217.93807141264196,172.14530553212776,161.54978405451467,167.4437391012686,,,,,181.31954004661458,187.34390682496283,186.4410832781029,186.6375245491528
2007-06-13 22:02:04+00:00,,,,,,,170.69377466524986,170.7660913590623,182.66667962539043,185.06599846789058,185.2671635238365,186.2268458822373,177.69031685330606
2007-06-22 21:55:53+00:00,,,,,,170.5032324719446,179.7383565945915,183.4781051891552,193.47847480659567,187.9232502910643,181.51301253656172,189.1764029790068,185.96930164328992
2007-07-08 21:55:51+00:00,,,,152.14588009635105,157.7954117822587,169.834878873577,173.6263421850944,192.9439274527236,,,,,
2007-07-24 21:55:47+00:00,,,180.3917843513616,185.20331475101796,185.77645035626463,190.5487369714081,,,,,,196.65193184073934,192.34606525355065
2007-09-26 21:55:23+00:00,,,,137.06075295980366,163.96460589244086,168.89812982403225,165.16078340524274,174.1675265369578,179.5815526043571,179.6071357357082,185.21754267519964,,
2007-10-28 21:55:34+00:00,,,,,,,193.99478008957664,193.8488491570615,205.64523223447316,196.33154587932884,202.3359744193756,190.93440763439176,186.70950575464397
2007-11-13 21:55:44+00:00,,273.12229546050946,217.3935799207962,182.0570799736823,180.2992734020883,186.8344258608434,,,,,195.1875429489449,191.5951379805358,182.97030043872564
2007-11-20 22:01:58+00:00,,,,,,,,,176.10702150431928,190.4544415413384,191.44082243153858,187.46895584610806,181.70358388846685
2007-12-31 21:56:23+00:00,,,,171.48372838649556,176.47644578994067,178.70966089016173,178.4368736360105,,,,,,173.8715304580451
2008-01-16 21:55:59+00:00,,,,,,161.47138719759673,156.79761302246854,170.4769227347088,173.62201133705491,172.6501002707728,181.21148502400004,178.22862810038234,176.34816368631212
2008-01-23 22:02:09+00:00,,265.572975993111,208.98692849588255,179.6565069703725,174.60326064727482,183.0810492446146,186.29477101727056,184.60801443155646,,,,,
2008-02-01 21:56:21+00:00,,,,,,178.4008177114326,,,,,,,
2008-03-27 22:01:57+00:00,,224.719549190047,193.17060098352698,170.53287290383733,167.87162566800308,173.60793726691512,168.48400185552234,,,,,,170.21194509687865
2008-04-21 21:56:08+00:00,,205.9797959041101,177.25760746039987,157.81971245607716,168.59153743854787,190.7413000398201,187.70556723754757,,,,,,
2008-05-07 21:56:04+00:00,,272.794150314596,204.27676243475972,182.11524567983076,,,,,203.6010787936526,190.42998842032705,198.7938250715436,192.38699323820808,191.3032910438173
2008-05-30 22:01:41+00:00,,,,,,,,,196.50524716556157,196.23295911901153,197.05103163523597,194.5358913011438,196.53635327874306
2008-06-08 21:55:26+00:00,,,,,177.95542057465585,,183.3561386037967,167.77734702281262,192.9427348588509,201.1660598899505,205.87969569960353,192.87165423360867,191.83627802166976
2008-08-18 22:00:56+00:00,,242.86297008385077,205.4698219147058,183.37003713359846,180.7125652039358,185.84627740933763,182.64211324636526,183.42025605189153,192.71046032368497,,,,
2008-09-03 22:00:49+00:00,,270.86029189762303,219.5468003429274,183.69209104502914,180.29522472470927,183.84766566353818,186.03888117858565,187.00365844922504,197.6863164276873,,,,
2008-09-19 22:00:40+00:00,,294.2671651249796,,,,,197.97560796449568,191.2512913704931,204.9222565501602,198.12920541684602,207.98734204052488,203.59070702140465,195.93316474562405
2008-10-29 21:55:24+00:00,,247.91919305201375,214.2792232958017,182.37710654232498,175.92982847811754,182.62587225838297,179.00608572860585,179.42090486582308,,,,,
2008-11-14 21:55:04+00:00,,236.66921727686662,196.66897273341803,160.44525358884874,165.19094680546783,184.67804978040377,186.22998566359357,177.59371319454624,188.95562994664405,183.6860057079649,,,
2008-12-24 22:01:23+00:00,,,,176.3409971018383,177.01760779092524,187.76570383405252,180.25825638831947,172.64912063315563,175.8252032214794,177.93286665433584,187.3122673529572,,
2009-01-18 21:55:21+00:00,,,192.77727745432625,162.67410647923353,,,,,,,,,
2009-02-02 21:57:22+00:00,,234.39754647365552,200.4966800520359,182.26366730551507,179.6322709105885,186.09837334530224,179.53252644279877,178.66135991169486,185.65848191399022,184.60533315359348,191.2631146310236,180.13901782633351,186.2460408316722
2009-02-11 21:51:25+00:00,,295.7113751183945,231.05465873173205,200.44306583662052,201.46755979171883,203.8698410229083,202.3287965587702,198.54577946876432,207.11120972316715,199.3542952609218,207.40596013040582,206.451580616861,202.34103479931497
2009-03-23 21:56:15+00:00,,,,158.18809590558448,165.1835442222788,168.7011809603487,172.94329934883967,184.4725392725596,189.29311945704947,189.93699469705643,193.67341315577667,,
2009-04-08 21:56:20+00:00,,176.29662628837403,169.04633230695822,160.0954312662972,160.3847062083808,,,,,,,,179.2856289865085
2009-05-17 22:02:15+00:00,,192.97441496117605,172.86958730022815,172.61155755220423,172.1086941990184,171.6302739738879,176.7193970606432,180.24402998264955,,,,,
2009-06-02 22:02:15+00:00,,,,,,,178.93098665753305,186.87209058011,187.37014573251105,192.4435429321823,193.54541465559927,190.20403394354705,194.97919650201843
2009-06-18 22:02:13+00:00,,,,,,,181.45011334004573,190.5307446021397,199.101264964694,202.0212386760649,201.6931147244188,197.0769659386478,195.78710193462393
2009-07-04 22:02:11+00:00,,,,,,,,,,,,,
2009-07-29 21:56:16+00:00,,,,,,,169.95681906537214,176.80834861984584,181.6355561768652,189.90357743939578,195.08816166550199,192.54847202923386,188.39387370603654
2009-08-05 22:02:01+00:00,,,,,,179.6960221861133,178.09621411358796,183.97815421929096,191.0756617908452,182.39986315457594,191.67292057664162,185.46672652320132,179.95307362540427
2009-08-30 21:56:12+00:00,,,,185.28592160446476,174.27783775839004,173.3433381318665,,,,,,186.4144904189425,179.57829370228137
2009-09-06 22:01:59+00:00,,,,,173.80127321189784,180.00246673840155,178.57972173476176,177.03057016276196,189.78772109259793,182.60976387966497,189.08696927247567,181.11026278109293,174.51156542614837
