dates,nzd0137-0000,nzd0137-0001,nzd0137-0002,nzd0137-0003,nzd0137-0004,nzd0137-0005,nzd0137-0006,nzd0137-0007,nzd0137-0008,nzd0137-0009,nzd0137-0010,nzd0137-0011,nzd0137-0012,satname
1999-07-18 21:58:49+00:00,,,,353.94,,,,,,,,,,L7
1999-08-26 22:04:44+00:00,481.30,431.61,394.70,361.56,368.60,374.72,373.23,374.40,385.74,388.29,398.17,391.67,387.52,L7
1999-09-27 22:04:48+00:00,468.20,445.93,393.62,365.76,374.68,379.54,382.64,379.40,389.81,393.44,397.16,394.12,388.00,L7
1999-10-22 21:58:52+00:00,468.20,445.93,393.62,365.76,374.68,386.24,381.81,375.53,389.87,393.12,405.80,395.62,389.02,L7
1999-12-25 21:58:28+00:00,468.20,462.60,396.68,370.77,378.41,386.93,382.45,378.94,390.98,394.16,403.37,393.99,388.13,L7
2000-01-01 22:04:37+00:00,468.20,462.60,403.29,375.57,382.00,389.01,383.13,380.93,391.63,393.93,402.59,393.99,388.13,L7
2000-02-11 21:58:45+00:00,453.96,462.60,399.73,377.36,379.23,387.05,383.01,380.15,390.91,393.38,400.46,392.45,387.95,L7
2000-05-17 21:57:43+00:00,422.79,495.96,404.72,379.74,380.40,384.99,380.71,381.67,389.46,389.86,393.48,390.59,387.06,L7
2000-05-24 22:03:46+00:00,418.64,495.96,404.92,380.22,380.50,383.47,379.44,379.64,387.91,390.17,392.83,392.55,388.20,L7
2000-07-11 22:03:17+00:00,418.64,,399.55,374.90,374.22,376.54,376.12,376.96,384.13,387.07,390.56,393.34,388.19,L7
2001-01-03 22:02:12+00:00,,474.94,,383.30,375.83,378.41,378.93,381.14,385.10,385.84,396.15,391.22,384.74,L7
2001-02-13 21:56:27+00:00,438.02,454.05,380.25,378.55,372.89,381.99,379.87,378.97,387.34,385.75,397.78,388.10,384.77,L7
2001-03-24 22:01:59+00:00,424.19,438.81,379.96,373.89,367.81,377.77,375.58,374.57,384.04,383.09,392.84,386.02,383.77,L7
2001-08-08 21:54:37+00:00,431.10,427.50,383.59,367.85,365.58,373.28,375.33,376.33,386.88,385.61,393.55,387.06,385.25,L7
2001-08-24 21:54:48+00:00,419.27,424.68,376.01,358.70,356.91,361.15,365.57,368.32,377.93,379.32,387.95,383.11,378.25,L7
2001-09-09 21:54:12+00:00,422.17,423.45,378.25,361.70,360.23,363.93,368.51,369.58,381.88,381.29,390.32,386.38,380.83,L7
2001-09-25 21:54:04+00:00,426.10,431.01,377.78,369.83,367.70,368.49,372.99,373.15,384.88,385.11,393.88,389.20,381.65,L7
2001-10-02 22:00:04+00:00,431.75,421.68,378.52,369.83,367.00,370.50,374.15,374.74,386.64,385.07,393.88,389.20,381.65,L7
2001-10-11 21:53:46+00:00,431.75,421.68,378.52,375.52,370.81,373.61,375.71,374.70,386.44,385.80,394.41,389.79,382.36,L7
2001-10-18 22:00:06+00:00,438.75,430.91,380.67,375.01,370.86,374.25,375.71,374.70,386.44,385.80,394.41,389.79,382.36,L7
2001-11-03 22:00:10+00:00,441.16,434.54,381.61,374.25,370.71,373.94,375.99,375.88,386.79,386.58,394.11,388.67,382.52,L7
2002-01-22 22:00:40+00:00,441.16,434.54,381.61,377.38,372.92,375.65,377.48,376.84,387.26,387.71,394.85,389.72,383.24,L7
2002-02-16 21:54:54+00:00,440.41,435.66,379.21,376.66,371.63,376.03,376.03,375.85,386.07,386.58,392.87,388.06,380.47,L7
2002-04-12 22:00:37+00:00,444.60,440.94,383.62,373.19,369.83,376.07,377.34,376.90,386.10,389.04,392.05,386.06,381.61,L7
2002-04-28 22:00:38+00:00,441.51,435.05,381.88,372.70,369.16,375.40,376.93,377.01,385.81,387.76,391.11,385.95,382.43,L7
2002-05-23 21:54:42+00:00,435.67,428.03,380.40,373.63,369.03,376.30,376.74,375.51,385.04,390.22,394.98,389.64,385.89,L7
2002-08-18 21:59:57+00:00,446.10,409.48,382.38,364.57,374.21,383.08,379.16,381.02,387.05,393.55,399.72,392.44,392.83,L7
2002-08-27 21:54:00+00:00,441.46,414.89,379.04,362.25,370.22,377.88,373.76,376.40,384.46,388.64,396.83,389.55,387.87,L7
2002-09-19 21:59:35+00:00,441.46,433.36,391.19,366.72,370.31,377.94,373.46,376.59,384.15,386.91,396.41,388.79,386.63,L7
2002-10-14 21:53:19+00:00,450.67,461.32,394.09,380.25,378.67,383.40,376.24,379.16,386.47,388.21,398.45,390.70,386.81,L7
2002-12-08 22:00:03+00:00,447.25,461.32,397.29,381.15,379.60,383.62,375.63,379.40,386.95,385.79,395.96,388.10,381.69,L7
2002-12-24 22:00:09+00:00,452.49,462.09,396.06,380.02,379.29,382.68,376.64,379.50,387.63,386.58,395.96,387.95,381.79,L7
2003-01-18 21:54:30+00:00,446.34,454.90,393.60,380.08,377.81,381.93,376.12,379.21,387.24,386.50,395.17,387.46,382.34,L7
2003-01-25 22:00:18+00:00,446.34,454.90,393.60,379.23,377.56,382.12,376.62,379.45,386.58,386.18,395.20,388.19,383.03,L7
2003-02-26 22:00:28+00:00,445.43,463.55,398.90,382.84,377.46,381.62,378.16,378.71,386.75,382.01,388.16,382.42,378.15,L7
2003-04-15 22:00:34+00:00,445.43,436.43,384.68,370.18,369.19,373.86,372.59,375.44,383.46,379.08,382.71,379.31,375.50,L7
2003-05-26 21:54:43+00:00,445.43,436.43,384.68,370.18,369.19,373.86,372.59,377.97,385.79,380.79,384.54,381.90,377.13,L7
2003-08-05 22:00:11+00:00,,442.16,370.71,347.78,364.09,364.31,355.88,376.17,385.20,373.03,378.48,379.36,373.74,L7
2003-08-13 21:48:45+00:00,434.67,439.74,375.30,355.36,363.94,365.49,362.01,374.94,384.29,374.21,378.80,378.87,373.13,L5
2003-09-07 21:43:24+00:00,443.12,435.66,393.38,370.79,370.73,371.51,369.35,377.77,385.61,383.41,388.31,387.54,380.33,L5
2003-09-30 21:49:30+00:00,450.75,435.66,395.38,374.84,373.41,374.72,373.35,378.30,386.88,385.04,389.46,388.30,380.57,L5
2003-10-25 21:43:40+00:00,463.43,436.32,398.54,379.16,377.60,379.22,377.79,382.01,390.14,387.30,391.54,388.88,381.98,L5
2003-11-17 21:50:09+00:00,463.43,436.32,398.54,379.16,380.99,379.32,375.90,379.66,387.19,385.00,390.06,388.47,383.63,L5
2003-12-04 21:54:19+00:00,463.43,436.32,398.54,379.16,383.13,381.35,376.48,376.53,385.31,383.78,389.16,387.61,383.09,L7
2004-01-21 21:55:02+00:00,474.04,432.60,397.07,377.23,381.46,380.62,376.63,376.53,385.31,383.78,389.16,387.61,383.06,L7
2004-01-28 22:00:52+00:00,474.04,432.60,397.07,377.23,380.32,379.38,376.32,376.24,384.47,382.97,388.46,386.75,382.63,L7
2004-02-13 22:00:55+00:00,496.63,433.32,401.36,380.81,383.15,381.79,377.48,376.99,385.25,383.88,389.08,386.92,383.79,L7
2004-02-14 21:44:33+00:00,502.13,436.24,406.45,386.64,384.67,382.11,377.07,376.70,385.18,384.26,389.48,386.99,383.76,L5
2004-03-09 21:55:15+00:00,512.25,447.46,399.25,381.11,383.75,381.04,376.08,375.42,384.24,381.62,386.69,385.06,381.98,L7
2004-04-01 22:01:04+00:00,523.81,447.46,398.71,379.64,383.08,378.90,373.94,373.97,382.68,381.19,386.27,384.30,382.02,L7
2004-04-02 21:45:18+00:00,523.81,459.27,398.71,379.64,385.70,379.82,373.85,374.59,383.59,381.69,387.25,384.97,382.25,L5
2004-04-18 21:45:25+00:00,523.81,456.66,403.06,378.88,382.91,377.33,372.79,373.55,382.72,382.38,388.28,385.63,382.39,L5
2004-05-03 22:00:59+00:00,531.25,461.70,407.99,382.33,384.28,377.36,372.68,367.76,382.36,382.12,386.38,386.00,382.38,L7
2004-05-04 21:45:52+00:00,531.25,458.57,408.62,381.69,383.20,377.34,373.03,369.26,383.31,383.13,387.69,386.97,383.20,L5
