,dates,per0117-0000,per0117-0001,per0117-0002,per0117-0003,per0117-0004,per0117-0005,per0117-0006,per0117-0007,per0117-0008,per0117-0009,per0117-0010,per0117-0011,per0117-0012,per0117-0013,per0117-0014,per0117-0015,per0117-0016,per0117-0017,per0117-0018,per0117-0019,per0117-0020,per0117-0021,per0117-0022,per0117-0023,per0117-0024,per0117-0025,per0117-0026,per0117-0027,per0117-0028,per0117-0029,per0117-0030,per0117-0031,per0117-0032,per0117-0033,per0117-0034,per0117-0035,per0117-0036
10,1989-05-20 14:45:33+00:00,155.63381061750934,154.498252991993,155.568008303016,152.79086588806717,152.87813273169257,138.63335844831636,149.02296177661174,162.95124084983098,165.59908144824067,164.5918707121239,160.54595971387812,163.68338730758035,143.9122726242929,139.2673761822811,149.65213120119574,150.97441105566924,155.2262391667689,152.00171918370492,147.81487546461068,132.78663764578357,130.23407279931766,140.24366529423867,146.8727819595744,151.37260542211624,153.63706971865423,153.7503777058821,141.32310931702648,147.29655524817284,148.2462566512949,161.49065440225914,159.27689246238054,164.49494300269498,154.09538161649317,172.11810016092437,167.47255871558434,184.644318653755,170.99098987214882
11,1990-02-16 14:38:35+00:00,152.12930186055397,146.8665150061737,165.39981993555705,,169.25594710524283,173.91550054039828,171.8100520089697,164.07956852737726,180.71850156941778,184.88894063303968,184.64777248735237,177.36359203021829,171.30723764345103,152.02507328197896,163.27449426760063,167.91315785938477,165.25771265766753,162.46147120352146,160.48176806273574,156.85561888997285,157.1675039503225,145.91910875538917,162.21645322587437,165.68618025839424,166.07191363264184,165.1082242108884,174.34244978518916,177.02876610695546,169.50938176533333,162.97157911185016,148.32966948941436,173.16409962618576,181.69277292261864,198.51225449340436,188.94288333425195,203.66472005784445,
12,1990-04-21 14:37:22+00:00,168.4293017748462,166.95309671183983,184.93783549581084,159.03536906073924,164.0796579320169,167.16890002117236,161.83868748830267,167.9965148764055,142.02827721587812,184.6458338317366,159.53046298268077,173.02504481053612,174.96911559430754,161.87417366603046,160.14666496994712,160.00198934624999,157.68153684855469,160.2194571528574,153.68633198233383,154.58354619538306,148.7618317333896,158.1516967986315,155.3949269057444,176.08436468633118,171.22990434788792,167.92867158243797,169.4833387681765,173.517480686157,177.27597074885,173.09618970752638,181.67961290602568,184.86955221731026,191.73068690064895,192.3381709927753,188.21922406657666,202.50388811400222,185.77201733330568
13,1990-10-14 14:36:43+00:00,,,,,,,,,,,,,,,,166.3024019039236,167.81369580028127,156.4719639446947,149.6519761619187,147.27926967084318,145.15683701752067,150.9216285210225,150.78338107452691,158.58620049230913,159.86137445910163,149.67545856046422,147.1655558205474,153.74863638620036,166.32601813312982,168.72847277560663,163.7577115639217,162.98474256563753,181.6314092490655,189.35363722637726,187.80345311837738,199.01588197444028,183.11971565974062
14,1991-05-26 14:39:45+00:00,154.5720498639072,152.154082891097,155.0112703701659,129.6268810293504,137.49344319975862,130.5402859086541,130.08145519789116,129.12265041334643,120.47070497263675,130.82700212381857,149.38873146996934,149.61270583525317,137.56787985183118,138.6557656224487,140.568342615356,148.07453395221,160.4487555601903,145.7568497670324,148.27951050687992,148.6330133219674,127.18818027735612,144.0368815951771,150.22242738895875,150.21394469265533,148.68268173630605,150.83333109537244,150.30662219912114,173.72509767957789,181.24415367715636,177.80732779435942,187.8270456392188,160.13494860156504,191.7869351110549,195.87990314882362,195.0727536023574,213.92254833559596,198.80295535208987
15,1992-12-06 14:38:21+00:00,156.11777781255105,153.87631834172117,161.58084353584604,157.478537128691,160.43782920948567,150.47012399229232,150.70774881506753,147.90764378847706,132.05548562933276,116.31973882280913,163.8079819805543,157.89007449798822,144.0554075977745,150.959825919115,151.88417323723525,153.67266755856875,165.1506034381946,154.39115038594127,149.88708169344224,151.081619115148,150.21713800719644,155.01750801066487,160.4760682427248,163.480892917148,163.13805542552586,160.70395112259274,150.8564108028573,164.92120101623036,172.72209283590024,174.88456379903732,178.76514423876782,,192.33165934246097,195.62017813001643,202.86243425053596,209.14378266534425,212.28874990338244
16,1993-02-08 14:39:02+00:00,130.07340138689716,127.96891760977499,133.44024589163092,118.81577195520133,133.19345738498154,119.26496194595606,,,137.23995569688614,85.95986237156883,,,,112.73712669712411,,,145.93240247366816,150.21243577596672,139.1477963707361,142.59462413242986,,131.43213481489855,140.2809651134829,144.12375255614307,147.86487694574373,144.03907331680867,144.96297694161865,157.52058232945805,159.42784706642882,163.22208871221716,162.51762920315065,166.51712538881432,189.70922377633462,184.93181628656276,199.1819419578359,204.79837955332601,176.31160664262006
17,1993-03-12 14:39:18+00:00,156.88286786389563,149.38542468040833,154.99788796038894,147.5660938520489,152.21940512722495,137.5386800577184,135.6858758688677,132.6686435086504,162.94874407107397,120.0208270146934,156.9944618417298,150.0799848911887,145.794641892943,143.20983394783858,144.436146532889,152.9405282216396,162.5377435179076,153.83250150576944,149.22453720139603,160.7519752801835,146.76238684824798,154.31217164957758,154.0996519267828,160.96546806566926,160.90929222870807,159.2481503816913,156.3519159103708,170.86146753733203,171.71147141612335,,170.81942966832295,157.28614268535443,199.2217787360127,195.18792584607468,216.5156421404302,215.55314945852876,209.39254503637414
18,1993-04-13 14:39:26+00:00,151.44864602866664,150.04470932745215,141.86665549686086,141.7609554954522,142.0799046698343,137.30793321490512,131.67211382817672,154.12439895886996,143.50266833541212,114.52588546434643,158.28492771224438,156.86865155768308,149.88221192528562,149.36011320975564,157.0662204113375,153.1153071253088,178.13684613500695,169.47527254123332,169.3417178922322,164.38039160782435,,,178.1668128282932,175.46977062484163,192.9626968881106,190.20898772113216,197.80035542396516,,179.7569936202054,,,135.94802990809276,218.81083517950043,213.6853342928108,,222.8297409364573,
19,1993-04-29 14:39:33+00:00,159.41087642815017,156.0479039595254,161.2782952151839,162.31176119245941,158.82978025385466,154.13606181048564,164.99180399137703,164.42206017214443,177.5814023688527,,187.1251766569158,181.07042524584438,166.63356502846588,175.1894563796236,176.1850679842192,181.1941462834576,194.36785344892604,194.32195459165422,197.23563179147686,192.81215818062674,205.51865726930828,199.35580974217368,205.87443134840777,201.48315616491558,218.47314733126626,220.89997398480588,220.64227188420017,220.14176938070284,210.01968646943874,218.93862066634017,226.87127125874355,227.64875692214082,238.27251206176035,235.70326502262526,233.28263895606233,236.44455390766115,234.25929693764004
20,1993-05-15 14:39:36+00:00,165.4484538738506,157.1752895207665,166.7357372571936,168.87338002238693,162.24592075105883,156.68564086464573,162.11393592961826,165.31760433157677,183.11543724700272,168.4412213282788,186.47690038594413,167.04840815806034,169.93479618277735,176.1956461124876,183.232659025283,178.8919857956701,193.38319658529934,185.35816445021854,200.41390175781567,185.75704438292388,201.98559007556514,204.24601789326798,205.23163828434014,200.48731085572967,207.34927143420128,207.58216778426458,210.2067073868127,211.9763262354959,196.3285536954197,215.39220101683162,215.24990276176845,224.0198312581428,225.35709031172797,226.0083228869631,225.4884969623838,237.04555653959648,236.52995212568555
21,1993-09-20 14:39:26+00:00,153.7179191455506,154.24764922760343,162.5887049528318,153.37846828328233,160.80973586744545,154.77314594242188,148.5614390885696,155.67636067256723,177.7162951085111,,176.3602362269859,178.58709497449138,166.3236416729236,174.12126236911828,181.24181104024336,187.73503355519952,189.73936289314668,180.3915884936315,183.4843404122038,188.45664503122015,173.08024740472987,196.96027204559167,198.48713725096601,185.09581567116754,200.90059567364375,206.27104283989138,202.0497586889706,189.5026312953027,201.39959829259638,211.9290541749697,218.46132242170341,226.5691549131936,229.05197124235383,235.5169214238199,237.08979573871716,236.98966233681912,239.03071180398447
22,1993-10-22 14:39:16+00:00,156.61085928080266,144.4516145289545,147.38223007284938,127.61597974945944,146.62293629372886,137.60838152532764,126.36507758632973,133.5320222642016,148.64582685901937,131.61907476612808,160.63189002170606,148.05477282411596,148.56528712499494,158.2220239106802,163.41818070867433,161.0805473624181,173.1006067840643,169.17800623840162,169.79439617610166,169.30539572637542,153.57616642752055,183.77173215269192,186.97353441910806,178.47466037112486,191.44622668377056,189.75776816995273,191.64824241133942,183.73021993570777,187.5931947010548,206.79896562134383,207.59030547013964,217.61328808954326,213.1096124923726,219.4673705588308,229.95488687607678,223.0654787540653,227.9738501797935
23,1994-04-16 14:37:10+00:00,156.2918078677171,148.873272346904,153.84407240063558,157.31810342256585,155.1516442114771,151.92728572386028,145.91580512869112,162.28312426336325,175.16586144465265,181.98416652475805,186.14558654353334,166.25280747840776,171.10760550871322,174.46108315759557,179.47565053563244,181.74618221330178,189.05779987768173,189.37026319493785,196.47245016726066,190.2389538353458,,193.11051645606295,193.3875637336159,201.20462936876498,196.4628503669693,205.1986561562332,210.21428051185956,,205.64259844442935,213.60670165401595,211.7387413130944,206.15989803193992,214.8352841009115,229.0833590415172,231.39936381785074,236.3831494603593,236.18277325828956
24,1995-02-14 14:28:30+00:00,169.23667937843044,172.08034909069352,,,,,,200.84412272220248,205.73964733060058,215.27435951737095,222.08396227533024,,209.30572007275146,212.81628320704993,212.88688947142714,,234.14920360521202,226.45193156022248,229.0404254071858,231.25775832811343,227.64815284684613,232.18805406204888,227.1504743934354,233.50590590978234,231.5223817788469,223.9932971867743,223.18586961398643,222.6305826994561,220.96860761452194,224.84077994863588,218.01229709151022,223.33864401133707,228.30736904935245,226.97046346854628,225.5546125768771,227.79363539127667,228.14394176808025
25,1995-04-03 14:26:34+00:00,,,153.30501522378717,,118.58949526824603,,,,,,,,,,,,,,,201.0237197006184,,,,,,,,,,,,,,211.97198460668716,212.55142997383672,216.08531430265256,214.9946947209162
26,1995-04-19 14:25:53+00:00,154.91042446742574,164.48132115169048,182.7922035429574,179.24627142398862,179.87891694350438,165.3324529556528,169.55263278827096,168.18094119180546,186.18825028028456,202.17804015444977,211.6187868751464,199.5842231399016,196.54690740302726,191.56631536173063,204.53048853226431,205.97909377520946,215.1181501212579,211.22889190748774,207.58786844088223,213.56134056801042,209.930713288596,212.44253357039582,221.81697030996156,224.01336106598558,222.20412026040827,216.374118152183,224.55908136942804,223.48872383372654,223.7005253223127,223.52060043925002,231.70000481315014,227.6039389906294,230.72563688642845,236.0710814083614,233.7872308663231,237.00240099532158,236.7321624865587
27,1995-05-05 14:25:11+00:00,150.4530982067043,148.28054154843096,158.2705535682346,165.3034200655669,160.72383552447133,138.56447657463917,152.67389886459506,149.86056371974047,167.92383076101822,,186.64973865030635,175.7252508683908,174.43890498278273,176.46848544183456,182.43493992440938,184.42633928495928,192.39124690003382,190.0939020995579,186.74036492521077,194.58543089452104,182.70027742201472,198.25004934769925,205.39857706814314,206.83078339503538,204.51478035250187,188.03680028601894,202.66599267563907,200.4013336847621,208.0547599314479,210.41600540678866,,,222.35958625344165,225.17066912340727,223.41370467105293,231.35570451287717,234.0837891258331
28,1996-02-01 14:21:38+00:00,177.82149269233992,171.74876753653285,193.42993630992092,187.2272725795028,180.3821513198377,,176.15097054812279,195.3410056743412,213.31217233816054,209.0815774043301,210.24022696087366,194.91268862769718,200.81748057464182,209.23551143104453,210.5152866777825,222.5674831453411,230.46230681346762,227.12660675789186,227.88665204526,227.13463037303939,,233.69615896950984,238.2755418393973,241.10027663232157,241.91173614087484,242.1407564042935,242.24612730047602,242.44850431942476,242.755730699337,248.25264072365587,243.9691398613368,250.42161402382357,252.3346059239821,259.2975682919389,257.72678447586406,260.5714594825214,261.2041045432382
29,1996-02-17 14:22:43+00:00,164.1236591398408,149.6700224363266,168.70525833729616,,140.57728447446,124.62358128114593,,181.2960540111485,191.26013801459342,182.59626939342812,191.75693875777836,145.22665954806538,150.72598624213177,182.48567834219037,197.53683819703747,201.83956594047265,213.46068869693838,210.73724075274865,212.63625807045554,215.929653767993,,212.32005867193666,221.10095715669877,224.6786621787711,221.17506941485607,229.14577914931428,227.67669611207418,227.21381710964118,224.41825858106353,226.41050773437524,235.3850066739941,233.20179413158093,234.00696984447939,242.5295828760726,245.49587990909612,249.34605459760715,241.17494862303627
30,1996-03-20 14:24:50+00:00,168.82487208278485,158.17873212601592,179.62620524683456,177.1253672993347,170.56758533326592,151.01008836264623,174.72372687087946,168.48660264733525,192.15350242065207,198.81403479631234,197.63866963192163,184.5426425806599,185.41103449741092,185.69500520548794,197.29550450440357,201.91627135792646,210.8239985149807,207.24043631831714,206.85709783349427,209.24055467109469,205.02351885398906,208.15629887944226,216.36089100905184,220.16557448463442,220.34961130375797,212.66296654037853,221.34148278257524,218.1123060745336,223.95689173477194,219.48611790007308,227.1065372874009,231.97253689802272,238.95135666298347,244.8245639615134,244.36545626884612,248.86805733770996,252.90242749696668
31,1996-04-05 14:25:50+00:00,154.05939936793544,148.7268721347594,158.69111617835816,128.0594022782675,157.7552787124114,142.9286426341785,150.2893171825346,148.9789560534142,176.04184361551228,187.31640291009126,178.15194162654132,162.11445348574105,172.90957809231827,171.37022961241732,183.02488464879974,175.88281338398798,190.24056762856208,179.46498574831037,174.00663144119443,166.11321458457812,,,,183.00119193964804,190.51240077471118,,193.36806150412147,209.37680024355126,204.24742670128822,206.28977227207392,190.63373975909965,214.78598729340396,222.55570881347614,215.8346263466748,217.46443715779452,225.8627429426959,238.37873268200335
32,1996-04-21 14:26:49+00:00,149.22642797531591,145.55091877148834,146.63815323370505,118.7879601191076,145.14679290362324,130.45923411272395,130.94539622104315,143.08170735832357,157.0185202729642,,169.4133839359556,156.5393087050312,158.2784782877818,166.04841725884862,177.43905433866166,181.37385672333141,192.9921245100403,185.1589047519933,183.9334140610876,189.5956730181506,183.48626929674958,187.77110279796636,208.1848698714947,207.8169498158151,205.27731855693912,,212.0374262722296,212.26159028811736,213.20713743390715,207.83009198046784,203.99285552819094,225.81690056775255,231.96116045625644,234.45297986768065,235.85017956132054,238.71832344416745,243.3998150706389
33,1996-05-07 14:27:46+00:00,147.1841738108027,141.81432614707523,138.18405736984857,105.43358986030884,131.045271593087,119.57169951041007,123.98718125766666,128.90800683006867,142.68406938960226,157.97939211817,166.95265967889046,151.3242507192552,154.3771955694901,160.63599624257319,156.976026544148,152.96702422566682,177.8000133934135,171.95934797004242,171.96600053809567,179.8707221531434,164.02370519203936,180.51107729715318,186.98275787095181,194.6049604871244,193.03959254555468,190.82232574568252,197.2162354914532,201.90892672416112,,,,,,,,,
34,1997-01-18 14:40:58+00:00,156.8942988820493,152.4672034223259,160.78230024878997,155.21990374986825,153.29622533347336,158.4404600367381,161.36128241162984,166.44349098481902,180.8939116499934,185.77552516952824,187.84074072749058,175.56252440588042,175.14059109566364,180.1740034221721,181.33008421692134,193.94680639243785,198.2963769288087,192.16442896118397,188.6957887084415,199.77290055322732,201.50961038083636,204.37834201663287,209.8061824515431,215.70458305332363,216.25949552469444,216.69077228481677,220.60517864215268,220.95126019546979,227.55072770289524,231.99089444225797,234.07877379997004,234.41503090886016,233.31744444171113,241.28126419268293,242.94405217970274,247.58869859481487,254.5664939047199
35,1997-02-03 14:41:41+00:00,169.5489975887834,163.55478491913166,167.0756723290607,170.5496285950637,167.85760863326385,160.06284772318352,165.47883603793622,178.7410848048114,183.89191264707108,186.57106745625032,196.64355045431842,187.45494246183608,183.7584888718989,186.5222206838025,190.66727587630874,200.54091933049568,209.78630135952582,203.00623172496054,201.5986032896753,211.01720580301847,213.1020720785602,216.70909235019414,213.9833306174524,217.74808926399209,221.5925332323195,221.47230593702483,223.19126045307723,226.85223240290776,231.02238017423753,233.30739409672253,236.38647647829782,244.08555122972186,244.09697264866386,247.78727544683386,249.88975466733046,249.82174937567493,257.5165734793055
36,1998-03-10 14:53:39+00:00,185.42263995715882,175.98303294086034,,196.92278742446942,185.721941868999,179.11647550970028,,,186.56073704164197,183.53329942803794,180.01326415820137,162.98230800158223,160.00530107128975,158.76334035633943,162.68656126009438,173.2637744941256,184.5717634065353,171.65539108885508,188.2101743072833,183.17233440706738,160.19103572332492,186.97738219284457,176.9902693223834,185.05283385838536,190.15891816678834,191.54019530910568,191.26477924439286,189.5071951441913,193.25921482038873,194.89989847884408,196.17142416422763,199.5397920528431,193.87607205131908,210.89816561306088,214.129337210547,218.30052411128105,207.3906197400786
37,1998-04-11 14:54:04+00:00,183.08884378151083,177.9810430100341,191.0937544633013,184.57275972211073,182.3823993341781,182.08148936762342,,,193.99495049036943,191.2694220715,186.7332738082445,171.41778499744103,167.47044527210466,164.74473265594327,169.54679546042854,174.7516906020404,188.2985055763504,173.84175832150515,170.48384000964603,178.60460836660167,168.31203181477008,180.6036514684401,181.51346471664647,183.10019802059765,178.05011449946346,185.76441049084266,182.82702478801048,184.46087981697613,186.70031800256135,187.12017331689862,198.8912409354418,194.65925860987838,193.14184884742298,199.54123865644658,203.7699508028565,204.91544466875234,193.48446868048848
38,1998-05-29 14:54:48+00:00,147.47945339201956,137.42371045952336,,,,,,,,,150.35564209824324,,,,,,,,,,,144.64635696754914,144.91852586041398,,142.05935462288576,148.4457944629791,167.06932593029939,163.71638787647242,155.58338366238218,158.9757988103493,,,149.4034436066397,154.21945925473187,171.88308306807704,179.33885315243867,173.36859141271157
39,1998-11-21 14:56:10+00:00,163.8338933860266,157.4464490487544,178.81599902248706,171.8565271695487,168.9772639691189,166.247518066775,168.35177846644416,175.785014239344,184.76226165977852,186.43167403001507,174.99939216881086,163.35980514237258,160.93655993598102,166.41263439604592,164.87238707659628,165.54322730950378,183.0435915633292,169.6416377858715,169.27095200800807,170.40587950222948,158.76127324995542,170.12872451208878,174.38282191641377,165.99450554829662,167.76854184314584,176.4104629582626,176.48761898433114,177.68626930067015,173.7597346533194,164.04045994204068,159.12260084740933,163.70672657275506,187.0651936033119,190.19803322678263,195.3536491171515,196.77355321017902,197.56680634869903
40,1999-01-08 14:56:10+00:00,167.09671878505713,173.13040099673668,155.34184107543805,167.9597568744746,191.31141978885836,185.8001388210862,191.7677287879051,194.33084750609555,197.81239676295579,193.56456563496897,161.65426692248423,154.4005828422052,162.57647459075383,,167.11258551411015,177.33507920684886,209.67139884027262,216.756900157193,204.53748043674292,212.0440952440961,,,206.0499219738013,207.78907855866188,204.87893487459058,,201.14700510410074,201.73860901417922,205.67084496847662,201.9936993069507,201.9963388487298,,217.44323324825248,213.2571407661972,214.34527135454124,218.82691283918493,213.0763356845432
41,1999-04-14 14:55:51+00:00,179.78463139613706,176.6845730798273,193.15343818492104,196.03674702337452,192.48271047972898,190.87938889357903,189.41469239140923,205.33600496921292,213.37818231450882,214.83536040141104,209.79632033789676,207.53706778418234,203.153693494795,203.30713612340256,207.89857679105282,208.47497124068013,221.0771072254941,217.48934275512886,212.3439407814662,208.8313228626016,217.65170488326987,223.42533029205765,221.83827221771622,219.26978737303043,220.67309113905543,218.49148441518525,215.5867790251759,214.3887044419236,214.95414513935546,220.03428943869625,217.47111956623462,218.95939028210023,218.3352129945438,220.23094744841035,219.28645114492372,217.30262624152743,215.13363582214689
42,1999-12-18 15:10:04+00:00,175.84397469707739,163.78982753956,185.84427839284785,167.58962035354114,177.5926571479609,174.09877436100825,176.84709960346152,190.28537956631374,196.3381273364907,200.81338507812347,205.87223743450022,190.29076887704537,192.9358588866429,191.52295420038809,201.51855309506948,210.43847105263342,215.15859056576812,216.80797444844768,214.9555389163906,221.51880304748698,217.75909364568912,218.4545732240628,225.6393908165343,225.07919965192173,224.13434129780518,229.5248132045761,227.8131841354569,228.8247006058569,227.63755678904315,225.82504631825455,228.07350186473354,225.1433202412871,219.82090448308787,225.21721321007635,225.79914718521297,229.155510412388,226.21420727347856
43,2000-02-04 15:09:54+00:00,180.99182851553797,183.02200960212906,194.94071520793898,186.79651882275726,183.04911025806294,188.9542797065798,190.23585695681243,201.80436496861557,204.33465153079692,210.42477857174325,214.4087148581019,197.8981695576049,195.19744208322464,202.02800200436081,212.68630903220713,220.44123504868423,227.03715290527097,221.45750853461547,222.92178052882306,222.93301104364434,218.07585450570747,225.4671734016584,228.7285946352063,235.56798302123747,234.79145310594524,235.24299450458977,234.23700876629323,232.86504831772126,230.0850874965073,232.74883576674728,235.12141657428504,238.12966067290134,240.71637864585597,242.3287193509795,248.32615871964518,248.99553782996236,257.7042004444262
44,2000-03-31 14:51:32+00:00,188.13921672367636,190.91402145284297,202.4847568634056,167.4871961196275,199.659691785186,191.07391863095887,194.2536171285178,205.27622171323827,207.65275276642518,211.06101517603594,225.90371534025473,219.40070350273504,211.45243039385824,208.67288260132153,213.9101942622164,212.45104758568385,229.60833053952217,223.199724535924,229.90394703337375,229.0261563883529,226.25383517658344,227.34088115802967,222.23591860016091,227.97611861312433,220.83666862526766,228.794581695902,222.85048992486298,216.1012747576375,215.63386800725218,213.39199836387778,213.44973409212656,207.56588771923327,215.20940238177934,226.0495889990454,222.440790416059,225.59323500137518,220.4518614287685
45,2000-10-09 14:55:37+00:00,159.20959675097845,155.08430499430239,154.21030959249748,,144.38532192939383,138.2045295498757,148.1637623745964,169.13620552274966,170.2280918621384,174.39355948045784,,161.91023337938853,,163.096692447107,173.09311488940995,190.3658395565963,200.90254676109515,191.6977481181051,197.65400173040663,200.2584104996177,,210.56679888424645,209.9596938472879,213.50349527807793,215.21466765498116,212.97766657843533,203.30784153100893,,207.22265363369922,218.7699765459243,219.86724852417552,,223.9177192723983,225.95727753132923,223.88775179862543,217.68691444308877,200.02569060358036
