,dates,mex0327-0000,mex0327-0001,mex0327-0002,mex0327-0003,mex0327-0004,mex0327-0005,mex0327-0006,mex0327-0007,mex0327-0008,mex0327-0009,mex0327-0010,mex0327-0011,mex0327-0012,mex0327-0013,mex0327-0014,mex0327-0015,mex0327-0016,mex0327-0017,mex0327-0018,mex0327-0019,mex0327-0020,mex0327-0021,mex0327-0022
0,1986-03-19 16:50:19+00:00,154.18477328595077,174.3852321246219,184.67730558495373,190.9594851904654,194.13196376862575,205.4029287815872,208.21411495870836,211.1162168840319,214.07872238246392,206.97124486632754,199.64183204088357,208.7037796109189,216.59000404403957,212.38753199193994,207.39055258294962,211.67990528077462,206.1234229666607,206.27263593420233,203.33586581416264,204.82407501800392,191.98347833816567,181.92476557988402,136.4281101022631
1,1986-04-20 16:49:38+00:00,175.30322024118428,185.4913496236606,190.4069910527647,192.68829431781344,198.8581887522547,207.51364134971104,210.94031321988226,211.5467144644913,218.20684570157533,210.35932096288533,205.9554583823159,214.2686496929673,223.2726269109952,223.0186910955929,213.79863402734384,220.76282426379024,204.16508510187094,207.03626360617756,212.04015748904175,210.52404114670748,201.20425974438064,177.31810028304395,141.54042598465534
2,1987-09-14 16:51:10+00:00,144.2661920863511,163.46993580892865,162.27052789929905,163.42257085117967,164.87283049798998,176.84568734713946,173.10476667472437,185.38884367393138,186.71609986113555,188.05573239950976,178.03273084489754,178.1275008117905,196.19300050943096,200.86181539199777,191.0479881668545,205.34333249882783,184.89902118097527,192.41915607520883,191.64053611751712,180.99040735626193,161.7979758026035,139.70839063845872,
3,1990-02-10 16:45:58+00:00,164.31026534890262,167.8904929058695,171.1111082914486,178.5354751175421,183.71177816835635,192.486564810966,189.31768069941083,188.13974581302273,179.5098890143231,176.9061314718117,160.12817185756134,156.07985668856384,189.76567477714292,207.65348168625172,204.2044110258235,212.99795652896034,195.01651157137485,198.80741156833426,186.27680432109636,176.22084877851256,145.4346069379184,125.85333967512281,
4,1990-04-15 16:44:33+00:00,168.74209415582158,180.5571422456019,183.80188427705772,187.80668786591391,194.49096531327436,199.37818844476243,196.08652160648634,202.35756188022046,189.67120515015858,194.22331146969358,182.3569783479998,181.42579601472602,209.2328778242119,215.33244895889942,204.10616363726118,220.28137178093147,199.48123061338214,203.6415474640769,201.630506731413,194.3617771614098,161.21784564410146,147.0492944910768,
5,1992-08-26 16:46:43+00:00,164.87528868418036,162.55039976175354,163.36881879308083,157.88048369445553,155.30026476409864,167.58429692708805,184.14195907603406,185.95092406164488,173.93310832464255,173.28627388353578,175.45527015758603,165.75865282309823,161.6844783742146,145.09541152919678,158.15329177477906,178.02518912230983,171.30865741550923,164.97237341415195,176.07655603032302,185.1878223812991,156.01112828184662,,
6,1993-01-17 16:45:59+00:00,168.41155698469052,164.49364946570347,173.38826359080394,178.86522635632116,174.90153029551809,185.86049003443603,184.70839585811694,192.99197032177523,189.22578324853657,190.37965021275937,180.79789525144815,182.12448840407316,177.34171954739287,164.895392368329,169.23898949908943,193.72016381588114,191.00428079036462,195.8733455605088,203.3246051181968,,,,
7,1993-02-02 16:46:10+00:00,168.7878246139678,178.38089521711885,182.28644173532444,187.095155139626,189.61215711003538,189.2053537234516,197.38361453573052,194.4380467810628,198.7366133829573,196.60023602497682,191.75349038624324,188.7369601677238,186.63130983085142,173.30843673349852,180.3986028933593,197.97036250593018,199.29539939979244,203.43737598074807,209.63951315614315,,,,
8,1993-02-18 16:46:17+00:00,154.82264396210087,158.73150912633292,166.41352752139733,169.4713816868022,175.79970919525715,177.04109275502884,187.25283560530744,185.61575725502445,185.74799968742707,188.66151387554757,177.25059843871904,177.13420855643082,171.11959117593477,153.85260348777223,175.72339148899206,196.15708190423456,190.92110040670624,191.10534036994798,194.5342892257797,218.5423225521708,217.38593588257646,205.7526645933898,189.85194896424025
9,1993-04-07 16:46:35+00:00,158.301119879723,159.45260940785255,174.09056901151013,168.16863944008873,175.109413209519,187.7228785054917,190.17893438015955,189.17356331175142,184.42398179300486,195.21425494377857,180.51019480099737,175.08731689965236,173.6619145021789,166.29528704787305,169.52696339915167,190.2657683915569,187.38726847968292,190.8599855029896,205.62579312218656,224.66984138206712,222.83553780910196,206.1637015561454,199.79711543792538
