,dates,jap0094-0000,jap0094-0001,jap0094-0002,jap0094-0003,jap0094-0004,jap0094-0005,jap0094-0006,jap0094-0007,jap0094-0008,jap0094-0009,jap0094-0010,jap0094-0011,jap0094-0012,jap0094-0013,jap0094-0014,jap0094-0015,jap0094-0016,jap0094-0017,jap0094-0018,jap0094-0019,jap0094-0020,jap0094-0021,jap0094-0022,jap0094-0023
0,1984-04-26 00:41:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-31 00:43:30+00:00,124.3701074303557,144.0687871551673,,,216.70083333937598,,247.3514895664099,253.4539002495413,256.80216208127126,256.6068082658896,,258.59095739064634,261.1372195262334,263.1635073636383,247.33569367096763,231.09567710731025,251.4371970690019,223.4583066006085,206.91047904057976,205.0329181770802,200.41692801389507,200.9600644795446,180.48054845076285,139.41050915554135
2,1984-09-17 00:44:44+00:00,,,,,,,,,,,,,,,,,,,,,187.40612082222088,181.84902391863343,171.15294407778995,130.97592609027097
3,1985-05-31 00:44:21+00:00,117.83212031111026,131.88204030021365,,193.74886611634176,237.47543577902078,247.93706304883992,256.40121739119826,261.31456418037203,260.3037479326399,276.20919281665124,253.24448231497885,,256.2000973123822,254.4064870248179,244.45763842983385,241.2160723231507,254.4537852148324,218.92869367030914,214.5825511977965,199.44393315891855,192.32943390899032,173.2176591507964,,147.7390027826637
4,1985-06-16 00:44:19+00:00,124.9727433344209,153.73369858682605,,205.91043020527286,,,249.1579297327697,251.86068859527245,260.20968063839047,273.60183914146484,237.29737655252936,,280.3184742505973,248.69965798511367,233.87328289851453,242.62785393066923,259.7935563676589,215.15099724316332,193.06758924801036,186.6340222725348,188.03758114066522,172.8393831961505,173.2579281831066,
5,1985-08-03 00:44:00+00:00,130.55251831095154,152.58727640014774,,,221.1929410377408,,231.40706020837195,231.9182078706212,,,,240.33536267193134,260.7340782542537,226.34349188860145,217.16514275459363,224.81750889093973,230.7103262296694,205.25158266771916,197.69839695204334,193.24548274246473,178.58563637727673,164.6765281212292,,116.58881851891338
6,1985-08-19 00:43:51+00:00,,187.8763989737495,,208.805539402673,237.8503902272676,246.19237621908584,250.4435567878852,255.16533507132465,255.3489066958702,271.90969891472514,270.7772950315662,,268.4544291385323,256.90399291262156,255.32216338021897,253.16931096365062,251.02557586587142,237.5280467903034,220.96555352921587,216.10300113708274,214.9801493154556,199.42492798053684,170.825249939861,
7,1985-10-22 00:43:06+00:00,,,,220.62599558515672,246.46866747305404,248.25485469355274,257.18110286427145,259.2254585105152,274.81376507304964,274.04315325752555,277.7160066994734,,270.6361838970659,265.1395483551345,257.58706842536895,245.0825717564887,250.05854135928118,236.04122900068174,228.1226797512352,219.59480830084192,201.9482638506061,193.3803966184815,179.79337722782438,
8,1985-12-09 00:42:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,
9,1986-01-10 00:42:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,
