,dates,jap0114-0000,jap0114-0001,jap0114-0002,jap0114-0003,jap0114-0004,jap0114-0005,jap0114-0006,jap0114-0007,jap0114-0008,jap0114-0009,jap0114-0010,jap0114-0011,jap0114-0012,jap0114-0013,jap0114-0014,jap0114-0015,jap0114-0016,jap0114-0017,jap0114-0018
0,1984-08-16 00:44:25+00:00,169.93372547369458,164.96942997363382,160.8685568566994,154.70736602150438,154.7439487192508,157.9102074580927,154.56618763029059,126.57159335763535,126.44123771398074,144.12363843656516,156.57173566570088,147.059722012241,156.5866678179314,159.72279287562756,153.48800750447512,153.81830130297354,145.38125161913678,146.03587369872488,146.42865102516618
1,1984-09-10 00:38:32+00:00,158.2237761424515,140.2720416394609,142.19988305839001,126.11478872235855,129.6651302056249,139.8717675721819,137.88960893350617,118.11819403176165,125.67491669567852,139.1693338867222,150.94832231536014,143.2653716003606,142.80789146094025,145.7503623689096,144.2127330240169,141.29719756502226,126.52470831084872,121.71975247116187,128.76473677351106
2,1985-01-07 00:44:55+00:00,176.68343938889285,158.11055540850418,160.5854834324771,158.03865017316224,154.37505171977995,163.1598828048492,156.18957823176711,159.77444380823493,162.23876640767827,166.02345057549172,176.57109608654173,166.19567404420383,172.98940387938052,177.290620109752,169.93733793192882,167.40431110336343,157.91122434936926,168.78714152760833,171.6522608194317
3,1985-06-16 00:44:43+00:00,169.9241681807742,156.04973295903707,160.94350429230826,152.75854263042274,150.253706493481,166.78744109639064,182.09153608618124,151.3886595341159,140.0894189980762,164.73976036564895,177.21300219068354,163.609411571984,166.7922070940862,162.39105229447136,160.8544590382957,152.8063190005378,149.20072894508152,149.19995174336586,149.47516650255042
4,1985-07-02 00:44:39+00:00,164.11981744382228,162.67421744001769,154.7522806868834,146.3142821071314,147.57087179678354,168.04719398737885,168.06636401933156,135.73422806620576,129.72117527073746,141.23193342420583,159.17618536809135,153.2089351710846,155.8864216878904,153.392833478443,145.53309580119716,141.14548124556043,135.83713911621302,142.0806355220733,143.37783980513768
5,1985-08-19 00:44:15+00:00,191.35635035477242,177.67053600180637,169.9509254918919,163.26615137923486,161.33054836955262,171.8873521958605,176.0643643436846,147.3545628101304,139.20366466043532,151.68594494369998,167.8537940272263,163.77341944437734,166.09268670011903,171.72895187714684,162.43263077512276,163.1177666672372,163.90437036499725,170.91299212113222,163.38191540257415
6,1986-01-10 00:42:07+00:00,159.2160880095845,145.5041368554402,137.46313778929155,141.1430829233155,142.25424973332682,155.62594570992752,157.13575267081507,139.63384712066903,137.49942587906563,146.77505785463046,157.21778349535964,156.2691907560897,163.5484149050794,164.58562965214034,158.10193685159942,150.8804137075101,139.1774524714756,142.5439749951227,141.70272658300857
7,1986-04-09 00:34:01+00:00,165.0333173738988,150.49885283700658,159.39330022548705,148.3282947167478,144.63433790179286,156.05809826367272,157.31784789429855,153.77081133163182,148.2556669878143,145.2782729586602,159.22905724745283,149.53863816684205,156.5711635169954,168.47240405124322,158.36674715881924,152.56100288515177,146.67660000566474,151.08157546726645,153.83783248614003
8,1986-06-12 00:32:18+00:00,169.513735349208,168.4433498766115,169.65535446546016,154.3064377736223,163.49284510703626,189.97928610483837,193.73361302747696,152.87488928769233,141.32501229377317,152.44129015545673,155.6235160140971,149.0181196875759,147.37537444803945,163.4133330954105,169.63825186387348,162.12082122360468,163.60936747255383,155.50051505070365,145.4214676798154
9,1986-06-28 00:31:47+00:00,145.33153776386706,128.85854205005018,126.71105318388055,134.00728635939362,141.66831174138298,156.40917885770722,161.5776309909654,146.6910717254781,138.6185772838149,140.7871446030658,142.29227049434644,131.15907618440025,143.7839552259864,143.25584199495438,136.79485911115557,132.93035984575727,135.85751667825684,138.84046089682028,146.8181288095446
