,dates,chi0489-0000,chi0489-0001,chi0489-0002,chi0489-0003,chi0489-0004,chi0489-0005,chi0489-0006,chi0489-0007,chi0489-0008,chi0489-0009,chi0489-0010,chi0489-0011
0,1985-01-25 14:06:03+00:00,147.59006012183067,126.79389848392351,121.4849461025486,124.90184479085299,128.26629517186205,117.99149230391055,144.89453684717614,113.00614483218834,95.43828766674366,,102.05189876513181,
1,1985-03-05 14:11:53+00:00,140.01457939613783,110.7760767899745,109.207353889036,117.25435286634806,142.37272236874333,91.17334774844348,122.80353535538391,109.29923273637039,71.07202389379657,66.10485524338145,73.06205146510513,74.45174357001058
2,1986-01-12 14:03:06+00:00,119.75997159494814,132.53017373581537,,,162.5083715250764,,139.22332962757204,129.96128987695508,,,,
3,1986-02-04 14:08:23+00:00,,,,,136.67919072065567,,132.54930235125772,125.0898834351074,96.66841890824512,71.11189347549599,43.71404867697364,67.5803720945442
4,1986-09-25 13:55:54+00:00,132.37108983944688,110.91043003687643,127.75413569343515,147.30197427017225,133.60288277699644,122.30656443064017,127.88152683430992,117.18339947448233,100.50815083712222,91.27661703030367,,
5,1986-10-02 14:01:27+00:00,69.88569881486495,54.06303079505485,71.49511578245207,81.63114351385506,75.027597990481,68.15507465050736,54.360823981667764,63.54608797052458,,30.63591202511956,16.483597010623228,57.7128052472599
6,1986-10-18 14:00:56+00:00,79.38594184436599,75.45764350330975,85.95467118665947,91.3160020416041,82.83469923736192,75.090490425102,85.41614539961678,95.77918847764147,,32.805136151944296,33.41421874494127,76.22183184505016
7,1986-12-21 14:00:25+00:00,94.3958417782629,84.68551635764457,89.55621188492202,97.21517521759135,91.78548313942068,90.51855990019362,113.07129333569426,105.81985889197226,89.31262099579703,39.4479278572009,46.16597191013861,97.38516350934995
8,1987-01-06 14:00:54+00:00,90.87118905808819,82.33071214247701,88.51063669987892,95.74521930662594,98.21424659754844,95.22664826311336,104.70896715794032,109.45787985288536,83.06758641575158,52.714279209411856,57.51264537401911,108.5751725784433
9,1987-01-22 14:01:21+00:00,100.30926892825167,93.86920587108887,105.68376241841509,104.08288343129583,116.84309374715471,115.57555398487608,94.38889533481436,107.64701694148194,81.34313856134125,62.29398995611227,74.42918868570199,91.62685551719083
