,dates,usa_CA_0080-0000,usa_CA_0080-0001,usa_CA_0080-0002,usa_CA_0080-0003,usa_CA_0080-0004,usa_CA_0080-0005,usa_CA_0080-0006,usa_CA_0080-0007,usa_CA_0080-0008,usa_CA_0080-0009,usa_CA_0080-0010,usa_CA_0080-0011,usa_CA_0080-0012,usa_CA_0080-0013,usa_CA_0080-0014,usa_CA_0080-0015,usa_CA_0080-0016,usa_CA_0080-0017,usa_CA_0080-0018,usa_CA_0080-0019,usa_CA_0080-0020,usa_CA_0080-0021
0,1984-05-04 18:01:45+00:00,217.8034346219629,199.39049375495603,191.24131385849194,195.8344259615749,193.73614812810473,193.38865001144782,193.3436184689374,196.85793758381288,198.31865593378006,207.4266902483021,209.78822607903365,211.5523232673394,215.38089879451962,213.5823465600405,213.7135309212771,218.68342983736994,221.3810769920485,233.33224417198457,234.84024847759855,245.6482263974261,231.5764293413634,226.0824405975266
1,1984-05-20 18:02:16+00:00,212.71390306212493,200.52562013701896,194.04877941018347,199.87954916810938,207.57267929401655,202.9766697580419,192.09422963064156,189.5468172691522,193.30206808288958,203.11523667411666,210.25195654709154,209.54463618097944,206.86306557353694,212.65803627916668,214.62683211612907,218.77390180779818,214.71304069392295,226.46614116207877,233.1000825742492,241.74868972404153,229.68346162648265,223.77868499976418
2,1984-06-21 18:02:54+00:00,208.72641964019178,191.19819731099648,184.30137726134257,188.96863707385137,184.1361746511133,183.1491592768125,184.50038592626666,185.87865705419253,196.60923654922874,210.3700256769263,210.0809884057534,209.86259509518476,205.6304567475432,203.6168331512205,204.48119010251528,208.96868718147147,210.45558254284262,222.13049805497815,228.1452669189592,235.99386282295697,226.25729583659066,215.88428672190565
3,1984-10-27 18:04:31+00:00,226.80294015487752,,,210.03769382256925,202.14804864770812,202.99076434932547,201.95052128360248,202.71424786855744,206.06607678143126,217.69613720390214,220.5618866335432,218.46487350660615,214.4104017648567,205.32178091987848,203.3116999448374,210.38733644778526,213.50688178208287,219.58452771890546,227.66839092972302,227.993958100396,212.15263125840818,215.83937421367796
4,1984-12-14 18:04:35+00:00,222.33766929569268,212.17917648671212,220.20032471038684,231.7421571249541,229.54655886636843,233.88214597991373,237.41265745139725,244.26450577489004,248.84720150598662,,274.80927934861376,268.838302360692,242.9802971971094,210.43631035965674,209.41610940029256,212.85454469876888,212.06905159593407,223.00505301365504,230.80630148896321,234.71323624879324,218.79969483562894,226.13587950698167
5,1984-12-30 18:04:44+00:00,233.54990985688687,211.52870482864492,215.81500214211104,216.89003038326788,210.70330625815868,214.1927945934772,211.17020575175943,216.05246601228413,219.80122913437566,229.5044130642443,232.47394969910533,230.52299899632916,219.98903759928447,222.54300779877053,222.0277863033291,220.04930719158517,220.83405182012214,228.51319598490693,235.15828417145002,240.12922269448242,225.08182814118658,229.0346853755376
6,1985-01-15 18:04:51+00:00,230.31224657691504,211.35487636280078,211.7484028877361,209.64314329838322,203.35033860289445,203.42239839726778,199.2386876093805,202.68289763894566,204.88454882784592,221.9522644358566,231.8464581749796,224.90575449511817,220.6635601879352,217.49156545201657,213.36923256475322,212.51441668945228,215.28893108031068,221.94896231548668,232.68905946095947,234.91298581535156,226.15676057347528,222.08454843415655
7,1985-01-31 18:04:55+00:00,222.94021398618028,206.37440817321968,203.5419935978869,210.07475068421584,203.92037906038973,204.59008993176704,205.70532700528207,201.902310254763,207.22971129231348,229.74746773820303,232.71565919716437,225.6867067266912,219.9914140473721,217.88588873502297,215.81130376386366,215.01569507072145,215.98059853187226,224.0577922804973,235.44458091573125,237.3687500832896,224.52668427848815,219.43684284632903
8,1985-03-20 18:04:55+00:00,219.12731517584956,202.44599607553337,196.42133434337285,202.9154555127158,200.36081711252993,197.16652451535106,198.85561241094857,197.02772699997377,201.0014579558972,207.73207186511763,222.9840803899927,222.8172876921024,216.98984373572566,214.0848167288161,215.28344788413793,220.50706091674306,222.0431382222718,230.47849309287085,237.49319476796148,240.67588114361052,228.55474094751366,229.20908039652585
9,1985-06-08 18:04:37+00:00,227.10430455621656,206.52042517444352,196.44900455816847,199.06495003426474,192.97756373803685,189.80136494625305,183.77943925555135,183.4985286271417,191.00186790603632,213.99538135438743,214.9538760329908,211.15800529481388,206.86484850490095,207.55659457578722,209.49536682272426,210.23401435278072,210.44763075525896,220.34183823998185,233.6953755044695,235.48520261575848,226.13140631034796,220.9452519130799
