dates,satname,nzd0552-0000,nzd0552-0001,nzd0552-0002,nzd0552-0003,nzd0552-0004
1999-07-16 22:13:35+00:00,L7,391.83,522.40,542.04,519.98,527.02
1999-08-17 22:13:37+00:00,L7,327.21,325.93,320.58,336.94,359.34
1999-10-04 22:13:49+00:00,L7,,,,,300.72
1999-10-13 22:07:36+00:00,L7,366.03,362.30,361.31,352.83,359.59
1999-11-05 22:13:40+00:00,L7,341.60,340.10,339.41,330.72,342.92
1999-12-07 22:13:41+00:00,L7,374.21,366.86,351.82,340.59,404.40
1999-12-16 22:07:33+00:00,L7,337.83,334.30,332.66,320.17,345.49
2000-01-24 22:13:35+00:00,L7,,,,,
2000-02-02 22:07:23+00:00,L7,356.35,341.79,340.96,329.85,419.80
2000-05-08 22:06:44+00:00,L7,251.26,326.06,336.82,345.89,389.72
2000-05-31 22:12:42+00:00,L7,219.11,200.52,194.65,198.36,374.66
2000-07-27 22:05:48+00:00,L7,446.57,405.17,466.56,534.77,528.61
2000-09-13 22:05:13+00:00,L7,372.80,385.89,376.15,424.00,416.31
2000-09-20 22:11:14+00:00,L7,306.44,305.12,316.24,312.34,379.46
2000-10-15 22:04:43+00:00,L7,369.23,370.45,372.66,368.80,381.84
2000-12-02 22:04:57+00:00,L7,353.06,348.30,346.71,343.35,352.72
2001-01-03 22:05:00+00:00,L7,350.31,346.65,342.05,334.39,345.81
2001-02-11 22:11:12+00:00,L7,354.80,354.85,358.26,356.36,359.79
2001-02-20 22:05:00+00:00,L7,368.10,358.79,355.71,349.17,359.45
2001-02-27 22:11:06+00:00,L7,394.10,377.24,374.20,375.41,390.89
2001-04-16 22:10:54+00:00,L7,231.40,299.46,311.64,309.72,
2001-06-28 22:03:56+00:00,L7,462.96,421.18,442.13,455.99,397.25
2001-07-05 22:10:09+00:00,L7,227.30,369.51,364.14,348.85,389.55
2001-07-14 22:03:57+00:00,L7,215.09,263.35,315.95,523.87,496.56
2001-08-15 22:03:26+00:00,L7,317.95,311.18,286.78,292.35,404.76
2001-09-07 22:09:22+00:00,L7,367.92,360.98,358.26,350.66,362.45
2002-01-29 22:09:33+00:00,L7,454.18,436.05,464.31,459.59,422.95
2002-03-11 22:03:31+00:00,L7,377.42,380.70,381.51,386.48,390.39
2002-05-05 22:09:37+00:00,L7,,,,,
2002-05-14 22:03:19+00:00,L7,366.71,374.20,396.66,382.48,393.59
2002-05-21 22:09:29+00:00,L7,255.27,279.43,317.55,312.81,359.36
2002-06-15 22:03:07+00:00,L7,220.26,183.18,181.04,185.40,389.65
2002-06-22 22:09:15+00:00,L7,241.81,236.30,,188.19,314.59
2002-07-08 22:09:12+00:00,L7,226.39,189.04,182.96,192.36,359.54
2002-08-18 22:02:45+00:00,L7,350.15,328.53,327.16,322.07,510.56
2002-08-25 22:08:48+00:00,L7,418.21,388.59,303.13,303.35,389.74
2002-10-28 22:08:34+00:00,L7,438.95,438.66,429.82,434.67,479.89
2003-02-10 22:03:16+00:00,L7,345.45,336.90,362.49,352.23,353.84
2003-02-26 22:03:16+00:00,L7,355.80,346.94,354.64,353.91,374.74
2003-03-21 22:09:27+00:00,L7,424.83,404.12,401.26,415.40,429.23
2003-05-01 22:03:22+00:00,L7,361.41,365.36,365.34,372.93,391.33
2003-05-24 22:09:28+00:00,L7,240.36,195.41,194.63,339.01,374.81
2003-08-05 22:02:59+00:00,L7,335.19,,302.93,,374.68
