dates,nzd0552-0000,nzd0552-0001,nzd0552-0002,nzd0552-0003,nzd0552-0004,satname
1999-07-16 22:13:35+00:00,369.50,,,,,L7
1999-08-17 22:13:37+00:00,334.54,334.73,327.91,345.74,,L7
1999-10-04 22:13:49+00:00,,,,,325.29,L7
1999-10-13 22:07:36+00:00,350.70,343.90,345.98,334.43,346.45,L7
1999-11-05 22:13:40+00:00,342.60,341.30,340.41,331.92,343.78,L7
1999-12-07 22:13:41+00:00,353.54,342.06,331.15,315.79,386.69,L7
1999-12-16 22:07:33+00:00,361.16,362.30,355.99,348.17,365.49,L7
2000-02-02 22:07:23+00:00,352.68,337.39,337.29,325.45,416.66,L7
2000-05-08 22:06:44+00:00,,317.26,329.49,337.09,383.43,L7
2000-05-31 22:12:42+00:00,,,,,374.09,L7
2000-09-13 22:05:13+00:00,352.13,361.09,355.48,,398.60,L7
2000-09-20 22:11:14+00:00,322.44,324.32,332.24,331.54,393.17,L7
2000-10-15 22:04:43+00:00,338.23,333.25,341.66,331.60,355.27,L7
2000-12-02 22:04:57+00:00,364.06,361.50,357.71,356.55,362.15,L7
2001-01-03 22:05:00+00:00,371.31,371.85,363.05,359.59,363.81,L7
2001-02-11 22:11:12+00:00,331.13,326.45,334.59,327.96,339.50,L7
2001-02-20 22:05:00+00:00,358.77,347.59,346.38,337.97,351.45,L7
2001-02-27 22:11:06+00:00,378.77,358.84,358.87,357.01,377.75,L7
2001-04-16 22:10:54+00:00,,321.06,329.64,331.32,,L7
2001-07-05 22:10:09+00:00,,341.91,341.14,321.25,369.84,L7
2001-07-14 22:03:57+00:00,,,336.28,,,L7
2001-08-15 22:03:26+00:00,,335.98,307.45,317.15,,L7
2001-09-07 22:09:22+00:00,355.25,345.78,345.59,335.46,351.59,L7
2002-01-29 22:09:33+00:00,,392.05,,,391.52,L7
2002-03-11 22:03:31+00:00,365.75,366.70,369.84,372.48,380.39,L7
2002-05-14 22:03:19+00:00,341.04,343.40,370.99,351.68,371.59,L7
2002-05-21 22:09:29+00:00,,313.43,345.88,346.81,383.65,L7
2002-06-15 22:03:07+00:00,,,,,383.65,L7
2002-07-08 22:09:12+00:00,,,,,356.40,L7
2002-08-18 22:02:45+00:00,368.48,350.53,345.49,344.07,,L7
2002-08-25 22:08:48+00:00,392.88,358.19,,,368.03,L7
2003-02-10 22:03:16+00:00,361.45,356.10,378.49,371.43,367.55,L7
2003-02-26 22:03:16+00:00,368.47,362.14,367.31,369.11,385.60,L7
2003-03-21 22:09:27+00:00,397.83,371.72,374.26,383.00,406.09,L7
2003-05-01 22:03:22+00:00,,335.76,340.67,343.33,370.19,L7
2003-05-24 22:09:28+00:00,,,,365.41,393.67,L7
2003-08-05 22:02:59+00:00,360.19,,327.93,,396.11,L7
2003-08-13 21:51:32+00:00,369.98,359.35,340.97,313.30,369.44,L5
2003-10-07 21:58:35+00:00,355.07,344.26,330.82,310.92,352.71,L5
2003-10-15 22:08:58+00:00,359.72,350.09,345.54,329.27,341.66,L7
2003-11-16 22:09:23+00:00,355.65,,,,,L7
2003-11-17 21:52:57+00:00,358.96,347.70,341.15,334.04,,L5
2003-12-26 21:59:30+00:00,346.82,338.36,328.30,309.14,320.08,L5
2004-01-12 22:03:31+00:00,365.71,362.45,353.17,339.86,399.99,L7
2004-01-20 21:53:24+00:00,371.81,360.94,351.67,336.22,379.78,L5
2004-01-27 21:59:38+00:00,363.13,357.87,349.67,345.38,375.64,L5
2004-03-31 21:59:59+00:00,343.22,331.64,333.61,324.46,337.19,L5
2004-04-08 22:10:00+00:00,344.22,341.19,337.64,320.24,342.42,L7
2004-04-25 21:54:35+00:00,339.86,345.46,348.51,335.06,369.95,L5
2004-05-02 22:00:57+00:00,,322.47,316.59,306.98,365.89,L5
2004-05-18 22:01:26+00:00,375.72,,,334.86,394.17,L5
2004-06-12 21:56:23+00:00,,,,,412.80,L5
2004-06-27 22:09:48+00:00,,,,,382.78,L7
2004-07-05 22:02:51+00:00,355.69,,320.35,289.70,365.60,L5
2004-07-22 22:03:32+00:00,,326.56,312.24,302.79,353.24,L7
2004-07-29 22:09:38+00:00,,333.80,331.90,311.39,364.67,L7
2004-07-30 21:57:39+00:00,347.85,341.69,327.88,310.84,370.30,L5
2004-08-31 21:58:03+00:00,,,,332.42,397.50,L5
