,dates,usa_CA_0223-0000,usa_CA_0223-0001,usa_CA_0223-0002,usa_CA_0223-0003,usa_CA_0223-0004,usa_CA_0223-0005,usa_CA_0223-0006,usa_CA_0223-0007,usa_CA_0223-0008,usa_CA_0223-0009,usa_CA_0223-0010,usa_CA_0223-0011,usa_CA_0223-0012,usa_CA_0223-0013,usa_CA_0223-0014,usa_CA_0223-0015,usa_CA_0223-0016
0,1984-05-02 18:13:15+00:00,214.77981747943045,213.76972193402264,189.68433794920998,178.5215647538167,192.43058594855808,190.6984447420477,191.1726386046378,177.41846535452768,183.26504700110047,185.03585766088463,183.64870078257462,184.56526039730448,171.467346986831,169.2832189996579,165.21030994668413,180.21364786074813,191.27560413142794
1,1984-05-18 18:13:47+00:00,223.492271766284,232.16590077908967,201.1308353273082,196.9581208306652,208.59272622576302,208.43547772852867,202.72378826315094,199.59918867055532,196.40824604640417,195.17561610802582,192.0398874374588,188.8625490634091,175.16628509489425,180.44635005618983,171.74947653211353,192.20422174335144,201.3231382363554
2,1984-06-03 18:14:10+00:00,217.13178986858466,225.99193716461875,199.97813932785758,192.32378515239833,199.49281111726282,201.57832965006511,200.93852561542175,193.1954582004889,189.10497387065138,185.43505580772484,183.46614736409808,174.80335455604816,171.05231181659914,169.88534992316323,163.18302889082696,191.4610563908701,202.06814136360632
3,1984-06-10 18:20:29+00:00,217.11767608666477,220.82555198324886,212.01732911182407,201.3471370826261,209.32469536826568,207.66031566353317,211.76108878218878,204.25517782123686,193.50694626109012,193.8933742439593,197.628867634938,193.817055108463,183.5820146712061,177.3105521287567,170.74375524283647,197.12208345028782,199.74151570634052
4,1984-06-26 18:20:42+00:00,223.5492312798919,231.9184613284007,211.08668944525988,195.85724177880655,206.2827822134083,206.3189821413827,203.8185422458439,194.53187638411512,193.77216166713532,191.36424639341612,192.17741045384014,187.5775119769564,180.4939947273431,171.97397719087266,175.49898865570307,195.99541615213772,200.50647034362254
5,1984-07-28 18:21:26+00:00,225.39830121560735,232.7756872959516,213.58991765634192,204.46333433098093,212.1827026675228,211.38082819001048,209.07672465546872,190.65283079841691,189.18583346363906,191.67700081428006,199.38128385590784,196.18491179008436,194.77422551811836,189.19716448070562,191.9727907954189,,
6,1984-09-07 18:16:09+00:00,227.73620871309475,235.54263085303384,214.45756537753286,205.5045320660092,214.354012050991,215.16107192329724,204.2731573658981,190.20660395628408,195.45851164971447,197.58618294101717,203.72472758370668,207.4777024185018,201.576718402484,206.52532275279964,202.85092193615995,214.20487346288286,209.66092269617423
7,1984-09-23 18:16:11+00:00,225.89017327263718,227.070459183292,211.60861762049458,197.6453606650249,208.1246605096437,208.31956344807708,204.35035556682374,191.84448312221298,197.19962274953951,194.63354961957714,201.33786876740487,198.99683398667418,194.61593770165305,200.20750745672055,206.99071329594682,219.07645484249701,215.8353435339027
8,1984-10-25 18:16:05+00:00,228.18311449123212,237.1153811093351,221.67780373043112,202.65742952625044,217.12926264478745,219.242979930034,217.5834587292555,199.5446493299788,199.9240131304882,201.06159583394603,208.4986715783989,205.53407677087847,206.2328618350442,210.27137808022792,206.37101819163138,218.37646221408758,218.30501081135577
9,1984-11-17 18:22:07+00:00,205.46703795884397,212.4442213521269,189.8149916519731,174.51804376163523,184.1429896321967,193.14218449489323,184.5026669242442,168.9152831908107,174.8516813794031,171.5274489865799,180.58301525972445,185.3551897401541,174.14843440497447,178.63287159868898,180.44472187650985,184.4488741361368,194.4201798599973
10,1984-12-12 18:16:08+00:00,215.68091575048751,224.08777424049393,202.05955344554553,182.64146313583944,201.0589221105385,200.11487148380493,193.14889149779495,161.50601879095294,178.7565236547519,185.5259390279085,191.79933966971356,185.89216895541693,182.953436821064,194.8241971079305,194.11765801330588,218.78188218890196,218.27953139603383
11,1984-12-19 18:21:59+00:00,,,,,,,,,,,,,,,,,
12,1985-04-10 18:22:11+00:00,,,,,,,,,,,,,,,,,
13,1985-04-19 18:16:20+00:00,213.25741903077517,220.7608464455893,199.73768886304495,183.37479274775964,193.80031574144024,191.5445732185291,196.1852194608902,187.13905288754484,190.3994315813484,186.4765803951426,190.78590259315868,186.0986887070322,179.36112499359893,187.2756775452171,181.18723640485214,197.33206669728213,202.67629341262742
14,1985-05-05 18:16:12+00:00,219.25158628879467,219.59897473597303,200.41012122258405,189.30495635085072,196.9657244686403,199.20491810518195,200.69401633306816,183.35573266201203,185.23542553305438,183.31841375572773,183.17701949950543,178.24801647149002,178.27972218474696,184.21930828172856,184.99291057881055,198.81679226815007,200.3183489524657
15,1985-05-12 18:22:21+00:00,225.85214045844657,239.7034960417847,217.80061418475242,212.5908819881067,217.80666400063754,215.03957646720133,209.804473523315,201.99448806883512,196.3155632299914,190.84059649225614,198.5937917895079,200.5720142455961,194.4590753438575,197.42929786976885,193.27366285583705,196.73497541434824,209.42604173093534
16,1985-05-21 18:16:11+00:00,222.1179322866245,231.12630210440548,212.17472400479141,205.31116854086414,209.19516986768696,205.73654336219272,200.60880299848824,183.8774317942569,185.041259525225,180.91835233053692,183.78260688566672,192.94645297911413,197.047942713329,197.3248933533442,192.57981738413147,197.9883120643454,202.63971798303655
