,dates,per0071-0000,per0071-0001,per0071-0002,per0071-0003,per0071-0004,per0071-0005,per0071-0006,per0071-0007,per0071-0008,per0071-0009,per0071-0010,per0071-0011
0,1985-03-04 14:58:44+00:00,216.70036711233055,220.11936397672417,210.2648114244243,199.84957567123487,187.54884921006897,171.8227653659473,163.3338690257304,181.52703864377335,154.18228787863723,145.25271687051864,148.41882877314967,157.93565218463732
1,1986-03-07 14:54:31+00:00,210.37381398880956,219.05612204968244,209.26782671456047,207.57983086172436,206.98888711397308,202.34764419547346,191.80060028845685,191.36542763422767,177.3336183215501,153.22314481827755,166.51660620285972,170.56802805091883
2,1986-04-01 14:47:50+00:00,215.10832199670338,228.48599638117233,215.57425447508663,216.4979586260077,207.58830334587807,207.8702709989895,214.3403785670974,225.32131265677208,209.44254049399802,,206.38044718220186,189.1266432108474
3,1986-04-24 14:53:30+00:00,177.19926033365047,,175.39918559901412,,,,178.92021511921115,192.1505654887296,,,,
4,1986-05-03 14:47:06+00:00,155.96634403455866,,162.87280703790913,,,,,,,,,
5,1986-07-06 14:45:10+00:00,184.1663838766563,209.17895515946253,209.66603228132325,209.24219942224596,205.855747587719,198.1486802574994,202.39815875614522,182.03473679401932,,182.7376976253686,191.05287771862922,184.2870962842529
6,1986-09-08 14:42:52+00:00,,,,,,,,,,173.43696365236025,169.02664934683048,153.43953654767216
7,1986-09-15 14:48:50+00:00,161.18554479513614,184.6091265241364,179.87619295127567,147.90864056979063,143.9506160980451,147.96690876216707,168.0222617377198,191.97931355411217,179.9624661453693,169.16603483621088,159.7210440081814,152.2191330046181
8,1986-10-10 14:41:51+00:00,168.125377723043,193.685987457677,192.3826432495863,165.01248907990146,146.20270676914382,154.74817223632988,178.98031591604405,203.93084750311897,188.18761844419706,179.80441446723856,189.9682511264853,169.40517299693968
9,1986-10-26 14:41:19+00:00,166.85628520729352,192.81396038395212,202.50753218149254,182.56739790480447,168.07142525772602,149.5916139096441,159.63350074123318,186.52461612046545,186.35797726130386,182.66523790286493,179.5015110176051,174.49168495533723
10,1987-02-06 14:48:45+00:00,170.37559450856844,195.06761116916002,178.11860728307516,153.30214472436703,134.51284800071625,120.4976014570026,123.30837485872561,,,,,
11,1987-03-26 14:50:34+00:00,179.01672360474745,201.0928714098992,196.00723606895545,187.68899257713917,184.19918869658463,168.89733482926383,182.7586924341977,196.78361436258297,178.5435576327425,173.91524429276407,172.16598721526276,176.92225702302946
12,1987-04-04 14:44:41+00:00,171.91783517576897,197.68798177677033,202.7777839120047,202.53450009506304,187.6983226029195,172.95103546126265,174.74793921343988,192.25070325052,179.60738856961328,173.39640097542645,180.162184982863,189.07325011789106
13,1987-05-22 14:46:07+00:00,158.2814686910876,179.52870252916253,192.2326815769795,186.54273268141472,171.99345941845215,164.53691993427879,167.09066912295683,194.67412312427334,177.13470755166014,155.37674675118112,144.47307566590604,155.41853730951274
14,1987-09-11 14:48:52+00:00,,,,,,,134.4689071908424,,,156.6513957311617,137.52402956132306,
