dates,nzd0189-0000,nzd0189-0001,nzd0189-0002,nzd0189-0003,nzd0189-0004,nzd0189-0005,nzd0189-0006,nzd0189-0007,nzd0189-0008,nzd0189-0009,nzd0189-0010,nzd0189-0011,nzd0189-0012,nzd0189-0013,nzd0189-0014,nzd0189-0015,nzd0189-0016,nzd0189-0017,nzd0189-0018,nzd0189-0019,nzd0189-0020,nzd0189-0021,nzd0189-0022,nzd0189-0023,nzd0189-0024,nzd0189-0025,nzd0189-0026,nzd0189-0027,nzd0189-0028,nzd0189-0029,nzd0189-0030,nzd0189-0031,satname
1999-09-13 21:52:41+00:00,289.41,286.68,294.38,310.74,323.79,323.83,325.83,320.47,322.81,319.58,312.22,311.53,310.35,310.11,311.88,311.71,310.03,317.12,318.89,324.06,320.91,320.84,317.80,314.51,322.14,324.24,322.64,324.99,321.14,313.06,315.16,318.02,L7
1999-09-29 21:52:52+00:00,296.76,301.26,312.26,325.63,341.31,341.58,341.30,339.21,339.23,333.85,326.37,317.42,320.61,318.29,321.61,324.78,327.40,336.75,335.61,342.31,339.87,337.00,328.02,326.60,335.15,336.07,334.81,336.94,333.06,326.06,329.62,336.48,L7
1999-10-15 21:52:49+00:00,296.29,300.51,309.65,323.92,339.03,337.27,336.33,334.70,335.32,332.89,324.04,315.85,318.09,317.91,321.17,323.66,327.25,333.78,332.06,338.76,338.46,336.10,328.89,330.45,334.96,338.31,335.95,337.32,334.53,327.76,331.21,339.12,L7
1999-10-22 21:58:52+00:00,298.11,301.90,308.52,322.07,336.88,335.58,333.52,331.94,332.76,330.99,324.65,315.47,316.44,317.47,323.16,326.81,330.71,333.87,331.71,337.62,338.63,336.87,332.63,333.85,336.51,339.67,336.97,336.91,335.93,329.54,332.74,340.57,L7
1999-11-16 21:52:44+00:00,302.36,305.57,309.55,321.19,334.44,333.87,331.83,330.26,331.75,331.05,325.98,317.63,316.06,316.95,323.08,326.61,330.39,333.46,331.64,337.09,336.51,336.58,335.10,334.44,336.51,340.72,338.62,337.41,336.04,331.10,333.69,339.64,L7
1999-12-02 21:52:40+00:00,305.56,309.29,310.95,321.02,333.99,333.93,332.67,330.97,332.38,331.69,327.18,319.97,318.22,319.31,324.74,329.60,334.01,336.01,334.37,338.51,336.99,337.45,338.23,337.46,336.84,343.82,342.26,339.77,338.80,335.07,339.70,343.58,L7
1999-12-09 21:58:57+00:00,307.25,311.25,310.61,319.73,332.72,333.23,332.41,331.08,332.44,331.31,327.28,320.47,319.17,320.65,325.15,329.79,333.22,335.53,333.36,337.32,336.03,336.77,338.70,337.76,336.41,343.80,342.75,340.27,338.70,335.19,339.79,343.42,L7
1999-12-25 21:58:52+00:00,306.62,310.12,310.62,319.62,332.35,333.40,332.79,331.51,331.98,330.81,326.80,320.96,319.73,321.08,325.06,328.96,332.28,335.08,333.12,337.23,335.73,336.77,338.71,337.62,336.50,343.75,342.95,340.75,339.52,335.20,338.74,342.42,L7
2000-02-04 21:52:37+00:00,310.42,313.42,312.69,320.90,333.06,334.45,333.64,331.60,331.65,330.81,327.98,322.66,321.50,322.27,325.80,329.60,333.88,336.15,334.35,338.08,336.83,338.26,340.19,339.04,338.27,344.92,344.79,343.38,342.07,337.61,341.00,344.74,L7
2000-02-20 21:52:29+00:00,310.42,313.42,312.69,320.90,333.06,334.45,335.58,332.14,331.88,331.37,328.88,324.53,321.23,321.55,325.23,329.32,334.13,337.34,335.41,338.71,337.74,338.99,341.11,340.18,339.60,345.85,345.76,344.51,343.60,338.96,341.77,346.00,L7
