,dates,mex0567-0000,mex0567-0001,mex0567-0002,mex0567-0003,mex0567-0004,mex0567-0005,mex0567-0006,mex0567-0007
0,1984-04-13 17:44:20+00:00,,212.86027428604353,222.88425634722844,220.0742576555067,,213.4059669036575,,
1,1984-10-22 17:47:12+00:00,237.5319667160028,244.9070415185635,257.4152374522206,252.73736435938312,248.20033543839304,249.91502619669944,,
2,1984-11-23 17:47:03+00:00,214.88245816318843,231.36531000547254,237.7431901390852,233.08055641555555,224.82417085000722,,,210.45285391484134
3,1986-04-03 17:42:51+00:00,203.57822865424293,199.36170409816063,210.01072322307905,220.6260232772534,244.5820493864738,251.1336131767311,236.28369181130853,207.95156862920666
4,1986-04-19 17:42:29+00:00,203.54435663589618,201.08206076184237,224.47892119177556,232.41790048176446,247.4378048618024,244.58924169164487,232.17303612398493,206.09033206780668
5,1986-05-05 17:42:06+00:00,201.87498246548222,207.83184446986735,222.36431094458098,226.82185907845954,244.21586999293964,246.59991151188427,234.82266079255385,214.49283975708852
6,1986-09-10 17:37:51+00:00,239.06760612407686,236.14928145995697,231.98947779350962,243.7001797971625,263.91367454918486,277.28728880402497,282.1397448907164,
7,1986-11-29 17:35:30+00:00,202.43640818359302,207.62760025504892,224.43669184911693,237.37861802416742,239.97041527853736,236.3751111175134,229.77117405652697,207.2905514060974
8,1987-02-17 17:38:03+00:00,208.5533278523209,216.57413167263445,230.67136441169822,233.31526490464094,229.70806075402825,232.5004549700772,225.80330022644088,207.2905006824366
9,1987-04-06 17:39:49+00:00,212.589087731263,203.17200613670417,243.92724207700388,237.19696295250696,226.29306055219195,235.4076892495857,235.48954737533728,216.34673274228157
10,1987-04-22 17:40:20+00:00,208.33650894247648,208.27970325382125,244.0861240736695,244.85608175332467,239.48004841786138,244.48647065243046,243.0951127089063,219.22418484797328
11,1987-08-28 17:43:35+00:00,243.86104456768155,244.1866986897977,255.63606312762332,261.92478244122066,261.07783302198305,265.58879484119717,261.5683976843403,248.38626246995753
12,1987-09-13 17:43:59+00:00,248.80826152427596,247.88299164532867,262.3948664313574,264.7417377293365,266.7415930514747,268.6880381189753,270.4196770035377,254.4146194226026
13,1990-04-30 17:37:13+00:00,208.0167464798472,210.2028244479505,231.69042474622748,241.70402898264118,230.66634403650795,223.43532427965292,238.33377646873967,235.37492577737152
14,1991-12-29 17:41:29+00:00,194.00347656895528,193.59095162607085,208.28830621205447,206.21336797306625,213.11562408061954,209.28152788134202,203.71584702937528,185.8213931826883
15,1992-01-14 17:41:25+00:00,200.94286118050192,201.77082350540724,209.74259685622454,206.9444870088891,213.06075837968373,213.19430455664818,205.2134503580594,190.8259862172292
16,1992-01-30 17:41:30+00:00,201.89132548421017,206.8497126120223,217.10818304699973,213.5229482754745,215.3144300721894,212.42669819207956,190.4810231616615,173.29254911276493
17,1992-03-18 17:41:21+00:00,216.47056124054092,216.71593406893945,231.15782540345984,223.88584775335733,219.4687806716879,222.49308168723968,222.92661828832064,203.1235220924668
18,1992-04-03 17:41:13+00:00,217.8782056507464,219.1178405003489,221.22625071758463,222.99419201126187,220.92196969253712,218.52965187892653,219.7841228745434,217.4326654261556
19,1992-05-21 17:40:46+00:00,205.09303522086844,198.7235512282889,204.0658142103426,202.9821976585818,226.10097853009898,227.22557182671798,200.7157678301828,217.36212303895914
20,1992-10-28 17:38:31+00:00,226.73470069270195,223.8382422584811,230.5596855648693,231.31145243729836,230.81716874889176,246.10896443957006,246.51787403740107,231.2884920497452
21,1992-11-13 17:38:12+00:00,232.28280870522627,232.85088605561933,242.03857688113004,240.9462929434061,245.6112740736464,254.66518013950196,258.7826651737368,243.2144548272966
22,1992-12-15 17:38:28+00:00,213.11372824790513,231.68490393017152,245.6180582387449,238.5298968391276,232.9971501215659,232.51701546549165,226.07322293559875,217.25130503920587
23,1993-02-17 17:39:07+00:00,187.05860059838415,200.48622974894712,208.69075224962796,206.97175624791745,206.86922750506977,220.57174349033906,219.89399259876217,196.70463071944226
24,1993-03-05 17:39:16+00:00,201.03852461517403,201.96257940150653,205.67745039323677,200.30770064036736,202.0653042185968,220.4946578332792,219.05363061030826,196.6384867017957
25,1993-04-22 17:39:34+00:00,206.3816406257984,211.5156036231774,219.78007508962983,222.53831056234682,229.78826362484872,235.28168109064134,229.21200443487612,218.22762517783056
26,1993-07-11 17:39:34+00:00,225.367753529259,228.12073191876092,217.02443624581872,220.5001810820874,246.68026906919835,245.9068609049581,234.609817810547,222.51358680225565
27,1993-09-29 17:39:26+00:00,234.09849187545802,230.14744642743324,232.66103193793217,233.81462546006276,250.20946078384696,261.006808580969,268.0656911229152,269.33592509678346
28,1993-10-15 17:39:21+00:00,235.16532262342488,228.72542138110035,240.00764989127805,235.6736402617506,240.87668381849676,248.48540475153115,255.05760545940595,242.91614829015703
29,1993-10-31 17:39:15+00:00,244.26217187101204,230.5513583773797,236.11155001839626,233.86537373333638,245.75297743525255,256.77960130391284,264.79846369856153,257.1208301603316
30,1993-11-16 17:39:05+00:00,234.07409865519156,240.1758052442848,243.59735786118418,239.08737550772642,247.25421851752714,256.4786194806985,263.79004266053215,256.95857750629733
31,1993-12-02 17:39:03+00:00,234.0325037477452,240.74861978613805,243.22107192969753,246.66989589167957,253.54294589095718,259.50137334521327,265.36785372517164,254.64545898592846
32,1993-12-18 17:38:56+00:00,224.27347403069396,234.89210682650747,246.26053112010214,246.37724871047863,247.8129542246345,239.16332050169905,234.42468384423933,231.72968813102074
33,1994-01-03 17:38:44+00:00,210.5905820749141,226.5793930189556,244.95758891537898,244.32625294533017,240.0303756735139,241.80265971884148,235.35125194926505,222.06685491159422
34,1994-01-19 17:38:27+00:00,222.96473757419412,235.61476446119286,260.0652896205205,259.0415584841058,255.45201710822138,249.09215845499781,245.90001902072376,224.38482118412796
35,1994-03-08 17:37:52+00:00,201.93179262472995,226.61210065053274,248.7247689231428,240.26797605230936,256.3431695580217,,,
36,1994-04-09 17:37:20+00:00,218.6597344902992,234.91721803269863,248.3324277485441,254.1174169464934,251.63278642946867,249.65114449551868,243.1250668865288,224.11458850697116
37,1994-04-25 17:37:03+00:00,215.51986357395046,222.3717979461009,238.32136080760878,249.92111519609745,241.64174446316082,241.71002922629702,241.8822898254858,224.53855903318205
