,dates,per0216-0000,per0216-0001,per0216-0002,per0216-0003,per0216-0004,per0216-0005,per0216-0006,per0216-0007,per0216-0008,per0216-0009,per0216-0010,per0216-0011,per0216-0012,per0216-0013,per0216-0014,per0216-0015,per0216-0016,per0216-0017,per0216-0018,per0216-0019,per0216-0020,per0216-0021,per0216-0022,per0216-0023,per0216-0024,per0216-0025,per0216-0026,per0216-0027,per0216-0028,per0216-0029,per0216-0030,per0216-0031,per0216-0032,per0216-0033,per0216-0034,per0216-0035,per0216-0036,per0216-0037,per0216-0038,per0216-0039,per0216-0040,per0216-0041,per0216-0042,per0216-0043,per0216-0044,per0216-0045,per0216-0046,per0216-0047,per0216-0048,per0216-0049,per0216-0050,per0216-0051,per0216-0052,per0216-0053,per0216-0054,per0216-0055,per0216-0056,per0216-0057,per0216-0058,per0216-0059,per0216-0060,per0216-0061,per0216-0062,per0216-0063,per0216-0064,per0216-0065,per0216-0066,per0216-0067,per0216-0068,per0216-0069,per0216-0070,per0216-0071,per0216-0072,per0216-0073,per0216-0074,per0216-0075,per0216-0076,per0216-0077,per0216-0078,per0216-0079,per0216-0080,per0216-0081,per0216-0082
0,1985-03-01 14:30:13+00:00,207.7277215589915,198.88765458914486,199.16718618338345,205.33287264256694,201.41066564979323,201.93433254494067,207.0344388699405,208.32958057536496,198.3596496216831,197.40680039351187,200.11253768771482,199.67745728087587,198.74903516845825,195.4018119110322,189.95105970022513,184.01745425918244,184.25625623668014,175.82446315246887,177.2700588457595,173.68322057909484,170.62311349502826,172.78817935212746,172.6503530248735,183.24309470270637,174.47954487115624,172.13890316942346,172.35455232537913,179.0157044747982,180.39158743309594,192.34927027368602,194.39091908233388,209.62061654004563,199.17440370392615,199.6933591221264,193.79173137499444,192.45255224242487,189.74433854162393,185.96143473854983,171.90100110348666,171.1896557721258,176.51763642073234,194.10595376172623,195.80473994631916,194.77251946444179,199.0038436632835,192.8604490581309,184.57708211870462,171.79331278575063,170.18153197452605,177.0698793212547,199.640636279498,196.6366506190917,194.49220311816515,190.69731767590568,194.2575797454589,168.34117863034942,179.7464490801798,178.41760944340925,171.8122988148467,172.91370577935183,175.86811241219286,178.04184385834023,180.11991999217554,190.73261944221284,181.85659230594544,178.6971625859448,168.8924107151119,176.91362394433617,184.5971580134483,179.44412669843524,171.58079579674657,182.42504827362646,177.52723311779715,180.37839683313953,178.59857085304316,177.77389036230548,170.5317697926352,173.80781626858433,177.0123074068304,174.92377321658273,175.62026702626812,188.35574113354812,186.64795564817396
1,1986-10-30 14:18:50+00:00,198.34881739598734,187.89216950897628,187.34392165653696,204.69506135976368,,,,,,,,,,,,,,,,,,,,186.27222640850144,170.99656293021383,162.3363647358139,162.19014615236728,175.73553949904877,181.37818519942056,181.19794388646196,188.856216135514,187.94514811663504,188.91851977836183,188.65692767487573,191.73372044615144,179.89814664838363,182.4346353615031,171.16966047116102,167.07200132615918,161.67469364085423,168.05128572857888,172.9157898066432,172.37142456195375,168.12259078156592,178.98975314251885,184.17261797993595,180.18569257403277,168.38012684921736,164.07633726541235,166.76986870851923,187.82089375924153,190.35233792737785,187.4867444858176,190.1438350301574,194.4230404558979,169.97384993215024,168.86963473268105,165.52803908348022,159.34740496553377,159.66580081373786,173.08189698298364,184.18106670947734,176.77427618440288,177.64459806830223,172.58156248989636,168.84251284157915,168.68012474941995,168.78568695679178,172.12172491632612,169.2522194721606,167.98514785277058,175.24125865862504,176.92939153436316,173.29506222087846,177.40985905858062,175.28564366800322,179.86513048730728,176.31624308469895,176.50617672678464,171.63259963458063,175.75044410829352,180.86300486141553,178.84417989680617
2,1986-11-15 14:18:13+00:00,196.4541810709801,183.7370722220956,192.97215807719147,198.6040569117412,200.3028981176712,198.25561990128517,197.17410039676795,202.7938938367944,207.0176798440882,205.1306927409309,188.626642843759,194.28340041632222,196.515991623389,192.52671880265024,182.58949680873891,188.37026690522617,191.42385765595955,195.10476986946895,197.25808717992396,205.99610424976223,202.77514421810773,208.1685911204681,201.6594017905296,201.2409823448885,191.83477281311036,175.2037082684933,182.70423977763912,181.23104961374244,181.6434607353704,182.16071924833807,186.9899527729421,188.25631633501777,191.92168536070167,193.83415201405177,190.52305597993148,183.90757586520587,179.41763301598857,182.90690300401107,176.04113301537953,171.6494795051663,176.00583954836904,177.1762677914216,179.41982884777792,178.0764828235064,181.56229400077413,182.98531747086324,186.2726360185055,170.7307663651124,167.2417992603112,165.28023392448537,192.23803603392955,189.95826816436656,190.38671548086668,192.21193109303968,198.88503576866043,178.57271357440393,173.50835175832728,167.9736778519474,160.59085081320993,168.07788527168785,173.79270036077423,179.2183498710257,177.90836828196078,177.4899750565821,172.55294574661,171.36538767238014,165.70653997359247,169.06458670032092,165.54618700157386,170.69551894452567,177.56518176329155,186.74464315164016,182.02568245109046,183.15964132430707,181.77327599718663,181.53915198433816,181.14652792410453,179.8670540498202,176.46346576475344,173.00059706893364,176.643014383819,180.08120055298153,181.41662641252265
3,1988-02-06 14:29:16+00:00,208.1997461561525,199.5753613944621,200.05237436812445,212.78438121505573,224.1081024860069,217.82970186943606,221.3673827573769,215.7442027701308,209.37233010247363,210.5066702542539,216.0045156722988,225.10670776932915,207.70412790087977,209.1094606307747,199.08933329795988,176.24006663471494,182.92555756531462,191.49632891383357,220.043131792992,232.4534702310583,235.34038130254288,235.44435487834474,230.2265689817485,230.61611400173288,206.85658683577114,177.48664121983126,180.22095033905646,206.6734422831887,225.3074833763502,226.19624480355841,227.07746636532244,219.5345923125145,197.78484270489213,197.95311341111395,211.70018330570883,214.2788196178009,190.3600338365411,192.30041958607453,190.62110806801476,205.54044251579614,205.87208167813768,203.0950115421113,212.92247640752515,220.31813385787984,198.53692687856326,188.17855386471913,189.63972351616087,194.47975671269157,198.9167717371391,197.62043117099145,211.7181395113467,211.28623503753997,205.4636993397853,227.2666098068283,219.30099503483424,200.4154470414174,190.51914035175454,187.87383944202406,198.6035098203864,195.3343328530311,199.20337888811352,193.80817572399084,197.094158557933,197.92291900404075,185.49588838464274,187.04080090791967,197.41817555354802,202.27067135987627,187.48114769273974,201.8547575306606,218.04424978853976,217.19502211056252,198.5937302399972,184.7759477425074,187.76793913202755,181.50858926058874,184.81355717657885,189.458224092592,191.9827272907163,194.85007919835948,190.60349473481318,193.9413086356866,186.39871023612906
4,1988-02-22 14:29:30+00:00,206.62481299042057,203.05594940533328,219.13831934653913,210.54450091373508,206.47009879076492,232.34788452941544,224.01200593712986,212.11599434125569,213.9441921377585,226.4490772150977,223.7788551177737,216.6419683718336,214.76094485549277,193.57084960824636,195.07425881521436,206.2756785098523,190.98938961417525,191.14816898736632,204.7974935597858,216.18960120317004,224.79262011312116,231.58179971761894,226.11866016515995,227.74178213292342,230.15585843281096,193.19160294514793,181.34461792933223,189.08811058168408,222.0378523264281,238.53774896857996,206.46436924856727,219.82207401574044,229.27524599282302,201.52166939031923,208.2355338847218,220.74180186773313,192.60353454129867,184.1292140592262,183.4095029032491,197.30942634232548,212.44537938137705,207.68182912428088,206.8744897159708,210.39877828725358,197.63766915496544,180.61723213809609,182.75739385865498,185.51185626318966,196.68320907069315,195.0683921689032,215.47871558359057,220.32294585913473,209.56242631422506,234.8585031244518,236.31236332626554,238.1436821864399,222.61531742982854,202.58937497164385,191.2207756336976,189.4778222297772,194.06698746934615,195.29887968599047,194.5341614470251,195.60259533955875,186.10094114014706,182.33071156609932,179.37494933033247,189.63068851052356,211.5161446267789,205.23107707423566,193.95287552492601,221.64141006930325,209.80044205515287,181.01404772452938,183.47677664656302,181.5969418748762,178.33865045422303,183.82847213539182,193.3699371678418,207.10084658093558,193.79066329578214,193.04569206490945,191.88499630531572
5,1988-03-25 14:29:47+00:00,203.01651854240126,199.16158014944367,206.98140077923276,219.6672723986859,215.48757398058711,205.81000363400938,216.07150910651876,208.32813829982373,207.65982901996014,223.88154198772764,218.05247397332514,213.6059105535341,198.50708034973186,195.8000564109721,204.33173917905106,200.75928767173613,194.3036780119693,190.92799400749266,189.35116161880316,204.89419228426777,207.0684237711482,207.35997662283032,201.22045145789602,212.80502368006293,209.30797474867668,199.92335793043534,182.90538936827252,185.3535729547325,207.00166267313364,219.89811632518746,219.75056579399205,218.3635516010493,222.04902728357624,217.46004365003262,200.44103905503152,192.27430463155804,206.76954228986185,190.44826619986054,176.04733175493598,181.1603327409476,189.7577872015404,194.89029319128332,195.58134288647346,198.20995472567512,191.99211444146192,193.6308195198115,191.64092924225326,194.0800625210718,222.74328842762318,201.0506563968568,204.50474464659834,200.4994880313265,191.72939356893707,202.16683684262617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1988-04-10 14:29:52+00:00,201.44865930639497,198.35313149084953,193.84834378608133,218.2130130168152,218.58311204372808,205.06656883152377,209.2293608113449,211.08026795854443,217.90263350391263,223.7717775706621,214.99613838686062,212.00211045211987,210.70613154963,207.21445119930482,212.56646964584482,205.5079607289212,202.30864789504477,198.1387086952114,207.8050673093696,222.92115255247666,214.9138218278895,211.21958174360012,199.94294713906635,207.86115808578742,193.42412460369553,206.7152966442603,191.60491936877503,187.1728182790614,212.1690962798568,219.0661087154284,214.9985471402226,208.09357995353005,216.0820799432297,230.21040314272668,215.37323448947006,208.77214705351497,201.20065987127543,196.18652454420217,188.2395467935878,177.31531771302517,190.99776478169306,199.37714205772113,192.71960547425877,193.65967988143845,190.89528694840544,203.92833707573993,210.6108767349343,200.33208293626282,205.14976587688844,204.1260096075309,206.67471420106247,203.59631662244718,196.0974935905708,202.2418947807464,200.26995950637325,182.80594170848926,219.48861659175853,224.44870312888332,208.845009587824,191.128566676545,186.61726210299736,190.60835500427575,207.35394751301183,193.94743151662743,185.06249514398755,176.95115850508896,179.24472729948099,201.98130874740667,200.6539499268361,192.6653514553336,196.94971609489946,198.98993651191552,188.75898255191217,181.9920904756213,182.1710899408301,180.52264277185412,176.9052128674666,189.8351606390824,206.69968273916805,191.0163856999938,183.58068534426425,186.12065647548323,183.48356364039773
7,1988-05-12 14:30:08+00:00,201.45571348288814,190.17836025148614,206.41509651473987,206.44030438090329,,,206.3607476048707,194.07228473032004,225.27952449954367,238.18488000552148,214.13502032636055,190.1863778305206,195.82002480708738,203.40399198391975,214.1019027590318,207.42291347453525,187.44454324642052,179.82146359667198,185.8542447497532,218.48958492804564,226.96893681313338,215.52195703109328,190.26581793703656,186.00450673238632,194.4151062268664,176.91452328431558,177.1464412650297,191.16020885911414,233.89344810803138,230.82630361625715,206.1121951695974,195.5922532809152,196.55261658866382,209.48662192614597,209.27477615092036,203.9454526333308,199.72640899475417,197.70811111850702,183.2730930594947,186.84340417201486,198.026737033876,193.47509556735108,187.05129565466052,184.2337226855613,193.14991224185707,228.92284752886619,197.8898107950783,185.74403953267222,202.52048569221262,199.71633541637127,200.25328365306984,203.23749024505383,194.52575172018246,202.33654471726308,199.09139848702222,177.26212597436717,196.8238720518543,224.94143777564122,216.66289653868685,203.3322184575288,202.94076110646526,192.01049407680287,177.97645551499883,182.0050408256304,179.2315218212002,174.61951943405316,205.36967558540297,216.7727153825204,199.42763738802216,176.36979237927642,182.78434509196788,197.05195749144886,200.17990012860824,186.16303016141933,185.78596956878334,177.9454609960485,176.59678116417487,193.25684199843485,188.12622158047338,183.00642078198166,189.93026088818087,181.99978980277413,185.0892627649517
8,1988-06-13 14:30:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.84021886833156,,,,,,,,181.7446775040227,177.44604316704437,172.3613205075908,177.62361848418874,178.5822407097254,177.63437246426295,,,,,,,,172.15656488459965,198.474583396117,195.1183485349315,187.32153436419614,188.18340246361043,199.71591401455711,175.16807803520433,180.08415867289736,182.69698403454737,189.64465554963596,195.48702475040767,193.54346250227573,183.88448135223962,,,,183.52359193046578,187.04674505653568,176.71977115626166,177.9100230722048,180.0541549793333,176.6751896771258,181.64455965832485,182.28723474068366,,,188.5001998638363,183.01090352001884,189.53853052347392,189.9544685720295,188.2339040636792,,,
9,1988-11-04 14:30:24+00:00,203.34667790259314,198.4636029890532,194.69327974383128,197.68828843545575,196.24617695217822,202.38614599443557,198.00538212935072,203.325960788844,203.06965845211258,202.1089742497848,192.70287447087185,191.28024103068103,195.08299666201702,178.26509278521206,,178.4272147057692,191.86174992202888,204.7151853809893,191.24789470256053,182.4360888648738,181.87407639507686,193.77653216053352,199.15383518747157,196.59991516275016,177.72250053021372,177.47471187693992,175.6618585016081,184.16972836876744,191.7086340973775,191.57724152335345,192.62405304421523,194.49630041789874,193.33592989701074,198.81903114979139,194.31152056469296,188.36022019965543,194.5087813324346,191.46701181121625,192.84357464676043,187.55699381780022,190.4117279740972,196.67169586149515,192.73505217813286,182.82580122369012,193.4844921917563,195.8691994099622,186.01390386969922,179.15425975584768,197.63446274015354,181.60087484562675,197.033895609878,189.57854173289152,188.92641435674244,199.30035408413724,205.02413581633502,185.19559292098208,181.7879317907252,179.18460911322737,181.7720623087609,178.53330739130894,175.62151116336833,179.33371647831402,179.2233790286948,183.93856370186523,182.60269035781673,193.1385688059529,192.19814613534007,186.8395571262374,187.7939164339181,189.36925414627785,181.82242590370927,192.48583631072012,195.415722721627,184.28565112695273,181.7061292627273,179.29264583614872,180.29964127599465,176.73208156149997,178.91895006739452,178.61303154399204,179.47049001238818,180.19542554698265,182.12618824962857
