,dates,chi0361-0000,chi0361-0001,chi0361-0002,chi0361-0003,chi0361-0004,chi0361-0005,chi0361-0006,chi0361-0007,chi0361-0008,chi0361-0009,chi0361-0010
0,1985-01-25 14:04:27+00:00,186.34628064957997,203.46957838436302,205.69729157652407,195.06012425566973,216.71693557274583,210.0611751032668,173.89701990311775,183.99039731341549,163.1384699327681,165.3010228623738,189.63026040766482
1,1986-01-28 14:01:10+00:00,180.92373282996923,190.43843325245453,195.9826651557566,209.580377792746,210.32900960627214,193.56169040319193,172.31992502756148,183.26517035824378,164.438269827689,182.4953034799278,191.34125140480438
2,1986-08-15 14:01:53+00:00,178.08246775172643,187.11949034481236,190.24396538464129,187.63040613233892,,196.47098359767793,,,,,
3,1986-09-16 14:00:46+00:00,162.93535176624422,172.4397155792018,167.42202391746406,171.44888589135437,196.923644900917,186.79767959484815,167.28278916892734,183.79777757352508,164.80150976096235,172.1775632394506,191.17553232108014
4,1986-09-25 13:54:18+00:00,142.96558908767665,182.4946854127937,160.20476989178582,177.66315089534993,186.00106435651628,173.42759197216722,170.3274358145088,193.47756264637925,172.69401299547988,179.66531732042844,219.75666340839618
5,1986-10-11 13:53:47+00:00,177.91669867523402,180.95417902425422,169.42682109464354,172.7209183601684,199.8959359849594,180.95844504451662,155.15715215121662,173.1176730670685,154.91093642572517,167.2892241846569,171.7780229122948
6,1986-10-18 13:59:44+00:00,164.83711384091015,170.7055472975236,173.86007470207375,175.48726668439718,196.95283580648012,196.78164693743443,167.62121822698592,180.7710276218279,163.68319670613005,168.05380687470534,193.1728075256795
7,1986-11-03 13:59:10+00:00,166.4983090565741,174.4872214804845,175.40951893410048,172.5762870735715,198.40559016968825,194.0809966499696,171.97011590420215,186.09092472032464,163.83238758797148,167.60967819655275,203.23441788625667
8,1986-11-12 13:52:38+00:00,174.21344365542836,175.83397927578406,169.40943011615556,174.1533149215013,193.88624541172928,188.47776202545927,168.42827936633208,180.212461358797,159.0338774447911,164.24929379590236,169.9210033996713
9,1986-12-21 13:59:13+00:00,178.4335640155926,189.61856692054337,207.40424040701774,198.18821307781667,213.27767714525228,193.52201144177442,172.05862055457396,192.23323594767407,163.5003259365293,168.43457102334722,171.87546499192513
10,1986-12-30 13:53:19+00:00,169.82144574133727,179.47071891926302,200.56699780687637,195.4595020842664,212.33139459060718,200.0913268869424,173.20731651226856,190.19785725462862,170.39047954992938,176.63314388158577,178.17349399222837
11,1987-01-06 13:59:42+00:00,172.32750999075142,179.68123539070865,186.3512666361583,182.17013205592278,194.94807299464972,188.72914171086506,164.54155715711997,180.62671627040442,161.0739574368313,170.4618270840193,166.68283799924794
12,1987-01-31 13:54:17+00:00,185.32057080712863,188.1565555265747,186.2446266508186,188.14728235211115,207.97170927960232,200.24637865469256,169.50689969186905,190.90037976737764,166.03185593219627,170.2294777104996,168.62145825859267
