,dates,mex0469-0000,mex0469-0001,mex0469-0002,mex0469-0003,mex0469-0004,mex0469-0005,mex0469-0006,mex0469-0007,mex0469-0008,mex0469-0009,mex0469-0010,mex0469-0011,mex0469-0012,mex0469-0013,mex0469-0014,mex0469-0015,mex0469-0016,mex0469-0017,mex0469-0018,mex0469-0019,mex0469-0020,mex0469-0021,mex0469-0022,mex0469-0023,mex0469-0024,mex0469-0025,mex0469-0026,mex0469-0027,mex0469-0028,mex0469-0029,mex0469-0030,mex0469-0031,mex0469-0032,mex0469-0033,mex0469-0034,mex0469-0035,mex0469-0036
0,1986-03-13 17:25:55+00:00,131.9922229072658,119.97176859899538,130.94326543050224,134.80409364575715,141.7638167474948,148.04140623685532,161.1288959010125,145.74560613442023,141.2148798218788,131.77210595020208,125.9572113356134,127.30589602288028,142.35855692467146,,135.85467060998468,132.31642524413877,128.31215995104162,126.61049277494689,119.408772875675,124.3724737189933,129.73436412766236,138.47893132784696,137.3678487310928,129.45756726914507,141.15389449176865,154.33128034432474,164.23012119792605,175.5083874938875,191.399686233856,193.83534012719187,200.78561517482328,192.43465411996226,186.41456624327475,183.9077301262459,176.03486796984507,173.036065883445,191.12629756277127
1,1986-04-14 17:25:15+00:00,137.04532970914966,123.91145945108795,129.51593555475233,128.73841894372342,139.00421683774888,156.60935394360635,167.67263712274936,155.58782413625593,144.1614176931601,135.90378067635422,127.50007689537154,137.33629113913264,139.2216453686348,123.80982518231528,122.61668965885579,128.035963246502,132.86228957150468,135.2724266119105,131.29260607124758,133.1014901932648,135.93745579935177,134.87960927700811,129.7603094843125,124.08140190823372,127.15530310628318,142.76490053511648,152.52533526621104,172.91105600440773,186.86596398736197,194.49231227547392,199.4014968234098,197.38341041194585,183.57444244472458,194.7111615305875,180.94123207180937,174.27866916333355,206.346039655994
2,1987-09-24 17:26:52+00:00,169.55246056045928,161.58521189442143,155.7845483006306,156.73499254572022,159.17576391979262,167.50696928300076,180.97244101420043,166.20637194360566,162.08230754543152,159.2446365010366,147.67079416393867,145.585123204295,155.0964630368783,150.55212965842478,141.86742929044303,142.40577877371558,138.47495113934772,141.87893608457213,144.8154198557019,143.0871445332749,142.32229743563303,139.62411638414525,143.84415029133086,140.1904936875589,140.22828734598744,136.45171129639186,146.67518094930455,156.76980787673958,177.85637733985095,199.1688293069263,205.4713951116364,195.75026315297313,190.50575684611533,189.41564930643068,178.41734026207087,205.35777822977437,209.24110465669904
3,1990-03-24 17:20:03+00:00,132.73034633409156,130.7520922643493,129.28261075140378,131.19700567569072,133.5989685982451,145.83929366923658,158.55585874014747,149.68683391994227,147.61104527483414,147.7489642589021,150.35645246591724,157.25008309826484,159.09686837541875,157.45077831773176,158.25219081593264,161.40358140430402,169.1059884951848,172.77046918843047,176.73781110530922,174.6566462217043,176.34401871718606,179.5221706770621,184.11408066510037,189.48150364257745,188.15804141781965,172.87999945335207,172.67251135522136,183.60533288796066,203.72969961855648,219.01714858066734,226.0729736040145,219.5399550719047,200.6674919859994,198.14345090634188,189.35787330565995,183.72816811024975,189.9828053256278
4,1990-04-09 17:19:58+00:00,133.4908997378026,129.8531874193776,131.37340857125287,129.85198966926416,134.5095350792293,149.73587088970882,161.5623526497421,149.89365367203177,149.09720207599457,152.81302202463735,155.43461369479806,154.60117902253947,166.85127807725868,160.2673967618982,159.94176708770814,163.6764523242212,167.40056781673218,170.01750468396475,169.10771915549316,169.12798548184927,169.31177057812693,174.88155997584803,179.94078220063412,187.0885047964575,181.85187648217754,168.80655687346564,160.6375207061361,178.1437278068568,212.92823369557448,221.8643762816921,220.8258549544189,209.88863154593272,192.6821692812133,195.29581476788456,193.91167044825966,190.81508749792462,194.21160885227752
5,1990-05-11 17:20:04+00:00,142.52033997930744,136.11330679300494,138.02012746065276,133.17335780282295,141.32597699751545,149.77099966827657,165.5925246502223,167.60031252002108,155.39067765189458,153.78110820675215,155.38394153765643,156.38044416002174,162.73202939645307,161.4408217526281,159.23723784047561,165.67630365844434,166.45313181340828,173.27057024925958,175.94217683323126,177.67904854518991,184.8384968721282,190.26202417637228,195.86183673578407,201.7905096441748,198.38211211407588,185.88022141808239,172.37029928132813,186.21221133102932,197.96236368585016,231.84110095470368,217.96655173365204,211.5439041263798,184.87194088453566,191.3599568082579,205.2338996370253,198.3641279068874,198.61925540821616
6,1992-09-05 17:22:03+00:00,140.06221572513135,143.109415199118,144.60217839385243,143.29801669996067,148.58662087491257,151.0777454921797,158.80192652910455,146.12100196782282,139.88884258346465,141.66818094194255,139.2535923813386,147.67446859795172,152.87817274059393,145.12799636684312,138.03783158572645,132.39495667137362,132.1842374743102,136.64436933084374,142.28350016316216,146.66805035921283,142.72321996984792,144.41538208126707,152.48526146008516,155.23707075551832,157.18755032688102,155.52261037828924,167.46022651102535,178.50427279252187,184.31225295855708,198.46185490228032,207.76170763073313,192.74321881631903,190.77340038332872,187.88637720078808,192.89126804435372,218.6489710518638,199.68306843807366
7,1993-01-11 17:21:24+00:00,,,,,,,,,,,,,,,,,,,,,,,141.08266596993337,156.2789100516573,158.5212212327802,157.09162704436653,159.02890514911843,175.1527301166343,196.07736145695165,198.99475737996175,201.99184497176697,188.6709998893204,173.99652629449463,174.93850603553406,168.47359293911953,180.3925069026438,183.68296126465034
8,1993-03-16 17:22:00+00:00,138.013208110692,127.8310488968974,128.69975318781127,137.16933336406947,148.55965110921676,156.10981509758966,166.39168331458217,149.10913339443144,138.72138686393106,131.27355966338132,139.93180190342292,141.85783230018365,148.95512324300262,145.93096027444818,143.89884386522408,141.26823588985383,141.94714434240035,145.83873061396548,149.4767254539217,156.05888957306422,159.29521645067086,169.31645884628784,189.70625940607766,207.74040261647622,194.29192880687776,158.8565553815463,165.85953530819853,173.65573803367113,192.76592111759223,197.92452837965376,186.95728273952068,170.12129381008722,157.94241424286687,162.5867294331739,172.10323841359303,172.70345861154078,163.8892900550418
9,1993-05-03 17:22:15+00:00,134.5026753727746,130.8611423525712,119.97769416860517,123.55753991737372,139.86530877188295,152.84256405423508,162.13311977537427,148.62852496778564,130.99773480026715,133.8758204079378,135.5610889184468,138.67990956078012,141.46258162661138,137.52597038617716,135.69687404801707,142.58053613046582,151.21652799003422,159.1957951166854,151.15729007558318,155.92129718896967,166.6767194049349,173.77947424903894,185.00918139517609,205.73185801609924,198.8926497212577,169.6121385891164,172.9979463798228,189.537572990208,203.67090636645133,210.7685516787941,200.34586138306264,186.90028223151418,172.4882266618753,170.09515306773872,162.90479720195393,161.2053102423813,176.12423318695252
