,dates,chi0344-0000,chi0344-0001,chi0344-0002,chi0344-0003,chi0344-0004,chi0344-0005,chi0344-0006,chi0344-0007,chi0344-0008,chi0344-0009,chi0344-0010,chi0344-0011,chi0344-0012,chi0344-0013,chi0344-0014,chi0344-0015,chi0344-0016,chi0344-0017,chi0344-0018,chi0344-0019,chi0344-0020,chi0344-0021,chi0344-0022,chi0344-0023,chi0344-0024,chi0344-0025,chi0344-0026,chi0344-0027
0,1985-01-25 14:04:27+00:00,163.80144296230225,160.0118052275435,127.55474664505054,,,,,,,,181.42846604908635,179.50958496860184,186.27725471874768,190.9125543715926,196.7182537734011,207.66900225093178,191.6776800648934,189.4838697486306,207.5465011596905,220.79722933295326,227.87573714646618,213.53492146796984,210.49208549333318,213.96721451247757,207.32997034575956,207.257526153562,209.4213413277963,203.97413447998005
1,1986-01-28 14:01:10+00:00,191.4286404491844,172.4830303973358,164.66731107652964,163.80948547011138,180.37903626662504,191.46940490476504,207.59535715965742,198.1127472709225,203.98735537074606,208.03618031685522,221.37008476417137,186.05943887378038,185.34207836572958,178.36303749858274,192.54059986597917,207.56648154236913,194.68599583173574,192.53234716894687,204.85142300071843,193.39688972582394,198.74389817107306,198.1885762734552,196.06936829015646,202.39598877517946,202.84839555884025,200.08687183335286,196.06542786813927,200.67507246783205
2,1986-05-04 13:59:02+00:00,198.41147493358758,172.8089287726485,151.73586086023954,181.82733589072598,195.44281597061274,223.25324717576302,223.9583738208828,228.92497109537604,218.08171107498467,201.44281445510262,,149.9428675363961,145.0869613824667,155.22556480770746,183.04119731266496,208.269755994648,194.8006402461363,182.96839336422133,222.6743026792382,,168.9076018546856,184.225642767888,202.180127093516,208.7026616878401,208.23552314660793,206.32226319994132,194.47592625120967,197.69301370575602
3,1986-07-23 13:56:32+00:00,,,,,,,,,,,,93.63254831179621,100.43540947686142,,167.0386231215193,175.14526196523047,143.44566533616361,,,,148.0484289375033,169.9246992277079,,,,199.43952447837344,,189.45162338333256
4,1986-08-15 14:01:29+00:00,,,,,,,,,,265.93282055659887,239.37524735098535,104.4785406567448,95.95495415716418,119.98302858615709,152.22581104084784,,,,,214.87498160114112,135.8376842619591,152.15403735502395,,198.36561039071074,199.68000411789555,207.9861466461449,204.6987867523735,209.458347107494
5,1986-08-31 14:00:53+00:00,,,,,,,,,234.33628424260618,240.88021807976645,235.05843768323498,141.9694432971811,121.79782291376598,137.72470684318728,170.75744683215595,177.1746911746146,160.21047039785645,161.60573133897924,211.0756297079511,213.25199645908054,146.3671457128048,161.29853104594858,,199.97660570634093,191.7791427127083,194.3828507959384,200.06759176608625,198.66247201300564
6,1986-09-16 14:00:22+00:00,,,,,,,,,239.26566772768803,247.79854059809597,242.96344068023132,167.3735608305307,169.32010840036924,,191.8507932789857,202.29903115949213,186.49023731009535,185.53980877934686,224.50653237735844,229.78120135755086,224.8672374452206,,204.70408872037407,206.8296613740009,206.84055542844035,203.7185357850687,206.2019038528489,208.29267801297522
7,1986-10-11 13:53:47+00:00,135.0484958383204,179.35174830882798,,,,,,224.38256826700612,239.1462381626332,241.32480493714053,244.0184927731199,,220.7025266720274,219.36229529407632,211.3584051172206,215.41676857839286,196.9358017624,224.52265553202335,233.29096414802902,235.21605852505252,235.85397670241082,227.34149294172076,220.73319324082254,221.47703213362954,224.08251641022684,214.3842794568935,206.79921442098228,212.15558223399094
8,1986-11-03 13:58:46+00:00,,,,,,176.5956780344422,,219.61400524521184,231.06368011218098,226.23158663768785,224.8746356822656,186.8728271664393,213.0896178910187,211.21020895080716,211.60534497664278,233.00985767265672,228.95529813821207,235.68163830163718,242.24074751381585,234.10520936360746,232.15997924664788,228.80130306082543,220.66705224360027,213.48604491874522,225.3018735097772,227.63727967982368,220.99830278027494,210.50083667981326
9,1986-11-12 13:52:38+00:00,,,,,,164.73324471824293,,225.2424515080476,225.79471610143978,223.70614631290482,219.9775259905444,182.76691133516016,197.67042770269398,196.86344857091572,204.21483354918766,220.2196420537429,212.4390042940713,219.72991347523504,239.63927036022253,241.20672349861803,237.08673256947955,225.48421567065756,219.17954068381417,219.15233123814875,211.5185917998807,221.10125951339276,220.98255954069703,218.62305189786798
10,1986-11-28 13:52:22+00:00,,,,,,185.08647129996703,,211.1328365743054,,,201.74857144987124,165.08951268910303,174.13381562910018,177.61244289078167,195.3677154233586,197.80220331284264,195.266120140958,205.15018174588735,230.82336355997685,229.94203138783368,217.26704949807225,,178.39475866801487,190.9347659786003,194.27464674746824,189.8763957630273,203.36624414512966,203.73951167592548
11,1986-12-21 13:58:49+00:00,136.4694281542333,162.4581774480588,105.02723293080089,,,212.86470833532275,230.23724139689793,223.36079760234452,218.91030633649126,208.8333090024083,212.73433745047348,178.159772091813,203.3279373676413,207.0511750023632,213.1654442107955,218.498405860926,208.30455860731377,216.2737466018801,236.87341452954283,237.601655916638,241.55103898710948,232.64027551104627,221.87395970600707,224.41308792933964,222.24127537311674,217.27828652362564,217.45674741917514,219.24763746683888
12,1986-12-30 13:53:19+00:00,,,,,,217.81694042345947,,223.69656870081928,217.28158900662515,214.96902850326452,211.8355852464258,189.64134095738646,197.89840982560807,205.3940946016233,216.33835697346245,225.532307885582,214.4427463440928,214.49918268844473,235.69880625205857,237.44784953652672,236.77849614927666,227.7064418411249,227.7098969682705,225.70000545981668,221.43195959850723,217.5829724313229,218.28350191179098,216.475034659926
13,1987-01-31 13:54:17+00:00,137.19696379942758,167.1901988140299,96.36547543324114,,,228.73743838027318,,222.15170680723645,212.80456968030742,207.51916025680887,199.77765306097777,182.26684665926086,191.00024048380584,195.89170935582555,210.26165759618704,215.04203329538677,197.87569910017785,212.5555551458129,234.14189929122796,240.54215133957857,239.85616132032268,237.36827639802522,225.71065100223774,222.32304385574304,219.58934624171167,221.73079609332868,209.5208269074169,207.2869468542544
14,1987-02-07 14:00:21+00:00,142.51021378026644,167.66206503459023,97.28886349078269,,,225.06854655687243,229.25872160444055,221.5807640944536,227.18115888380945,203.79320895621055,209.0849289765956,165.04857632513912,174.33459000316415,199.3785440980818,203.11967542200702,217.32124010564976,200.31439576394556,212.05004886227016,229.89475461586343,239.98737933258462,239.4182796708126,231.27046598197367,226.20593453964398,223.39081471015328,218.32214821305257,215.62852530398396,216.0762149727238,213.84905190202056
15,1987-10-21 14:07:25+00:00,,,,,,,6.601211927601126,174.55993329783732,185.78072843783914,178.3519981094073,197.8713912911892,174.86074999612504,211.8595102547252,211.83716857697308,208.09832065717106,214.2363087156641,192.19449567688753,209.51574131039985,232.95321757723207,231.7432256968066,236.4314077619817,226.57483841770346,218.87562352320788,209.3210678268866,211.74126175766003,213.05245060984427,214.42075207888024,215.65901322894868
16,1987-11-06 14:07:44+00:00,,,,,,,8.400552040598342,170.73879282404914,197.83881423456646,199.97560378791104,214.27583518285255,175.0603091204415,198.1746903200937,214.52415980016158,209.6217937849277,217.16299026350345,195.9954346178767,208.80028087852114,239.93731641622077,238.2528214437435,235.91516601378444,226.55487118406631,212.43332519840627,216.4403225695928,214.3628241943798,203.05200301809,206.33470643851052,206.99207965014705
17,1987-11-15 14:02:09+00:00,108.76102041899851,143.36822833467235,207.91592442717362,,,,0.6059311979690016,182.39342156057575,189.91807171806752,202.75848499400936,207.15079109224067,186.0743384545901,199.6973398730372,214.117387846468,214.4857696135906,221.26827202878795,201.82831430914152,208.38400191171237,230.4783268220215,234.53459486840492,234.17994376262178,229.81273818961114,228.2301127035969,223.82812518120372,224.95582684767328,222.89661971402725,221.22743439564007,213.07668944743367
18,1987-12-08 14:08:17+00:00,116.48685500680008,136.918315670272,197.22272457120852,,,,-0.09848573797565074,194.66211231483788,202.8400466122525,227.8034153680174,229.08647423044687,208.08116142430404,206.97668146303278,210.98809502276058,218.27735370985235,223.25509159433793,209.33965042167293,226.66726060560694,237.36257656191304,241.46980087503707,243.1920657754215,232.96133978537657,234.62092306663948,228.94668811191926,224.66711052326474,221.07723046938548,218.5854875825187,215.12283202061118
19,1987-12-24 14:08:32+00:00,113.49069134100978,138.91646753141498,179.47161923998647,,,,-4.094158737625584,200.8492524347824,222.68515606081343,214.50520173339615,224.7259906321146,204.63014069562627,210.4333548624914,210.2456045301005,208.92961824855945,223.37155989226636,218.03856462362285,224.53600732071678,233.60935428106768,236.1335146533294,245.0888432434029,226.1378119076352,231.97750650591496,228.8828768166647,227.3074639999499,210.05596835364165,215.13309119292626,214.74516620087016
20,1988-01-18 14:03:12+00:00,126.8988076252951,158.93501261451428,182.11800052029125,,,,9.99787385814442,226.1828260566321,242.2135416574717,215.98627478183863,228.5573530891748,194.13496716829198,197.62960575258177,215.89326639847775,219.9373194783849,227.61714638477784,226.79750476973464,220.1653954173005,238.57265117268983,243.17558176735824,247.97751010549604,243.18418945618387,234.9963030687604,230.6560907626448,226.4751942392179,223.17014826595872,219.6251318292475,215.2652901699272
