,dates,chi0434-0000,chi0434-0001,chi0434-0002,chi0434-0003,chi0434-0004,chi0434-0005,chi0434-0006,chi0434-0007,chi0434-0008,chi0434-0009,chi0434-0010,chi0434-0011,chi0434-0012,chi0434-0013,chi0434-0014,chi0434-0015,chi0434-0016,chi0434-0017,chi0434-0018,chi0434-0019,chi0434-0020,chi0434-0021,chi0434-0022,chi0434-0023,chi0434-0024,chi0434-0025,chi0434-0026,chi0434-0027,chi0434-0028,chi0434-0029
0,1986-02-04 14:07:59+00:00,254.7048797741262,242.50248015611294,214.85837092734346,193.35413100642995,192.62904139130262,193.33504365034793,177.64183415263315,181.11243848460205,,,,163.7127685474665,170.59090154745112,176.86434226792701,174.0164636331073,178.94032147200465,190.14789255025258,192.4588067315148,193.37499680292603,200.54798314850055,206.6108256914029,198.20216468266503,190.59123065606377,189.20567197165389,187.00008730957114,190.5535191757928,190.97747440462527,187.0359851082595,178.73070582194208,183.16057390201811
1,1986-08-15 14:02:41+00:00,243.96270917467388,237.78254875646945,222.804376216156,211.2334283973229,187.75570249275947,169.75386937301167,163.52212376642086,164.22023411284422,173.6359450433328,167.0316546980028,145.88881427461104,159.9231349938913,176.13532620691072,171.6157249962449,151.01690802081677,148.69306224554055,160.1456279065663,171.80785370778278,171.6309856035628,186.05885022884382,192.0392594577854,192.74406481367896,184.5056029713172,182.63684822161693,176.11230451181677,167.49089082735497,173.2818709219725,190.70725755185268,194.6244777559461,180.23939272580247
2,1986-10-18 14:00:32+00:00,249.6422761633082,235.46413918942227,222.93451896269124,218.37472832109972,208.46519916273417,186.1705421009398,175.13649362449092,176.13898908996146,175.2822389562935,160.36518913590012,163.42887242408236,153.5959083093318,154.72189917465218,169.99612841851282,175.7717026225917,175.7558098520249,162.17035243833078,164.9683529888811,176.46758128069035,190.43846816428902,188.6537138798949,183.69117921201345,177.6223722554194,168.26053433428515,178.86850039840974,179.32010346498782,183.23689017279983,180.39694955489955,181.9826623070687,181.80032519020946
3,1986-12-21 14:00:01+00:00,248.2565715137044,236.96790556869436,212.2106731797971,195.79257310894025,207.31065517643066,202.04293006462268,201.65580532189622,189.1462382010804,174.84612057114978,169.06931706577024,187.83011811009916,190.28862095893948,172.64467187350897,167.1164022874764,176.17588063689743,183.63029240194072,186.3397389910886,190.10818654395376,194.83746478718257,191.85388980436784,200.93473756489152,196.37441683822755,186.20948501562725,192.09811095116027,205.37342039517432,185.20423975801214,180.72711910279892,191.91774795536264,201.44233377100693,200.69579182065723
4,1987-01-06 14:00:30+00:00,245.2843562783449,235.03426147297785,219.32161313778406,197.93215084732276,190.60149709336775,178.60755016232292,182.96275215052714,175.81461749263468,178.64174669706242,163.682594463442,173.81287798138808,185.3748701448975,181.17945207051355,183.7850922054511,174.60841702661347,180.2113269877494,169.5896695507554,180.3324939316805,186.62580474881244,190.9619104088081,202.09567096685592,177.73519442021237,191.98083848765032,194.29671663260692,189.76834680699343,180.16505598422066,186.32049629470913,187.2219364322013,180.81114745413294,188.87686464670264
5,1987-01-22 14:00:58+00:00,254.42600740079016,226.3346541369417,202.04957049002323,202.41509348037258,206.47955200671225,192.90244079628613,172.1902400939209,186.03436487852252,199.9925820691505,190.7624092196379,172.16624968301926,173.5755733157728,181.7735662907306,180.14388751347403,180.56342827207365,184.50244728899273,185.16825430593818,174.07167716620998,186.68982100778138,207.83530862881602,202.82243259867218,189.43897386446216,179.88202943844473,183.99993361810346,193.60091755731207,188.44096876085405,193.7036047045379,192.57301374796316,193.53998858212628,189.29431030463894
6,1987-02-07 14:01:33+00:00,273.86602669867847,246.27022303628695,208.99541282648178,196.18072872311842,209.2762315052511,200.77629897723875,175.8351658930782,182.759663979639,198.08919868568478,194.0945676680899,190.40794773053995,180.21615819352627,191.54910335371048,186.12313831206166,180.94014597185867,187.7623017333623,198.50521927716417,198.9178194588663,190.04127114116756,207.4471151380898,217.8833962403567,193.2363399333559,181.76621312783072,192.97088506071103,215.6090939559992,203.78382102391473,198.12503259585418,195.1973582526204,199.97652831131913,200.06754911519337
7,1998-03-09 14:17:33+00:00,229.79574666056575,214.95341324815118,209.27535934276716,207.94620400786962,202.30794742131326,175.76249511466708,165.81842673655137,183.2647591144506,195.95142712376355,173.80906314097766,160.1146146326982,165.25633078516367,162.2521189938555,152.42467010164444,157.54099690211288,178.17818188610684,178.41543004375578,180.11161263963407,187.92976648971037,196.76357065642478,204.81584152387583,196.9759577522353,193.5964507489066,186.17428291730258,186.700381825488,197.24965440660318,178.94525611436916,172.80921315647532,164.06890199420008,164.68643537305073
8,1998-03-25 14:17:47+00:00,233.28096979139164,227.58878994053453,223.4250908710532,216.578500026679,211.81717460833121,195.6185532858824,174.2466363535898,163.4666781824057,175.81894686539252,175.74202440106495,184.93044023526647,176.53108890224283,166.38549489018936,172.7462091489591,166.20610260886173,183.26341206231774,,,,,,,,,,184.79003993286858,184.44990897926297,171.31161431592855,167.1385386130625,172.16686170595065
9,1998-09-17 14:19:50+00:00,217.62665510981796,193.0408296966474,175.929190102705,158.22262625335145,166.2371321645977,,158.78238833269324,169.64250479520118,176.4796949054257,167.1748722334797,156.16873762683687,148.4273910859997,159.08993327012791,168.1570374723653,165.7149621726182,150.04954840563497,157.73529768754972,154.27573494401025,166.82352458677153,195.98542644027194,190.4738893486442,183.14384456304958,177.91161856708288,153.39219485347525,142.06172510733546,159.88538635940603,187.19747691156462,183.49557543219657,173.89156876942297,158.54641867768507
