,dates,chi0434-0000,chi0434-0001,chi0434-0002,chi0434-0003,chi0434-0004,chi0434-0005,chi0434-0006,chi0434-0007,chi0434-0008,chi0434-0009,chi0434-0010,chi0434-0011,chi0434-0012,chi0434-0013,chi0434-0014,chi0434-0015,chi0434-0016,chi0434-0017,chi0434-0018,chi0434-0019,chi0434-0020,chi0434-0021,chi0434-0022,chi0434-0023,chi0434-0024,chi0434-0025,chi0434-0026,chi0434-0027,chi0434-0028,chi0434-0029
0,1986-02-04 14:07:59+00:00,257.7924154845878,245.59001586657456,218.3318486016128,196.44166671689158,195.4078235307181,196.42257936080955,181.11531182690248,184.58591615887138,,,,166.2389341287533,173.11706712873792,179.3905078492138,176.33211541595352,181.46648705329144,192.67405813153937,195.2375888709303,195.90116238421282,203.32676528791603,209.1369912726897,200.72833026395182,192.90688243891,191.52132375450012,189.31573909241737,193.07968475707958,192.82999583090225,188.88850653453648,180.71555020723883,185.14541828731487
1,1986-08-15 14:02:41+00:00,240.72163506216285,234.54147464395842,219.1581678395811,207.99235428481188,184.83873579149954,166.51279526050064,159.87591538984597,160.57402573626933,169.98973666675792,163.79058058549177,142.9718475733511,157.271347083655,173.48353829667442,168.9639370860086,148.58610243643352,146.04127433530425,157.49383999633,168.89088700652286,168.9791976933265,183.1418835275839,189.3874715475491,190.09227690344267,182.07479738693394,180.20604263723368,173.68149892743352,164.83910291711868,171.3372264544659,188.76261308434607,192.54093011218902,178.1558450820454
2,1986-10-18 14:00:32+00:00,239.88871419778317,225.71057722389725,211.9617617514756,208.6211663555747,199.68699339376164,176.41698013541478,164.16373641327527,165.1662318787458,164.30948174507785,150.6116271703751,154.65066665510983,145.6157212466295,146.74171211194988,162.01594135581053,168.45653114844794,167.7756227893226,154.19016537562848,156.19014721990857,168.48739421798805,181.6602623953165,180.6735268171926,175.71099214931115,170.30720078127564,160.9453628601414,171.55332892426597,171.33991640228552,177.38475299348482,174.54481237558454,175.71251532923117,175.53017821237194
3,1986-12-21 14:00:01+00:00,256.141950336292,244.85328439128196,221.08172435520817,203.67795193152784,214.4074961167595,209.92830888721028,210.52685649730728,198.01728937649145,183.71717174656084,176.95469588835783,194.926959050428,196.74029454105658,179.09634545562608,173.5680758695935,182.08991475383812,190.08196598405783,192.79141257320572,197.2050274842826,201.28913836929968,198.95073074469667,207.38641114700863,202.82609042034466,192.12351913256794,198.01214506810095,211.287454512115,191.65591334012925,185.4583463963515,196.6489752489152,206.5115058712418,205.76496392089211
4,1987-01-06 14:00:30+00:00,256.33675539292693,246.0866605875599,231.75556214168887,208.9845499619048,200.5486562964916,189.65994927690497,195.39670115443195,188.2485664965395,191.07569570096723,174.73499357802405,183.76003718451193,194.41774214773736,190.2223240733534,192.82796420829095,182.89771636255,189.25419899058926,178.63254155359525,190.27965313480433,195.6686767516523,200.90906961193195,211.13854296969578,186.77806642305222,200.27013782358685,202.58601596854345,198.05764614292997,189.20792798706051,192.95193576345838,193.85337590095054,187.91626117064996,195.98197836321967
5,1987-01-22 14:00:58+00:00,263.1588706955713,235.06751743172285,211.874041696652,211.14795677515372,214.3391289720153,201.63530409106727,182.01471130054966,195.8588360851513,209.81705327577927,199.49527251441904,180.0258266483223,180.7206432842301,188.9186362591879,187.28895748193133,187.1130757431595,191.64751725745003,192.31332427439548,181.93125413151301,193.83489097623868,215.69488559411906,209.9675025671295,196.58404383291946,186.43167690953058,190.5495810891893,200.15056502839792,195.58603872931135,198.94332268140658,197.81273172483185,199.1539721287713,194.90829385128396
6,1987-02-07 14:01:33+00:00,276.70031786958407,249.10451420719255,212.18399039375058,199.01501989402402,211.82709355906613,203.61059014814435,179.023743460347,185.94824154690778,201.27777625295357,196.9288588389955,192.95880978435497,182.53512369699448,193.86806885717868,188.44210381552986,183.06586435003786,190.0812672368305,200.82418478063238,201.46868151268131,192.36023664463576,209.99797719190482,220.2023617438249,195.5553054368241,183.8919315060099,195.0966034388902,217.7348123341784,206.10278652738293,199.82560729839753,196.89793295516375,201.79857263547274,201.88959343934698
7,1998-03-09 14:17:33+00:00,224.7396016086302,209.89726819621563,203.58719615933967,202.89005895593408,197.75741687457128,170.70635006273153,160.13026355312388,177.57659593102312,190.26326394033606,168.7529180890421,155.5640840859562,161.11948483358003,158.11527304227187,148.2878241500608,153.74888811316123,174.0413359345232,174.27858409217214,175.5610820928921,183.79292053812674,192.2130401096828,200.6789955722922,192.83911180065166,189.80434195995494,182.38217412835093,182.90827303653634,193.11280845501955,175.91156908320784,169.775526125314,160.8185230322415,161.43605641109215
8,1998-03-25 14:17:47+00:00,227.39329860007365,221.70111874921653,216.80146078082043,210.690828835361,206.51827053614502,189.7308820945644,167.62300626335704,156.84304809217295,169.19531677515977,169.85435320974696,179.63153616308028,171.71390338207354,161.56830937002007,167.92902362878982,161.79034921537323,178.44622654214845,,,,,,,,,,179.9728544126993,180.91730626447216,167.77901160113774,163.3536071329295,168.38193022581765
9,1998-09-17 14:19:50+00:00,206.44017437335222,181.85434896018165,163.34439927418106,147.0361455168857,156.16929950177854,,146.1975975041693,157.05771396667723,163.89490407690175,155.98839149701396,146.1009049640177,139.27481593798225,149.93735812211048,159.00446232434786,157.32510162026887,140.89697325761753,148.58272253953228,144.20790228119108,157.6709494387541,185.91759377745277,181.32131420062677,173.99126941503215,169.52175801473356,145.00233430112593,133.67186455498614,150.7328112113886,180.48558846968518,176.78368699031714,166.70025972455215,151.35510963281425
10,1998-12-22 14:20:06+00:00,207.67491682269645,193.6964650615931,174.97966804853073,152.65471930950298,177.68963230444072,200.43777611002707,180.81783362725463,169.19105976257035,168.0399016629401,186.69728187580372,,,189.68754598017074,,179.91520171174636,149.52280869815468,149.834736414475,176.02780405871738,186.24945944991248,185.43373310841673,187.94174383755694,,,,,,,,,
11,1999-07-10 14:33:50+00:00,175.19795092374545,,,,,,,106.95779517897401,121.5829791900338,126.74953055680885,144.7418611826028,126.34913194722455,,129.12729292328373,122.23840039757468,123.34229263230017,132.90440317309393,137.73879583933294,147.16775298983526,160.24091279116928,173.58932356619778,178.746248637909,164.53434064904383,164.58616696787797,164.11857155279344,156.80375803565897,148.75440605795077,136.35932458378886,140.55757425717198,143.14727135829105
12,1999-09-28 14:34:03+00:00,229.98502752744685,203.1705145351404,185.4636626667256,163.21684864732086,173.10044266154958,157.26194355561694,158.94276428571825,143.26019541683004,149.2831917540019,152.17747765693682,156.034861159863,172.5390506960931,181.9791704758115,159.53331216361397,155.58430740165355,156.84906098921016,166.39220435242643,184.48709818774972,182.99934636440543,198.53794756858403,200.39606360951151,185.93328899807204,194.05209056859468,187.58171932496924,166.81424372059396,172.27794852657925,179.17795981447227,,,
13,1999-10-06 14:17:39+00:00,224.01460642565098,197.0997963905026,184.1556145924696,169.05196861251292,163.33429197431457,140.53031258513073,155.81786741442647,152.31128829813818,156.4561556989941,156.2825599629825,159.9306023784517,170.62574614949892,176.8110396843591,158.03091755799787,151.83035380871343,154.096996129363,162.53336629755609,179.2358882581402,171.4407939514032,190.66550418354092,197.28307526140773,188.58851118181468,189.39672866946023,188.96315249411532,173.97775936943685,175.76853823042424,178.4343503603244,168.13165340925858,173.93492662847152,174.40166746412788
14,1999-10-30 14:33:56+00:00,245.1223150925262,221.094069885456,196.6156554852343,192.20032080837,189.5641504629005,176.15292164596354,173.13847841671392,180.95182751832021,185.98306056418863,180.6659256999189,179.22447359239166,173.1916997865626,181.26840267451902,195.18814388369765,194.11664190055046,183.82887158185997,171.66799591854007,177.34699000909728,184.49617909528126,206.7233679283945,228.71633576782898,215.3902202495158,213.9719635602578,197.57901306181276,182.9413178084454,196.3186756871254,211.8345099944712,205.99179839447908,203.02944408502933,195.67593664477363
