,dates,aus0128-0000,aus0128-0001,aus0128-0002,aus0128-0003,aus0128-0004,aus0128-0005,aus0128-0006,aus0128-0007,aus0128-0008,aus0128-0009,aus0128-0010,aus0128-0011,aus0128-0012,aus0128-0013
0,1987-05-22 23:06:56+00:00,206.32443551731853,199.76059405272255,203.4826846079448,192.3845610081465,171.0157461986174,171.29169649684096,168.39565411817927,171.09857679662346,183.11872973762559,170.5221102370274,169.21336943288557,180.6295691113901,180.72682938746428,188.35269329258492
1,1987-09-11 23:09:41+00:00,192.87536058013532,199.40728661094002,198.59897760442976,189.28862188649742,170.93757680329736,167.57995585915145,164.84666737815436,169.08606440425436,173.8679039126646,173.13072259464363,171.10472325173632,171.63349118662813,171.2914991483722,183.47413963873626
2,1987-09-27 23:10:03+00:00,209.4805990846923,201.9210094929698,195.02731016057479,187.81110197395338,174.38839958626508,169.02003969943573,171.21710906988443,170.09048505348363,173.62996914405724,171.0234337629832,172.06699408192682,173.20759166585526,171.93633592564493,184.41626123409588
3,1987-10-06 23:04:27+00:00,202.59670981097568,193.34580177777855,181.06378297729327,173.0277718700265,162.38648137678987,152.7543262454066,155.85109354662026,153.8634767606836,160.62372719194968,156.54464640604942,157.5752325863449,155.57244208782998,158.69460065423274,163.84534677361464
4,1987-10-22 23:04:43+00:00,181.80077365530352,187.48532165418118,177.83263597691263,167.43859176858885,159.1924347754074,149.1852693829396,154.7633152558195,161.34734291688505,162.80418240044978,157.09583242923188,159.94355699612106,159.62857777363976,165.41147561456876,179.95287940986069
5,1987-10-29 23:10:37+00:00,,,,182.7085348496992,176.9885702349785,157.89633245606464,158.3820785562419,167.0563678604295,168.76809842459997,165.10390226003165,167.0909074443321,168.54709475673303,167.9843490856435,174.31952724227287
6,1987-12-16 23:11:29+00:00,190.2573991986724,200.1025417485794,188.41154989459054,175.77117687714585,169.93109869333725,160.18947857066775,161.82310052582264,165.88265353342356,163.77253653949842,162.44823293417937,163.46671292373657,166.23702679260472,167.1147030247827,172.4487337332523
7,1988-01-17 23:12:02+00:00,157.8127833669,182.57767144071525,180.491318500488,169.89393580595618,158.28531093506425,143.50296429056795,143.0146518081004,144.04182834979608,147.1088309977908,150.64809043929017,,,,
8,1988-02-18 23:12:35+00:00,202.08150795770237,189.85524425202294,179.23769646596173,169.6536523404506,160.3913264802856,152.8403481888621,153.2480260650559,158.87541671204386,158.4140684464102,156.36624922714364,156.24063519353237,154.70934092607,162.59641256978406,172.0005564823049
9,1988-04-15 23:07:14+00:00,173.99859141445197,194.57590764076036,190.36183540170222,177.38371661558767,156.68711652853904,150.6706928085643,144.04898782172404,149.53032487418514,157.66614064422674,150.99874114147295,150.93279754738947,154.11437225832776,158.08990387809007,168.93867702294634
10,1988-05-08 23:13:14+00:00,175.4391885250887,194.56320880028923,202.10264032958304,181.01683251189934,164.75170655367444,157.13977551402488,151.61418351840726,160.3445855296601,162.60102027549786,161.98391850085363,164.401830140142,162.2285657142172,163.19285323076787,172.88437685635526
11,1988-06-09 23:13:27+00:00,185.60389563364552,199.74542158564591,192.85170872139048,197.02278612409947,176.14165267749408,165.91543856353937,164.60453535013556,169.59620193873982,160.27518792142547,159.00427207919208,166.4616092786093,168.6866037772873,176.67496705976555,179.543204746636
12,1988-06-18 23:07:20+00:00,190.82975521150584,198.81472282455255,179.86516609676104,184.53543362534583,167.85060457309075,162.8843854598811,163.4857423541018,167.38084756246786,162.21695648001634,158.27768492533846,155.57645893623868,169.80267361603086,168.5284077252387,180.8753045476268
13,1988-06-25 23:13:32+00:00,197.9569957355643,200.49915057937574,182.40299433237226,189.71474960888264,177.71371541199449,163.88659149392169,166.74837779314046,173.75558009651996,166.50013533220593,160.01838982981425,165.5017147739046,167.85548373514698,171.80538338245114,178.55408227833811
14,1988-07-27 23:13:38+00:00,186.73525535303997,196.90002673088614,194.45712764173578,190.3740087503891,177.7061254176723,168.76857664093052,164.43554537358588,171.0690448899501,167.39940274015868,153.88650403868763,169.11526348182343,168.45453221237793,166.1205032041898,171.01747161665182
15,1988-08-28 23:13:42+00:00,192.32658992935686,200.33472843696396,201.69129525117344,203.28336368569595,187.24420986255004,174.0893921632949,174.23356696736013,181.6621020980072,178.82155855240438,169.42595825185347,171.3233957726,171.1180184280576,168.47958963589642,181.2475677859327
16,1988-09-22 23:07:50+00:00,,179.03738211702898,176.76761750298368,167.39090393089492,160.60807934238278,152.49080642677808,147.8013035692549,148.66531286343513,152.00526491134585,146.80184718551646,151.86403090512462,145.84632993142884,152.3866281567177,156.5716956257762
17,1988-09-29 23:13:32+00:00,189.3787600824544,190.37526831179585,192.8301757547152,184.75875528341885,174.85095825132177,167.72509130161185,165.0363461393858,164.7940081900835,159.5978610750075,159.0043067787068,170.29971515137117,163.50385003194845,165.80681924684342,169.1325435746978
18,1988-10-15 23:13:28+00:00,179.543323492869,182.69995473622083,194.51255140140898,186.19284586759412,174.7760732303177,166.11709233671039,165.44326169039897,161.18817194236354,159.03096632540522,155.06494292942034,161.20826243272276,165.49913608702852,163.21144463984191,172.75651947249293
19,1988-12-02 23:13:27+00:00,185.4650333698936,188.0297619298255,198.69421206292634,181.02511110453827,167.81985130268464,165.4019240994379,168.86611618036466,171.8023663418392,169.39044834236083,162.28503484308132,155.34786675779932,154.7954978092678,164.18202510395068,164.91597642802736
20,1989-01-03 23:13:14+00:00,165.3997557833225,170.46412731871382,167.99966569645545,167.8964222213469,156.93447814872016,150.38057436461648,149.6466060175766,154.9419415582655,151.9582851210913,144.80216897770254,150.87800784219087,150.46584168648877,162.58426307124972,165.09066557320702
21,1989-01-19 23:12:54+00:00,194.84271223965507,188.41038992882332,182.4209467684912,177.06667285422972,159.17876781648704,160.57945777172804,158.4486550438253,160.93908015539603,155.79057882101955,153.02687722439973,133.62235497412755,155.0022330899988,188.8234842349569,165.2106844472656
22,1989-03-08 23:12:27+00:00,171.72805686851297,179.1115961785966,175.59311478861895,158.3685101405509,147.11677687435667,151.45836825042386,155.98832939096906,156.4046506286689,153.20234057022103,154.9028485444117,152.40593533413815,161.1565019023924,162.11751845265962,165.99135834601321
23,1989-04-09 23:12:03+00:00,182.55639069923907,189.00287048883195,187.38278113964455,174.28364710145402,159.21940935026032,167.48977874744196,173.37350292082473,173.39975902918454,169.59354300011358,165.48140514151322,172.13356151886808,165.52221471212948,170.4302501516685,172.62270919240217
24,1989-06-28 23:10:37+00:00,154.81260475781468,159.57965174503377,160.54784642872735,161.12310152521465,155.67676052695882,,,,,,159.52790366851306,,,
25,1989-07-07 23:04:39+00:00,164.21728205939695,176.78052363798884,178.34122208691485,180.1435814268761,169.53026979337812,168.2871816676739,168.05394171631445,175.5381790486809,173.1888196686591,173.3398117613803,169.68192969387997,168.71208469663577,165.52894405078766,170.73954782223296
26,1989-07-14 23:10:17+00:00,169.1681102250968,171.0304188775352,173.8412187608517,177.94080579727753,173.81337496225504,163.74758023757218,166.7122333528823,175.9621835783848,171.48831336986035,175.34104418345666,170.27177222218998,164.58871183933442,161.44943222150332,170.1486381899628
27,1989-08-08 23:03:35+00:00,176.29853478383345,177.895828476859,182.6280088298051,187.49615378407094,185.34743355268105,177.25252514131643,175.19911565959703,176.0794171245023,181.12469125671132,172.8918796669947,186.70208651125606,172.4327917022062,165.90706772742212,178.8286112391711
28,1989-09-09 23:03:14+00:00,153.60426271775583,169.24039166501012,185.3649824216583,178.0405190552279,167.02119311481093,170.66449045774056,167.81946097868862,173.71171956382818,171.04927714325044,167.67202304194743,166.4794648573095,155.35446311795232,166.15254415098343,171.20066206734796
29,1989-09-16 23:08:43+00:00,173.1799165572603,180.92127579708534,189.46476881338214,187.65822365053882,177.1225904134324,178.50823524114006,177.44174929630066,177.73014303565856,179.20639874081098,178.45915602159928,173.52930712088252,167.95881700588336,169.29482974142786,175.21059201504852
30,1989-10-02 23:08:35+00:00,,,191.5336270853919,185.27886982903365,176.80738429029367,178.52023644550724,179.04473110603675,182.22072242651421,176.4762614329095,168.3004841171728,171.9237383216291,162.32909874919343,164.617161885997,184.44568266406873
31,1989-10-18 23:07:52+00:00,155.6906743598038,163.19126371086148,175.10546576795556,168.832011238062,162.1692708755217,159.5944091930372,158.8525951822926,160.74332229801936,159.0418336202945,156.51474428500953,159.6477026658534,154.79334283438325,153.63384521604806,159.9265702247889
32,1990-04-12 23:03:06+00:00,186.16560023265677,204.011662422101,182.47966576017868,165.7117120897655,174.48277655693994,171.38896280388698,167.40991723469503,174.05191753708948,180.33038929378955,175.64993274151922,176.81206063548444,175.86983095095354,190.41184162898873,183.86043792223055
33,1990-04-21 22:56:59+00:00,189.4945629554423,198.233769912487,181.19777924164538,172.33824292932877,162.41015758699865,158.07388242007843,161.67663642444117,169.8179265894545,171.29069830846646,173.16221060952216,173.52381232775912,165.7901584480412,179.86401434209938,179.5967968579722
34,1990-05-23 22:56:55+00:00,183.037963782273,190.76747447718793,180.72558408297206,175.42134002779568,169.88600809814508,166.98747035020003,170.1821653694259,177.97497766436874,175.02648100695902,173.6445070967459,175.5206960098367,176.22344349617853,176.38289645395386,188.12881240338425
35,1990-05-30 23:03:05+00:00,182.35625725332144,199.75206010636666,175.60025515629764,161.63037143417696,153.68487672176624,155.34181612793995,158.89652662835678,169.15786327644312,170.24165052323178,158.15028618742284,161.90446117058846,164.91853600259188,160.9481067632965,169.81532693878586
36,1990-06-15 23:03:04+00:00,194.1569565283305,202.655050553756,192.80535917944357,169.29734941613484,164.36518517235874,163.8185597400438,169.56579069485366,174.34871627344745,178.6437555300248,174.93409457010014,173.7001745519249,178.845535933819,175.97323466956126,185.38277639781305
