,dates,nzd0085-0000,nzd0085-0001
0,1999-09-27 22:04:48+00:00,193.44260074219187,200.10850837780606
1,1999-11-14 22:04:42+00:00,181.6967239201455,193.7229669295453
2,2000-01-01 22:04:37+00:00,168.87752174884108,177.9153312850522
3,2000-01-17 22:04:35+00:00,,
4,2000-02-18 22:04:29+00:00,185.95396952871826,186.77275180698703
5,2000-07-11 22:03:17+00:00,178.3731309461968,
6,2000-10-15 22:01:56+00:00,179.38130279773253,182.63841687480073
7,2001-01-03 22:02:12+00:00,186.59444039917668,198.7879259765894
8,2001-03-24 22:01:59+00:00,177.5483400954108,184.01294602578886
9,2001-06-12 22:01:24+00:00,178.81477646011837,190.2289322965921
10,2001-06-28 22:01:09+00:00,,212.88341238896302
11,2001-08-15 22:00:38+00:00,188.0607209264554,195.10474962425658
12,2001-10-02 22:00:04+00:00,174.252668633493,190.2419861203989
13,2001-11-03 22:00:10+00:00,180.97908196868644,190.214814199243
14,2001-12-05 22:00:18+00:00,162.19479273237448,181.81094783738297
15,2001-12-21 22:00:29+00:00,186.8783975564563,192.44185196673908
16,2002-01-06 22:00:31+00:00,186.67030956163862,
17,2002-01-22 22:00:40+00:00,188.74091198412725,199.20114068282865
18,2002-03-27 22:00:37+00:00,174.28701420542936,178.51207575559042
19,2002-04-28 22:00:38+00:00,176.7609462000483,183.18233274682044
20,2002-06-15 22:00:19+00:00,194.97955263603836,189.8234405503162
21,2002-07-01 22:00:15+00:00,177.829055824713,186.0411214727255
22,2002-07-17 22:00:08+00:00,189.91177376521276,203.02613590848617
23,2002-08-02 22:00:01+00:00,201.29291081319076,
24,2002-08-18 21:59:57+00:00,188.23512358694907,195.03737315754938
25,2002-10-21 21:59:36+00:00,190.0193527743649,187.64726077486242
26,2002-11-22 21:59:57+00:00,185.16788420255233,188.37774839004197
27,2002-12-24 22:00:09+00:00,196.26068140078976,195.05710423967247
28,2003-01-09 22:00:09+00:00,162.27399183403372,167.88137331719292
29,2003-01-25 22:00:18+00:00,192.10552235367587,
30,2003-07-28 21:48:28+00:00,163.99581648599218,153.08171176844266
31,2003-08-05 22:00:11+00:00,186.49600589657956,184.3373950823158
32,2003-09-14 21:49:18+00:00,186.00260606695633,188.6865459848988
33,2003-11-09 22:00:18+00:00,179.52526057387436,195.12661661409712
34,2003-11-25 22:00:29+00:00,161.88909830937862,170.34325978587566
35,2003-12-19 21:50:27+00:00,184.84111174479258,177.10637873376123
36,2004-04-25 21:51:47+00:00,186.28015107697124,190.32026707867098
37,2004-05-03 22:00:59+00:00,190.122770181804,184.1437587423867
38,2004-06-20 22:00:50+00:00,179.20801700668721,189.27605811207283
39,2004-07-22 22:00:44+00:00,,
40,2004-07-30 21:54:28+00:00,190.7149472236995,202.87636281354273
41,2004-09-16 21:55:41+00:00,188.8423917767217,186.71869989927512
42,2004-11-11 22:00:45+00:00,173.28853838182962,184.65549039013007
43,2004-11-19 21:56:55+00:00,183.46906399319644,205.17319488344103
44,2005-01-14 22:01:13+00:00,,
45,2005-02-15 22:01:25+00:00,195.3880872602664,
46,2005-02-23 21:58:31+00:00,181.3751810090837,187.41831689538674
47,2005-03-03 22:01:30+00:00,194.90217897692523,
48,2005-03-11 21:58:44+00:00,187.12513895435887,194.0803828111206
49,2005-03-19 22:01:30+00:00,195.24834926071247,
50,2005-03-27 21:58:51+00:00,188.09922592647033,196.88215395118021
51,2005-05-30 21:59:15+00:00,189.83888789473772,
52,2005-07-09 22:01:14+00:00,,
53,2005-07-17 21:59:35+00:00,182.50881166802424,
54,2005-07-25 22:01:13+00:00,,
55,2005-08-10 22:01:10+00:00,,
56,2005-09-11 22:00:53+00:00,166.70532974534012,
57,2005-10-13 22:00:54+00:00,174.83395807667293,174.43414905674877
58,2005-11-30 22:01:24+00:00,189.46658762656094,
59,2006-01-01 22:01:34+00:00,176.72519963156068,194.73631042462478
60,2006-01-17 22:01:43+00:00,185.0146714319495,192.70023102068453
61,2006-02-18 22:01:53+00:00,167.62990467133537,181.79675381942738
62,2006-03-14 22:02:55+00:00,165.9267530414594,
63,2006-04-07 22:01:51+00:00,181.264083036505,
64,2006-04-15 22:03:30+00:00,193.72694762568133,
65,2006-05-17 22:03:57+00:00,199.08061477610056,
66,2006-06-10 22:01:50+00:00,190.66948110113293,206.68345530539116
67,2006-06-26 22:01:44+00:00,,
68,2006-07-04 22:04:41+00:00,186.69935504961862,171.42030641276455
69,2006-07-28 22:01:30+00:00,196.4961313691949,197.68108864293737
70,2006-08-29 22:01:26+00:00,198.72486817797838,
71,2006-10-16 22:01:19+00:00,,
72,2006-10-24 22:06:02+00:00,182.97790214726567,193.95444081642412
73,2007-02-13 22:06:47+00:00,183.19920234026793,181.40039128983048
74,2007-05-12 22:02:11+00:00,191.45457727369308,197.8568201320476
75,2007-05-28 22:02:04+00:00,,
76,2007-08-16 22:01:50+00:00,,
77,2007-11-20 22:01:58+00:00,182.9246823173387,197.85368765200613
78,2008-02-24 22:02:02+00:00,171.3183526861482,
79,2008-03-27 22:01:57+00:00,,
80,2008-04-28 22:01:53+00:00,,
81,2008-05-30 22:01:41+00:00,,206.36660215432045
82,2008-08-02 22:01:03+00:00,167.90766731670521,162.01807539632833
83,2008-08-18 22:00:56+00:00,180.96560533354608,187.48834148634245
84,2008-09-03 22:00:49+00:00,146.62148822921506,
85,2008-09-19 22:00:40+00:00,184.85502065733726,195.84383970319587
86,2008-10-21 22:00:36+00:00,183.08243717568695,186.70386645052918
87,2009-01-01 21:56:31+00:00,179.79472330233904,187.37460846553964
88,2009-01-25 22:01:34+00:00,190.18341588027818,190.47396790294323
89,2009-02-02 21:57:22+00:00,192.49420133099653,189.98722560970992
90,2009-02-10 22:01:40+00:00,179.73738995017885,185.21524460865697
91,2009-06-02 22:02:15+00:00,,205.55111955054025
92,2009-06-18 22:02:13+00:00,199.42892254572635,196.02135318628194
93,2009-07-04 22:02:11+00:00,183.0738202359359,192.08265847035912
94,2009-07-20 22:02:06+00:00,200.1108577569184,205.42168290089973
95,2009-08-05 22:02:01+00:00,,
96,2009-08-21 22:01:59+00:00,174.9729984554625,184.99538163764367
97,2009-09-06 22:01:59+00:00,,
98,2009-11-25 22:02:33+00:00,191.531093492097,200.71137766447495
99,2009-12-27 22:03:02+00:00,191.43459953488713,199.812774205186
100,2010-01-20 22:02:37+00:00,178.54211732690663,186.28282874187707
101,2010-03-17 22:03:57+00:00,165.49464725887458,173.71600203549468
102,2010-05-04 22:03:59+00:00,197.94749992812177,
103,2010-06-21 22:03:58+00:00,,
104,2010-07-07 22:04:01+00:00,185.99744760906947,
105,2010-07-23 22:04:02+00:00,182.17118245996687,191.90658963899483
106,2010-09-25 22:04:05+00:00,188.67592295528294,198.87924456974042
107,2010-11-12 22:04:30+00:00,177.01226089050726,190.58028001299536
108,2011-01-07 22:01:44+00:00,198.81209289315024,204.54638361413956
109,2011-01-15 22:05:06+00:00,171.14455063844036,190.01508843289128
110,2011-02-16 22:05:15+00:00,182.55131829241571,199.06763738208974
111,2011-03-12 22:01:43+00:00,197.63167878884346,
112,2011-04-05 22:05:26+00:00,201.41492940486538,199.57615225587355
113,2011-04-13 22:01:34+00:00,169.37462409666455,167.74171940587837
114,2011-05-07 22:05:25+00:00,160.90956612270668,175.06653709676982
115,2011-05-23 22:05:23+00:00,189.92233323622685,189.79138155542867
116,2011-06-24 22:05:21+00:00,,
117,2011-07-10 22:05:20+00:00,181.9104438721969,
118,2011-07-26 22:05:18+00:00,,
119,2011-08-11 22:05:13+00:00,164.24658084636044,178.33965688123487
120,2011-08-27 22:05:11+00:00,,
121,2011-09-04 22:00:27+00:00,185.64176689525567,
122,2011-09-12 22:05:05+00:00,173.9348735286794,181.46563280441833
123,2011-11-15 22:05:23+00:00,,
124,2012-01-18 22:05:49+00:00,,
125,2012-04-07 22:05:52+00:00,168.83955425357587,179.77880598569845
126,2012-06-26 22:06:18+00:00,190.1642680532552,
127,2012-07-12 22:06:34+00:00,,
128,2012-11-17 22:07:47+00:00,191.05937403598207,195.3700865243268
129,2013-01-04 22:07:58+00:00,,
130,2013-02-05 22:08:01+00:00,185.290984071826,193.67153043703985
131,2013-03-09 22:07:57+00:00,182.70119955653058,175.19509875670298
132,2013-03-25 22:07:51+00:00,190.02124902684952,200.3405834262729
133,2013-04-26 22:07:43+00:00,199.08143445214637,
134,2013-05-12 22:07:41+00:00,187.1158232629426,197.31283636909376
135,2013-05-20 22:13:50+00:00,193.37114036106658,197.15229012566428
136,2013-05-28 22:07:35+00:00,187.67251837127236,196.9574929027735
137,2013-06-05 22:13:51+00:00,180.88303569583155,195.5161129753236
138,2013-06-21 22:13:43+00:00,188.02578364461883,196.48012442911116
139,2013-06-29 22:07:21+00:00,181.9131336571888,
140,2013-07-07 22:13:48+00:00,187.89154789624655,
141,2013-07-15 22:07:11+00:00,198.00723413610342,
142,2013-08-16 22:07:07+00:00,170.5596366090561,176.9520762320311
143,2013-09-17 22:07:29+00:00,166.93028686444373,174.65356096715868
144,2013-10-11 22:13:41+00:00,175.0648696335656,181.91521041965527
145,2013-10-19 22:07:51+00:00,,
146,2013-11-12 22:13:32+00:00,184.0118746789304,190.76776616331645
147,2013-11-28 22:13:25+00:00,188.03148542279652,199.36149481542114
148,2013-12-14 22:13:21+00:00,173.34740073389665,179.63913107802603
149,2014-01-15 22:12:57+00:00,195.77263316035967,
150,2014-01-31 22:12:52+00:00,173.16046213329,187.2598965857933
151,2014-02-16 22:12:38+00:00,171.92834638618604,185.62092394658777
152,2014-03-04 22:12:23+00:00,174.66569610244977,192.39056612297816
153,2014-03-12 22:08:38+00:00,,
154,2014-03-20 22:12:13+00:00,183.99948790246856,193.47171791524443
155,2014-03-28 22:08:46+00:00,185.61673630573716,199.5728782259559
156,2014-04-05 22:11:58+00:00,176.19475897150627,179.85378937705747
157,2014-04-21 22:11:42+00:00,184.42368691773032,194.29289635541954
158,2014-04-29 22:09:01+00:00,,
159,2014-05-15 22:09:08+00:00,199.0879815565729,215.90686361436317
160,2014-05-23 22:11:18+00:00,188.2066764458964,
161,2014-05-31 22:09:12+00:00,183.5902777941144,192.68688506523006
162,2014-06-16 22:09:12+00:00,180.11459292852626,184.66516221506654
163,2014-07-02 22:09:19+00:00,193.03892672779347,195.51883762407377
164,2014-08-03 22:09:27+00:00,175.38334645104925,186.77497265880385
165,2014-08-11 22:11:51+00:00,175.43062777607238,183.17107489893783
166,2014-09-20 22:09:32+00:00,,
167,2014-10-06 22:09:44+00:00,179.83736726463968,184.5882413313123
168,2014-10-14 22:12:02+00:00,189.67996837225746,192.3710615060061
169,2014-12-01 22:12:00+00:00,182.6713048127221,194.43275348137877
170,2015-01-02 22:11:50+00:00,181.88400930448867,
171,2015-01-10 22:10:23+00:00,181.99070562868292,195.53332923970763
172,2015-01-26 22:10:26+00:00,,
173,2015-02-27 22:10:40+00:00,187.40157303125795,
174,2015-03-07 22:11:30+00:00,193.95183220179894,202.34630068725858
175,2015-03-31 22:10:52+00:00,,202.0893270195033
176,2015-04-24 22:11:08+00:00,175.38959398755844,179.214485070318
177,2015-05-02 22:11:08+00:00,189.4169494359007,
178,2015-05-10 22:10:52+00:00,187.28505559041716,
179,2015-05-18 22:11:16+00:00,186.27432276000553,194.03468583567218
180,2015-06-03 22:11:21+00:00,183.63792955509203,184.77064400051898
181,2015-06-11 22:11:04+00:00,195.08156189133666,202.5262144014
182,2015-06-27 22:11:10+00:00,198.77980136778072,197.86989809315583
183,2015-07-05 22:11:30+00:00,183.1612119050653,
184,2015-07-21 22:11:34+00:00,193.70884543098026,
185,2015-07-29 22:11:25+00:00,196.0700609851849,199.11108611173253
186,2015-08-06 22:11:37+00:00,171.06421634790928,177.93705209311776
187,2015-08-14 22:11:31+00:00,178.64623312829642,175.95537001885734
188,2015-08-22 22:11:39+00:00,188.12453618970244,187.8058860450432
189,2015-12-20 22:11:57+00:00,196.4548778949223,200.57384029398196
190,2016-02-22 22:11:42+00:00,177.81221814639804,185.6865655815479
191,2016-03-09 22:11:40+00:00,189.94816190195428,196.50682675102814
192,2016-03-25 22:11:32+00:00,174.26262631903788,188.4700720196054
193,2016-04-02 22:13:58+00:00,,
194,2016-04-10 22:11:25+00:00,185.11805727462274,219.24994020105495
195,2016-04-26 22:11:21+00:00,185.64085438930638,198.5069751016372
196,2016-05-12 22:11:20+00:00,195.5485941088964,
197,2016-05-20 22:14:14+00:00,189.09275832371648,187.37296778796895
198,2016-05-28 22:11:27+00:00,172.16644836265255,188.97573252834042
199,2016-06-13 22:11:30+00:00,189.60671385487868,201.85466306719263
200,2016-07-15 22:11:46+00:00,184.6152296504228,
201,2016-08-16 22:11:53+00:00,,
202,2016-09-09 22:14:31+00:00,190.6868670029149,
203,2016-09-25 22:14:33+00:00,169.0587214512163,168.50227714601857
204,2016-10-11 22:14:34+00:00,164.5124167990276,
205,2016-11-20 22:12:09+00:00,193.92601515761842,
206,2016-12-14 22:14:15+00:00,180.16808042906538,185.74212945235706
207,2016-12-30 22:14:08+00:00,178.6819947601121,187.34603064044046
208,2017-01-31 22:13:49+00:00,194.65973339354628,199.53818418043568
209,2017-05-07 22:14:16+00:00,196.9508547976088,199.1588946365606
210,2017-06-08 22:14:24+00:00,192.80156129647057,204.85821713118983
211,2017-06-16 22:11:31+00:00,193.27668143835217,
212,2017-07-02 22:11:35+00:00,162.61663892372457,176.97154622837655
213,2017-07-10 22:14:28+00:00,,
214,2017-07-26 22:14:27+00:00,182.7517318266576,198.23020530484777
215,2017-08-03 22:11:47+00:00,176.46373634816206,
216,2017-08-19 22:11:53+00:00,175.57849261641533,177.09532958811636
217,2017-09-04 22:11:55+00:00,168.8497576790936,181.88459655777766
218,2017-09-20 22:11:58+00:00,187.29530438200305,192.37209544587793
219,2018-01-10 22:11:54+00:00,182.77334152294512,200.9872303175926
220,2018-01-26 22:11:45+00:00,179.26605847148318,
221,2018-03-23 22:12:54+00:00,168.40546886105307,179.6033962311981
222,2018-03-31 22:11:15+00:00,198.87107064327776,187.09377939280674
223,2018-04-08 22:12:39+00:00,174.93939731271217,181.41128566131545
224,2018-04-24 22:12:23+00:00,189.17586143727252,201.6317423309265
225,2018-05-18 22:10:46+00:00,195.62587335443024,203.48092600654212
226,2018-05-26 22:11:51+00:00,197.68145958261906,201.29075062010997
227,2018-06-27 22:11:16+00:00,195.97446263962286,
228,2018-07-05 22:10:54+00:00,197.25134809693967,
229,2018-07-13 22:10:57+00:00,162.84943149839063,164.89068735624235
230,2018-07-29 22:10:41+00:00,198.2525618624662,
231,2018-08-06 22:11:10+00:00,182.75039079751576,
232,2018-08-14 22:10:23+00:00,187.0069249473208,195.97423567770386
233,2018-08-30 22:10:04+00:00,178.31419540795198,185.82966809317733
234,2018-09-07 22:11:24+00:00,181.15979948206277,190.83050265053473
235,2018-09-23 22:11:29+00:00,184.42097669729398,
236,2019-01-05 22:06:53+00:00,191.3645198141116,204.21300554322553
237,2019-02-14 22:11:33+00:00,189.0539001496178,
238,2019-03-02 22:11:29+00:00,180.18112058580476,
239,2019-04-11 22:03:48+00:00,195.92802527076623,
240,2019-05-13 22:02:36+00:00,185.1538165894474,198.73934819336714
241,2019-05-21 22:11:27+00:00,202.93499149324114,
242,2019-05-29 22:02:00+00:00,181.38746172590535,188.53550575488796
243,2019-06-06 22:11:35+00:00,195.59076551052453,197.78441621505618
244,2019-06-22 22:11:40+00:00,182.19911690737055,198.24134953307492
245,2019-07-08 22:11:44+00:00,196.03317269589928,
246,2019-07-16 22:00:13+00:00,176.82164964802297,178.21437793236072
247,2019-07-24 22:11:48+00:00,177.21601800423187,186.5094699362921
248,2019-08-09 22:11:55+00:00,183.01334890831876,
249,2019-09-10 22:12:03+00:00,187.28911426710945,194.62071126235256
250,2019-09-26 22:12:09+00:00,199.31874706932325,205.40492303780445
251,2019-10-04 21:56:51+00:00,195.44459497058983,
252,2019-11-21 21:54:43+00:00,195.78374083448057,197.8494374797146
253,2019-11-29 22:12:08+00:00,185.2516002998737,194.0095919036112
254,2019-12-23 21:53:08+00:00,189.44287108670858,
255,2019-12-31 22:12:02+00:00,182.47073081219295,191.12101586145502
256,2020-01-16 22:11:59+00:00,194.20842173287568,
257,2020-01-24 21:51:31+00:00,196.07077183136792,
258,2020-02-01 22:11:53+00:00,195.199719684976,202.38392390986152
259,2020-02-09 21:50:42+00:00,199.50807665956123,
260,2020-02-17 22:11:50+00:00,185.6768805570498,
261,2020-02-25 21:49:52+00:00,197.04326249603614,196.4435570014783
262,2020-04-21 22:11:21+00:00,203.8059930622436,
263,2020-05-07 22:11:12+00:00,196.23879634543232,
264,2020-06-08 22:11:24+00:00,195.70771548141107,201.0587745484491
265,2020-06-16 21:43:22+00:00,195.0153086753083,
266,2020-06-24 22:11:32+00:00,177.27985677497725,184.9288944231342
267,2020-07-02 21:42:25+00:00,201.20724302498473,198.02846084422714
268,2020-07-10 22:11:39+00:00,197.43430548487927,
269,2020-07-26 22:11:44+00:00,192.18958022556504,192.45214918476287
270,2020-08-03 21:40:27+00:00,176.43265161293075,190.04334650505336
271,2020-08-27 22:11:56+00:00,188.0577463515334,199.19575100767807
272,2020-10-06 21:36:19+00:00,173.7905848288262,187.25716177143636
273,2020-11-07 21:34:12+00:00,135.24881736718882,
274,2020-11-15 22:12:06+00:00,176.54091773511038,191.18612986941014
275,2020-12-17 22:12:09+00:00,181.76669610150276,191.03977852679827
276,2021-01-18 22:11:57+00:00,192.16639136822067,194.81910590126176
277,2021-02-03 22:11:56+00:00,184.12478176297768,189.63882757024328
278,2021-02-19 22:11:51+00:00,190.89021023907412,
279,2021-04-16 21:22:11+00:00,195.09114266047402,
280,2021-04-24 22:11:25+00:00,189.8080442412517,194.96660261835578
281,2021-05-02 21:20:50+00:00,204.76781691051949,207.07489738024128
282,2021-05-18 21:19:29+00:00,196.80323086357728,
283,2021-05-26 22:11:31+00:00,165.5519776410088,154.2877434238531
284,2021-06-03 21:18:07+00:00,191.6971380294355,175.48514820398188
285,2021-06-11 22:11:38+00:00,180.78628289236156,185.6696940599323
286,2021-06-19 21:16:49+00:00,192.67939528650717,194.73575432570436
287,2021-07-13 22:11:43+00:00,184.71641828757856,190.84603860131185
288,2021-07-21 21:14:07+00:00,183.07444595023168,179.1878634305275
289,2021-07-29 22:11:51+00:00,172.1035412798188,177.79011977500775
290,2021-08-06 21:12:42+00:00,176.1069928953362,187.6039729856974
291,2021-08-14 22:11:57+00:00,174.45843490853906,178.0338500849957
292,2021-08-22 21:11:18+00:00,174.66871458445172,183.63285645780957
293,2021-09-15 22:12:06+00:00,184.2215349410667,
294,2021-10-01 22:12:10+00:00,196.4797843408955,204.93133332663882
295,2021-11-10 21:04:07+00:00,186.99565249445507,
296,2021-11-18 22:12:08+00:00,192.89936323876313,
297,2021-11-26 21:02:34+00:00,192.695079783644,201.65840919429823
