,dates,mex0401-0000,mex0401-0001,mex0401-0002,mex0401-0003,mex0401-0004,mex0401-0005,mex0401-0006,mex0401-0007,mex0401-0008,mex0401-0009,mex0401-0010,mex0401-0011,mex0401-0012,mex0401-0013,mex0401-0014,mex0401-0015,mex0401-0016,mex0401-0017,mex0401-0018,mex0401-0019,mex0401-0020,mex0401-0021,mex0401-0022,mex0401-0023,mex0401-0024,mex0401-0025,mex0401-0026,mex0401-0027,mex0401-0028,mex0401-0029,mex0401-0030,mex0401-0031,mex0401-0032,mex0401-0033,mex0401-0034,mex0401-0035,mex0401-0036,mex0401-0037,mex0401-0038
0,1986-03-10 16:55:52+00:00,,,220.85456774288176,220.25855254474922,227.6443545859706,220.7262084647904,217.56334100378294,205.3506400444743,207.6525896808495,217.19831958754236,,,202.19649676103214,197.7944102622142,202.16870916030405,,205.3653675797508,203.74917086093706,207.22351550110355,203.34937305798846,200.92811899250495,,,212.57710963345338,203.00819623654044,208.6735724289907,216.70913070217964,219.64206330281556,212.26329618915017,200.52354966254754,194.32595799356602,207.4377182401174,198.40521578063314,184.28421991446183,164.1897408873705,154.67936834506108,156.83164246540412,163.9228272932104,170.05359561649303
1,1986-03-26 16:55:34+00:00,,,,,,,254.31651753890796,,,,,,,205.37137295027384,212.2094606902492,,240.64696867196884,,,,,,,,191.76730085388485,203.63809629707345,213.0930192833653,219.41349450929147,200.7694186769554,189.21530766056924,187.78279059250798,206.45663938631117,202.69552451496176,186.14023023083973,164.25267076966895,160.10169522794533,155.52079470271727,151.02100789907036,164.55696151160157
2,1987-09-21 16:56:42+00:00,,,187.64433991193954,190.09421687273124,203.14461897976625,196.597860007461,189.26100841770622,194.22387479109852,182.7130430436193,197.18203538288006,184.66015416338533,178.85907019812228,172.509606902612,181.89001582501666,184.41136698660526,186.90518329474523,184.1946573511408,177.87399469871835,182.47057927770578,183.3055193188319,,184.6405994658739,183.71393985012764,180.89960364174306,160.0711172486315,167.34468096801223,169.38483924623023,181.42374878408853,188.49770572579166,186.22989599587106,178.83190097637288,185.10210750640445,172.87793885545906,173.5754956832834,146.80241151213417,137.19567577347937,137.666049283313,146.703652070545,165.99206803696245
3,1990-03-05 16:50:35+00:00,237.22573433204641,222.277407364745,218.40916669395017,214.4781174351522,221.6654730138047,217.64213655952605,205.43685721637092,209.20515126293805,211.2821001238477,210.9798208895872,190.26402867975443,183.49395417393922,191.8660528655668,196.96888077475148,203.6816336928099,205.42114132574912,205.5317695786107,196.46157054969743,201.2871289697833,205.06525998034613,206.20413458170643,209.42114608685597,202.40977583401727,202.07223419717457,191.61726705324926,198.15756788384664,210.28170929190094,218.31684888894185,211.8349430966208,201.96846180679614,195.9384105118946,207.0501893684726,200.38296022539734,186.1936870778201,166.12912635636712,145.80733110377884,145.78243081711616,138.7300698269343,155.3562300421802
4,1990-03-21 16:50:01+00:00,238.0673541545754,228.0190273446221,219.75912245410407,225.1531410819682,222.06066640953324,217.82849150530964,212.40981837721114,206.75990527541734,210.28364318277647,207.22450914705945,191.0629358459393,186.75931317809227,191.59478947989123,194.300545753755,201.69912146709868,208.91497588972845,210.56244984028876,203.64153252789362,213.12984902077335,208.15578665962636,206.46851702106738,210.79224968254923,211.10229921887196,206.1482650585069,205.86334558076578,203.264199459368,211.5626657105546,214.47776863639712,212.27696995954602,204.01356494791264,198.62495709796897,213.54053446068605,199.77849528000033,191.4198992770468,165.11431250838183,148.79810779367338,139.5098715995717,136.37997210100002,148.47211622881392
5,1990-04-06 16:49:47+00:00,235.60211565206203,227.4274174079032,221.09025241542489,223.67128213967362,224.72029305695074,220.66556849871728,214.11319685739775,214.48337570687252,211.9244799517679,212.42324977466927,186.71806636471777,184.80766271582357,187.73747389057172,194.62355954569514,198.71340789401773,206.3950964664846,206.3100704153791,198.29401378648217,199.74084953116233,208.98063609881524,209.97864739633965,209.95616172891005,202.82356562486447,207.94304225079063,199.0668322498386,211.9092146380535,214.6993818270419,220.86429220743696,212.48126656206287,204.6645939227669,201.79422677240927,208.3507410418084,200.88731380273381,187.470652971458,168.44900765036388,143.67194013881857,139.32103026984615,143.0928027894951,152.68834560823348
6,1990-04-22 16:49:57+00:00,239.30990840160513,228.5037861663616,221.26104994979096,226.28301714448241,228.89683856151376,226.67025039303635,215.42713203682646,205.73682185106716,214.99749599009212,212.4824814533181,192.12673585033116,187.00165902111848,192.46862756691226,190.6089330392013,198.24059443548674,207.18814420212576,208.93093959127472,205.97707012536384,206.78558863464642,210.48049943432432,209.00181849051253,211.18493108593717,212.2713746091013,206.8714604542724,201.01420775006136,198.51984890521112,207.56362958040629,216.88247289693953,210.18039392476186,213.75558288414587,200.59711629327902,215.01219076766978,204.73141035712848,187.718899719096,168.83680582361725,147.64035438222206,143.50803540126824,143.517685892032,158.05696709366404
7,1991-02-27 16:56:55+00:00,245.57454312615607,237.13584816465607,225.5657151719345,223.6830707724604,221.9266250417728,216.86150060948367,203.33940046164557,199.19788759567567,214.70154815889805,218.29557545345781,191.37325596987736,187.62044976597068,199.1117937551937,195.42319558275878,199.55217741858047,210.98181242261117,208.43374811040994,203.53786262789285,206.52501856276916,216.08858196481634,216.52765241470811,216.91990295327716,218.8594352614792,217.03235190083487,210.58389457538368,212.21492792069742,214.42810478888308,212.70326515696433,210.3585779952738,204.6532939744367,207.6527175055813,213.083629594246,199.7342411666685,188.10739356008222,168.42954970492954,153.2743258751206,140.42374330213516,148.02447080209123,163.14554394925872
8,1992-09-02 16:51:59+00:00,218.03943454466233,217.11320728594015,209.51011240890438,215.17052763680454,211.340322710999,211.71805662838918,200.34777143929406,205.7455339485873,202.27365158106704,214.61495864440508,203.2438577484932,199.90562313524268,195.32101437591686,195.338693367815,192.38294509346,203.79539082567416,196.30996600871705,192.75046154187305,198.31330528221383,209.28469276300245,203.96857762375265,205.60833488708352,208.3647592472636,205.8868076986868,187.48636168507335,193.98762667479807,198.36569629216822,210.51587437478355,212.47599463924374,209.2498777903385,203.70642291620055,205.38057941347125,198.7241295444153,189.28974763530798,181.20178280888416,184.04754528287347,162.5291906432087,163.13410154501585,183.34987722495532
9,1993-01-08 16:51:16+00:00,235.47995458292087,226.65587908087974,218.10840135197716,220.95536147336944,219.82945869527296,220.67021535998416,204.7178518234038,205.17417688004508,209.44430591951982,212.50433306481233,188.11923986546702,184.85123576003204,186.72538269132028,192.31675380183154,195.90119796229973,205.3972232223419,206.3568388344537,175.99621030504966,200.86561913765846,209.42400047034474,209.0065230063521,214.1429908305853,211.29641529934435,210.1617422100286,203.16501540957682,205.77150263709075,213.0007220058981,218.06961891590433,204.19707837807343,209.7230403829772,204.44777795315346,214.70131388304455,194.0493944315981,187.63505368960898,159.68335848646015,171.47740206617857,152.3922850993653,148.94881139518964,163.52476846193082
