,dates,mex0401-0000,mex0401-0001,mex0401-0002,mex0401-0003,mex0401-0004,mex0401-0005,mex0401-0006,mex0401-0007,mex0401-0008,mex0401-0009,mex0401-0010,mex0401-0011,mex0401-0012,mex0401-0013,mex0401-0014,mex0401-0015,mex0401-0016,mex0401-0017,mex0401-0018,mex0401-0019,mex0401-0020,mex0401-0021,mex0401-0022,mex0401-0023,mex0401-0024,mex0401-0025,mex0401-0026,mex0401-0027,mex0401-0028,mex0401-0029,mex0401-0030,mex0401-0031,mex0401-0032,mex0401-0033,mex0401-0034,mex0401-0035,mex0401-0036,mex0401-0037,mex0401-0038
0,1986-03-10 16:55:52+00:00,,,215.05378465836935,214.45776946023682,221.11847361589415,213.26805878470302,208.86216637701432,196.64946541770567,198.95141505408088,205.59675341851752,,,194.16464325939955,189.76255676058162,196.67323044866072,,197.3335140781182,194.25698035900766,200.26257579968865,195.31751955635588,192.22694436573633,,,204.5452561318208,193.51600573461104,200.6417189273581,208.67727720054705,212.68112360140066,204.23144268751759,192.49169616091496,183.88454844144368,197.945527738188,188.91302527870374,176.25236641282925,156.15788738573792,143.07780217603624,143.77988052525117,150.87106535305745,159.6121860643707
1,1986-03-26 16:55:34+00:00,,,,,,,245.07203483973126,,,,,,,196.83800430487997,206.3708400381376,,232.11360002657497,,,,,,,,181.6824106366012,195.10472765167958,204.55965063797143,212.01790834995012,192.23605003156155,180.68193901517537,176.68941135349593,196.3717491690275,192.6106342976781,177.60686158544587,155.7193021242751,147.77571829570974,141.65407065395223,137.15428385030532,153.46358227258952
2,1987-09-21 16:56:42+00:00,,,184.9522242915584,187.4021012523501,200.11598890683746,193.13656849554238,185.2228349871345,190.1857013605268,178.67486961304758,191.79780414211774,180.6219807328136,175.13152549297914,168.78206219746886,178.16247111987352,181.86094166203364,182.49990318866696,180.46711264599764,173.46871459264008,179.2400405332484,179.57797461368875,,180.91305476073074,179.9863951449845,177.1720589365999,155.66583714255324,163.61713626286908,165.65729454108708,178.19321003963114,184.77016102064852,182.50235129072792,173.9860928596868,180.69682740032619,168.4726587493808,169.84795097814026,143.07486680699103,131.81144453271705,131.60878913745537,140.64639192468738,161.14625992027638
3,1990-03-05 16:50:35+00:00,242.89843118151248,227.57192442424665,222.82126424353487,218.8902149847369,226.6290827570875,223.31483340899211,212.055003540748,215.82329758731512,217.90024644822478,219.80401598875662,196.8821750041315,189.60301231951806,197.97511101114563,203.07793892033033,207.86151558189016,212.64093731597865,211.64082772418953,203.68136653992696,206.58164602928497,211.17431812592497,212.8222809060835,215.5302042324348,208.5188339795961,208.1812923427534,198.8370630434788,204.26662602942548,216.39076743747978,223.6113659484435,217.94400124219965,208.07751995237498,203.88018610114707,214.26998535870212,207.60275621562687,192.30274522339894,172.23818450194597,154.63152620294827,155.70965030368177,148.65728931349992,163.29800563143266
4,1990-03-21 16:50:01+00:00,242.68133291158713,232.325407517833,223.3477725984465,228.74179122631062,226.09789782191848,222.44247026232136,217.7927935937248,212.142880491931,215.66661839929014,214.40180943574433,196.44591106245298,191.72821337795102,196.56368967974998,199.26944595361374,205.09889528805468,214.78731248956154,215.53135004014752,209.5138691277267,217.43622919398427,213.1246868594851,211.85149223758106,215.76114988240798,216.0711994187307,211.11716525836565,211.73568218059887,208.23309965922675,216.53156591041335,218.78414880960804,217.24587015940477,208.9824651477714,205.08452735778536,219.41287106051914,205.65083187983342,196.38879947690555,170.08321270824058,155.97540808235826,147.5843344243422,144.4544349257705,154.9316864886303
5,1990-04-06 16:49:47+00:00,236.0078412627912,227.80609464458377,221.40581677932536,223.9868465035741,225.07530296633877,221.07129410944646,214.58654340324847,214.95672225272324,212.3978264976186,213.05437850247023,187.1914129105685,185.24459798891655,188.1744091636647,195.06049481878813,199.01236360718661,206.91147451650357,206.7470056884721,198.81039183650114,200.1195267678429,209.41757137190822,210.45199394219037,210.39309700200303,203.26050089795746,208.3799775238836,199.58321029985757,212.34614991114648,215.13631710013487,221.24296944411753,212.91820183515586,205.10152919585988,202.36224262743013,208.86711909182736,201.4036918527528,187.907588244551,168.88594292345687,144.30306886661953,140.03105008862224,143.80282260827119,153.25636146325434
6,1990-04-22 16:49:57+00:00,239.9619169649973,229.1123274921943,221.7681677213182,226.79013491600966,229.4673460544819,227.32225895642853,216.18780869411734,206.49749850835803,215.758172647383,213.49671699637258,192.88741250762203,187.703822089387,193.17079063518077,191.3110961074698,198.72102179798623,208.0179732828067,209.63310265954323,206.8068992060448,207.39412996047912,211.18266250259282,209.7624951478034,211.88709415420567,212.9735376773698,207.5736235225409,201.8440368307423,199.22201197347962,208.2657926486748,217.49101422277224,210.88255699303036,214.45774595241437,201.50992828202806,215.84201984835073,205.56123943780943,188.4210627873645,169.53896889188576,148.65458992527655,144.64905038720454,144.6587008779683,158.96977908241308
7,1991-02-27 16:56:55+00:00,240.69077165748286,232.57766146056105,221.76722625185533,219.88458185238125,217.65332500668373,211.97772914081045,197.6416670815268,193.5001542155569,209.0038147787793,210.69859761329946,185.6755225897586,182.36100356893797,193.852347558161,190.16374938572608,195.95360896797914,204.76610328066343,203.17430191337723,197.3221534859451,201.96683185867414,210.82913576778364,210.82991903458935,211.66045675624446,213.5999890644465,211.77290570380217,204.36818543343594,206.95548172366472,209.16865859185037,208.1450784528693,205.0991317982411,199.393847777404,200.81543744943878,206.86792045229825,193.51853202472077,182.8479473630495,163.17010350789684,145.67734803496225,131.877143231957,139.47787073191307,156.3082638931162
8,1992-09-02 16:51:59+00:00,212.40571598579487,211.8550699643305,205.128331307563,210.78874653546316,206.41081897198998,206.08433806952172,193.77509978728202,199.17286229657526,195.700979929055,205.85139644172236,196.67118609648116,193.83854161030848,189.25393285098266,189.27161184288082,188.23178405008397,196.62520356893376,190.24288448378286,185.58027428513265,193.0551679606042,203.21761123806826,197.3959059717406,199.54125336214932,202.2976777223294,199.8197261737526,180.31617442833294,187.92054514986387,192.29861476723403,205.2577370531739,206.40891311430954,203.1827962654043,195.8192169337861,198.21039215673085,191.5539422876749,183.22266611037378,175.13470128394997,175.28398308019075,152.67018316519062,153.27509406699778,175.46267124254086
9,1993-01-08 16:51:16+00:00,228.03756149673075,219.70964553376896,212.31987339605152,215.1668335174438,213.3173647448566,213.22782227379403,196.0350598895153,196.4913849461566,200.76151398563132,200.927277152961,179.43644793157853,176.83635089798113,178.71049782926937,184.30186893978063,190.41732937247542,195.92508656719082,198.3419539724028,166.52407364989858,193.91938559054768,201.40911560829383,200.3237310724636,206.12810596853438,203.28153043729344,202.1468573479777,193.69287875442575,197.75661777503984,204.9858371438472,211.12338536879355,196.18219351602252,201.70815552092628,194.02842763248728,205.22917722789347,184.57725777644703,179.62016882755808,151.66847362440924,159.90034615432725,139.36809719853258,135.92462349435692,153.10541814126464
