,dates,nzd0260-0000,nzd0260-0001,nzd0260-0002,nzd0260-0003,nzd0260-0004,nzd0260-0005,nzd0260-0006,nzd0260-0007,nzd0260-0008,nzd0260-0009,nzd0260-0010,nzd0260-0011,nzd0260-0012,nzd0260-0013,nzd0260-0014,nzd0260-0015,nzd0260-0016,nzd0260-0017,nzd0260-0018,nzd0260-0019,nzd0260-0020,nzd0260-0021,nzd0260-0022
0,1999-12-25 21:59:16+00:00,148.2533221469496,118.06125127823981,105.96731390841863,,,,,,161.36922389141978,175.2406256260699,169.24323851488293,170.76825926183093,171.85201712842616,184.55594808861537,199.77606525666474,187.86198242697833,,,178.21616528067327,178.10972718905876,174.72453541748,,
1,2000-01-10 21:59:16+00:00,153.1322166145954,138.85469565548902,129.44634397361398,172.25220674566663,200.70843702912484,203.64612474880073,,,191.72365424403546,192.82824413472412,185.2495650424957,181.5974913627741,195.72477347205668,207.11090950733532,223.2249121486057,219.95069161889225,,,194.75981916984796,195.89522453588881,190.0449128900158,,
2,2000-03-14 21:58:59+00:00,158.7614257116228,137.4259732711004,151.03782979529535,173.1140825589676,204.32700346194457,,,,,,,,,,215.45190128231135,247.21253885572918,220.83591082173874,,,210.47123834828267,214.0453276751022,198.35644134967612,
3,2000-03-30 21:58:57+00:00,147.0194549029763,,104.07426382028002,163.03409069962828,196.66845336993225,214.17341586074429,,,204.31131777300632,208.15608521311677,200.40774705021775,,206.93483512150337,210.4733764426208,219.31436779432667,228.23562030890412,218.69082467664265,,189.5053488416747,181.76163710555113,191.89497219444283,,
4,2000-07-04 21:58:02+00:00,152.5751731017043,,54.800976869154965,107.89534262098329,,173.73996147407817,,,,,,,,,,202.72507637068838,,,164.4276616199275,167.4054300757072,163.70975053303198,,
5,2000-08-05 21:57:32+00:00,158.27216271487183,,68.64365986240513,103.91506397717622,,156.02815589512792,,,,,,,,,,183.4136457500802,,,152.0191131087757,154.5888039818722,151.69536134851617,170.707694265312,156.08943738316583
6,2000-09-22 21:56:53+00:00,155.41067198790986,127.46628913166943,,,157.5330064607831,164.1315004363316,,,156.73784479583367,170.96367778527303,211.61536236191853,,211.4461646355321,221.74093265623048,,,,,157.61677401426724,149.86221273697177,171.58705771134228,181.65835447625253,177.64313979237326
7,2000-11-09 21:56:45+00:00,159.77115397967188,133.93958013845688,103.85281525137529,151.72143916714685,,187.50538403778071,,,,,,186.9569698349219,199.85602362348874,214.00197041563862,222.61960757264936,221.4095953559545,,,171.71844804622222,183.1370487280067,188.49963969529776,182.58240145834736,
8,2000-11-25 21:56:47+00:00,131.344012353703,105.91294776094539,91.10425955697787,,,163.56338221584846,,,,,,160.80333903090315,,,,,,,165.05219563495552,165.23814225799063,,169.1025700376188,171.2643182256876
9,2001-03-17 21:56:40+00:00,140.3394854016159,101.4759923264837,95.16216204394166,150.1451840288503,180.69654475178237,,,,192.20513490243167,202.12590448214024,206.11517937137097,,218.50786259665642,,,,237.95218037514897,229.00222619877115,,,,,
10,2001-04-02 21:56:30+00:00,139.82550100041308,,76.30212532926733,,,,,,178.38635222720117,177.0402094620666,,,,,219.04835929644648,226.81481061921497,197.32213600711418,204.64493576884811,,,,,
11,2001-07-07 21:55:48+00:00,172.3631524161783,106.28594768452679,94.03913297937908,,,153.2849898625344,,,,,,,,,,,,,174.74129253597977,175.97517408130724,190.31786634025357,,
12,2001-09-25 21:54:52+00:00,,157.50285319355942,,182.09875847032384,188.57607449339235,,,192.70753500124883,180.47511519026398,190.5624069916123,205.8966176593715,,,,242.6002867145245,242.51974956698677,224.39645446914176,209.19226439348952,,231.96884401889372,234.0874553374249,232.90357273296476,
13,2002-02-16 21:55:18+00:00,155.03592961909408,139.12573845188072,,159.12518514696046,201.29104958757404,207.59901387188467,,190.37654946455402,200.7737781120323,199.24269451329934,208.22997374216544,,230.3035171095089,,236.05609167280537,222.78268742638693,223.53193573713492,,,227.83554141284034,243.55315738700796,233.7104291860768,
14,2002-03-04 21:55:22+00:00,150.63505139374263,127.18716341976702,,,173.89229191120828,166.67620096502245,180.68667477207873,,161.85014072992928,151.5182375740362,160.44134895690806,,201.38260248283132,205.54764851284116,192.55679763657392,195.46627637250222,,,,,195.05359024000845,190.45695092995973,
15,2002-03-20 21:55:12+00:00,,,75.57852800427398,107.97504197470906,137.02123370207994,139.14023367551894,,,,116.67862789820782,,101.1299972009379,,,166.11668204211188,176.61651465395542,204.97065930048075,,174.1408428740223,,,,
16,2002-08-27 21:54:24+00:00,173.60213955737223,150.49239982074974,125.24545546264874,,,180.84418424718925,164.7717938677314,164.82687279143363,,173.6362161151807,162.57264203203127,,,191.60010319910853,193.96956176217356,206.15021671983138,192.64005999568602,,192.7307112392885,195.94854290857864,183.4933973125497,148.34805977123517,153.8102179228452
17,2002-10-14 21:54:07+00:00,186.55658471596686,156.90332597052358,156.75600393933684,,,203.03282051087567,,,180.90126698445596,185.12968879547037,,,,,,210.81444613762406,207.21089188087896,,187.34658161465006,191.28046632983907,163.62747378210543,174.76364249148736,160.77481208426516
18,2002-12-01 21:54:40+00:00,166.85948833139201,146.7312722212208,138.97516221397552,,,204.57378101984241,195.42786289464917,,196.20185492911202,200.57943230473262,196.25554155909282,,193.82007524830803,206.12867880845639,218.89419836951768,219.59349113665442,,,192.5304636033801,170.11770815336806,161.7318443867565,,
19,2003-01-18 21:54:54+00:00,135.98912960551917,115.73389284056701,,131.24963075279362,130.23764698871878,141.9534982122134,,148.83542538074374,,,187.64361486328772,162.94601995585683,,,,,,163.22609135184683,154.59962569514582,147.33486889471936,142.33991173037217,,
20,2003-02-19 21:55:06+00:00,116.32415133124539,85.63819977239186,,,127.91500902909013,162.01631331632854,,,194.99406116432746,186.55047750449975,,170.97771326401994,166.29361666212242,,,,,180.1633006274276,173.60256200359183,169.17109995110118,,,155.34678187921963
21,2003-03-07 21:55:10+00:00,142.65456376935788,108.74711265264627,,131.83599757275564,,183.7553270883603,,,179.80899848775448,,,,,222.10156535437488,219.89516577077737,222.2801667582378,243.54981286871615,,,220.40518064460844,218.00663395257604,218.65025231968562,
22,2003-04-24 21:55:10+00:00,142.3471987319338,98.2555129839664,90.62363962159783,,,187.5971404014735,178.52449469793805,,175.18050013279029,,,,,,217.49755339336073,211.419895434075,216.15725097827587,,,212.84816812613414,211.52128190098418,200.5687516615695,
23,2003-07-21 21:42:57+00:00,164.13776162589426,65.2110167880119,,,91.56857967394821,,,,,,,,,,,210.5964312303077,200.2496053843463,,,202.653950873862,205.8137781185378,185.5494389217963,
24,2003-07-29 21:54:53+00:00,155.3910540862944,99.0949738405315,,,118.46164012701055,,,,,,,,,,,,,177.20450742083833,177.0189990361462,195.35371228639286,,,
25,2003-11-18 21:55:03+00:00,,,,,,185.42685744483856,176.45594166977185,,188.82698836667961,,,,,228.12513901624268,217.7919919407458,230.56268021561306,206.6082202398539,,,183.69294535650639,201.65426753958954,209.9121394323758,
26,2003-12-04 21:55:07+00:00,,,105.94774456354921,112.35124243201798,,158.9559067661202,,134.10165309077107,142.9328464756483,138.79507038022817,,143.8332921921723,,,,195.51634052160836,,,162.30751984667,155.96138455711682,137.61023397598422,149.50737768402198,142.04716144548718
27,2004-01-21 21:55:26+00:00,139.16510279955062,115.54155237991608,,137.53796169608037,,,,,184.67426951167886,189.35661776674692,,,190.64509519175746,203.06670936991307,207.20290852366037,199.48103963963737,,,,186.84067803180167,,,179.76933420883054
28,2004-02-22 21:55:31+00:00,120.82938957066538,92.4890396759134,89.9750459034663,109.47503992509967,,,,136.45839585550175,,,,,153.42473057132952,164.79119332107808,186.01788826726306,179.600371919068,,,,,,161.93272937856727,163.1923910999371
29,2004-03-09 21:55:39+00:00,167.34570690455433,118.32924370468024,110.02577152217856,140.55411066851337,156.56482998241273,174.29787644074503,,,,,175.33560433064207,,183.17273778938969,184.96207457003183,197.3450267858147,191.154025414839,,200.71670782662153,183.62521260889196,183.46502794623885,181.8445065876823,,
30,2004-03-17 21:45:32+00:00,150.2567355093686,113.39753212703977,96.08915911492666,119.73513924400517,138.1703256742383,167.68930161233487,,,169.51883846542165,,,,,168.325650458874,199.71643011915302,190.3511352994643,,,180.88761770751995,178.71424506488913,166.88424041388012,,171.6426266164735
31,2004-03-25 21:55:42+00:00,146.84394838648907,116.49149745724193,95.81835795809715,140.09343966493583,,,,,,,185.19761336081513,,,,211.38628887121766,211.59294799040464,213.31554426691443,,,,195.5589468060685,,
32,2004-04-18 21:46:13+00:00,155.05065336259395,108.88914620331916,83.59437538196205,,142.7890359544114,182.3691576554299,156.787203973666,140.74661548300105,19.766740795730612,73.68084915405419,,,149.17207898674977,138.37991732808626,190.33007698366575,184.6663715906546,193.75220771560294,187.8942393118403,173.50400812638344,168.52510506252116,,,
33,2004-05-20 21:47:08+00:00,163.19028851144517,90.22274728644341,74.49996843662755,,120.07549218274298,163.8381040487174,,-36.01402555526504,-12.754897259621004,10.022559893803617,,,103.92574132947072,116.02477096152653,170.19126166640666,,171.04174938080547,164.88151067985265,148.70460020648846,149.60091791839488,,,158.30305209170305
34,2004-07-07 21:48:33+00:00,143.10381663735882,63.143227806738594,,,101.71415701386417,133.94482813828134,,-62.53550443136563,-58.106211556942526,-38.95029117994135,,,83.35745456403889,80.90443757401874,129.39663111631614,,,137.9405635187779,138.20656214300163,134.49081503922685,,131.59767454241248,113.64406829948706
35,2004-07-23 21:48:57+00:00,155.36133113595315,75.9957357847905,51.07176386113149,87.03874800260313,96.59513912780861,169.6945201822142,,-57.674801816954016,-55.19396159012635,-31.958414567232328,,,87.07068654038584,86.50856540479064,,177.2634584996476,176.37742072622282,168.82886702303318,176.25410953625877,145.62065480401046,,170.14901760727082,
36,2004-07-31 21:55:15+00:00,168.5719436222362,,82.81416027772075,,,182.85439551910278,149.87561889022524,-27.783380230591344,11.04064729432141,28.958914063819996,,,116.2240092550434,119.73743987944128,174.53227814736147,,,,,155.1725952811735,,,173.88904755549908
37,2004-08-16 21:55:14+00:00,155.4245298502647,109.60662943394331,85.96772118372117,116.87418348204912,122.38828968862644,161.3125704122974,132.2294434630586,,,,,,127.61245817760533,132.8365021728261,175.27170063419334,,,,,146.26392346253274,,,
38,2004-08-24 21:49:41+00:00,166.55970067513945,133.68006908007933,,127.52390569437146,,182.2902165970328,,162.47271418256332,117.6710532057854,171.43079269414866,176.95762348285044,,,102.22184296860478,145.54098464212893,183.0918364131962,,168.28807357567007,159.91340758240327,147.5198343923763,174.02207825755687,186.33757403571764,
39,2004-09-25 21:50:31+00:00,152.2130171705517,135.06380226063865,121.59225874247795,142.13593353055495,,187.53387878986788,,175.72400043657427,176.60113003965728,183.0840491496425,197.2907538015794,,,,194.91812805553448,188.78137121855218,,,181.40253103343963,169.50362389214675,,154.46367246174756,168.59781166360386
40,2004-11-04 21:55:19+00:00,159.95687623179668,138.54123476921018,,,,203.67217129017894,,,175.64265476967654,181.95890860687456,188.76783840041122,,,,,,221.88836104745826,,,197.00271971633128,173.4736339371269,173.63717473891992,
41,2004-11-20 21:55:25+00:00,157.27444059203953,133.51927791503883,134.82394363030392,143.32487326960117,,178.49211853424364,,,,,,,,,203.38876628831844,,,186.2760986563338,176.32933857648246,170.73239577362597,170.82617623156662,,
42,2004-12-06 21:55:35+00:00,138.62238100463154,,,,97.49321856858242,177.4994997247378,,,159.6803473800114,197.7499959829888,182.00297151949914,,,,,,,189.14155841008773,200.8518219790297,180.2464748102576,181.60880042272584,179.64460917152599,157.5373312447376
43,2005-01-31 21:52:45+00:00,152.00468331690135,130.85097417804812,130.13512270785813,152.05865441372535,,199.03255577506064,,195.9013721313238,199.17222548470045,208.3722608891144,204.43163559779669,,,,244.1158295224019,,228.25937776858643,,179.87371285564745,168.62401626682617,184.01369639140455,203.1539402053645,
44,2005-02-08 21:55:59+00:00,,,,,142.6253502674362,172.12409648487355,160.7242249509992,,,,,186.0976506956792,172.12156697832052,,,192.1270645234114,,185.48832902654323,,172.67619926939093,,,173.94384816466314
45,2005-02-16 21:53:01+00:00,157.32093988209968,124.97663575684307,119.16434869437364,108.39526928820695,,157.64735812065237,163.6558417741531,,160.14475205922452,192.06910076560405,206.24626782359508,,,,215.00719866777007,,199.61810295628993,,184.5276249045746,171.11031964385035,169.54971460332786,115.42683985811114,94.46408077112395
46,2005-02-24 21:56:05+00:00,142.5143718698671,111.15906330751768,98.04506589834173,132.35068699751596,169.62923956393104,181.95436662090842,,,207.98280584864793,210.94461442582784,,,,,219.64417747022998,213.2897499770535,,,180.7878699128934,195.1449722624859,187.36688202016074,188.7162154378628,
47,2005-03-04 21:53:16+00:00,129.17186474047804,91.7362818692932,,112.19451472434447,138.39825443189653,161.04552818421968,,,162.34063957109882,169.92522949576212,179.8473395802064,,,,212.70963843995625,210.33960596457536,191.1542841287233,,177.75836830254576,180.53755644301006,173.87964488620523,,
48,2005-03-12 21:56:08+00:00,110.80843144977999,68.07740360493369,,,125.62444898962896,177.54538188077888,168.56094997715772,175.5136875022632,,81.74703446650412,174.8039250398567,,,,,,,200.75947580014704,178.04653930211668,177.9058958919641,180.50744812043894,,
49,2005-04-13 21:56:00+00:00,139.23792633723653,93.66401379232053,,,,169.83293543308093,172.30312255570198,155.53933306211138,,24.975898717736897,164.37740595752567,,,,200.4044341071996,,,,174.57403766490532,178.60651064910147,180.21791760853768,,
50,2005-05-23 21:53:48+00:00,,,,,,,,,,,,,,,,,,,,,,,
51,2005-08-03 21:55:49+00:00,,,68.15587074837859,,110.64227098143616,149.7484475276885,,,,,95.55460320819358,,,,,,,158.4219443631976,153.62930724711202,155.4165836071563,,,148.17741435319664
