,dates,chi0115-0000,chi0115-0001,chi0115-0002,chi0115-0003,chi0115-0004
0,1985-03-05 14:07:29+00:00,202.18684685091094,197.19205529755268,195.15139082036876,193.8035280181838,209.57186405608195
1,1985-03-28 14:13:37+00:00,203.2456293843273,196.44666066572069,194.1809689200209,191.26888568391763,205.2054427514621
2,1986-04-09 14:02:37+00:00,211.62752805310612,200.0043322990534,197.32397688854556,197.3017916310378,206.1055910662398
3,1986-07-30 13:59:17+00:00,204.95404405901718,193.37511602908802,197.13667398399423,197.9384559487223,196.50489313249756
4,1986-08-15 13:58:41+00:00,201.15137317053308,198.29290117442798,202.01442721665023,199.75696693467734,204.63168252726166
5,1986-08-31 13:58:05+00:00,188.71736074928387,182.09879167855766,177.055480487248,176.62862997198275,177.04700925742895
6,1986-09-07 14:04:01+00:00,195.80718202357488,199.09211366721482,198.85921713387992,197.25827164205367,201.7222705484921
7,1986-09-16 13:57:58+00:00,200.7760727618635,199.53952543113715,201.59209786290407,200.86810638931607,215.55979787834684
8,1986-10-18 13:56:56+00:00,189.7940775844415,189.8457799031379,188.6124083800407,180.25762556476917,183.3386199759327
9,1986-11-03 13:56:22+00:00,193.06253805435108,194.087485635529,199.64732371128855,196.89969184086584,204.4952505373335
10,1987-01-29 14:03:22+00:00,210.2335152378792,198.90302787644234,,,
11,1987-10-12 14:10:39+00:00,190.64053331435778,192.4195288700643,199.16983671543352,190.0087299782553,196.25560931131727
12,1987-10-21 14:04:37+00:00,204.40178626458416,201.46794707886588,200.36093533493258,199.5920044525306,200.69959306759492
13,1987-11-06 14:04:57+00:00,192.37379389591965,193.63422994554145,196.71172147222921,193.03617690234495,197.0792581620234
14,1987-11-13 14:11:17+00:00,184.66583006580214,188.53963589100974,194.6790193307529,194.91061854714633,206.59504806229796
15,1987-11-22 14:05:40+00:00,205.25716512266197,200.0030667172352,209.14256663397293,197.45217448471973,212.11205126380958
16,1987-11-29 14:11:33+00:00,185.89493744124277,186.9096955551085,190.25253690583014,187.70071492876002,204.82292939251255
17,1987-12-08 14:05:29+00:00,200.78571926174317,196.31932948997357,195.39570682797088,192.770549150143,194.40570538879564
18,1987-12-24 14:06:08+00:00,206.33953302256336,204.37091668965752,214.45489052737076,205.50874282196793,204.25422518300292
19,1988-01-09 14:06:25+00:00,206.6379893788045,203.9941851778295,207.36215108820502,201.68317215527628,207.2081289440657
20,1988-01-25 14:06:43+00:00,205.51149388067796,200.707058384914,198.04074165594963,188.12196595534067,193.81176918896904
21,1988-02-26 14:06:49+00:00,208.12593129379383,203.21619032665788,207.33780483303596,200.4451412681303,192.00198101019487
22,1988-03-13 14:06:58+00:00,197.41858281608887,199.40287812894942,203.47515730602743,192.0357386574423,196.2940246747885
23,1988-03-29 14:07:05+00:00,204.23802006799886,200.66997106264216,206.90735385448653,203.52805483707138,206.8319371429818
24,1988-04-14 14:07:33+00:00,211.35557659840566,207.20733929998028,213.68179385568905,203.75147052246643,207.56808434983063
25,1988-04-30 14:07:16+00:00,202.83618226330995,200.9976820173172,204.18747865544626,201.5367963174568,201.6759723095153
26,1988-05-16 14:07:51+00:00,207.75428874627832,201.97876336839033,207.04857659884217,200.21775336139973,200.743072301557
27,1988-06-01 14:07:33+00:00,206.85628488652995,199.34685247278003,203.93302659659327,199.51278641942443,199.71288775801676
28,1988-06-17 14:08:03+00:00,202.5891489103412,200.4061889540508,205.0756582391032,198.11406425777963,201.2875832483417
29,1988-07-03 14:07:43+00:00,197.4806153429247,194.7450552962747,200.66868926443703,201.96682189707244,199.2097945188936
30,1988-08-20 14:07:48+00:00,188.750908447304,190.38428206193313,194.1302329697972,192.5706009766213,193.476454823327
31,1988-09-05 14:08:15+00:00,195.78171002100157,187.97926935087585,193.5757479472681,196.94977084982233,202.89171173076693
32,1988-09-21 14:08:10+00:00,197.72141542926317,191.008809485544,193.77050730452368,194.50056814688642,203.33933692979792
33,1988-09-28 14:13:52+00:00,204.40143946219496,202.77462673457117,199.74385752556182,198.27022173445724,209.0196615514841
34,1988-10-23 14:08:00+00:00,193.88849338231128,197.574772553358,198.57214376598802,194.06432795183596,209.5002132688218
35,1988-11-08 14:07:39+00:00,203.10373933006696,197.9427430719771,209.822791446274,209.7903707549708,213.5685345702376
36,1988-11-24 14:08:03+00:00,202.06567592380557,197.65202304355262,199.942918609188,196.28652860288352,214.00552595248968
37,1988-12-26 14:07:23+00:00,197.04160339025765,199.5093661680744,201.23251642509902,192.04723932404224,192.95510989207543
38,1989-01-27 14:07:02+00:00,204.76878198319542,201.75680632007195,210.65991028497194,212.7387270139173,215.7854923039802
39,1989-02-28 14:07:14+00:00,197.35259349467898,196.49623197376465,201.43474801932712,193.5552472988792,193.7262002826417
