dates,sar2110-0000,sar2110-0001,sar2110-0002,sar2110-0003,satname
1989-12-14 09:29:38+00:00,210.82,294.16,205.99,210.15,L5
1995-08-25 09:09:05+00:00,223.84,290.11,212.74,224.04,L5
1995-12-15 09:07:12+00:00,223.84,256.60,228.67,224.04,L5
1999-08-12 09:59:01+00:00,226.34,189.14,203.36,227.22,L7
1999-08-28 09:59:04+00:00,228.25,192.56,209.59,229.14,L7
1999-09-13 09:58:59+00:00,228.49,194.78,215.32,229.39,L7
1999-09-29 09:59:09+00:00,227.44,195.06,212.15,228.03,L7
1999-12-02 09:58:56+00:00,224.13,198.27,213.92,224.24,L7
1999-12-18 09:59:04+00:00,223.11,199.05,214.16,222.91,L7
2000-01-03 09:58:57+00:00,223.01,200.76,215.79,222.60,L7
2000-02-04 09:58:54+00:00,221.84,200.18,213.87,221.57,L7
2000-03-07 09:58:42+00:00,220.98,202.26,215.91,220.25,L7
2000-03-23 09:58:44+00:00,220.34,201.81,213.30,219.44,L7
2000-04-24 09:58:27+00:00,219.29,196.45,211.38,218.56,L7
2000-06-27 09:57:49+00:00,222.20,192.82,208.21,222.09,L7
2000-07-13 09:57:37+00:00,220.58,185.31,202.08,220.88,L7
2000-08-14 09:57:13+00:00,222.77,185.32,203.15,223.09,L7
2000-08-30 09:57:02+00:00,223.42,186.88,204.45,223.72,L7
2000-09-15 09:56:43+00:00,224.42,188.49,204.46,225.03,L7
2000-12-20 09:56:33+00:00,225.14,193.91,209.28,225.78,L7
2001-01-21 09:56:39+00:00,223.09,196.55,213.08,223.38,L7
2001-05-13 09:56:03+00:00,221.53,191.86,210.61,221.66,L7
2001-05-29 09:55:55+00:00,227.49,196.70,213.74,227.84,L7
2001-06-14 09:55:43+00:00,227.71,199.55,215.51,228.22,L7
2001-06-30 09:55:29+00:00,228.54,199.10,215.42,229.20,L7
2001-08-01 09:55:16+00:00,234.56,205.06,218.17,235.56,L7
2001-08-17 09:54:57+00:00,232.66,202.37,219.03,233.64,L7
2001-09-02 09:54:47+00:00,230.59,199.32,215.98,231.54,L7
2001-09-18 09:54:35+00:00,229.46,197.55,214.08,230.40,L7
2001-10-04 09:54:23+00:00,229.22,197.38,214.74,230.15,L7
2001-11-05 09:54:31+00:00,228.69,198.74,215.62,229.36,L7
2001-12-07 09:54:41+00:00,224.81,199.00,215.66,225.13,L7
2002-01-08 09:54:52+00:00,224.33,199.62,216.12,224.24,L7
2002-03-13 09:55:01+00:00,223.76,202.04,218.69,222.97,L7
2002-04-30 09:54:58+00:00,223.98,206.09,220.15,222.86,L7
2002-06-01 09:54:45+00:00,228.30,206.38,219.16,227.68,L7
2002-06-17 09:54:38+00:00,231.85,206.39,221.77,231.77,L7
2002-07-03 09:54:34+00:00,230.74,207.14,218.94,230.51,L7
2002-07-19 09:54:27+00:00,230.27,204.26,213.25,230.14,L7
2002-08-04 09:54:19+00:00,229.83,201.88,212.11,229.85,L7
2002-08-20 09:54:16+00:00,229.25,203.00,213.71,229.37,L7
2002-09-05 09:54:07+00:00,228.92,203.92,212.14,229.05,L7
2002-09-21 09:53:54+00:00,229.64,204.16,212.06,230.26,L7
2002-10-23 09:53:55+00:00,227.94,200.33,209.29,228.58,L7
2002-12-26 09:54:29+00:00,222.73,195.90,204.78,223.29,L7
2003-01-27 09:54:37+00:00,220.92,189.51,204.93,221.97,L7
2003-02-12 09:54:48+00:00,220.56,192.81,206.96,221.54,L7
2003-03-16 09:54:51+00:00,219.37,189.77,206.53,220.48,L7
2003-04-01 09:54:51+00:00,218.86,186.91,203.49,219.60,L7
2003-04-17 09:54:53+00:00,219.84,188.23,206.17,220.59,L7
2003-05-19 09:54:48+00:00,221.96,192.53,214.58,222.73,L7
2003-10-10 09:54:11+00:00,221.82,191.05,216.89,222.66,L7
2003-10-18 09:44:04+00:00,219.89,198.98,219.36,220.72,L5
2003-12-13 09:54:54+00:00,208.68,204.01,217.36,209.40,L7
2004-01-30 09:55:12+00:00,210.75,200.57,214.74,210.95,L7
2004-02-23 09:45:06+00:00,214.26,200.57,214.74,214.16,L5
2004-03-26 09:45:14+00:00,218.21,200.57,211.40,218.23,L5
2004-06-06 09:55:14+00:00,221.43,199.16,209.60,221.47,L7
2005-03-21 09:55:50+00:00,228.35,211.00,225.03,229.25,L7
2005-04-06 09:55:46+00:00,228.06,211.00,225.03,229.85,L7
2005-04-22 09:55:40+00:00,227.55,203.57,215.04,229.04,L7
2005-10-31 09:55:28+00:00,223.20,210.93,222.39,223.95,L7
2005-12-18 09:55:45+00:00,211.66,195.98,212.79,211.72,L7
2006-01-19 09:56:03+00:00,211.41,196.21,208.31,211.70,L7
2006-06-12 09:56:09+00:00,213.56,196.91,208.84,213.90,L7
2006-07-14 09:55:56+00:00,226.90,201.87,214.26,227.78,L7
2006-07-30 09:55:49+00:00,231.84,201.70,216.66,232.76,L7
2006-11-03 09:55:55+00:00,230.34,203.96,220.00,231.25,L7
2006-11-19 09:56:06+00:00,230.34,208.68,224.10,231.25,L7
2007-03-27 09:56:40+00:00,225.84,211.43,227.04,226.71,L7
2007-05-30 09:56:23+00:00,212.46,195.95,202.42,213.21,L7
2007-07-01 09:56:22+00:00,222.29,195.89,210.29,223.24,L7
2007-07-17 09:56:19+00:00,223.06,195.93,212.15,223.98,L7
2007-08-02 09:56:15+00:00,223.42,194.41,214.57,224.33,L7
2007-12-24 09:56:28+00:00,227.26,193.89,227.19,227.56,L7
2008-01-25 09:56:28+00:00,220.68,192.94,230.10,220.65,L7
2008-02-10 09:56:26+00:00,220.05,198.51,231.46,219.70,L7
2008-02-26 09:56:21+00:00,221.06,198.51,231.46,220.76,L7
2008-03-13 09:56:16+00:00,219.45,203.10,221.68,219.36,L7
2008-07-19 09:55:28+00:00,217.78,205.05,211.10,218.17,L7
2008-08-04 09:55:22+00:00,220.98,208.74,208.64,221.40,L7
2008-11-08 09:55:12+00:00,222.05,205.98,211.20,222.24,L7
2009-01-11 09:55:48+00:00,220.05,205.98,211.20,220.06,L7
2009-02-28 09:56:10+00:00,219.72,196.20,220.19,219.47,L7
2009-04-17 09:56:29+00:00,222.12,191.21,210.04,222.16,L7
2009-05-03 09:56:32+00:00,222.94,193.74,208.69,223.13,L7
2009-05-19 09:56:34+00:00,225.80,198.51,207.42,226.39,L7
2009-06-04 09:56:34+00:00,225.43,198.05,208.68,226.05,L7
2009-10-26 09:56:27+00:00,227.32,206.27,214.69,227.70,L7
2010-04-20 09:58:20+00:00,233.90,200.16,220.94,233.87,L7
2010-05-22 09:58:14+00:00,236.26,199.46,217.03,237.23,L7
2010-06-23 09:58:18+00:00,232.06,198.29,215.02,232.99,L7
2011-04-07 09:59:45+00:00,,196.10,224.57,,L7
2011-08-13 09:59:32+00:00,242.76,196.09,223.89,244.72,L7
2011-08-29 09:59:30+00:00,234.01,196.09,223.89,235.09,L7
2011-09-14 09:59:24+00:00,237.01,196.06,225.27,237.96,L7
2011-09-30 09:59:23+00:00,233.63,196.07,221.93,234.55,L7
2011-10-16 09:59:25+00:00,232.26,197.10,219.34,233.17,L7
2011-12-03 09:59:53+00:00,227.88,199.87,219.62,228.76,L7
2012-02-21 10:00:16+00:00,224.46,201.18,216.63,224.73,L7
2012-03-24 10:00:15+00:00,219.63,201.21,215.58,219.80,L7
2012-04-09 10:00:11+00:00,218.62,195.16,211.10,218.79,L7
2012-04-25 10:00:26+00:00,217.48,188.47,207.58,217.64,L7
2012-05-11 10:00:49+00:00,219.42,192.24,210.25,219.61,L7
2012-05-27 10:00:40+00:00,220.98,191.31,213.65,221.70,L7
2012-08-15 10:01:16+00:00,224.51,189.41,214.74,225.41,L7
2012-09-16 10:01:34+00:00,225.13,188.48,215.77,226.20,L7
2012-10-02 10:01:45+00:00,225.13,190.60,213.86,226.20,L7
2013-01-06 10:02:18+00:00,219.02,203.96,214.29,218.76,L7
2013-01-22 10:02:19+00:00,215.44,194.88,208.43,215.41,L7
2013-04-12 10:02:09+00:00,211.77,188.53,202.46,211.67,L7
2013-06-15 10:01:47+00:00,211.77,194.12,207.23,211.67,L7
2013-08-02 10:01:23+00:00,235.76,205.89,221.51,236.73,L7
2013-08-18 10:01:27+00:00,233.33,204.02,223.08,235.03,L7
2013-09-03 10:01:39+00:00,232.25,205.44,222.33,234.46,L7
2013-09-11 10:08:08+00:00,232.25,207.18,224.84,234.46,L8
2013-09-19 10:01:49+00:00,228.65,207.18,224.84,231.07,L7
2014-01-09 10:02:34+00:00,226.61,211.34,224.89,228.51,L7
2014-01-25 10:02:54+00:00,224.13,213.76,220.29,225.74,L7
2014-02-26 10:02:51+00:00,219.50,211.94,213.49,220.75,L7
2014-05-01 10:03:21+00:00,212.24,209.46,206.32,212.53,L7
2014-08-21 10:03:46+00:00,216.15,197.86,207.49,217.37,L7
2014-09-06 10:03:47+00:00,217.33,206.51,213.07,218.55,L7
2014-10-08 10:04:04+00:00,218.93,206.51,213.07,219.97,L7
2015-01-12 10:04:42+00:00,220.26,198.42,207.02,220.86,L7
2015-04-18 10:05:21+00:00,214.37,188.51,208.41,214.86,L7
2015-06-05 10:05:41+00:00,224.73,196.53,211.64,225.41,L7
2015-06-21 10:05:44+00:00,222.94,197.70,206.23,223.65,L7
2015-07-07 10:05:50+00:00,227.08,197.40,208.83,227.85,L7
2015-07-23 10:05:53+00:00,232.29,203.38,212.60,233.23,L7
2015-08-08 10:05:57+00:00,232.06,204.62,213.15,232.99,L7
2015-09-25 10:06:06+00:00,230.05,202.30,211.71,230.94,L7
2016-04-20 10:08:26+00:00,228.46,211.20,222.40,230.21,L7
2016-05-06 10:08:31+00:00,238.17,203.63,223.95,239.58,L7
2016-05-22 10:08:34+00:00,235.37,207.71,221.67,237.23,L7
2016-06-07 10:08:39+00:00,235.37,204.81,219.31,237.23,L7
2016-06-23 10:08:42+00:00,233.63,203.13,218.88,235.25,L7
2016-07-25 10:08:44+00:00,233.63,204.47,215.69,235.25,L7
2016-09-27 10:08:53+00:00,231.89,205.44,216.57,233.23,L7
