dates,sar2110-0000,sar2110-0001,sar2110-0002,sar2110-0003,satname
1989-12-14 09:29:38+00:00,210.82,294.16,205.99,210.15,L5
1995-08-25 09:09:05+00:00,223.84,290.11,212.74,224.04,L5
1995-12-15 09:07:12+00:00,223.84,256.595,228.67000000000002,224.04,L5
1999-08-12 09:59:01+00:00,226.34,189.14,203.36,227.22,L7
1999-08-28 09:59:04+00:00,228.25,192.56,209.585,229.14499999999998,L7
1999-09-13 09:58:59+00:00,228.49,194.7833333333333,215.32333333333335,229.39,L7
1999-09-29 09:59:09+00:00,227.4375,195.0575,212.1475,228.025,L7
1999-12-02 09:58:56+00:00,224.13400000000001,198.272,213.916,224.24200000000002,L7
1999-12-18 09:59:04+00:00,223.10833333333335,199.04833333333332,214.165,222.90666666666667,L7
2000-01-03 09:58:57+00:00,223.01285714285714,200.75857142857143,215.7942857142857,222.5957142857143,L7
2000-02-04 09:58:54+00:00,221.83875,200.1825,213.86625,221.57,L7
2000-03-07 09:58:42+00:00,220.98,202.26428571428573,215.9085714285714,220.24571428571429,L7
2000-03-23 09:58:44+00:00,220.33571428571426,201.80857142857144,213.29999999999998,219.44285714285712,L7
2000-04-24 09:58:27+00:00,219.29,196.4528571428571,211.38000000000002,218.56,L7
2000-06-27 09:57:49+00:00,222.19500000000002,192.8216666666667,208.21333333333334,222.085,L7
2000-07-13 09:57:37+00:00,220.57833333333335,185.31333333333336,202.08,220.88,L7
2000-08-14 09:57:13+00:00,222.76999999999998,185.32499999999996,203.15,223.09,L7
2000-08-30 09:57:02+00:00,223.41714285714286,186.87571428571428,204.45285714285714,223.72285714285712,L7
2000-09-15 09:56:43+00:00,224.41714285714286,188.48857142857142,204.4557142857143,225.03142857142856,L7
2000-12-20 09:56:33+00:00,225.14000000000001,193.91,209.27666666666667,225.77666666666667,L7
2001-01-21 09:56:39+00:00,223.09,196.548,213.07799999999997,223.37800000000001,L7
2001-05-13 09:56:03+00:00,221.53333333333333,191.85999999999999,210.61,221.65666666666667,L7
2001-05-29 09:55:55+00:00,227.49,196.6975,213.7425,227.845,L7
2001-06-14 09:55:43+00:00,227.714,199.552,215.51399999999998,228.218,L7
2001-06-30 09:55:29+00:00,228.54000000000002,199.09799999999998,215.42,229.196,L7
2001-08-01 09:55:16+00:00,234.564,205.064,218.16799999999998,235.55599999999998,L7
2001-08-17 09:54:57+00:00,232.665,202.37333333333333,219.025,233.63833333333332,L7
2001-09-02 09:54:47+00:00,230.59285714285716,199.3242857142857,215.98,231.54285714285714,L7
2001-09-18 09:54:35+00:00,229.46125,197.54625,214.08125,230.39625,L7
2001-10-04 09:54:23+00:00,229.22444444444443,197.38222222222223,214.73999999999998,230.15444444444444,L7
2001-11-05 09:54:31+00:00,228.69099999999997,198.73899999999998,215.619,229.358,L7
2001-12-07 09:54:41+00:00,224.81,198.99666666666667,215.65555555555557,225.13333333333333,L7
2002-01-08 09:54:52+00:00,224.32875,199.61874999999998,216.125,224.23625,L7
2002-03-13 09:55:01+00:00,223.76333333333332,202.04166666666666,218.69333333333336,222.97333333333336,L7
2002-04-30 09:54:58+00:00,223.97599999999997,206.092,220.152,222.85999999999999,L7
2002-06-01 09:54:45+00:00,228.296,206.38000000000002,219.156,227.676,L7
2002-06-17 09:54:38+00:00,231.85,206.38600000000002,221.76799999999997,231.77000000000004,L7
2002-07-03 09:54:34+00:00,230.74166666666667,207.14333333333335,218.94000000000003,230.51000000000002,L7
2002-07-19 09:54:27+00:00,230.26666666666665,204.25833333333333,213.24666666666667,230.13833333333335,L7
2002-08-04 09:54:19+00:00,229.8342857142857,201.87857142857143,212.11142857142858,229.85142857142858,L7
2002-08-20 09:54:16+00:00,229.24749999999997,203.00375,213.70874999999998,229.37125,L7
2002-09-05 09:54:07+00:00,228.92444444444442,203.9188888888889,212.14222222222222,229.05000000000004,L7
2002-09-21 09:53:54+00:00,229.64,204.1611111111111,212.06444444444446,230.26444444444445,L7
2002-10-23 09:53:55+00:00,227.942,200.332,209.28900000000004,228.579,L7
2002-12-26 09:54:29+00:00,222.72875,195.895,204.78250000000003,223.28875,L7
2003-01-27 09:54:37+00:00,220.92428571428573,189.50714285714284,204.93,221.96571428571428,L7
2003-02-12 09:54:48+00:00,220.5585714285714,192.8142857142857,206.96142857142857,221.53571428571428,L7
2003-03-16 09:54:51+00:00,219.36666666666665,189.77166666666668,206.53333333333333,220.48000000000002,L7
2003-04-01 09:54:51+00:00,218.86333333333332,186.905,203.49200000000002,219.60333333333332,L7
2003-04-17 09:54:53+00:00,219.83571428571426,188.2342857142857,206.17499999999998,220.5942857142857,L7
2003-05-19 09:54:48+00:00,221.9557142857143,192.52714285714288,214.57833333333335,222.73428571428573,L7
2003-10-10 09:54:11+00:00,221.81999999999996,191.05000000000004,216.88666666666666,222.65666666666667,L7
2003-10-18 09:44:04+00:00,219.89499999999998,198.98000000000002,219.35666666666665,220.71500000000003,L5
2003-12-13 09:54:54+00:00,208.68,204.00666666666666,217.36333333333334,209.39999999999998,L7
2004-01-30 09:55:12+00:00,210.75,200.5675,214.735,210.95333333333335,L7
2004-02-23 09:45:06+00:00,214.26,200.5675,214.735,214.16,L5
2004-03-26 09:45:14+00:00,218.20999999999998,200.5675,211.404,218.23000000000002,L5
2004-06-06 09:55:14+00:00,221.42600000000002,199.15666666666667,209.6025,221.474,L7
2005-03-21 09:55:50+00:00,228.35,211.0,225.03,229.25,L7
2005-04-06 09:55:46+00:00,228.055,211.0,225.03,229.85,L7
2005-04-22 09:55:40+00:00,227.54999999999998,203.575,215.04000000000002,229.04,L7
2005-10-31 09:55:28+00:00,223.2,210.93,222.39,223.95,L7
2005-12-18 09:55:45+00:00,211.66,195.97500000000002,212.795,211.72,L7
2006-01-19 09:56:03+00:00,211.41,196.21,208.3133333333333,211.6966666666667,L7
2006-06-12 09:56:09+00:00,213.55666666666664,196.91333333333333,208.84,213.89666666666668,L7
2006-07-14 09:55:56+00:00,226.89666666666665,201.86666666666667,214.26,227.78,L7
2006-07-30 09:55:49+00:00,231.83666666666667,201.69666666666663,216.65666666666667,232.76333333333332,L7
2006-11-03 09:55:55+00:00,230.3375,203.96499999999997,220.0,231.25,L7
2006-11-19 09:56:06+00:00,230.3375,208.68400000000003,224.096,231.25,L7
2007-03-27 09:56:40+00:00,225.84,211.42666666666665,227.04333333333332,226.71,L7
2007-05-30 09:56:23+00:00,212.46,195.95,202.42000000000002,213.21,L7
2007-07-01 09:56:22+00:00,222.28500000000003,195.89499999999998,210.29,223.24,L7
2007-07-17 09:56:19+00:00,223.0566666666667,195.92666666666665,212.15,223.98000000000002,L7
2007-08-02 09:56:15+00:00,223.4225,194.405,214.56599999999997,224.33,L7
2007-12-24 09:56:28+00:00,227.26,193.89000000000001,227.195,227.565,L7
2008-01-25 09:56:28+00:00,220.67666666666665,192.945,230.1,220.65333333333334,L7
2008-02-10 09:56:26+00:00,220.05333333333337,198.515,231.46333333333334,219.69666666666663,L7
2008-02-26 09:56:21+00:00,221.055,198.515,231.46333333333334,220.76,L7
2008-03-13 09:56:16+00:00,219.446,203.1,221.68,219.362,L7
2008-07-19 09:55:28+00:00,217.78199999999998,205.0525,211.10000000000002,218.17199999999997,L7
2008-08-04 09:55:22+00:00,220.978,208.74,208.6425,221.39600000000002,L7
2008-11-08 09:55:12+00:00,222.04666666666665,205.98000000000002,211.19999999999996,222.23666666666668,L7
2009-01-11 09:55:48+00:00,220.04500000000002,205.98000000000002,211.19999999999996,220.06,L7
2009-02-28 09:56:10+00:00,219.72,196.20499999999998,220.185,219.4666666666667,L7
2009-04-17 09:56:29+00:00,222.12,191.21333333333334,210.04333333333332,222.155,L7
2009-05-03 09:56:32+00:00,222.936,193.74,208.6875,223.13400000000001,L7
2009-05-19 09:56:34+00:00,225.8,198.51,207.42,226.39000000000001,L7
2009-06-04 09:56:34+00:00,225.4283333333333,198.052,208.67999999999998,226.05499999999998,L7
2009-10-26 09:56:27+00:00,227.32,206.2725,214.69,227.69750000000002,L7
2010-04-20 09:58:20+00:00,233.9,200.16000000000003,220.935,233.865,L7
2010-05-22 09:58:14+00:00,236.265,199.455,217.03,237.23000000000002,L7
2010-06-23 09:58:18+00:00,232.06333333333336,198.28666666666666,215.01666666666665,232.99333333333334,L7
2011-04-07 09:59:45+00:00,,196.1,224.57,,L7
2011-08-13 09:59:32+00:00,242.76,196.09,223.89499999999998,244.72,L7
2011-08-29 09:59:30+00:00,234.01,196.09,223.89499999999998,235.09,L7
2011-09-14 09:59:24+00:00,237.00666666666666,196.0566666666667,225.26666666666665,237.96333333333334,L7
2011-09-30 09:59:23+00:00,233.63,196.0725,221.9275,234.55,L7
2011-10-16 09:59:25+00:00,232.256,197.0975,219.3425,233.16799999999998,L7
2011-12-03 09:59:53+00:00,227.88,199.87,219.61599999999999,228.75666666666666,L7
2012-02-21 10:00:16+00:00,224.46333333333334,201.182,216.62800000000001,224.72833333333332,L7
2012-03-24 10:00:15+00:00,219.63,201.214,215.58,219.79999999999998,L7
2012-04-09 10:00:11+00:00,218.6175,195.15800000000002,211.096,218.7875,L7
2012-04-25 10:00:26+00:00,217.48499999999999,188.46800000000002,207.58,217.64499999999998,L7
2012-05-11 10:00:49+00:00,219.416,192.24,210.255,219.61399999999998,L7
2012-05-27 10:00:40+00:00,220.98499999999999,191.30571428571426,213.64714285714285,221.70333333333335,L7
2012-08-15 10:01:16+00:00,224.51166666666666,189.4085714285714,214.74428571428572,225.40666666666664,L7
2012-09-16 10:01:34+00:00,225.12833333333333,188.48142857142858,215.77142857142857,226.19500000000002,L7
2012-10-02 10:01:45+00:00,225.12833333333333,190.6,213.8557142857143,226.19500000000002,L7
2013-01-06 10:02:18+00:00,219.0233333333333,203.96,214.2925,218.75666666666666,L7
2013-01-22 10:02:19+00:00,215.4425,194.88400000000001,208.42799999999997,215.4125,L7
2013-04-12 10:02:09+00:00,211.7733333333333,188.53,202.46333333333334,211.66666666666666,L7
