,dates,mex0317-0000,mex0317-0001,mex0317-0002
0,1986-03-19 16:50:19+00:00,,210.3650180521491,194.7104704135856
1,1986-04-20 16:49:38+00:00,,219.42623773034978,195.65033219892308
2,1990-02-10 16:45:58+00:00,,208.78075427591594,206.83640332769903
3,1990-04-15 16:44:33+00:00,,211.76268447680894,194.9198675647022
4,1993-01-17 16:45:59+00:00,,211.52918451178692,172.56091036659
5,1993-02-02 16:46:10+00:00,,210.56186037032987,184.92879984709498
6,1993-02-18 16:46:17+00:00,,216.32349054662836,184.39409886680892
7,1993-04-07 16:46:35+00:00,,213.28611898152417,193.4968035467689
8,1993-04-23 16:46:44+00:00,,214.06068239343995,187.16135541556042
9,1993-05-09 16:46:47+00:00,,205.8244933024856,190.37872426053235
10,1993-05-25 16:46:51+00:00,,,188.28989965894363
11,1993-06-10 16:46:51+00:00,,206.81004464460452,191.14495168913587
12,1993-06-26 16:46:46+00:00,,204.72232455159667,193.2205463635038
13,1993-08-13 16:46:43+00:00,219.1933672290837,220.30390526766382,198.68900752979673
14,1993-08-29 16:46:42+00:00,,206.90868939474888,189.31384757040277
15,1993-10-16 16:46:30+00:00,,210.7277983065661,184.13226944152572
16,1993-11-01 16:46:25+00:00,,203.01236156911253,185.63757734105036
17,1993-11-17 16:46:14+00:00,226.00210096672697,204.74593982645808,178.8035805812562
18,1993-12-19 16:46:05+00:00,213.5513149473839,209.56473303887824,176.80278857797327
19,1994-01-04 16:45:53+00:00,,205.39994129798922,165.6624827818475
20,1994-02-05 16:45:29+00:00,,,
21,1994-02-21 16:45:16+00:00,,209.47460242795458,178.66994647580665
22,1994-03-09 16:45:01+00:00,,205.80319068150914,179.12146606973664
23,1994-03-25 16:44:47+00:00,,218.15311077928385,190.06523969352187
24,1994-04-10 16:44:28+00:00,,213.06679789223128,198.26303285337505
25,1994-05-12 16:43:52+00:00,,209.6813169263818,191.40350288287235
26,1994-06-13 16:43:17+00:00,,215.5464418259457,194.87687267063382
27,1994-07-31 16:42:00+00:00,,211.80995900711633,197.33978047997766
28,1994-09-17 16:40:48+00:00,,215.1510389421753,189.66564461016128
29,1994-10-03 16:40:21+00:00,,218.21365323361687,187.39828317160539
30,1994-10-19 16:39:51+00:00,,210.167167469866,181.39439242105226
