,dates,usa_CA_0306-0000,usa_CA_0306-0001,usa_CA_0306-0002,usa_CA_0306-0003,usa_CA_0306-0004
0,1984-04-14 18:24:25+00:00,208.94514656579082,203.7773193677421,209.08945416735014,199.8941836067191,191.97817917217407
1,1984-05-16 18:24:53+00:00,211.40339093089742,211.88315214608227,223.55976606613166,215.46163501763817,202.27706263988546
2,1984-06-17 18:25:35+00:00,223.40847612805732,219.62431903035542,225.3337241605277,218.22843885145454,216.2779710704508
3,1984-07-03 18:25:46+00:00,223.88387642818265,218.2679459117871,227.23790220573198,223.20982424445006,223.62996973648998
4,1984-07-19 18:26:06+00:00,210.1852519936287,215.071822593553,225.05290750629246,216.630773925323,211.47263626707624
5,1984-09-21 18:27:21+00:00,202.58167333367447,202.1906992303881,212.54511724523593,212.7833684503048,206.60261649780603
6,1984-10-23 18:27:16+00:00,202.65367828341286,195.47348288399718,203.34739328226715,203.298279467069,189.7371048651786
7,1985-02-28 18:27:41+00:00,214.32980973531915,219.08215332318528,216.60810089747343,219.11953127663173,211.85196624070159
8,1985-04-17 18:27:31+00:00,196.56099090470073,198.18117926962825,198.35223411580515,202.84757378470948,189.15632929283373
9,1985-05-03 18:27:24+00:00,207.2455196154004,188.36698402257932,197.54988166317196,191.78340718799308,180.8972415379166
10,1985-05-26 18:33:32+00:00,218.9796137867113,218.04534343622183,222.1214196466285,224.93018899871612,218.7126783510598
11,1985-08-07 18:26:58+00:00,206.36690638621832,200.6752295864081,222.37492534608845,220.9576304579047,214.81704897369963
12,1985-11-11 18:25:49+00:00,207.3934995221253,178.96872770913802,197.48014640614443,197.54007464485431,183.06293820962867
13,1986-04-20 18:22:32+00:00,205.24022892115212,181.9989394745386,187.74483982004557,195.1165630258078,193.39502934509505
14,1986-05-22 18:21:42+00:00,203.4071821103264,187.32479778929934,184.96764999381253,186.64633762974938,185.3033139720974
15,1986-06-07 18:21:13+00:00,211.13970166005726,200.3363004699658,194.18117902451405,199.65089861259918,192.53228677722365
16,1986-09-11 18:17:53+00:00,205.5179614827054,198.63838363407174,208.72328918599146,200.89437212886105,201.17183766230227
17,1986-09-27 18:17:24+00:00,196.94937458464295,187.46694802040145,203.957261350569,199.90327914051062,191.07553941089736
18,1986-10-13 18:16:53+00:00,205.70225488147346,192.2157468617081,192.7100076953022,193.77133107488046,189.31826554717486
19,1986-11-30 18:15:36+00:00,200.65008781795856,178.36524479050527,183.3750157495429,197.68582365803576,185.75132822423797
20,1986-12-16 18:16:04+00:00,187.4849822198059,181.4220716207885,184.66696480023205,188.85955831221946,166.54649302341272
21,1987-01-17 18:17:01+00:00,185.16779080209497,185.095014253811,189.65824052329924,200.78139344704647,188.50460305553628
22,1987-02-25 18:24:37+00:00,200.70582126999778,193.72436487029336,193.49632971081104,191.43468849388347,176.02905691151335
23,1987-03-29 18:25:48+00:00,212.57220321006707,202.66865411690577,199.23598932677436,200.32863885260923,191.44787550958432
24,1987-04-14 18:26:20+00:00,198.54163865501928,196.24314432126573,192.17368261822986,191.3432193259166,177.34382337074524
25,1987-06-17 18:28:02+00:00,228.56728992696964,218.123432226378,230.5921044532247,234.75450013069664,230.89193184604738
26,1987-06-26 18:22:03+00:00,198.6475601689989,192.4359402112264,201.550519244025,195.0595834360011,190.07219323734734
27,1987-07-28 18:22:45+00:00,221.55704155528224,212.93078630116293,223.36620373200094,219.50307769213873,211.89183652919064
28,1987-08-29 18:23:41+00:00,215.34412884270859,214.93248702698295,227.48637555429892,220.02100993483683,209.7191502012133
29,1988-03-31 18:33:28+00:00,198.01493009772722,198.87742180468305,198.101873491556,196.18183425673405,185.09269345780908
30,1988-04-09 18:27:20+00:00,223.59277773560981,224.77019109333037,230.68356618106142,231.84337589732849,231.22670828585922
31,1988-04-25 18:27:25+00:00,205.87580188623264,201.1853646143757,212.04640835836494,213.1026861865953,194.56944036261788
32,1988-06-28 18:27:53+00:00,209.50424329781208,200.505528484589,211.76903668266482,208.24677345306162,189.2837421019663
33,1988-08-31 18:28:02+00:00,203.21152530798247,200.12004167972327,209.50524413711372,201.03650519355557,194.21647813533284
