,dates,jap0208-0000,jap0208-0001,jap0208-0002,jap0208-0003,jap0208-0004,jap0208-0005,jap0208-0006,jap0208-0007,jap0208-0008
0,1984-08-07 00:51:54+00:00,71.8291012998667,60.61345632347039,,93.95579550765764,101.10063154215447,124.85242997348826,135.0105363862498,142.0897359608255,140.9727184845326
1,1984-10-26 00:52:25+00:00,93.02213760543273,106.21471622578979,114.59718675534636,123.88266026349346,136.89602326678056,144.99293758744392,151.86498532632024,154.23395590256786,153.53835213678698
2,1984-11-27 00:52:18+00:00,93.39420072827484,107.72252627462646,116.40718847505032,120.37188626504089,128.74757513627546,140.341229460733,148.0863713254627,159.84884305004582,164.21408879669056
3,1984-12-13 00:52:28+00:00,100.77576839588524,119.91388268731754,115.17768712792666,126.47583213213304,134.41014180221117,149.77419998637512,154.98306300620536,158.03256022520497,163.07077950812018
4,1985-01-14 00:52:44+00:00,88.74040252207485,112.34516031713389,114.8472040049142,118.41781213680895,130.7055736230688,136.97877180010755,136.72308404526254,144.03681997831677,145.5396231207918
5,1985-02-15 00:52:50+00:00,92.22700714245049,102.52394666847897,116.20513519411924,116.42842454414351,130.13326569400053,140.35377405064932,150.70604760978352,153.87573935529866,155.55028592226213
6,1985-08-26 00:51:56+00:00,,,68.7071639688336,83.13665049692638,103.8346916871051,116.98364943099784,126.21244055327824,130.09465416182658,126.93321867155069
7,1986-01-17 00:49:45+00:00,,107.39142122404061,111.48459412499719,117.16275572133752,129.2280359796328,141.03265893608008,145.30617454280278,148.78719845129527,146.17111396434268
8,1986-04-23 00:47:39+00:00,,-15.482578653648856,,,50.05889549020139,63.507075889053716,76.86890754836526,80.55381633926088,90.33176771997209
9,1986-06-10 00:46:19+00:00,,-8.5755670955744,,,81.07900951668775,95.10130912931005,,,119.30227999595078
10,1986-06-26 00:45:48+00:00,,31.128127017768378,47.550054244899435,70.17907973925611,90.76703742721604,98.89782401997465,106.24601424844258,114.80949956122595,115.28914219169461
11,1986-10-16 00:41:58+00:00,47.06573517109204,37.300724361783764,61.598673109698495,81.4279746426093,104.02621755029944,116.6965623640829,134.08247862071053,137.9340576075764,142.0736676478897
12,1987-01-20 00:42:14+00:00,45.90293440786916,78.04365489560529,,,90.39551956059076,114.26292467783786,,,126.82829707214219
13,1987-02-05 00:42:47+00:00,80.15466269956664,104.31556358291377,110.35718304789478,113.01111504666497,113.05709070751224,125.69816970539861,129.98561660469113,136.6914166135084,137.28500543929985
14,1987-03-25 00:44:37+00:00,40.042857255372816,56.94575975466435,61.53150164412322,57.68831152504918,77.96196206323302,92.69656087981951,91.60203738013553,100.3199727020267,109.08469961929676
15,1987-08-16 00:48:28+00:00,47.62942874051617,70.02847093420478,78.90658036475583,80.76557948547399,93.59487015103083,103.20862967665303,111.30590522934895,113.07243851972494,120.27106941066494
16,1988-03-11 00:52:17+00:00,61.15974073204342,82.38512042227663,82.85712881383702,83.97069396153964,100.6344340599284,106.5219502391967,111.69293002428303,114.86763151297536,124.97565362396844
17,1988-04-28 00:52:35+00:00,55.100836610549074,52.56675885080105,73.47838703719412,74.22485910801046,92.2612269655318,102.47871720697204,115.47708119728199,119.3868759206,122.46497652860631
18,1988-06-15 00:52:58+00:00,,,,,59.80749617288792,84.4245513757277,96.06444880381238,97.41853490665359,106.32802596918303
19,1988-07-01 00:53:03+00:00,28.762573456649612,33.82968974696698,47.17836866725412,62.11903133786865,83.71091853216821,90.81124690383349,,,
20,1988-11-22 00:53:00+00:00,76.8531715866631,77.21948080625495,90.8730114833751,100.22222639743013,108.86160079906386,118.7176674799178,121.86349483205932,122.79834048090459,126.06784309055921
21,1988-12-08 00:52:51+00:00,77.65110903192242,84.23640851097998,95.06492784650936,94.10640129669866,111.64714419548433,120.93168808022945,128.1079094473605,129.2433626141355,136.91533094786246
22,1989-01-25 00:52:21+00:00,82.75998416722179,101.1326013080166,102.31134554605923,103.0402404421876,106.68353333919617,118.59756177488927,114.08919841784841,122.23770278903469,126.54803006642135
23,1989-03-14 00:51:46+00:00,33.63091588639352,56.31489595591161,61.98277561482668,50.792936018170124,71.65439936357114,84.5154204348669,88.49039565621266,100.23838943296649,101.88144763747619
24,1989-03-30 00:51:22+00:00,55.1175438448772,75.90926497183905,83.92684753445909,82.74402692704692,91.03599779940882,107.7586842299533,108.0143136358475,115.28064575130958,117.76865876173662
25,1989-07-20 00:49:40+00:00,11.792496756070516,,,,70.38199652326354,79.97580038688861,93.95154443216856,98.29155611288651,107.74303685239998
26,1989-08-21 00:48:58+00:00,43.4495148233023,70.32700218548611,77.08717287153448,85.5251794965283,89.5911354764513,99.85669020835013,112.45621792502175,118.89796927740836,126.10420455711981
27,1989-10-24 00:47:12+00:00,44.070397118533606,49.66543569197702,60.82117756984817,73.52872919515602,92.97296066216987,103.92598545154542,113.77831529642464,118.2233988822959,128.51150137819255
28,1989-12-11 00:45:59+00:00,48.12061057818711,53.785297446200666,67.56061794753707,77.20414086227287,98.14393360412261,110.1189200109773,114.82192614752462,118.1610936071252,124.92162341876207
29,1990-05-20 00:42:39+00:00,30.802143785685395,11.775314074907149,41.637024988876334,52.987669253924395,74.40817459193079,84.5251826154117,92.98971681572515,100.28963231064378,101.80482506830214
30,1990-10-11 00:42:00+00:00,48.02344567242062,68.42843117145495,69.45288089194561,72.25809766424577,86.92717448773746,91.47386120130146,94.76846665593715,107.48539144183961,120.56520607035021
31,1990-12-30 00:42:10+00:00,49.61184309779084,61.800876648105586,74.39896202313096,74.6652196768458,89.12995314495444,98.77541446447421,108.61482458587439,114.53993135826877,125.08880194057375
32,1991-01-15 00:42:39+00:00,34.24242577450539,46.10409116432808,55.558989045515744,66.35706947321594,81.3962341174373,90.2295734217794,95.29495692718376,105.69407505150885,116.06830744385499
33,1991-03-04 00:43:31+00:00,44.72991978616669,51.26175882720861,69.68699416287606,63.76600030606065,93.37633908949823,96.3579329934073,113.4964535484142,100.68650651512316,110.84744305718553
34,1991-03-20 00:43:54+00:00,,,44.79625263112608,45.83026242670493,63.86791388403423,76.56529993962013,90.74770901783134,89.55674601951131,96.26041006230217
35,1991-06-08 00:45:12+00:00,,9.450191307022873,40.97127507774337,42.36168241336987,82.90078194125336,76.34697005720922,97.28566474173321,100.96987426574273,107.56432853227298
36,1991-07-10 00:45:37+00:00,,-50.68819992372546,-5.65135992934329,21.67052061204026,65.54805608463691,70.1686460131725,,,102.20325816291158
37,1991-07-26 00:45:51+00:00,,-53.25573908341097,-5.6478953669338985,15.490671414162676,69.32052595492024,64.85247496535277,64.81224681054928,80.58921009963152,93.76199358871206
38,1991-09-12 00:46:15+00:00,,51.086242550063176,51.03648588592909,58.85814689656976,89.06086200264569,90.8445827482956,100.25615810184624,105.82837173509691,118.10813247814389
39,1991-11-15 00:46:36+00:00,,73.64913141405242,71.12554262351084,73.83314944385293,102.48429767553597,105.50300368054805,109.52529135791349,115.36935836128274,119.4258060370107
40,1991-12-01 00:46:49+00:00,,29.19561990742878,39.06188160905544,35.63859876551059,69.13086577212418,,,,
41,1992-01-02 00:46:40+00:00,,48.11522014299145,55.644735374095816,60.42299295695634,93.11303423611943,85.64301937667776,109.54950678575871,101.44648067459514,125.11643238539119
42,1992-01-18 00:46:39+00:00,,41.16850549333309,51.36500414211634,51.04494244155297,79.99935926123844,86.09044121133634,103.6289716086913,101.1047241913946,113.4759449032223
43,1992-02-03 00:46:42+00:00,,36.02115093416953,39.95874734004527,42.31242244808209,79.63550509293835,82.49913422573123,,,109.86417589540898
44,1992-08-29 00:44:45+00:00,,16.001418334492882,29.117110850374594,40.0856153386124,69.40466420669469,74.38616606447658,86.37387881869141,91.28327441276343,101.31793173700535
45,1992-11-01 00:43:42+00:00,,55.92701137580342,57.81088933295186,60.39397569395237,98.03010009214614,84.95281317107599,104.08862848869107,105.90455933015075,118.65370088810631
46,1993-01-20 00:44:05+00:00,,54.50162652717205,56.06319342749228,62.49193918217104,97.32149289364163,89.92764365041504,105.4464993288803,109.84443376401555,124.97706445882443
47,1993-02-05 00:44:16+00:00,,41.55393552151337,44.30792381335662,49.737108278262276,87.59353517676217,83.04291366284255,85.22285973282897,100.60610466188996,111.72581115024036
48,1993-03-09 00:44:33+00:00,,29.94028445153534,40.392441808158,49.3257206020616,86.85079193584009,80.87527411990902,93.5696386112734,99.82936271526327,115.86008013301706
49,1993-03-25 00:44:33+00:00,,,17.453596855722726,24.61283759854847,56.27851734834431,48.0863067231496,,,78.27218773550005
50,1993-05-28 00:44:55+00:00,,45.58062336423575,46.47139462829773,53.177721343498334,88.67519541974873,86.63322655602798,107.0946072724649,112.15763851874674,117.39019983945688
51,1993-07-31 00:44:47+00:00,,,3.881563960804325,26.861092036652867,46.06089767364344,43.53521334670485,,,72.91090590568815
52,1993-11-04 00:44:28+00:00,56.906519899974114,73.63460718834448,61.56442879242619,60.51222478403687,91.41716068411661,88.04040506330713,114.29567360999533,119.09015742379052,121.02845953068869
53,1994-01-07 00:43:55+00:00,75.55806586715845,69.28741780953953,65.72567362516276,62.90395146135984,93.99037192403662,87.85839106546597,110.75711353657937,115.23174574269443,115.04524164705622
54,1994-01-23 00:43:40+00:00,76.42771546989611,73.12093395299613,68.58538963650176,63.933405503961474,97.41782644249557,95.78085461745472,114.12503940549878,118.57297121168001,125.87974557272823
55,1994-08-03 00:40:01+00:00,,,17.216040086258246,19.95686071948815,,,,,
56,1994-09-20 00:38:49+00:00,58.8190448486238,49.27055535654654,60.88586620618291,60.329378763745495,93.73960373953886,89.0712168229725,108.6465015532836,113.30596996574809,119.30769056013636
57,1994-11-23 00:36:43+00:00,38.998581265186615,86.74545482993824,86.29793085421996,84.40354174162434,105.9132255208765,113.89177503262171,126.14469410673661,132.6985895650322,132.02503670603315
58,1994-12-25 00:35:43+00:00,,66.96466308149284,75.97141039519542,74.09461147215136,98.62283846933026,93.29001103325386,114.34194965501526,119.3554195510444,124.75854034530641
59,1995-01-26 00:34:34+00:00,60.46761826356881,77.86491295387177,78.58816979585427,75.4674738485266,109.10138422568625,109.85822171489805,124.61711051639483,133.6131819365393,131.1137733348376
60,1995-02-27 00:33:18+00:00,41.39258982025959,43.963595319411276,59.991872274846955,58.27840041759527,99.57353449983108,99.01118638541436,111.28457792672681,112.91753626283466,111.28453256721049
61,1995-05-18 00:29:53+00:00,32.28536556906243,54.931234884639174,52.40175938236165,57.424855370703206,84.41176139430104,77.89567543516627,105.85662973747921,110.13194748409494,114.70791583450274
62,1995-09-07 00:24:45+00:00,33.770654610722474,10.236409278785672,30.07590216802836,42.85951447281546,76.80767477338243,82.13533921756436,98.25821569271675,101.03439748060306,110.7359320099464
