dates,sar2412-0000,sar2412-0001,sar2412-0002,sar2412-0003,sar2412-0004,sar2412-0005,satname
1989-10-27 09:30:27+00:00,308.54,185.89,231.98,252.05,246.88,246.44,L5
1989-11-12 09:30:07+00:00,304.99,199.74,238.4,268.7,,,L5
1989-12-14 09:29:14+00:00,292.25,180.4,216.77,244.26,252.26,243.85,L5
1989-12-23 09:22:46+00:00,,183.73,225.26,231.32,233.22,250.1,L5
1990-01-31 09:27:43+00:00,300.74,192.73,234.32,257.44,247.06,260.81,L5
1990-02-16 09:27:12+00:00,,170.55,204.09,221.34,230.44,235.01,L5
1990-03-04 09:26:38+00:00,,,,222.32,220.94,228.37,L5
1990-04-14 09:19:47+00:00,299.68,200.83,242.89,263.12,254.75,257.26,L5
1990-04-21 09:25:58+00:00,,185.28,233.37,249.96,241.13,239.71,L5
1990-05-16 09:19:49+00:00,313.32,196.22,218.48,229.89,276.37,237.09,L5
1990-06-01 09:19:44+00:00,309.79,186.63,234.15,246.43,255.53,250.53,L5
1990-06-17 09:19:42+00:00,287.92,190.9,219.9,238.13,231.79,239.79,L5
1990-06-24 09:25:54+00:00,,175.13,210.33,228.96,229.19,231.06,L5
1990-07-10 09:25:52+00:00,,176.02,222.57,235.68,233.51,240.29,L5
1990-07-26 09:25:48+00:00,,191.03,221.71,243.09,231.85,239.29,L5
1990-08-11 09:25:43+00:00,307.67,197.21,233.57,249.08,251.12,247.96,L5
1990-08-20 09:19:30+00:00,163.61,185.92,230.65,247.38,245.05,240.62,L5
1990-09-05 09:19:23+00:00,154.11,171.85,215.07,236.23,238.39,240.67,L5
1990-09-12 09:25:35+00:00,160.56,176.28,218.77,229.59,230.81,246.06,L5
1990-09-21 09:19:19+00:00,157.01,169.47,200.0,213.71,229.21,240.4,L5
1990-09-28 09:25:26+00:00,,191.93,241.91,230.57,240.47,236.15,L5
1990-10-07 09:19:07+00:00,157.75,171.73,212.37,232.93,229.14,243.45,L5
1990-10-14 09:25:20+00:00,157.39,171.88,,232.8,230.46,243.46,L5
1990-10-30 09:25:11+00:00,161.58,180.41,226.63,226.78,232.25,244.62,L5
1990-11-15 09:25:13+00:00,168.06,188.55,219.65,226.27,233.52,236.69,L5
1991-01-02 09:25:37+00:00,161.92,170.74,210.34,216.66,235.46,234.21,L5
1991-01-11 09:20:03+00:00,,202.51,241.49,250.61,,248.15,L5
1991-04-01 09:21:34+00:00,,190.99,227.35,239.48,244.56,241.29,L5
1991-04-08 09:27:30+00:00,165.87,177.08,199.97,213.59,228.59,233.97,L5
1991-04-24 09:27:46+00:00,201.83,185.0,222.28,244.57,246.21,242.36,L5
1991-05-26 09:28:22+00:00,,192.97,233.91,247.08,264.71,252.7,L5
1991-06-20 09:22:30+00:00,169.35,185.27,213.31,226.65,226.65,235.91,L5
1991-06-27 09:28:49+00:00,156.27,171.83,217.32,226.4,227.64,223.36,L5
1991-07-06 09:22:46+00:00,,185.71,221.82,229.64,235.12,237.6,L5
1991-07-13 09:28:57+00:00,156.75,171.93,211.5,230.66,227.95,230.11,L5
1991-07-22 09:22:58+00:00,,192.91,235.82,249.02,245.11,244.19,L5
1991-07-29 09:29:13+00:00,,182.21,229.83,244.84,246.75,249.51,L5
1991-08-07 09:23:28+00:00,,180.15,232.15,245.03,268.31,243.29,L5
1991-08-14 09:29:15+00:00,156.89,178.37,215.16,236.42,220.64,233.08,L5
1991-08-23 09:23:10+00:00,,180.45,221.53,234.52,231.49,242.24,L5
1991-09-15 09:29:38+00:00,166.62,188.55,222.03,240.91,240.06,242.93,L5
1991-09-24 09:23:31+00:00,166.45,172.6,204.39,225.37,235.82,234.11,L5
1991-10-01 09:29:43+00:00,,196.85,238.27,259.76,252.05,257.18,L5
1991-10-17 09:29:54+00:00,,194.84,234.77,258.24,248.98,235.83,L5
1991-11-02 09:29:52+00:00,167.76,184.58,227.83,239.87,245.15,244.32,L5
1991-11-11 09:23:45+00:00,,183.18,226.78,245.95,245.87,249.78,L5
1991-12-04 09:30:12+00:00,,192.98,234.46,249.29,251.78,242.06,L5
1992-01-14 09:23:49+00:00,,192.1,230.97,252.79,250.58,248.66,L5
1992-01-30 09:23:54+00:00,170.63,184.55,209.71,223.38,230.84,231.5,L5
1992-02-06 09:29:56+00:00,167.21,182.28,228.82,227.74,242.56,243.57,L5
1992-04-26 09:29:34+00:00,,190.25,233.81,230.83,235.09,231.28,L5
1992-05-12 09:29:27+00:00,145.89,174.54,222.72,232.78,233.88,239.5,L5
1992-05-28 09:29:18+00:00,169.47,182.55,219.22,231.34,229.1,239.1,L5
1992-06-06 09:23:03+00:00,157.62,185.09,223.67,236.46,238.39,243.21,L5
1992-06-13 09:29:08+00:00,164.12,178.55,217.41,236.81,228.32,236.68,L5
1992-06-29 09:28:56+00:00,160.33,189.35,227.54,243.24,232.56,238.66,L5
1992-07-08 09:22:38+00:00,,190.81,232.21,235.86,249.46,240.06,L5
1992-07-15 09:28:44+00:00,158.75,183.87,218.94,242.29,241.44,230.65,L5
1992-07-31 09:28:32+00:00,,189.13,241.71,245.26,247.3,242.47,L5
1992-08-09 09:22:14+00:00,,189.31,223.85,244.51,243.68,242.68,L5
1992-08-16 09:28:17+00:00,154.42,173.7,219.55,232.43,245.62,237.98,L5
1992-09-01 09:28:02+00:00,153.3,167.17,216.73,229.78,228.97,235.93,L5
1992-09-10 09:21:44+00:00,,185.27,228.22,244.16,232.03,236.42,L5
1992-09-17 09:27:48+00:00,,193.29,229.08,232.77,239.62,242.02,L5
1992-09-26 09:21:25+00:00,,183.5,220.06,232.9,231.99,237.64,L5
1992-12-06 09:26:58+00:00,153.57,169.9,216.3,228.54,236.09,234.81,L5
1993-01-07 09:27:16+00:00,167.55,186.32,219.78,235.31,227.9,236.95,L5
1993-02-08 09:27:38+00:00,162.45,179.54,218.5,226.02,,,L5
1993-03-05 09:21:39+00:00,173.18,186.97,221.83,234.55,231.32,235.55,L5
1993-03-12 09:27:54+00:00,,187.03,235.43,245.75,230.24,230.3,L5
1993-03-21 09:21:43+00:00,167.19,182.6,218.59,242.34,246.52,235.69,L5
1993-03-28 09:27:56+00:00,,167.32,179.48,,238.68,233.91,L5
1993-04-22 09:21:58+00:00,,197.18,236.54,245.07,249.91,243.97,L5
1993-05-08 09:22:01+00:00,154.07,186.92,233.89,259.74,246.65,256.69,L5
1993-05-15 09:28:13+00:00,150.59,175.28,218.35,238.84,229.09,240.89,L5
1993-05-24 09:22:03+00:00,,193.84,239.11,245.26,247.97,238.09,L5
1993-05-31 09:28:16+00:00,157.53,170.59,209.1,224.79,236.47,234.2,L5
1993-06-16 09:28:14+00:00,,196.34,236.21,236.38,239.34,240.56,L5
1993-06-25 09:22:00+00:00,161.94,181.83,219.22,242.88,232.72,239.72,L5
1993-07-11 09:21:58+00:00,,,,203.67,222.2,237.62,L5
1993-07-18 09:28:08+00:00,167.58,184.14,217.98,247.12,242.67,245.73,L5
1993-07-27 09:21:57+00:00,168.5,186.82,219.56,242.49,238.28,245.45,L5
1993-08-03 09:28:08+00:00,169.15,187.01,218.74,246.39,254.25,245.43,L5
1993-08-12 09:22:21+00:00,,187.83,231.35,245.38,244.54,244.68,L5
1993-08-19 09:28:08+00:00,166.88,185.04,227.86,241.38,252.7,247.31,L5
1993-10-06 09:27:59+00:00,,190.08,224.96,247.48,238.45,237.5,L5
1993-11-07 09:27:46+00:00,,183.83,219.29,249.16,,,L5
1993-11-16 09:21:53+00:00,164.57,183.83,220.16,230.6,234.57,237.51,L5
1994-01-03 09:21:08+00:00,,,,228.03,,238.63,L5
1994-01-26 09:26:59+00:00,157.24,170.74,217.5,225.36,214.51,232.02,L5
1994-02-27 09:26:35+00:00,170.53,185.89,219.57,232.45,234.39,238.26,L5
1994-03-08 09:20:16+00:00,,184.86,233.32,249.27,253.25,239.61,L5
1994-03-15 09:26:21+00:00,,188.57,232.06,247.27,247.35,241.28,L5
1994-03-24 09:20:03+00:00,,193.54,234.02,245.72,249.4,241.44,L5
1994-03-31 09:26:06+00:00,,191.53,232.18,234.64,251.49,238.67,L5
1994-04-25 09:19:27+00:00,157.88,193.18,231.11,239.49,239.88,249.23,L5
1994-05-02 09:25:29+00:00,,189.7,226.85,247.17,246.68,245.68,L5
1994-05-11 09:19:08+00:00,,184.89,228.67,244.79,250.73,241.99,L5
1994-06-19 09:24:34+00:00,156.97,180.98,223.6,237.24,231.82,237.77,L5
1994-07-14 09:17:44+00:00,,185.73,219.13,243.21,239.69,240.02,L5
1994-07-21 09:23:43+00:00,158.77,182.34,223.11,228.66,232.07,237.87,L5
1994-08-15 09:16:52+00:00,,185.75,217.7,240.34,236.01,237.53,L5
1994-08-22 09:22:53+00:00,,189.55,233.04,245.77,254.48,248.44,L5
1994-08-31 09:16:29+00:00,163.65,183.01,219.19,242.7,227.86,240.12,L5
1994-09-07 09:22:29+00:00,,190.21,233.51,236.84,251.41,239.14,L5
1994-09-16 09:16:04+00:00,,200.66,232.77,236.6,244.67,241.39,L5
1994-12-12 09:19:28+00:00,,187.75,223.9,228.5,230.27,236.64,L5
1995-01-22 09:12:15+00:00,158.3,183.4,215.72,233.15,219.97,,L5
1995-03-11 09:10:21+00:00,,190.57,220.4,248.79,247.04,242.08,L5
1995-04-12 09:08:37+00:00,,184.43,219.73,245.48,245.14,242.22,L5
1995-04-19 09:14:30+00:00,168.34,185.02,223.73,250.84,231.28,243.96,L5
1995-05-05 09:13:47+00:00,,192.75,231.8,246.84,231.08,239.98,L5
1995-05-14 09:07:35+00:00,,,,,219.54,236.64,L5
1995-05-21 09:13:04+00:00,168.19,182.89,213.98,224.8,222.51,222.44,L5
1995-05-30 09:06:52+00:00,,186.34,234.29,237.52,231.66,240.13,L5
1995-06-06 09:12:19+00:00,157.5,174.62,212.33,229.45,231.09,235.58,L5
1995-06-15 09:05:44+00:00,,187.7,228.24,246.7,237.84,244.46,L5
1995-06-22 09:11:37+00:00,,191.06,234.14,247.26,246.39,256.07,L5
1995-07-01 09:05:02+00:00,,189.26,230.44,243.9,238.4,239.15,L5
1995-07-08 09:10:53+00:00,167.1,190.22,221.79,245.19,251.2,243.3,L5
1995-07-17 09:04:16+00:00,168.52,183.47,223.14,243.22,243.34,247.58,L5
1995-07-24 09:10:09+00:00,,185.67,226.11,241.71,239.31,236.87,L5
1995-08-02 09:03:34+00:00,,190.85,232.67,247.05,246.79,240.89,L5
1995-08-09 09:09:25+00:00,166.2,186.76,222.65,242.96,230.76,244.7,L5
1995-09-03 09:02:05+00:00,160.88,178.12,221.12,238.32,239.42,239.0,L5
1995-09-10 09:07:55+00:00,293.57,191.62,235.35,245.37,250.43,242.37,L5
1995-10-21 08:59:36+00:00,292.07,187.59,222.18,248.37,232.41,247.72,L5
1995-11-06 08:59:03+00:00,313.79,191.81,232.74,253.87,,255.07,L5
1995-12-15 09:06:48+00:00,290.07,,,,,,L5
1995-12-31 09:07:58+00:00,,169.66,,217.52,,,L5
1996-01-16 09:09:06+00:00,322.46,,,,,226.42,L5
1996-02-17 09:11:19+00:00,,185.44,215.24,222.95,236.41,234.51,L5
1996-03-13 09:06:48+00:00,306.12,190.19,228.49,241.43,246.71,240.4,L5
1996-03-29 09:07:49+00:00,,171.5,211.85,211.32,238.82,237.53,L5
1996-04-05 09:14:27+00:00,,189.97,233.13,245.48,247.02,242.33,L5
1996-04-21 09:15:25+00:00,,180.22,222.33,248.22,233.52,227.31,L5
1996-05-16 09:10:42+00:00,304.26,191.98,238.51,253.89,269.98,256.11,L5
1996-05-23 09:17:17+00:00,,174.35,221.81,237.42,,229.17,L5
1996-06-01 09:11:36+00:00,312.75,192.81,231.86,249.02,,,L5
1996-06-08 09:18:10+00:00,300.78,188.18,235.12,248.64,244.26,238.76,L5
1996-06-24 09:19:02+00:00,165.65,186.42,220.32,227.48,230.28,238.99,L5
1996-07-03 09:13:19+00:00,164.56,176.58,217.38,227.08,229.09,241.05,L5
1996-07-10 09:19:52+00:00,153.48,178.33,203.18,208.37,212.84,232.07,L5
1996-07-19 09:14:10+00:00,157.64,182.81,219.08,239.5,230.05,239.27,L5
1996-07-26 09:20:43+00:00,158.64,178.81,218.35,232.55,231.25,238.41,L5
1996-08-04 09:15:00+00:00,160.48,180.61,220.17,240.47,233.92,238.61,L5
1996-08-20 09:15:50+00:00,,189.07,225.29,245.57,245.57,240.9,L5
1996-09-05 09:16:44+00:00,,189.81,218.84,226.91,243.95,238.71,L5
1996-09-12 09:23:18+00:00,,,,225.73,,,L5
1996-09-21 09:17:36+00:00,154.28,154.67,180.58,214.94,,,L5
1996-10-23 09:19:16+00:00,,186.37,234.8,250.56,247.32,242.05,L5
1996-10-30 09:25:47+00:00,162.63,176.31,216.81,222.75,230.89,239.83,L5
1996-11-08 09:20:26+00:00,166.98,,,,,,L5
1996-11-15 09:26:32+00:00,164.58,191.78,227.72,247.37,234.13,241.59,L5
1997-02-03 09:30:16+00:00,160.98,184.99,219.42,211.42,230.45,234.13,L5
1997-02-19 09:30:58+00:00,153.49,167.92,206.99,226.72,240.61,240.41,L5
1997-03-16 09:26:11+00:00,,184.03,218.47,244.51,228.7,238.47,L5
1997-03-23 09:32:13+00:00,,191.42,237.36,248.06,247.27,263.46,L5
1997-04-01 09:26:22+00:00,,187.55,236.53,249.38,256.31,243.93,L5
1997-04-24 09:33:22+00:00,164.38,190.74,233.86,246.22,251.93,249.48,L5
1997-05-03 09:27:54+00:00,176.27,187.41,217.48,238.53,247.26,241.86,L5
1997-05-10 09:33:55+00:00,163.64,188.37,227.57,234.2,238.43,240.3,L5
1997-06-20 09:29:33+00:00,,,,226.5,239.24,238.82,L5
1997-07-13 09:36:09+00:00,160.74,183.67,230.23,233.66,233.33,238.69,L5
1997-07-22 09:30:40+00:00,172.3,188.97,233.24,247.64,245.38,243.15,L5
1997-08-07 09:30:48+00:00,,189.32,229.12,249.2,264.59,249.9,L5
1997-08-14 09:37:12+00:00,,188.34,221.14,248.39,247.63,237.46,L5
1997-08-23 09:31:17+00:00,,191.55,232.14,248.93,250.19,238.01,L5
1997-08-30 09:37:41+00:00,158.81,172.98,210.26,222.62,229.45,242.41,L5
1997-09-08 09:32:09+00:00,,191.11,228.47,235.65,245.42,239.37,L5
1997-09-15 09:38:08+00:00,161.31,182.34,225.64,241.38,230.18,236.57,L5
1997-10-17 09:39:02+00:00,,185.7,227.75,246.49,272.0,241.74,L5
1997-10-26 09:33:07+00:00,,183.53,222.94,248.36,285.65,244.32,L5
1997-11-11 09:33:54+00:00,169.75,189.87,230.98,243.99,253.36,253.86,L5
1997-11-18 09:39:50+00:00,,,,,230.55,250.81,L5
1997-12-29 09:35:03+00:00,,192.94,236.6,254.86,,258.02,L5
1998-01-30 09:35:22+00:00,,195.76,233.92,249.46,,,L5
1998-02-06 09:41:42+00:00,,192.12,239.39,239.86,260.37,246.1,L5
1998-03-03 09:35:57+00:00,,197.52,228.22,247.33,245.15,248.77,L5
1998-03-10 09:42:15+00:00,157.94,174.25,202.64,227.27,213.9,213.01,L5
1998-03-19 09:36:13+00:00,171.27,185.45,227.97,236.93,246.57,252.89,L5
1998-03-26 09:42:29+00:00,160.79,176.26,214.36,227.65,225.95,219.15,L5
1998-04-04 09:36:47+00:00,161.81,187.16,228.71,232.58,241.77,239.68,L5
1998-05-06 09:36:51+00:00,156.13,175.15,207.92,223.16,231.41,237.58,L5
1998-05-13 09:43:08+00:00,,188.36,232.76,245.5,247.09,243.03,L5
1998-06-07 09:37:45+00:00,,,220.39,234.29,236.66,235.88,L5
1998-06-14 09:43:37+00:00,153.69,172.46,219.4,230.55,231.91,232.03,L5
1998-06-30 09:43:48+00:00,160.68,185.0,223.93,232.38,233.31,251.24,L5
1998-07-16 09:44:00+00:00,156.83,176.75,219.23,233.32,232.46,239.14,L5
1998-07-25 09:38:16+00:00,158.75,175.92,219.19,238.13,231.94,238.18,L5
1998-08-17 09:44:12+00:00,158.74,175.78,218.83,242.86,231.17,238.49,L5
1998-08-26 09:38:09+00:00,,183.2,216.26,248.02,230.08,239.13,L5
1998-09-18 09:44:32+00:00,,187.62,228.88,248.6,247.63,245.43,L5
1998-12-23 09:44:47+00:00,,201.6,236.21,240.97,252.17,243.27,L5
1999-01-17 09:38:31+00:00,,192.69,231.39,248.94,,243.52,L5
1999-03-06 09:38:42+00:00,164.8,179.17,215.12,234.81,238.05,235.02,L5
1999-03-13 09:44:46+00:00,,193.74,236.65,250.19,247.24,242.73,L5
1999-04-14 09:44:27+00:00,150.7,158.99,192.84,206.29,229.58,232.92,L5
1999-04-23 09:38:17+00:00,,184.78,229.92,240.52,247.96,237.9,L5
1999-04-30 09:44:26+00:00,162.82,186.47,236.49,228.63,231.05,236.58,L5
1999-06-01 09:43:50+00:00,157.49,177.26,218.06,232.13,240.44,242.62,L5
1999-06-17 09:43:41+00:00,156.44,179.93,217.59,233.7,232.94,237.8,L5
1999-06-26 09:37:24+00:00,,192.64,232.5,249.11,,247.05,L5
1999-07-03 09:43:32+00:00,201.97,186.15,227.44,229.23,241.06,242.21,L5
1999-07-12 09:37:17+00:00,176.56,189.28,233.18,250.25,246.56,240.89,L5
1999-07-19 09:43:28+00:00,155.73,177.37,217.97,247.34,230.51,234.27,L5
1999-08-05 09:52:28+00:00,161.9,183.52,230.02,241.72,,,L7
1999-08-12 09:58:37+00:00,159.74,177.91,213.22,237.91,239.75,230.69,L7
1999-08-20 09:43:15+00:00,159.17,179.69,216.56,207.75,221.18,222.84,L5
1999-08-21 09:52:25+00:00,163.05,181.72,226.94,236.89,243.23,234.37,L7
1999-08-28 09:58:41+00:00,162.21,182.17,225.9,244.02,243.54,235.4,L7
1999-08-29 09:36:51+00:00,169.11,183.63,218.8,238.09,230.07,240.5,L5
1999-09-05 09:42:46+00:00,,189.36,233.8,250.09,238.61,238.99,L5
1999-09-13 09:58:35+00:00,,186.74,233.28,238.26,,,L7
1999-09-14 09:36:43+00:00,154.14,186.87,233.23,239.39,240.97,244.97,L5
1999-09-22 09:52:29+00:00,,188.91,230.64,247.73,,,L7
1999-09-29 09:58:45+00:00,162.5,180.06,221.99,239.85,242.51,251.11,L7
1999-09-30 09:36:04+00:00,,191.94,232.64,253.84,,241.25,L5
1999-10-07 09:42:21+00:00,,190.7,236.09,246.92,244.56,251.56,L5
1999-10-08 09:52:59+00:00,163.21,179.64,,,,,L7
1999-10-16 09:36:10+00:00,130.54,,,200.48,256.08,257.94,L5
1999-11-09 09:52:28+00:00,302.99,179.26,208.95,230.6,219.38,245.33,L7
1999-11-25 09:52:19+00:00,308.18,185.74,230.72,237.75,,,L7
1999-12-03 09:34:41+00:00,304.27,192.91,235.96,244.79,,260.86,L5
1999-12-11 09:52:29+00:00,339.91,,,,,225.59,L7
2000-01-03 09:58:33+00:00,314.99,192.27,239.21,244.16,,,L7
2000-01-27 09:40:13+00:00,321.94,200.49,231.92,249.92,,243.4,L5
2000-02-04 09:58:30+00:00,,184.43,229.77,237.7,,,L7
2000-02-13 09:52:17+00:00,,182.69,225.22,242.07,,,L7
2000-03-07 09:58:18+00:00,311.39,193.94,232.05,240.19,,,L7
2000-03-15 09:39:29+00:00,,156.43,220.36,233.19,235.7,236.81,L5
2000-03-16 09:52:08+00:00,,176.79,210.48,222.08,230.16,232.0,L7
2000-03-23 09:58:20+00:00,308.72,184.07,229.51,239.9,,,L7
2000-04-24 09:58:03+00:00,,170.54,200.75,218.96,233.51,226.38,L7
2000-05-03 09:51:48+00:00,309.22,183.99,227.82,240.91,,,L7
2000-05-19 09:51:37+00:00,,177.62,,215.52,236.01,230.85,L7
