dates,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159,satname
2007-10-02 22:10:55+00:00,369.07,337.60,,344.05,360.13,347.44,353.17,321.95,325.24,319.56,284.61,359.40,346.32,331.31,323.97,325.91,326.83,316.06,317.06,310.56,308.48,337.57,335.78,336.60,328.63,313.18,313.88,310.86,316.65,322.46,326.36,305.68,314.00,320.94,319.22,,318.86,339.51,372.18,346.36,366.51,371.47,338.63,352.21,,,,,,,328.62,,365.09,346.51,346.29,364.72,369.97,377.45,378.09,365.45,369.15,335.07,352.64,350.13,332.59,328.92,322.95,332.53,325.91,326.62,325.49,,,311.89,295.94,316.67,312.14,,,318.76,313.21,310.18,307.12,301.53,288.40,297.79,305.35,305.79,302.48,301.69,308.76,305.99,302.61,300.82,310.12,310.73,301.41,298.39,293.73,293.38,289.24,286.98,290.50,287.04,281.95,283.89,278.29,279.19,267.60,259.12,249.45,248.73,259.29,248.05,215.05,,230.51,243.24,257.01,254.33,254.41,248.89,244.32,250.23,250.05,241.14,247.83,242.93,234.89,240.35,240.50,253.69,244.83,240.92,245.68,238.57,244.85,234.15,220.36,240.28,237.96,231.25,215.48,237.73,242.66,247.26,,,,,,,,,,,,,,287.13,L5
2007-12-29 22:08:20+00:00,381.66,356.76,,344.05,360.13,363.28,353.17,331.33,333.71,358.84,,365.86,353.90,351.63,350.54,346.84,347.56,339.06,335.12,310.56,308.48,337.57,335.78,336.60,328.63,313.18,326.37,310.86,333.42,330.20,332.45,322.80,329.99,332.62,332.51,365.23,332.83,339.51,372.18,346.36,366.51,371.47,338.63,352.21,390.57,377.48,357.55,360.83,362.42,375.38,347.82,379.68,372.73,357.70,356.96,370.98,369.97,377.45,378.09,379.15,369.15,339.30,352.64,358.70,344.35,344.32,344.10,341.65,340.81,340.24,335.86,341.63,327.03,311.89,295.94,316.67,312.14,,,318.76,327.12,323.70,327.33,321.47,306.00,308.08,317.85,322.12,317.29,314.67,319.75,320.40,302.61,300.82,310.12,310.73,309.78,305.69,295.14,303.59,313.19,306.93,299.25,285.13,281.89,284.80,288.82,289.88,279.55,268.34,249.45,248.73,259.29,248.05,215.05,,235.88,258.65,268.50,268.30,260.44,249.33,255.33,265.50,264.01,255.74,253.92,253.65,242.88,240.35,240.50,253.69,244.83,240.92,245.68,245.26,250.19,244.66,233.93,248.41,250.34,249.30,241.62,252.59,250.64,252.90,275.61,290.12,,,,,,,279.36,286.59,306.27,308.80,315.74,325.91,L7
2008-02-24 22:02:02+00:00,381.66,356.76,,344.05,360.13,363.28,353.17,341.25,333.71,358.84,,365.86,353.90,351.63,353.85,350.36,350.10,343.87,340.74,329.15,324.42,331.04,325.88,329.41,335.49,325.80,326.37,310.86,333.42,332.97,334.12,340.19,348.42,346.96,349.14,363.21,349.48,358.43,365.31,357.93,352.28,364.51,341.20,349.31,390.57,377.48,357.55,360.83,362.42,375.38,357.89,375.74,377.31,367.86,368.63,370.30,365.81,369.31,369.19,370.57,358.86,349.06,352.64,358.70,344.35,344.32,344.10,341.65,344.34,344.08,342.34,347.25,340.54,320.25,322.15,338.74,337.69,360.22,351.88,334.16,332.60,323.70,327.33,321.47,306.00,308.08,317.85,325.88,322.37,321.26,321.74,321.07,312.43,311.27,313.43,311.09,309.85,304.13,290.36,303.59,313.19,306.93,299.25,285.13,281.89,283.86,285.96,290.10,285.19,275.17,260.43,255.87,257.72,253.26,215.05,,240.06,256.40,268.50,268.30,260.44,249.33,255.33,265.50,265.46,265.38,268.21,264.63,250.98,252.37,249.87,252.07,256.61,253.34,254.52,249.84,250.37,244.66,233.93,248.41,250.34,249.30,241.62,252.59,250.64,252.90,275.61,290.12,,,,,,,279.36,286.59,306.27,308.80,315.74,325.91,L7
2008-03-27 22:01:57+00:00,384.55,365.26,369.26,357.30,370.81,370.55,360.42,347.74,333.71,358.84,,365.86,353.90,351.63,357.27,354.56,354.83,350.56,349.12,342.75,338.49,342.14,325.88,335.57,338.65,333.17,326.37,310.86,333.42,332.97,334.12,340.19,348.42,353.09,354.56,363.21,349.48,367.98,374.23,369.29,363.30,372.66,350.67,349.31,390.57,377.48,357.55,360.83,362.42,375.38,366.58,378.02,376.94,370.37,370.54,372.92,369.81,372.75,374.55,375.67,365.79,357.79,352.64,358.70,344.35,344.32,344.10,341.65,346.63,343.25,345.94,350.67,343.36,323.88,335.10,348.65,346.97,358.01,356.58,340.29,337.22,323.70,327.33,321.47,306.00,308.08,317.85,330.70,326.84,323.25,326.35,325.64,320.61,320.71,320.83,317.09,314.87,310.48,296.37,303.59,313.19,306.93,299.25,285.13,281.89,283.86,288.31,291.08,287.43,279.77,266.40,261.34,260.63,259.20,243.53,247.49,246.35,256.88,268.50,268.30,260.44,249.33,255.33,265.50,266.88,267.86,273.93,269.91,254.01,254.63,249.87,258.19,263.83,261.53,266.79,260.24,257.55,244.66,233.93,248.41,250.34,249.30,241.62,252.59,258.93,263.04,278.64,280.66,276.43,284.43,292.33,292.84,297.98,303.82,292.06,290.44,306.27,308.80,315.74,325.91,L7
2008-04-03 22:08:08+00:00,392.29,379.09,369.26,372.09,380.52,379.13,365.46,357.95,354.45,362.69,,370.13,361.04,360.25,364.06,364.11,364.17,362.06,359.81,358.85,353.50,350.78,315.98,345.33,345.20,347.90,347.73,,359.44,355.69,357.32,358.21,360.09,363.27,363.91,363.21,359.80,374.07,380.32,380.56,377.13,377.05,360.15,331.00,390.57,377.48,372.74,376.38,376.00,375.38,383.81,378.02,376.94,377.80,377.01,378.50,372.65,375.36,378.83,379.85,376.07,369.99,375.32,369.72,363.49,364.75,363.88,350.77,350.74,346.94,353.08,350.67,343.36,329.88,357.79,366.28,366.36,359.31,358.19,352.76,346.93,345.51,339.52,334.39,332.81,332.86,335.95,337.82,334.62,330.43,332.22,332.19,332.10,331.96,328.45,322.56,319.70,316.99,299.03,305.99,312.82,314.61,312.38,303.16,279.17,285.20,291.91,296.56,294.04,286.66,276.72,269.92,263.05,269.95,270.26,241.67,253.79,263.20,272.04,280.56,273.01,264.18,266.68,280.78,272.49,276.76,282.63,278.91,260.38,263.80,267.70,265.69,275.69,273.33,279.74,273.00,269.06,269.58,262.32,265.65,268.02,269.93,267.75,267.46,267.06,270.93,278.64,278.43,275.78,284.11,293.32,296.25,297.88,305.51,295.32,294.03,307.81,315.00,322.41,332.10,L7
2008-04-28 22:01:53+00:00,392.29,379.09,369.26,372.09,372.10,372.79,365.46,350.36,336.45,346.16,285.20,339.76,358.47,360.97,361.92,359.85,358.78,362.06,359.81,358.85,353.50,350.78,315.98,342.14,342.35,347.90,347.73,,359.44,355.71,354.72,358.21,360.09,363.27,363.91,363.21,359.80,374.07,380.32,380.56,377.13,377.43,360.15,312.59,390.57,377.48,372.74,376.38,376.00,375.38,381.93,376.72,377.89,377.80,377.01,378.50,372.65,375.36,378.83,378.52,374.50,368.52,364.51,363.47,359.75,360.96,360.27,353.27,351.91,347.36,350.10,350.67,343.36,329.88,357.79,366.28,366.36,359.31,353.67,346.38,343.98,342.72,338.95,332.66,329.03,328.32,332.60,338.70,333.67,327.32,332.22,332.19,332.10,331.96,328.45,322.56,318.62,314.79,301.23,306.33,306.43,302.90,306.26,308.33,300.60,287.16,287.30,291.02,290.30,286.66,276.72,269.92,263.05,269.95,270.26,241.67,253.79,263.20,272.04,280.56,273.01,264.18,266.68,280.78,272.49,276.76,282.63,278.91,260.38,263.80,267.70,265.69,275.69,273.33,279.74,273.00,269.06,269.58,262.32,265.65,268.02,269.93,267.75,267.46,269.89,273.56,278.44,278.43,275.78,284.11,293.32,296.25,297.88,305.51,295.32,294.03,307.81,315.00,322.41,332.10,L7
2008-07-08 22:07:28+00:00,390.33,382.25,369.26,372.09,372.10,365.15,347.11,343.81,329.80,324.09,290.33,308.09,356.96,362.07,361.20,357.12,355.60,362.06,363.12,358.85,353.50,350.78,296.69,342.14,339.71,347.90,356.60,,368.69,361.58,360.27,359.36,358.19,366.90,366.32,361.18,358.82,374.07,380.32,380.56,374.10,377.43,343.74,303.18,,,387.93,391.92,389.57,,380.91,380.22,377.07,376.67,376.37,376.00,372.65,375.36,378.83,377.18,373.18,366.26,361.51,360.47,362.21,361.01,356.07,344.23,348.83,345.52,351.08,355.19,351.52,329.88,357.79,366.28,366.36,359.31,353.67,346.38,346.09,350.31,342.47,332.21,327.16,325.64,329.25,333.85,334.54,327.21,332.96,330.89,332.10,331.96,321.91,318.75,313.72,312.82,306.78,308.19,297.91,294.46,297.67,306.88,308.56,287.19,283.02,286.31,289.90,291.21,276.72,269.92,255.81,269.95,270.26,241.67,257.96,259.58,264.09,278.85,279.57,278.58,267.03,,269.75,279.97,293.94,286.18,265.14,263.80,267.70,265.69,275.69,273.33,279.74,280.01,273.57,283.99,277.15,274.77,273.31,272.50,,,275.53,281.08,279.85,272.58,275.78,284.11,293.32,296.25,297.88,305.51,303.30,297.75,309.35,321.21,329.08,338.28,L7
2008-08-02 22:01:03+00:00,390.33,382.25,350.17,362.53,365.81,360.70,344.33,343.06,331.41,322.19,294.64,304.98,343.01,355.02,361.20,357.12,355.60,362.06,363.12,358.85,353.50,338.54,301.69,335.36,334.69,347.90,356.60,307.41,333.72,352.28,360.27,359.36,358.19,366.90,366.32,361.18,358.82,374.07,380.32,367.66,366.43,367.58,341.32,303.18,,339.06,387.93,391.92,389.57,,380.91,380.22,377.07,376.67,376.37,376.00,367.18,370.00,370.68,372.73,369.55,363.59,357.12,355.18,355.33,354.09,350.19,341.74,348.83,345.52,351.08,355.19,351.52,329.88,357.79,366.28,366.36,359.31,353.67,346.38,346.09,350.31,337.77,330.03,322.08,320.21,329.25,333.85,334.54,327.21,332.96,330.89,332.10,321.24,315.26,313.40,310.16,309.82,303.63,301.89,292.70,289.99,295.41,302.55,296.91,287.19,283.02,286.31,289.90,291.21,276.72,269.92,255.81,269.95,270.26,241.67,257.96,259.58,264.09,259.28,265.82,268.04,265.76,259.08,269.75,279.97,293.94,286.18,265.14,263.80,267.70,265.69,275.69,273.33,279.74,280.01,273.57,283.99,255.94,274.77,273.31,259.96,,,275.53,281.08,279.85,272.58,275.78,284.11,280.58,283.26,297.88,295.17,295.16,295.07,305.69,310.85,321.79,347.80,L7
2008-08-09 22:07:11+00:00,390.33,382.25,350.17,364.81,367.96,360.70,339.12,339.77,331.41,322.19,295.04,301.24,344.26,351.27,355.26,357.12,355.60,362.06,363.12,358.85,353.50,338.54,301.69,333.20,332.45,347.90,356.60,307.41,333.72,351.84,358.10,359.36,358.19,366.90,366.32,361.18,358.82,374.07,380.32,363.56,365.59,365.55,333.34,299.88,,339.06,387.93,391.92,389.57,,380.91,380.22,377.07,376.67,376.37,376.00,367.18,369.81,368.76,371.47,368.01,363.31,356.22,353.64,352.92,352.40,348.66,341.75,348.83,345.52,351.08,355.19,351.52,329.88,357.79,366.28,366.36,349.93,348.69,342.98,344.19,345.40,336.80,327.48,321.70,319.38,322.64,333.85,334.54,327.21,332.96,330.89,332.10,317.49,313.75,312.35,310.05,309.75,303.72,302.09,293.89,290.81,294.96,299.26,293.82,287.19,283.02,286.31,289.90,291.21,276.72,268.02,254.38,269.95,262.27,238.63,253.56,257.37,259.56,257.35,262.64,264.22,263.66,261.42,269.75,279.97,293.94,286.18,265.14,263.80,267.70,265.69,275.69,273.33,279.74,280.01,273.57,283.99,255.94,274.77,273.31,255.93,,,275.53,281.08,279.85,272.58,271.26,277.43,275.08,276.89,297.88,289.74,293.00,293.76,303.46,310.92,320.38,345.34,L7
2008-10-21 22:00:36+00:00,383.31,366.42,352.20,357.52,359.59,348.41,321.55,326.13,323.73,320.73,304.96,296.43,345.64,353.41,351.75,353.72,345.30,342.13,343.00,352.39,359.73,301.81,294.54,321.08,322.90,,,321.86,314.63,346.83,344.84,,298.82,345.29,382.61,374.94,364.62,359.60,340.67,338.06,354.05,354.04,306.54,279.13,334.79,351.03,381.16,385.63,386.60,384.96,377.24,378.19,381.27,378.30,380.80,380.92,361.06,361.48,353.66,365.18,361.97,358.29,351.44,354.37,353.46,352.51,349.00,345.17,344.15,343.01,344.77,,324.37,337.99,336.20,,,321.79,334.46,328.31,334.38,336.36,332.00,324.29,316.91,315.00,322.39,322.69,332.03,325.39,333.31,333.10,340.31,308.38,299.05,302.14,302.80,304.33,304.77,301.60,292.64,293.79,295.24,295.89,295.79,289.55,272.31,269.07,269.59,266.54,268.69,260.74,244.18,,246.29,232.54,240.36,250.73,255.02,253.33,256.53,257.65,259.37,257.78,263.52,269.90,266.60,265.46,268.85,270.11,263.17,263.00,,,,,,,236.13,231.66,237.42,250.99,264.65,252.98,271.65,269.96,270.25,260.96,261.35,261.82,256.84,257.53,,273.97,282.70,289.78,300.51,305.78,316.02,351.12,L7
2008-11-13 22:07:07+00:00,387.56,366.42,352.20,357.52,361.75,342.56,321.55,325.65,338.13,329.17,315.63,307.71,344.15,352.26,354.27,356.61,350.86,347.87,340.36,352.39,359.73,301.81,294.54,315.34,319.26,,,321.86,314.63,344.61,343.28,,298.82,345.29,382.61,374.94,364.62,359.60,340.67,338.06,354.05,341.78,306.54,301.37,344.02,360.19,382.23,386.20,389.55,388.44,383.23,382.77,380.51,386.41,389.26,380.92,361.06,361.48,353.66,362.06,359.35,356.36,356.96,358.60,357.18,355.93,352.17,348.54,350.43,348.86,349.21,288.49,324.37,337.99,336.20,,,321.79,328.79,329.38,340.15,337.85,332.43,326.99,317.32,313.57,319.05,319.08,333.82,331.43,331.66,333.10,340.31,308.38,299.05,302.14,298.61,303.04,302.05,299.91,294.80,298.04,295.75,292.76,290.70,288.12,278.26,268.89,262.98,266.54,268.69,260.74,244.18,,246.29,232.54,240.36,250.73,265.25,259.92,262.19,264.57,267.71,264.91,269.59,276.81,277.90,277.92,268.85,270.11,263.17,263.00,,,,266.45,272.46,260.35,244.06,246.26,248.80,252.45,257.82,251.53,268.48,265.40,261.41,260.96,261.35,261.82,256.84,257.53,,273.97,289.03,295.39,304.14,312.65,323.00,352.94,L7
2008-11-14 21:55:04+00:00,389.60,370.78,358.19,363.82,367.06,351.93,333.93,338.20,345.62,333.33,318.95,312.72,345.87,353.97,356.66,356.78,351.47,349.06,339.10,344.87,345.85,315.25,304.82,321.43,326.87,352.99,349.58,329.81,327.29,348.13,346.40,335.28,313.75,347.13,373.51,374.56,366.31,364.21,350.55,344.92,354.51,352.14,317.60,312.71,350.38,366.60,384.50,388.33,392.47,391.40,387.50,387.75,384.31,389.53,394.23,386.87,369.33,366.49,356.23,358.52,358.69,361.00,361.87,362.04,360.88,361.24,357.51,354.40,359.94,355.90,354.86,297.93,332.90,345.16,345.97,363.38,360.96,335.00,339.88,342.29,344.34,342.04,335.19,331.00,320.84,315.26,320.91,324.70,338.63,336.43,336.15,339.11,339.94,315.90,307.96,309.79,306.26,308.49,305.22,303.80,300.87,303.50,301.71,299.04,295.38,292.17,284.98,273.96,265.48,269.08,270.23,263.46,244.18,,246.29,237.20,250.28,266.04,270.54,265.12,266.42,269.28,272.97,270.66,273.58,281.31,282.95,283.75,281.36,281.10,280.13,269.91,268.88,266.28,264.96,257.89,268.23,259.92,249.56,254.87,257.31,255.33,261.64,258.60,272.06,269.53,262.38,260.97,265.60,266.00,262.50,267.09,312.03,285.71,293.44,298.77,306.72,316.36,326.69,354.92,L5
2008-11-29 22:07:19+00:00,390.97,371.66,359.79,366.74,369.94,359.29,344.45,338.20,345.62,333.33,318.95,312.72,345.87,353.97,357.68,357.37,352.38,350.65,340.14,345.00,345.14,323.90,312.63,324.46,326.87,352.99,349.58,329.81,327.29,348.13,346.40,329.01,315.88,344.26,369.45,373.92,368.24,369.07,356.81,349.37,355.39,355.64,317.60,312.71,350.38,366.60,384.50,388.33,392.47,391.40,390.79,390.31,386.54,392.56,395.06,389.83,375.31,370.82,359.09,356.69,358.69,361.00,361.87,362.04,360.88,361.24,357.51,354.40,363.15,358.47,352.45,303.35,337.50,349.56,350.28,364.28,359.76,340.78,340.39,342.29,344.34,342.04,335.19,331.00,320.84,315.41,322.04,327.29,339.51,337.54,337.28,339.86,338.66,319.56,312.10,313.34,310.60,308.49,305.22,303.80,300.87,303.50,301.71,299.04,297.83,294.36,287.66,275.78,265.63,269.96,270.57,262.85,244.18,,246.29,237.20,250.28,266.04,270.54,265.12,266.42,269.28,277.79,275.04,276.68,282.94,283.22,286.08,285.44,284.98,283.48,271.74,271.50,268.74,264.96,257.89,268.23,259.92,249.56,254.87,257.31,258.06,264.23,263.57,274.29,271.66,264.31,263.73,267.61,267.80,265.87,272.50,309.73,292.04,293.44,298.77,306.72,316.36,326.69,354.92,L7
2008-12-15 22:07:29+00:00,390.41,371.31,360.75,367.04,369.46,359.99,344.45,338.20,345.62,333.33,318.95,312.72,344.04,353.18,358.28,357.02,351.18,349.26,339.87,343.14,342.89,327.19,316.28,324.46,326.87,352.99,349.58,329.81,327.29,348.13,345.20,324.82,315.55,341.26,366.83,373.05,369.07,370.58,356.82,349.32,354.24,355.64,317.60,312.71,350.38,366.60,384.50,388.33,393.10,392.22,392.41,391.95,387.98,394.23,394.91,388.46,376.85,372.77,360.48,356.69,358.69,361.00,361.87,362.04,360.88,361.24,360.14,357.16,364.79,359.53,350.94,308.94,339.25,348.60,351.19,361.38,356.81,340.78,340.39,342.29,344.34,342.04,335.19,331.00,320.84,314.74,321.46,328.57,339.47,337.41,337.54,338.97,336.92,320.61,313.83,315.29,310.60,308.49,305.22,303.80,300.87,303.50,301.71,301.79,299.29,294.82,289.15,276.57,267.05,269.95,271.42,261.63,244.18,,246.29,237.20,250.28,266.04,270.54,265.12,266.42,269.28,280.46,277.09,277.74,281.84,282.17,285.14,284.74,284.41,283.10,270.35,269.27,268.74,264.96,257.89,268.23,259.92,249.56,254.87,262.15,259.45,264.89,266.07,274.18,273.11,266.08,263.01,268.24,269.78,267.88,275.31,304.49,292.04,293.44,298.77,306.72,316.36,326.69,354.92,L7
2008-12-31 22:07:37+00:00,389.69,371.10,361.76,367.70,369.41,361.44,350.25,344.92,349.23,336.71,318.95,312.72,344.04,353.18,358.28,357.02,351.18,348.98,340.50,343.96,343.23,329.85,319.22,325.06,329.61,351.46,349.56,334.28,327.29,348.13,345.20,324.82,315.55,341.26,366.83,371.66,369.11,370.49,356.89,350.30,354.20,356.94,322.47,319.10,351.61,364.40,384.50,388.33,393.10,392.22,392.41,391.95,387.98,394.01,394.34,388.18,379.00,374.37,360.90,355.69,357.36,362.76,363.91,361.92,360.88,361.24,360.14,357.16,364.79,359.53,350.94,310.74,339.38,349.50,350.25,359.16,354.24,341.62,342.66,345.67,346.89,344.33,335.19,331.00,320.84,314.74,321.46,328.57,339.47,338.40,338.28,339.68,336.55,321.96,315.71,316.13,312.38,310.75,307.60,306.13,302.62,303.50,301.71,301.79,299.29,294.82,289.15,277.94,269.43,269.43,270.97,259.95,244.18,,237.44,240.94,251.70,266.42,271.22,265.12,266.42,269.28,280.46,277.09,277.74,281.84,281.44,283.71,282.64,281.28,279.36,267.24,265.89,264.40,262.35,259.20,270.62,263.40,249.56,254.87,262.15,259.45,264.89,266.07,275.03,274.18,267.28,264.11,268.98,269.81,268.97,276.14,303.11,296.32,297.90,302.95,310.34,316.36,326.69,354.92,L7
2009-01-16 22:07:42+00:00,389.69,371.10,361.76,367.70,369.41,368.97,363.07,357.53,360.20,346.93,330.33,322.04,342.28,351.72,360.79,358.01,351.18,348.98,340.50,343.96,343.23,329.85,327.14,326.88,333.88,353.42,355.33,338.71,333.46,346.80,340.96,321.14,316.08,339.86,366.83,371.66,369.11,370.49,356.89,350.30,352.40,361.56,332.92,330.50,354.18,370.11,391.22,389.48,392.85,393.46,394.48,394.98,391.48,394.01,394.34,388.18,379.00,374.37,359.70,350.90,356.45,367.13,368.06,364.48,363.53,365.48,365.84,365.28,372.34,370.81,350.94,310.74,339.38,349.50,350.25,359.16,354.24,346.34,345.65,349.30,350.84,351.94,344.35,331.00,327.27,322.71,330.70,339.47,346.02,338.40,338.28,339.68,336.55,321.96,317.95,317.60,323.08,321.44,315.20,314.87,313.50,316.17,316.78,314.10,308.60,296.08,292.31,277.94,269.43,269.43,270.97,259.95,249.20,,237.44,260.06,268.48,280.13,281.53,274.97,277.12,279.20,286.49,283.76,286.14,289.15,281.44,283.71,282.64,281.28,279.36,267.24,270.89,271.96,274.21,270.27,279.50,275.45,263.72,271.90,275.41,267.34,273.60,275.63,282.72,274.18,267.28,264.11,268.98,269.81,268.97,279.25,301.30,298.75,302.08,305.98,315.06,320.86,333.02,357.97,L7
2009-01-17 21:56:56+00:00,388.71,371.70,365.20,370.36,374.11,373.24,367.41,362.66,363.87,351.90,335.31,323.35,341.36,354.43,363.47,359.64,353.57,351.18,342.18,347.68,346.10,329.12,327.36,329.38,338.18,356.77,355.33,338.71,333.46,346.80,340.96,321.14,316.08,339.86,366.83,371.66,369.11,370.49,357.18,350.46,357.70,365.13,334.90,331.21,355.67,374.51,393.92,389.19,392.45,395.15,395.15,396.46,393.78,391.96,392.18,390.83,382.60,377.04,361.44,350.43,358.03,370.47,370.84,366.72,365.31,366.76,367.89,368.50,374.06,371.52,350.81,313.05,339.40,350.05,352.73,360.26,357.39,351.10,348.50,352.21,352.88,356.16,349.77,335.36,331.20,327.79,336.76,345.03,350.66,343.59,342.95,343.83,340.92,327.11,324.57,324.34,329.36,328.62,322.96,323.22,321.36,323.54,323.76,319.90,314.65,305.01,294.60,282.87,272.79,268.60,273.58,262.40,249.20,310.28,237.44,272.15,279.32,288.42,288.77,282.29,285.47,286.46,290.42,288.13,292.17,294.19,287.16,288.15,287.53,285.30,282.44,273.01,274.59,277.95,282.26,277.00,285.90,283.13,271.77,281.20,283.10,272.66,279.26,281.58,287.44,280.88,274.49,266.75,269.36,271.14,271.95,281.60,299.94,301.25,304.93,308.27,318.46,323.50,336.25,360.17,L5
2009-01-24 22:03:19+00:00,389.41,372.21,366.92,372.55,376.94,375.70,370.21,365.14,365.11,354.02,336.20,324.78,342.09,356.22,363.93,360.61,356.17,353.82,344.75,349.47,347.69,331.83,329.42,331.72,341.56,358.24,357.26,342.93,340.90,350.02,341.46,322.49,317.72,345.40,369.79,374.16,371.95,372.59,358.50,353.29,360.74,367.36,336.68,333.23,358.55,377.33,394.64,390.79,393.87,396.12,396.61,398.53,395.17,394.63,394.33,393.46,384.80,378.92,363.16,352.10,359.67,372.42,372.73,368.69,368.07,369.38,369.94,370.36,375.36,373.26,353.69,317.97,343.20,352.94,355.17,363.88,360.64,354.51,352.64,355.92,356.64,358.17,352.06,339.51,334.39,331.10,340.38,348.94,354.47,347.26,346.07,346.02,342.94,329.89,328.01,328.26,333.33,333.18,329.02,329.05,327.12,328.44,328.20,321.76,315.78,306.76,297.37,285.42,276.19,272.66,277.10,264.21,249.20,310.28,248.31,274.03,282.94,292.43,293.30,288.43,291.29,293.37,295.11,292.88,297.48,299.19,292.74,292.65,291.55,288.38,285.17,275.29,276.63,280.70,287.21,283.36,291.50,288.93,278.61,287.58,285.87,276.86,284.21,285.87,288.75,282.68,276.13,269.57,271.16,273.03,274.08,284.10,303.52,305.27,308.04,311.82,322.14,328.51,340.51,364.49,L5
2009-02-02 21:57:22+00:00,387.64,370.86,371.61,377.25,381.98,381.82,376.69,371.07,370.82,360.94,343.07,329.02,343.83,358.70,364.29,360.47,355.82,354.18,345.90,349.98,348.42,338.07,332.00,335.14,345.92,356.23,356.55,351.95,351.17,353.57,340.41,319.63,317.82,344.87,368.82,372.50,370.79,370.87,357.07,355.44,363.55,370.73,338.51,334.40,358.40,381.73,392.47,389.16,392.60,393.98,395.36,396.27,392.89,392.38,391.95,391.79,388.87,381.15,364.51,352.86,361.36,374.35,374.69,370.03,369.87,372.65,373.97,373.66,374.20,372.68,354.63,319.66,343.36,352.63,353.78,361.14,357.94,353.77,354.12,357.67,358.52,358.56,355.70,344.27,340.31,336.48,342.82,350.34,355.40,348.32,347.18,347.06,344.26,335.67,334.94,335.30,339.43,341.91,338.16,337.85,336.38,336.81,335.08,326.86,319.99,307.05,297.31,286.00,277.25,273.37,276.41,264.06,244.66,278.92,252.37,274.91,283.60,292.01,293.12,296.82,298.74,300.71,299.87,297.62,298.50,299.13,293.61,293.22,291.86,287.53,284.07,275.94,275.17,280.53,287.44,284.75,291.85,291.69,288.40,290.18,288.86,282.44,285.48,287.69,289.89,283.32,277.06,270.46,270.42,271.45,276.23,287.31,301.56,308.26,311.85,315.06,324.92,333.87,346.02,365.84,L5
