dates,nzd0598-0000,nzd0598-0001,nzd0598-0002,nzd0598-0003,nzd0598-0004,nzd0598-0005,nzd0598-0006,nzd0598-0007,nzd0598-0008,nzd0598-0009,nzd0598-0010,nzd0598-0011,nzd0598-0012,nzd0598-0013,nzd0598-0014,nzd0598-0015,nzd0598-0016,nzd0598-0017,nzd0598-0018,nzd0598-0019,nzd0598-0020,nzd0598-0021,nzd0598-0022,nzd0598-0023,nzd0598-0024,nzd0598-0025,nzd0598-0026,nzd0598-0027,nzd0598-0028,nzd0598-0029,nzd0598-0030,nzd0598-0031,nzd0598-0032,nzd0598-0033,nzd0598-0034,nzd0598-0035,nzd0598-0036,nzd0598-0037,nzd0598-0038,nzd0598-0039,nzd0598-0040,nzd0598-0041,nzd0598-0042,nzd0598-0043,nzd0598-0044,nzd0598-0045,nzd0598-0046,nzd0598-0047,nzd0598-0048,nzd0598-0049,nzd0598-0050,nzd0598-0051,nzd0598-0052,nzd0598-0053,nzd0598-0054,nzd0598-0055,nzd0598-0056,nzd0598-0057,nzd0598-0058,nzd0598-0059,nzd0598-0060,nzd0598-0061,nzd0598-0062,nzd0598-0063,nzd0598-0064,nzd0598-0065,nzd0598-0066,nzd0598-0067,nzd0598-0068,nzd0598-0069,nzd0598-0070,nzd0598-0071,nzd0598-0072,nzd0598-0073,nzd0598-0074,nzd0598-0075,nzd0598-0076,nzd0598-0077,nzd0598-0078,nzd0598-0079,nzd0598-0080,nzd0598-0081,nzd0598-0082,nzd0598-0083,nzd0598-0084,nzd0598-0085,nzd0598-0086,nzd0598-0087,nzd0598-0088,nzd0598-0089,nzd0598-0090,nzd0598-0091,nzd0598-0092,nzd0598-0093,nzd0598-0094,nzd0598-0095,nzd0598-0096,nzd0598-0097,nzd0598-0098,nzd0598-0099,nzd0598-0100,nzd0598-0101,nzd0598-0102,nzd0598-0103,nzd0598-0104,nzd0598-0105,nzd0598-0106,nzd0598-0107,nzd0598-0108,nzd0598-0109,nzd0598-0110,nzd0598-0111,nzd0598-0112,nzd0598-0113,nzd0598-0114,nzd0598-0115,nzd0598-0116,nzd0598-0117,nzd0598-0118,nzd0598-0119,nzd0598-0120,nzd0598-0121,nzd0598-0122,nzd0598-0123,nzd0598-0124,nzd0598-0125,nzd0598-0126,nzd0598-0127,nzd0598-0128,nzd0598-0129,nzd0598-0130,nzd0598-0131,nzd0598-0132,nzd0598-0133,nzd0598-0134,nzd0598-0135,nzd0598-0136,nzd0598-0137,nzd0598-0138,nzd0598-0139,nzd0598-0140,nzd0598-0141,nzd0598-0142,nzd0598-0143,nzd0598-0144,nzd0598-0145,nzd0598-0146,nzd0598-0147,nzd0598-0148,nzd0598-0149,nzd0598-0150,nzd0598-0151,nzd0598-0152,nzd0598-0153,nzd0598-0154,nzd0598-0155,nzd0598-0156,nzd0598-0157,nzd0598-0158,nzd0598-0159,nzd0598-0160,nzd0598-0161,nzd0598-0162,nzd0598-0163,nzd0598-0164,nzd0598-0165,nzd0598-0166,nzd0598-0167,satname
2006-08-11 22:17:02+00:00,161.48,207.43,190.29,151.07,,,195.88,126.16,110.12,,193.75,156.87,128.65,190.73,189.34,139.91,199.79,192.00,185.55,193.79,,188.44,204.00,231.26,229.71,222.83,220.90,215.20,205.77,193.12,211.72,215.93,212.89,200.71,218.22,209.27,206.62,202.70,198.35,207.52,212.23,209.47,205.65,221.11,223.54,209.26,211.36,193.95,201.73,215.75,203.24,199.71,188.66,170.22,160.20,171.51,187.58,192.38,186.31,188.24,200.51,207.68,200.63,181.13,201.65,193.77,187.23,185.29,171.63,166.13,162.00,158.53,171.75,174.07,177.04,170.96,185.74,137.94,167.13,173.53,193.35,199.54,169.36,163.90,197.65,195.26,182.56,179.79,181.49,166.00,170.97,170.96,177.21,195.94,197.75,195.90,201.07,202.05,191.74,191.24,194.50,189.19,187.66,195.28,194.39,194.51,209.20,214.69,211.21,205.88,197.23,207.25,196.94,195.84,195.87,189.51,196.08,208.56,212.15,219.08,209.62,205.28,204.24,202.93,196.23,201.02,177.12,180.87,211.48,214.94,216.91,223.66,203.90,198.99,209.07,205.58,197.83,214.63,213.38,226.13,229.88,233.36,229.56,222.24,231.46,229.17,227.69,231.46,233.97,226.11,225.25,176.77,199.72,199.46,204.75,208.30,214.87,222.70,234.56,228.13,224.55,221.39,225.41,237.60,243.66,246.70,248.02,274.88,L7
2006-12-02 22:15:46+00:00,197.00,213.82,193.75,205.48,185.15,187.41,190.30,134.49,103.75,191.09,195.10,159.57,137.84,196.15,200.80,146.82,183.28,183.81,165.11,178.39,196.40,204.95,208.15,209.34,205.77,205.93,205.10,198.89,192.37,194.79,212.34,216.29,189.55,182.28,224.17,178.70,204.58,202.83,198.42,200.11,207.23,204.22,196.68,206.45,219.52,203.71,198.36,171.90,196.41,212.83,205.17,201.05,193.05,194.51,179.79,182.20,181.98,187.98,178.16,167.89,190.49,207.69,202.31,174.86,194.45,176.84,178.88,186.22,172.40,168.19,167.03,158.07,174.30,174.97,180.30,180.12,176.91,137.32,169.61,173.97,193.56,199.28,161.18,144.28,192.02,192.75,176.49,179.64,181.32,170.36,175.06,167.78,169.74,178.67,182.39,182.10,186.69,205.55,176.31,182.26,188.87,184.05,182.57,189.06,191.27,189.67,200.72,204.53,197.46,191.89,190.75,197.07,185.87,182.43,180.81,185.17,192.14,206.40,206.09,213.19,207.00,200.52,196.34,193.20,184.92,185.67,162.10,170.64,200.27,204.45,208.93,205.51,185.29,185.18,195.94,197.59,192.40,210.38,203.99,207.14,218.69,230.55,223.56,216.28,222.93,211.61,217.57,216.52,218.63,206.78,,,206.05,196.33,202.94,202.37,199.97,219.44,227.44,217.54,216.52,206.31,229.00,231.23,241.83,245.53,241.17,266.60,L5
2007-01-02 22:17:35+00:00,201.16,219.43,200.56,201.61,192.99,192.11,194.25,154.80,93.39,197.55,207.81,169.74,154.59,201.50,202.81,162.76,173.55,185.12,177.92,197.76,196.40,204.95,216.47,217.32,217.24,216.50,214.75,204.79,202.26,202.22,216.73,215.90,205.18,169.44,,178.87,191.87,197.32,199.41,202.49,204.07,199.99,191.30,207.07,211.80,187.54,171.79,183.76,197.16,210.85,210.33,196.29,186.68,190.91,,187.60,185.71,187.04,178.16,167.89,187.62,204.39,199.58,190.37,186.69,183.15,183.86,187.75,169.29,169.28,165.47,158.07,171.43,167.26,180.62,181.19,176.91,151.38,172.11,176.03,190.35,200.47,170.22,144.28,192.02,193.93,178.85,181.22,182.01,171.50,174.40,169.24,169.12,177.52,181.50,180.76,186.69,205.55,176.31,185.82,178.63,183.49,183.09,189.51,192.23,194.74,200.73,205.23,197.94,192.17,190.76,191.62,184.74,184.99,182.29,187.74,192.22,200.93,209.57,214.39,211.07,202.42,197.47,193.68,185.92,186.22,172.38,175.47,197.63,202.36,210.69,205.51,185.29,184.28,187.79,188.12,185.29,201.53,199.20,211.48,220.37,226.84,223.94,218.25,214.50,215.43,214.39,217.91,213.45,215.01,201.70,163.81,188.88,191.64,189.23,196.77,198.51,211.04,218.72,217.03,213.32,209.43,215.43,228.81,230.88,241.06,239.66,238.17,L7
2007-01-26 22:22:18+00:00,206.98,221.30,204.75,202.70,195.55,194.08,195.80,181.45,,204.90,211.08,201.08,188.22,201.97,203.55,197.20,177.39,182.84,187.89,203.41,207.13,214.20,214.75,215.30,218.40,221.94,219.87,209.15,211.68,214.53,212.11,214.29,207.78,189.21,208.37,181.51,194.82,207.59,209.50,203.52,201.63,197.36,191.78,207.07,211.80,187.54,171.79,183.76,197.16,209.16,212.03,199.29,194.11,190.91,157.67,185.55,190.43,190.15,189.75,167.89,200.19,210.55,202.12,190.37,186.71,182.20,183.97,184.50,169.28,166.12,173.38,169.97,171.75,169.56,177.01,179.41,170.18,161.57,173.46,177.74,181.67,190.80,174.77,165.81,184.03,186.45,175.69,181.72,179.47,167.31,170.52,168.78,167.20,171.61,176.07,175.42,180.03,187.44,170.98,180.37,174.29,181.72,182.79,183.82,184.74,190.03,195.66,200.37,190.96,185.76,184.78,182.38,180.13,179.93,180.33,180.95,187.55,196.31,204.70,207.18,202.17,193.45,188.10,185.59,179.15,178.77,172.51,175.25,184.14,197.33,195.89,192.25,180.34,179.67,181.74,181.54,178.92,189.25,200.17,211.92,222.81,227.11,223.21,218.87,216.51,216.54,217.90,219.56,217.43,216.09,198.89,145.94,185.50,189.86,190.26,197.35,202.42,215.08,222.93,215.10,210.98,210.79,215.20,228.89,232.51,239.62,240.02,241.58,L5
2007-02-03 22:17:43+00:00,207.88,221.62,206.13,202.70,195.55,195.87,196.34,186.36,,205.78,211.91,201.54,190.69,200.21,201.72,199.46,177.39,182.84,196.00,209.41,215.00,220.48,214.90,214.08,218.26,221.67,222.62,216.07,216.92,214.53,212.11,213.48,210.25,197.31,211.00,186.66,194.90,206.79,210.50,203.57,201.43,197.36,191.78,208.38,213.50,199.69,188.50,190.75,202.39,211.22,214.52,202.69,197.50,188.35,157.67,185.55,192.81,194.20,195.79,183.87,201.53,210.16,203.41,195.17,190.12,184.99,183.97,184.50,172.94,169.31,174.84,172.76,173.17,170.80,175.81,179.46,172.35,164.66,174.93,177.74,181.67,195.81,179.69,173.01,183.84,184.45,178.49,181.73,180.73,169.50,174.70,170.50,167.20,171.61,179.97,180.41,185.42,185.41,175.05,181.67,176.04,183.05,183.25,184.95,186.31,192.18,198.16,200.37,190.96,189.73,187.87,186.82,184.13,184.51,182.47,182.94,189.49,197.73,205.62,208.44,202.42,193.50,189.19,185.59,179.15,178.77,172.51,181.74,186.18,201.46,201.83,198.04,184.54,182.47,184.64,184.86,181.54,193.03,203.71,214.02,226.00,228.98,225.70,220.67,218.59,220.19,221.32,222.09,220.73,219.62,206.66,145.94,185.50,189.86,190.26,197.35,202.42,215.08,222.93,215.10,210.98,210.79,215.20,228.89,232.51,239.62,240.02,249.56,L7
2007-08-14 22:17:24+00:00,,,,,,,,142.60,90.57,,,,,,,157.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.92,163.88,145.57,148.57,148.50,141.25,149.52,140.77,155.75,179.31,172.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.68,219.68,211.03,,,,,,,L7
2007-09-08 22:11:02+00:00,,188.69,,,,,,142.60,90.57,,178.05,180.34,,,177.64,165.17,,,,,,,183.52,196.65,192.71,200.14,209.94,206.36,206.51,187.03,,,,,,,,,,194.95,198.62,198.30,,,,,,180.25,175.72,185.01,183.89,185.37,176.31,,,,,,,171.24,181.38,188.28,184.56,179.82,180.75,182.46,,,,,,157.07,157.37,155.32,151.32,156.11,152.12,115.29,,,,,,,162.98,165.81,148.12,149.96,161.58,142.97,145.60,148.50,141.25,149.52,140.77,155.75,179.31,160.73,164.06,172.12,161.39,170.31,167.68,171.78,178.06,,,,,,,,173.12,174.82,167.45,170.83,178.20,185.03,194.87,197.39,196.34,,,,,,,,,191.11,188.16,180.80,172.92,164.43,170.27,168.85,170.32,176.85,193.05,204.05,212.81,220.69,219.48,213.28,,,,,,,,,,,,,,,,219.68,219.68,211.03,,,,,,,L7
2008-01-05 22:17:43+00:00,192.62,200.53,201.00,181.48,192.14,179.37,185.46,162.56,90.57,197.62,178.05,180.34,179.75,198.60,183.41,171.06,175.05,179.00,,194.42,197.21,207.33,183.52,196.65,192.71,211.38,218.60,212.19,213.63,196.91,200.94,202.94,183.39,171.16,169.65,,,185.17,188.60,196.91,203.50,196.94,188.38,199.58,217.07,202.55,192.28,180.25,175.72,190.20,191.46,185.97,178.19,159.55,171.69,179.57,171.40,173.41,188.33,171.24,181.38,184.03,186.67,186.97,183.49,179.71,184.82,180.17,170.40,167.19,168.81,162.88,157.37,155.32,159.80,163.42,156.06,133.56,154.84,162.21,174.27,188.59,,151.10,162.98,165.81,156.62,155.45,163.57,149.09,148.23,151.08,144.76,158.06,154.62,160.34,175.93,160.73,164.06,172.12,166.69,171.49,168.90,174.91,178.94,184.70,187.52,192.30,187.12,181.24,178.64,179.11,173.12,174.82,167.45,170.47,178.49,185.88,194.80,198.97,197.09,188.95,179.96,178.81,169.84,175.22,172.06,163.87,176.45,190.15,189.47,180.80,172.92,164.43,170.27,171.13,170.41,178.29,193.86,204.30,214.09,220.77,218.88,213.75,215.46,211.47,213.96,209.89,209.67,209.36,201.14,165.24,183.97,184.64,187.19,199.55,208.34,212.00,219.16,216.87,212.63,206.63,210.53,222.14,224.28,235.36,235.19,240.79,L7
2008-03-18 22:11:19+00:00,192.62,212.38,201.00,181.48,192.14,179.37,184.99,171.08,127.42,197.62,201.93,,179.75,198.60,189.19,182.84,175.05,179.00,,194.42,197.21,207.33,,,,222.63,227.26,218.01,220.75,206.79,200.94,202.94,183.39,171.16,169.65,,,185.17,188.60,198.86,208.37,195.58,188.38,199.58,217.07,202.55,192.28,,,195.39,199.03,186.57,180.08,159.55,171.69,179.57,171.40,173.41,188.33,,,179.77,188.78,194.12,186.22,176.96,184.82,180.17,170.40,167.19,168.81,168.70,,,168.28,170.72,160.00,151.83,154.84,162.21,174.27,188.59,,151.10,,,165.13,166.43,167.55,161.34,153.47,153.67,148.27,166.59,168.46,164.94,172.54,,,,171.98,172.66,170.12,178.04,181.34,185.13,188.18,193.66,187.06,184.48,180.53,181.54,181.27,,,170.11,178.78,186.74,194.72,200.55,197.85,188.95,179.96,178.81,169.84,175.22,172.06,163.87,176.45,189.19,190.79,,,,,173.41,170.49,179.73,194.66,204.55,215.37,220.85,218.29,214.21,215.46,211.47,213.96,209.89,209.67,209.36,201.14,165.24,183.97,184.64,187.19,199.55,208.34,212.00,219.16,214.06,205.58,205.46,210.53,222.14,224.28,235.36,235.19,240.79,L7
2008-03-25 22:17:31+00:00,192.62,212.38,201.00,181.48,192.14,179.37,183.78,161.20,108.58,197.62,192.74,185.37,179.75,198.60,189.19,182.84,175.05,163.91,,191.32,197.21,199.69,184.43,191.93,188.26,210.58,227.26,218.01,207.40,195.75,197.03,202.06,189.62,178.74,171.75,181.76,189.83,185.31,188.60,198.86,194.69,192.07,197.66,208.31,219.01,203.06,190.71,190.44,190.12,196.87,201.25,186.57,178.86,157.63,160.74,173.37,174.41,179.83,186.31,186.44,182.15,180.12,186.12,194.12,186.22,180.87,184.91,176.25,168.14,163.59,161.76,162.68,150.08,150.16,160.70,170.72,160.00,154.05,156.85,165.75,176.09,186.81,159.62,154.72,170.53,173.05,165.93,159.60,167.55,161.34,158.22,155.15,151.84,169.12,173.92,172.88,171.54,153.39,165.68,175.12,169.41,174.13,170.12,178.04,181.54,186.21,189.17,194.37,188.04,183.50,180.26,181.85,178.50,176.45,164.05,170.01,177.47,186.74,194.72,200.55,193.73,182.69,179.18,176.48,172.38,175.63,172.59,166.04,175.84,191.93,193.35,188.02,166.71,162.35,168.25,174.82,170.37,180.28,194.66,204.55,215.37,220.85,218.29,216.75,217.13,215.23,217.00,216.01,215.76,211.97,201.87,165.24,171.54,182.29,188.94,198.52,207.97,212.19,220.73,212.78,205.17,205.46,210.53,222.14,224.28,235.36,235.19,240.79,L7
2008-06-29 22:16:57+00:00,192.62,212.38,201.00,181.48,192.14,179.37,183.78,161.20,108.58,197.62,192.74,185.37,179.75,198.60,189.19,182.84,175.05,163.91,,191.32,197.21,199.69,184.43,191.93,188.26,210.58,227.26,218.01,207.40,195.75,197.03,202.06,189.62,178.74,171.75,181.76,189.83,185.31,188.60,198.86,194.69,192.07,197.66,208.31,219.01,203.06,190.71,190.44,190.12,196.87,201.25,186.57,178.86,157.63,160.74,173.37,174.41,179.83,186.31,186.44,182.15,180.12,186.12,194.12,186.22,180.87,184.91,176.25,168.14,163.59,161.76,162.68,150.08,150.16,160.70,170.72,160.00,154.05,156.85,165.75,176.09,186.81,159.62,154.72,170.53,173.05,165.93,159.60,167.55,161.34,158.22,155.15,151.84,169.12,173.92,172.88,171.54,138.60,165.68,175.12,169.41,174.13,167.09,178.04,181.54,185.87,189.17,194.37,188.04,183.50,180.26,179.96,178.50,176.45,167.31,170.01,176.67,187.24,194.47,200.55,193.73,182.69,179.18,176.48,172.38,175.63,172.59,166.04,175.84,191.93,193.35,188.02,166.71,162.35,168.25,174.82,170.37,180.28,194.66,204.55,215.37,220.85,218.29,216.75,217.13,215.23,217.00,216.01,215.76,211.97,201.87,165.24,171.54,182.29,188.94,198.52,207.97,212.19,220.73,212.78,205.17,205.46,210.53,222.14,224.28,235.36,235.19,240.79,L7
2008-10-12 22:09:49+00:00,176.79,205.76,195.22,,,,,,,,207.70,186.44,143.18,170.42,187.64,186.76,,,,,,198.47,191.24,198.78,212.08,218.27,226.48,210.00,,,,,,,196.41,195.69,189.95,186.11,191.73,195.43,204.06,,,,,,198.90,192.24,193.81,194.92,200.61,193.13,192.30,,,,,,179.84,170.31,181.57,195.10,194.10,197.74,198.69,,,,,,176.24,167.07,167.43,163.86,163.20,171.29,158.88,,,,,,,152.85,179.63,174.40,162.51,171.52,173.93,156.32,,,,,,,175.31,140.69,175.19,184.95,172.96,178.14,170.24,182.48,,184.82,,,,,180.86,179.62,177.97,179.49,174.43,175.72,178.47,190.75,197.50,,,,,,,,,178.83,182.67,195.27,196.28,192.71,176.12,174.04,185.11,179.56,179.99,186.55,202.44,214.45,223.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2008-12-14 22:11:35+00:00,185.46,208.58,197.31,204.56,200.09,198.93,199.93,205.90,,216.06,207.53,192.88,143.18,175.26,191.24,192.02,208.29,,216.40,212.17,186.60,195.79,194.56,200.94,212.75,217.85,222.14,210.91,210.91,217.39,217.21,209.62,189.28,165.84,182.00,189.21,194.56,197.04,196.29,199.75,209.66,230.19,235.45,217.23,191.70,182.96,192.94,194.68,192.28,188.75,196.49,202.25,198.86,186.68,150.40,178.94,186.30,192.36,187.22,177.71,170.36,182.31,182.89,193.18,194.68,192.26,190.12,187.50,186.59,181.11,178.47,173.22,169.88,167.12,162.46,162.03,160.34,174.67,193.85,195.78,203.24,207.10,188.56,166.69,179.72,180.69,168.94,173.62,170.80,160.91,175.33,171.70,162.01,178.54,188.86,189.36,180.98,152.88,177.00,182.87,175.25,177.60,170.71,183.34,189.05,189.25,198.02,200.62,192.59,189.72,184.99,182.42,180.58,182.03,176.84,177.87,179.15,190.58,197.91,203.12,194.80,185.24,190.21,,,,,178.83,182.67,195.27,196.28,192.71,176.12,174.04,185.11,179.56,179.99,186.55,202.44,214.45,223.30,220.22,215.61,212.07,218.15,223.07,225.63,220.99,215.30,210.84,201.07,131.17,172.85,184.71,187.73,194.68,202.07,211.73,222.93,216.00,212.60,206.96,209.32,225.40,230.60,233.10,231.99,241.35,L5
2008-12-22 22:16:55+00:00,190.33,210.74,199.95,203.07,198.72,194.22,196.61,205.90,,214.81,209.04,196.74,143.18,181.05,193.38,189.72,205.95,,218.30,210.56,186.60,195.79,196.43,204.22,216.58,222.23,224.27,214.33,213.62,217.10,219.73,205.36,189.28,165.84,178.47,191.29,198.46,198.96,198.33,203.83,213.22,230.44,233.46,214.99,191.70,182.96,192.53,196.66,193.11,187.72,197.17,203.94,201.31,188.82,154.96,182.07,185.43,192.36,190.31,180.33,168.62,177.01,180.31,193.71,196.35,196.21,193.70,189.17,184.67,181.11,178.47,175.63,174.81,171.24,168.31,165.34,170.72,179.25,186.42,192.99,201.04,207.10,188.56,171.73,185.55,185.26,175.57,176.03,174.12,166.67,174.50,169.03,162.41,178.57,188.86,189.36,180.98,158.33,179.42,185.25,176.92,179.54,173.71,185.25,192.53,191.71,199.00,202.01,195.23,189.72,184.99,186.92,184.73,184.96,178.47,179.71,182.05,193.25,200.58,205.56,201.97,191.81,191.13,188.71,184.63,185.95,,178.83,182.67,209.01,202.54,196.92,181.13,180.29,185.48,185.37,183.60,190.61,206.30,218.07,224.85,225.92,220.81,217.03,220.73,220.99,224.21,222.81,217.50,215.29,205.00,131.17,181.05,187.28,188.44,194.68,204.04,211.73,222.93,216.00,212.60,206.96,209.32,225.40,233.11,236.47,238.15,244.41,L7
2009-02-09 22:06:55+00:00,192.07,212.96,199.80,203.07,199.02,191.75,197.23,194.20,118.24,207.46,208.07,196.65,137.01,177.63,191.58,186.53,205.95,162.53,218.30,203.71,192.94,198.79,195.98,202.21,215.61,219.12,220.31,208.75,209.94,208.30,210.23,203.54,192.83,175.44,177.09,188.87,197.16,196.91,195.45,200.37,209.55,220.09,221.80,206.02,187.07,179.42,189.91,193.23,193.11,187.72,197.17,203.94,201.31,188.82,154.96,182.07,185.43,192.36,190.31,180.33,168.62,177.01,177.89,190.46,193.41,191.75,189.35,185.17,180.87,181.11,178.47,175.63,174.81,166.86,164.96,164.53,170.72,171.51,176.50,182.30,189.93,193.14,180.87,167.22,182.59,180.69,169.91,171.24,169.44,160.95,166.85,159.35,157.04,166.20,170.30,173.55,173.86,165.03,174.59,181.57,175.05,177.22,174.71,182.63,188.52,191.28,195.78,198.55,193.13,188.74,183.58,187.77,184.73,184.96,181.11,179.71,184.37,195.09,202.70,205.56,201.97,188.18,186.56,181.76,177.88,180.06,170.95,174.80,181.41,202.47,199.97,194.66,180.77,178.32,183.85,182.09,180.69,189.71,203.45,215.53,223.25,224.76,221.97,216.98,218.07,217.89,221.13,219.04,214.92,211.62,197.04,126.17,176.31,183.81,186.25,192.12,201.24,211.01,218.09,211.25,206.31,204.40,208.76,223.61,229.55,234.01,233.49,241.43,L5
2009-04-22 22:11:34+00:00,197.16,215.36,201.32,203.07,199.02,191.75,191.37,178.54,112.67,207.46,208.19,195.59,130.85,180.04,192.89,186.45,205.95,146.75,218.30,203.71,192.94,198.94,197.56,203.36,216.78,219.40,218.25,208.33,209.94,208.30,210.23,203.54,192.83,175.44,170.66,186.59,199.57,200.51,196.69,202.01,211.38,220.09,221.80,206.02,187.07,179.42,186.92,193.56,192.76,184.12,195.45,209.34,205.82,188.82,154.96,182.07,185.43,192.36,191.39,187.54,176.87,170.98,172.49,188.03,191.64,191.75,193.87,190.29,180.78,177.38,177.56,179.52,179.38,167.86,165.55,162.28,176.65,171.51,176.49,182.00,190.61,198.91,187.30,173.08,186.22,184.37,172.38,171.14,167.94,162.50,166.85,162.47,159.26,168.92,173.80,176.56,176.40,166.17,175.60,180.44,175.75,176.91,174.14,182.69,188.52,195.17,195.78,200.41,194.11,191.73,184.94,189.79,188.43,188.43,182.52,181.70,185.63,195.75,203.67,205.56,201.97,191.63,188.37,186.27,180.16,183.17,178.16,179.58,188.36,207.53,205.33,199.26,183.09,180.47,183.22,183.35,181.04,191.28,203.96,216.06,223.23,224.76,221.97,216.98,218.07,218.97,222.20,220.63,216.47,215.20,200.80,126.17,174.66,185.86,187.03,194.54,204.05,212.51,221.21,213.47,208.18,206.37,209.68,223.95,229.09,233.46,234.45,237.83,L7
2009-05-24 22:11:38+00:00,197.16,215.36,201.32,203.07,199.02,191.75,191.37,178.54,112.67,207.46,208.19,195.59,130.85,180.04,192.89,186.45,205.95,146.75,218.30,203.71,192.94,198.94,197.56,203.36,216.78,219.40,218.25,208.33,209.94,208.30,210.23,203.54,192.83,175.44,170.66,186.59,199.57,200.51,196.69,202.01,211.38,220.09,221.80,206.02,187.07,179.42,186.92,193.56,192.76,184.12,195.45,209.34,205.82,188.82,154.96,182.07,185.43,192.36,191.39,187.54,176.87,170.98,172.49,188.03,191.64,191.75,193.87,190.29,180.78,177.38,187.79,184.98,187.69,180.47,176.70,162.28,190.07,171.51,176.49,182.00,190.61,198.91,187.30,174.66,190.89,188.46,177.62,175.29,175.97,162.50,166.85,162.47,159.26,168.92,173.80,185.30,183.22,169.40,175.60,180.44,175.75,176.91,174.14,182.69,188.52,195.17,195.78,200.41,194.11,198.67,193.99,194.18,192.90,192.37,186.06,184.56,190.56,200.51,207.31,205.56,201.97,191.63,188.37,186.27,180.16,183.17,176.66,182.07,190.69,207.53,205.33,199.26,183.09,194.39,182.37,183.35,181.04,204.01,210.27,216.06,223.23,224.76,221.97,216.98,218.07,218.97,222.20,220.63,216.47,215.20,200.80,126.17,174.66,185.86,187.03,194.54,204.05,222.61,231.31,222.94,215.27,211.56,209.68,223.95,229.09,233.46,234.45,237.83,L7
2009-09-04 22:17:32+00:00,188.34,219.25,182.67,,,,186.95,161.23,112.02,,201.34,193.70,138.64,,194.97,199.84,,130.97,,,,,,,,,,,,,,,,,,,,,,,,,,217.70,218.72,215.15,,,,,,,,,,,,,183.09,191.94,206.32,,,,,,207.43,205.67,180.51,178.36,188.54,186.65,190.85,199.42,195.10,173.70,189.66,172.16,176.46,184.62,195.68,209.44,197.12,178.36,199.50,193.93,182.20,178.95,185.56,150.80,,171.83,171.82,181.58,184.18,195.07,192.84,173.80,182.50,184.52,175.32,179.92,180.21,185.76,,206.85,207.56,205.08,196.82,204.78,200.44,198.01,194.78,195.08,188.56,186.36,194.01,203.18,210.19,208.69,,202.01,193.78,193.37,183.19,186.89,182.10,188.14,196.48,207.14,211.76,205.18,190.76,203.72,187.34,189.37,193.59,214.48,215.52,220.14,227.25,232.87,227.71,223.95,226.50,222.18,225.42,225.39,221.13,227.46,219.94,,178.44,194.41,200.95,209.11,214.49,230.24,238.40,230.63,222.68,216.28,217.16,226.58,237.97,239.47,243.25,235.06,L7
2009-12-09 22:18:15+00:00,188.34,219.25,182.67,,235.94,,200.13,175.24,116.93,,201.34,223.22,138.64,,194.97,199.84,,225.00,228.69,,231.22,,,247.89,,257.36,,,,,,,,,,,,,,,,,,217.70,218.72,215.15,,,,,,,,,,,,,,,,,,,,,,,,183.08,182.93,179.84,178.79,180.52,180.07,173.70,162.38,172.16,,188.17,198.68,208.44,194.09,177.78,194.80,187.84,171.06,170.15,171.03,150.80,,,177.72,186.09,187.55,191.10,191.93,176.97,185.81,184.52,175.32,179.92,180.21,185.76,,,207.56,204.19,196.58,197.14,188.79,189.23,188.93,191.16,183.97,182.43,187.60,196.33,205.80,208.69,,,,191.47,181.69,184.40,187.28,188.97,197.55,203.85,211.15,203.85,190.76,185.19,194.03,189.37,193.59,199.50,208.16,220.14,227.25,232.87,227.71,223.95,226.50,,,,,228.98,227.77,,187.19,196.82,212.51,218.84,216.49,222.34,226.16,222.62,219.57,211.41,222.78,228.54,248.23,247.14,249.17,243.07,L7
2010-02-03 22:18:14+00:00,191.64,221.06,197.07,191.40,216.58,192.16,196.65,179.28,116.93,208.29,201.51,212.47,134.40,175.98,195.48,200.25,203.83,207.31,217.33,192.31,201.30,181.11,186.52,233.25,220.40,237.50,215.79,209.44,193.39,177.91,176.40,185.81,181.32,183.61,188.58,192.84,193.53,196.74,,,,,,217.70,218.72,215.15,,,,,,,,,,178.87,182.90,184.76,179.80,185.67,201.95,197.25,193.47,187.80,189.52,185.53,180.51,168.21,182.32,182.44,185.09,177.75,175.19,176.71,177.10,169.58,163.07,171.63,171.95,181.82,193.06,202.91,191.62,188.25,195.84,191.56,173.80,174.38,173.60,159.69,188.53,167.90,170.29,189.66,191.12,187.53,185.36,176.99,185.92,187.03,175.32,179.57,186.76,185.01,183.69,195.27,199.94,201.88,196.96,190.69,189.06,194.47,189.75,196.09,194.27,188.09,187.96,200.38,206.80,211.45,194.84,204.57,210.90,193.42,186.43,191.69,184.73,188.97,208.54,202.53,217.53,211.41,192.71,189.83,200.47,205.48,198.61,186.51,205.69,224.81,235.53,237.85,230.10,227.99,226.84,225.04,219.65,223.44,225.95,228.56,225.92,,187.19,189.69,206.23,209.53,217.48,224.30,228.61,220.20,212.91,210.25,218.51,223.88,239.24,237.79,239.43,245.12,L5
