dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
2005-01-23 21:57:01+00:00,L7,326.77,329.59,328.13,322.11,326.40,320.59,318.93,317.71,317.37,325.06,332.37,336.33,,,344.63,343.31,341.10,342.01,342.54,344.59,342.56,341.40,340.18,341.33,337.84,336.86,336.61,,,327.95,328.90,324.83,324.57,324.84,331.91,328.30,331.21,335.52,336.07,336.98,338.18,344.67,,,345.12,340.89,336.34,337.80,326.06,316.85,307.55,310.72,301.36,309.21,325.85,344.58,,,,,325.65,329.11,328.73,336.47,355.79,344.05,342.19,321.33,314.94,421.33
2005-02-08 21:57:10+00:00,L7,324.80,332.06,338.20,327.22,316.56,316.99,315.59,,,318.39,323.13,331.92,338.15,345.32,341.69,337.70,338.34,338.47,338.84,335.32,333.03,331.99,,,337.38,335.78,330.94,338.59,335.19,333.31,329.35,323.64,322.02,316.94,317.06,317.49,322.54,,,333.87,336.01,330.68,338.61,341.72,342.41,340.33,344.05,352.17,332.13,310.01,296.85,301.38,,,319.58,342.76,337.14,327.95,314.36,314.51,320.78,324.02,325.83,335.80,352.12,350.64,,,,
2005-03-04 21:54:27+00:00,L5,334.06,330.75,328.69,320.25,323.59,323.72,321.40,320.67,316.88,325.32,335.43,336.59,344.29,347.29,342.14,342.00,338.47,334.83,331.03,334.71,337.32,336.12,341.52,340.08,343.10,343.04,341.87,339.57,332.02,328.71,330.34,324.60,326.30,327.72,323.35,331.50,333.92,331.10,328.56,331.78,334.92,343.46,344.73,342.05,345.91,343.66,336.80,335.11,328.85,306.76,311.89,312.99,304.96,303.80,327.51,338.37,320.08,320.51,314.64,308.79,317.13,324.87,323.76,326.30,341.51,336.90,335.01,323.44,315.40,411.94
2005-03-12 21:57:20+00:00,L7,316.40,315.31,310.30,320.56,317.26,,,,315.52,321.61,323.56,328.50,339.32,346.10,341.91,341.54,336.82,337.71,341.05,338.59,,,,,,,,,,,,,,,324.21,,,,310.84,320.96,326.63,337.57,342.98,340.07,339.63,340.97,337.58,333.81,323.48,311.64,304.96,,,304.09,320.80,339.49,321.89,315.67,310.42,309.05,315.90,314.41,319.84,326.67,344.07,338.35,,,,404.63
2005-04-05 21:54:42+00:00,L5,336.66,331.42,329.18,325.80,321.04,315.01,314.31,317.75,320.93,327.32,328.91,336.53,340.66,349.09,347.58,346.68,341.28,339.79,339.21,338.83,338.07,340.40,341.54,342.00,342.10,338.57,334.49,333.57,334.68,337.32,333.02,335.45,333.67,330.53,328.17,326.04,329.96,330.91,335.24,332.75,336.75,337.09,344.96,346.28,344.84,345.88,346.68,345.54,336.97,323.42,312.96,317.63,313.33,315.28,326.44,344.73,318.55,318.03,317.52,318.98,326.07,330.77,335.66,340.03,350.10,348.03,347.94,332.38,330.22,421.75
2005-04-13 21:57:12+00:00,L7,309.27,307.81,307.04,306.86,302.48,,,298.22,293.21,301.46,304.37,313.63,315.44,315.27,320.91,321.85,318.55,315.82,314.14,310.35,,,314.26,311.61,321.67,324.20,318.57,323.98,321.59,313.41,308.63,313.34,310.65,317.11,309.12,,,321.84,319.47,325.07,326.45,329.92,332.38,326.50,325.88,323.35,324.77,324.27,320.20,306.99,,,299.85,302.92,317.39,326.41,298.38,297.30,293.58,297.24,308.06,308.53,315.70,325.12,336.19,,,,316.90,402.13
2005-04-21 21:54:46+00:00,L5,328.65,329.88,330.23,325.45,331.32,331.25,318.92,316.63,322.59,320.15,322.66,326.45,335.06,345.36,346.83,344.81,341.99,347.94,341.94,342.38,342.25,345.23,347.18,344.69,340.21,339.21,341.71,337.75,335.15,328.82,329.08,332.43,334.97,331.15,333.76,335.27,335.58,338.17,343.90,337.48,333.96,337.09,341.79,339.17,339.12,344.55,344.40,344.52,335.61,323.13,319.90,314.84,319.39,315.54,322.50,330.24,310.00,309.26,308.07,308.14,320.81,327.01,334.15,343.65,358.35,352.64,348.70,332.82,336.12,417.64
2005-04-29 21:57:12+00:00,L7,326.21,322.83,322.54,319.37,315.04,315.93,306.16,302.89,306.10,313.47,,,334.57,345.51,338.83,331.34,331.64,331.37,328.25,327.50,328.59,326.97,331.96,330.79,337.27,,,330.62,327.37,329.63,328.27,324.02,325.28,319.73,322.63,319.37,325.66,323.76,327.68,328.36,,,336.85,338.87,340.02,337.67,332.80,330.94,328.06,310.72,300.86,,,300.26,,,,295.22,295.30,298.57,311.81,315.11,314.08,326.44,335.29,330.42,329.64,315.42,309.73,392.29
2005-05-31 21:57:11+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.03
2005-06-08 21:55:08+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.57,329.29,434.06
2005-06-24 21:55:13+00:00,L5,328.44,315.93,325.26,319.59,,316.76,303.17,310.00,324.41,331.15,327.07,336.48,327.66,337.21,335.59,341.32,325.06,321.03,,311.99,327.46,324.71,340.98,333.88,344.72,339.24,364.78,339.84,339.18,323.16,333.36,305.41,,312.20,297.82,,329.63,337.07,338.38,346.17,352.74,373.84,,,339.54,348.99,343.08,325.76,315.44,,313.53,298.45,310.78,317.49,301.79,356.23,,299.20,286.69,300.43,292.29,314.82,315.72,327.49,352.91,329.68,329.39,316.25,317.80,433.26
2005-08-03 21:57:01+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.06,347.01,345.85,341.96,338.11,340.91,338.06,344.16,354.35,349.24,194.39,,,360.00,362.63,361.03,361.49,353.07,338.11,332.35,,,330.03,351.11,352.97,,,,317.49,323.21,335.32,346.50,354.75,366.32,358.00,351.98,338.02,331.25,429.92
2005-08-27 21:55:43+00:00,L5,,,,,,293.70,288.68,294.65,290.70,301.66,307.01,315.48,323.98,325.78,325.08,321.24,318.50,313.70,309.30,309.56,319.90,321.42,330.77,331.98,329.75,335.57,331.03,330.85,330.38,324.72,313.96,311.66,317.90,301.50,310.93,305.79,307.06,321.36,330.42,335.32,336.73,332.90,336.18,334.02,342.61,337.88,334.55,335.42,325.25,315.76,311.28,306.71,309.87,315.40,324.20,328.31,308.94,305.37,298.22,300.09,305.26,304.99,308.97,326.37,338.13,334.75,337.49,334.60,324.80,415.39
2005-09-20 21:56:42+00:00,L7,291.40,291.43,288.55,281.55,283.73,291.01,,,287.97,293.68,,306.78,312.26,321.36,,,,,,,309.62,,,305.52,313.02,310.71,317.96,316.16,316.17,310.57,307.38,307.91,307.97,305.02,305.86,309.60,,,312.57,319.58,321.67,326.60,323.93,321.41,328.89,325.16,321.89,323.51,316.35,300.75,285.41,,,298.00,307.00,318.30,299.60,291.50,285.20,282.72,287.43,294.24,298.27,315.54,325.58,333.16,,,,396.50
2005-09-28 21:55:44+00:00,L5,322.09,317.70,313.11,308.58,309.36,306.66,304.82,303.21,305.93,311.58,317.83,320.98,329.49,337.97,336.19,335.76,330.01,329.13,326.19,328.86,329.10,328.30,328.75,331.60,331.08,331.87,340.28,336.17,332.80,333.27,328.74,329.77,323.77,329.69,334.55,334.61,326.50,323.94,321.67,331.29,334.98,344.61,345.09,343.99,343.89,344.59,344.51,344.95,344.20,324.40,321.23,324.82,313.96,315.15,325.43,327.59,304.34,299.03,306.15,307.12,317.23,322.44,324.28,330.22,347.43,346.85,339.22,326.38,329.16,415.59
2005-10-06 21:56:37+00:00,L7,318.14,313.14,310.25,308.05,299.56,300.69,,,305.57,305.54,320.11,323.55,331.60,337.69,341.20,331.09,330.29,327.68,333.90,334.28,335.04,,,338.68,336.91,337.25,343.82,345.97,342.39,334.30,332.67,330.73,328.25,329.54,332.38,333.49,,,338.82,340.41,340.95,342.07,348.51,341.19,343.92,349.98,351.90,353.73,348.12,328.80,321.74,,,316.30,330.39,336.18,308.15,305.27,312.16,313.25,319.11,324.90,330.07,337.90,349.16,347.16,342.49,,,406.60
2005-10-22 21:56:51+00:00,L7,304.24,304.32,297.67,292.92,292.93,288.87,288.26,294.15,290.43,295.16,302.39,,,322.29,324.03,317.72,319.37,317.14,319.54,316.88,317.57,314.10,319.10,320.68,320.52,318.16,,,321.31,316.72,315.76,311.57,311.53,312.81,315.55,312.25,315.24,314.99,318.19,320.22,317.09,,,334.97,331.60,337.60,334.01,336.60,333.10,313.94,300.40,305.99,294.61,300.31,301.34,321.77,,,,293.07,305.07,313.53,311.87,318.02,330.79,329.13,327.20,314.66,308.21,399.25
2005-10-30 21:55:39+00:00,L5,308.84,308.69,321.40,321.01,318.40,314.98,315.16,318.00,317.78,311.32,313.25,312.54,323.44,331.63,330.67,325.16,326.25,338.44,341.53,340.32,340.59,345.50,344.76,340.64,325.00,327.62,331.31,330.07,325.99,324.26,319.38,324.93,335.36,333.19,335.93,335.37,338.87,342.92,342.59,326.14,328.14,336.01,340.32,334.27,337.03,338.73,344.73,361.50,351.84,334.43,324.96,329.92,322.92,313.10,315.16,333.24,314.99,307.72,310.04,316.92,319.89,325.79,339.22,346.72,359.76,357.06,354.80,334.46,331.33,411.03
2005-12-25 21:57:19+00:00,L7,327.23,324.59,322.69,318.81,320.66,318.15,316.65,316.59,,,325.32,329.50,340.84,348.24,346.17,340.17,337.79,343.06,339.24,339.13,338.84,343.19,346.69,,,351.02,347.27,344.39,343.39,343.48,342.81,342.70,339.47,340.69,339.65,337.25,336.87,344.38,,,347.28,353.51,352.05,354.69,352.75,356.44,355.71,359.59,352.85,339.99,321.02,326.19,322.82,,,347.51,324.98,323.06,317.74,315.79,324.49,329.62,331.03,337.25,349.67,349.45,342.63,324.08,,
2006-01-10 21:57:28+00:00,L7,307.02,307.47,309.40,299.82,296.11,296.47,298.42,300.18,295.24,297.93,305.50,308.09,319.19,,,323.09,324.44,321.36,324.32,319.20,324.09,325.75,327.23,325.55,322.36,328.99,325.42,,,,322.10,321.95,318.76,315.92,321.20,318.26,316.29,325.75,327.15,333.82,328.43,333.06,327.76,,,335.02,331.77,340.64,335.85,318.68,304.79,306.29,302.98,296.47,316.72,325.39,304.99,301.39,,,,317.82,311.78,324.28,330.38,339.40,331.03,309.64,307.65,398.84
2006-01-26 21:57:35+00:00,L7,320.45,322.00,323.72,324.57,318.80,308.62,310.11,312.60,313.38,,327.13,336.30,343.94,349.28,343.11,343.27,337.85,336.76,337.47,338.02,341.08,341.80,342.08,,,340.26,347.32,346.64,347.42,341.25,340.69,337.93,340.71,339.42,338.12,333.23,331.63,346.16,,,,348.45,353.47,346.31,348.53,344.90,357.60,359.14,346.06,333.04,323.11,319.53,326.83,,,357.69,333.69,327.09,316.20,319.89,327.31,331.50,336.57,343.65,359.63,349.79,345.11,,,
2006-02-11 21:57:40+00:00,L7,308.54,307.42,303.49,298.11,301.15,297.11,298.44,294.54,289.09,299.08,,,322.28,325.43,323.89,322.51,326.17,318.85,322.10,320.29,321.95,324.23,316.76,324.09,323.22,,334.21,335.97,334.90,328.24,329.43,328.00,324.46,317.47,312.49,313.26,320.19,328.67,329.47,326.54,,,339.88,339.84,336.12,347.20,341.93,343.66,340.44,317.92,310.87,306.91,308.42,313.35,,,,313.16,308.57,309.65,308.71,309.13,312.72,326.37,336.24,339.43,338.15,327.73,,
2006-02-19 21:58:15+00:00,L5,308.56,306.09,317.28,303.82,290.77,294.75,291.12,291.19,289.94,297.27,300.52,306.38,314.51,330.06,329.49,324.98,321.20,319.64,309.87,309.30,304.59,309.81,313.01,314.68,318.68,323.51,327.06,325.96,327.74,329.68,323.51,323.12,320.25,308.12,307.91,316.53,316.43,314.63,323.29,321.77,324.77,332.59,330.71,336.71,339.07,342.86,346.42,343.05,330.01,319.43,310.96,302.85,299.90,311.09,323.09,336.34,314.92,303.79,290.70,296.97,305.22,301.64,303.15,321.57,329.58,,,,,
2006-03-31 21:57:42+00:00,L7,318.45,322.76,316.98,311.75,308.54,303.97,301.95,301.03,303.44,305.11,309.93,317.37,,,333.85,333.32,327.13,333.29,328.35,329.68,330.09,334.83,337.83,339.96,337.69,339.83,338.40,,,341.63,340.17,336.82,337.32,336.90,335.98,335.50,332.28,339.20,342.36,345.45,344.90,350.72,,,,358.39,357.53,352.86,350.79,335.04,324.16,322.59,329.09,323.22,330.43,346.74,319.08,,,,312.01,321.91,323.56,336.93,350.89,344.61,342.09,333.89,326.68,419.80
2006-06-19 21:57:36+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.18
2006-06-27 22:00:24+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.75,315.66,415.30
2006-07-21 21:57:21+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.91,340.58,327.08,326.12,410.42
2006-09-07 21:57:12+00:00,L7,336.25,,,322.50,311.66,309.63,310.18,306.36,306.80,312.53,316.88,318.23,329.62,331.06,332.46,334.01,,,331.70,333.19,337.00,335.56,342.23,340.58,343.79,344.49,340.72,343.76,341.38,341.92,,,,337.64,343.54,346.16,347.82,346.54,348.74,346.38,352.43,359.90,361.20,362.99,360.75,360.20,,,353.72,339.38,325.89,323.47,319.22,320.59,319.83,340.92,321.68,318.58,318.34,319.98,329.04,,,,354.19,356.23,348.85,325.12,323.18,422.79
2006-10-25 21:57:17+00:00,L7,309.29,309.70,304.69,299.80,294.23,,,296.85,297.04,300.14,306.18,307.01,319.46,326.29,328.08,322.61,321.44,321.10,323.08,324.54,,,326.30,332.89,334.22,330.40,328.29,336.54,333.30,323.94,319.76,321.95,320.80,319.48,323.11,,,327.54,331.56,332.20,335.87,341.54,338.45,340.10,344.98,339.29,337.82,337.91,336.38,318.00,,,300.50,300.07,306.20,322.58,305.47,309.37,301.84,309.58,314.46,319.90,320.27,327.24,,,,,,
2006-11-02 22:01:56+00:00,L5,333.06,320.99,325.03,320.53,321.14,313.40,306.36,304.41,305.95,308.61,312.01,323.89,326.66,333.93,338.95,340.99,333.20,338.55,337.30,343.71,345.05,333.91,338.26,340.76,340.75,338.73,337.49,341.42,349.00,341.23,332.79,337.59,338.61,339.75,342.79,341.70,333.41,341.36,340.93,344.13,337.44,349.39,350.71,359.64,357.82,359.11,360.71,357.84,350.74,336.41,320.01,313.74,305.46,310.07,316.07,338.97,316.60,316.57,325.52,328.08,339.39,342.08,342.05,340.67,357.43,350.77,331.70,314.01,307.59,411.48
2006-11-10 21:57:30+00:00,L7,317.32,309.31,308.23,300.82,295.33,298.84,,,294.09,293.73,303.09,314.99,314.17,314.36,318.93,316.80,310.95,312.26,312.75,315.69,316.24,,,329.31,331.21,330.13,331.40,328.99,330.61,326.39,314.73,312.51,320.42,325.76,320.47,323.61,,,328.04,332.98,334.20,341.76,338.48,344.21,342.17,343.37,343.62,344.34,339.15,320.47,313.70,,303.90,297.68,314.37,319.87,298.18,299.66,297.10,301.32,306.56,319.60,316.74,324.48,335.93,330.48,316.27,,306.40,404.15
2006-11-26 21:57:40+00:00,L7,309.57,304.86,300.18,,301.90,296.94,295.37,296.59,294.51,298.49,304.09,304.90,312.67,318.09,315.96,313.27,316.50,314.54,,316.28,319.76,323.35,323.75,328.79,325.72,328.10,337.78,332.79,322.28,319.81,317.89,310.82,311.11,,315.88,318.57,322.76,326.33,321.99,326.94,326.59,330.13,337.26,342.11,336.26,334.42,330.73,330.31,,308.33,301.28,297.53,287.26,289.61,308.70,319.73,298.34,295.21,297.41,304.89,309.97,314.73,309.30,,,325.68,318.16,306.37,302.03,405.74
2007-01-05 22:02:28+00:00,L5,316.86,312.82,305.08,300.71,291.65,288.78,294.46,300.54,303.66,308.18,312.47,322.43,320.81,326.20,318.08,322.41,323.71,324.55,323.64,323.62,325.85,331.65,337.99,331.82,336.00,335.21,337.63,338.40,330.06,317.85,318.35,321.15,322.14,319.80,319.16,324.69,334.19,332.29,330.24,333.04,339.59,346.70,353.65,341.28,340.66,336.78,333.08,327.27,321.24,302.94,296.04,299.69,289.66,284.90,310.64,328.39,309.05,308.87,307.28,309.25,,,,,,,,,,
2007-01-21 22:02:33+00:00,L5,330.24,327.87,322.64,311.93,309.37,300.18,301.26,302.84,304.25,311.72,326.72,329.21,337.52,335.67,337.09,337.96,338.30,329.72,331.69,332.05,339.35,332.44,335.17,339.07,339.16,346.55,343.28,341.39,340.76,340.85,342.49,340.01,331.61,331.04,330.91,334.89,338.71,336.00,336.37,344.89,350.62,358.39,356.64,361.70,359.11,361.81,356.44,339.47,331.61,312.79,304.19,301.89,291.35,289.49,326.19,339.40,318.47,315.80,326.75,323.82,327.81,330.15,323.86,322.44,331.71,329.49,319.17,308.16,,
2007-01-29 21:57:57+00:00,L7,317.68,321.18,318.18,310.60,,,,,,,,,,327.28,325.34,331.05,329.13,328.10,331.76,330.89,334.64,334.03,336.72,336.20,339.20,,,336.26,339.40,332.87,331.61,331.15,333.46,328.10,332.82,335.46,337.14,336.37,337.65,341.90,,,354.58,353.58,347.78,345.34,343.60,344.62,329.45,313.21,299.54,304.43,300.52,303.60,307.97,,,,314.45,313.84,321.83,329.73,326.84,332.09,345.14,338.24,329.05,315.44,303.93,414.91
2007-03-02 21:58:07+00:00,L7,327.71,323.65,311.85,309.41,304.64,300.09,298.65,,,308.21,308.64,317.91,317.46,330.06,330.82,334.70,330.38,330.80,329.10,329.72,327.71,334.37,,,341.72,340.60,337.14,335.66,335.53,334.43,326.19,322.24,322.03,328.60,330.41,329.08,336.48,,,341.65,344.53,353.78,348.83,355.84,357.00,355.37,345.80,342.23,326.20,310.84,309.95,313.60,,,329.73,345.77,314.93,307.63,316.62,315.98,319.77,324.48,318.87,326.90,344.46,339.41,335.97,312.18,,421.87
2007-03-18 21:58:09+00:00,L7,334.08,331.58,,,,314.53,315.89,314.61,315.48,317.98,326.15,328.68,330.13,335.85,333.48,330.71,330.86,331.96,,,341.27,345.72,350.02,348.35,348.80,344.25,342.76,346.00,345.13,347.42,340.75,340.82,340.94,,,343.82,348.90,354.32,350.60,350.39,353.67,354.86,358.79,353.90,357.85,357.71,348.97,347.73,,,317.23,316.04,306.54,310.32,331.86,351.10,322.07,321.42,323.20,318.85,331.64,330.54,327.67,330.30,,,340.86,323.03,314.94,416.03
2007-04-19 21:58:07+00:00,L7,,295.29,289.17,287.42,282.09,272.38,275.21,277.77,270.29,273.00,278.79,300.69,301.09,303.91,,,309.46,311.86,310.76,314.42,320.61,321.84,317.48,316.35,315.32,314.46,316.04,312.09,322.11,,,312.42,,,,,,309.58,,311.57,322.29,329.20,,326.13,,326.44,319.00,310.42,308.85,,,,,274.19,296.47,320.71,293.33,280.91,294.59,,,309.58,305.17,317.49,320.37,317.16,317.78,297.02,296.01,396.46
2007-08-25 21:57:35+00:00,L7,330.11,327.40,325.52,,,320.93,322.24,320.85,317.51,317.45,329.39,332.63,339.72,341.84,345.51,340.83,341.96,337.31,,,335.01,334.46,332.51,331.98,337.64,337.88,334.61,335.81,335.40,329.90,325.81,322.60,,,325.55,326.45,327.88,329.03,329.55,328.50,329.13,330.81,333.76,337.53,337.56,341.91,342.09,,,,311.04,315.30,303.73,300.43,315.37,325.59,301.64,299.50,304.21,306.77,313.89,320.31,321.31,,,338.88,331.63,309.51,305.16,406.59
2007-09-10 21:57:27+00:00,L7,331.74,322.48,326.97,316.88,,,318.95,314.03,314.05,322.09,324.15,329.79,332.78,336.78,336.55,335.96,330.15,329.63,328.15,,,339.90,345.03,342.08,341.97,340.21,341.96,340.95,337.49,331.38,331.97,328.53,326.47,,,335.28,335.59,327.65,325.53,323.01,330.17,334.33,335.31,342.25,342.30,340.97,334.62,338.14,,,,305.87,302.55,300.62,319.87,327.32,299.18,303.83,304.95,305.34,309.94,317.75,317.54,322.68,,,340.40,315.50,307.77,410.89
2007-10-12 21:57:23+00:00,L7,313.68,307.30,305.47,302.85,302.70,298.36,296.21,290.65,291.69,296.87,,320.02,322.03,324.20,322.99,323.58,315.92,312.62,316.94,313.99,314.72,314.02,318.58,317.52,,,318.53,322.21,319.00,317.10,312.76,309.81,309.24,304.35,305.29,304.26,305.93,307.29,307.14,,,320.40,320.76,321.88,320.19,320.52,322.01,319.94,308.92,292.17,289.11,284.43,282.45,,,304.53,286.86,293.65,289.20,293.68,303.65,300.74,297.66,309.82,317.49,313.58,309.97,291.03,285.04,
2007-10-28 21:57:34+00:00,L7,317.01,308.51,303.18,304.10,303.51,301.23,295.59,,,310.24,317.10,326.78,326.77,329.88,327.21,323.81,320.98,323.68,321.47,322.63,315.24,317.62,,,313.40,323.42,326.47,327.36,319.49,311.21,300.47,301.43,307.95,302.50,301.35,308.31,307.54,,,321.00,326.69,328.49,331.56,328.73,335.79,328.97,314.56,307.73,307.59,295.78,288.78,288.38,,,297.72,311.93,287.69,289.80,291.46,292.24,297.70,297.76,287.69,307.34,,,,,,
2007-12-15 21:57:56+00:00,L7,331.51,321.32,,277.37,276.47,,267.68,279.77,258.58,257.03,216.76,219.91,244.71,249.68,236.60,236.94,236.89,227.02,,228.43,226.72,,221.64,227.72,233.79,232.64,259.34,257.72,264.25,288.61,298.41,307.61,320.68,323.88,323.81,,330.55,332.82,326.66,329.86,330.99,339.28,335.08,337.99,333.59,328.65,329.44,331.91,320.91,,,305.09,303.70,309.77,311.65,,,,,,,,,,,,,,,
2007-12-31 21:57:58+00:00,L7,320.13,318.91,317.65,311.63,307.97,310.11,309.00,311.35,310.40,312.88,323.41,327.45,,333.41,331.60,334.24,331.16,323.31,326.25,324.65,328.00,329.81,333.22,326.21,330.07,329.89,,,317.03,320.91,321.41,315.31,316.85,311.15,310.82,314.73,313.34,315.30,314.42,319.20,320.96,,,324.27,322.25,319.32,317.62,325.60,314.15,305.00,292.22,295.56,292.56,297.58,298.19,,,297.03,296.45,293.97,301.76,,,,,,,,,
2008-01-16 21:57:59+00:00,L7,315.82,312.99,315.48,313.37,,,310.19,307.87,313.87,319.15,326.97,330.65,329.97,325.65,331.80,330.33,326.43,317.11,327.79,,330.55,330.63,339.12,335.87,331.81,328.84,331.45,323.60,317.74,317.31,312.50,310.70,311.40,305.68,,314.47,314.36,322.95,319.70,313.43,324.09,323.98,322.43,321.34,324.52,320.40,323.00,321.00,,,300.03,299.82,297.03,298.87,310.58,314.15,294.31,287.52,285.46,284.35,295.35,302.84,300.35,317.32,,,,,,
2008-02-16 22:04:21+00:00,L5,,307.64,299.94,319.48,,,,,,,,,306.67,324.50,326.07,326.53,325.34,313.98,323.30,,,,,,,,315.77,315.30,318.43,319.04,316.28,314.75,316.94,316.51,317.41,316.22,313.98,316.19,317.78,324.81,322.85,319.50,323.57,328.63,328.59,321.93,327.26,327.17,322.99,311.92,301.46,299.28,298.95,289.30,310.01,308.54,275.93,278.93,282.36,284.37,295.15,297.97,301.72,318.95,333.49,321.38,319.93,301.99,301.85,388.71
2008-02-25 21:58:00+00:00,L5,319.52,319.76,315.11,308.17,299.96,303.09,306.11,311.80,307.89,312.75,315.79,315.60,325.31,325.60,330.40,327.68,324.30,318.26,330.88,331.07,333.89,331.01,333.69,334.95,335.34,331.89,330.37,329.91,333.36,329.12,326.33,326.04,325.68,322.32,315.20,314.37,321.21,319.78,320.22,324.97,332.36,331.60,333.51,334.29,331.59,328.96,331.80,344.18,322.08,301.03,299.20,299.19,306.70,302.15,311.86,318.10,312.51,301.10,292.04,298.09,311.71,311.65,314.83,329.15,341.83,335.10,324.59,315.66,311.89,411.45
2008-03-04 21:57:48+00:00,L7,331.78,330.26,324.07,325.32,319.74,315.37,307.47,307.28,309.35,311.58,317.63,322.69,,,,342.59,339.64,336.58,331.17,333.67,334.31,324.85,337.86,334.10,328.32,332.40,326.93,,,329.97,331.08,332.65,330.97,327.68,321.57,320.20,319.92,320.40,322.22,329.04,333.37,334.63,,,335.30,334.61,331.23,339.77,331.01,313.39,301.06,303.36,308.33,309.62,316.84,334.46,,,,307.38,318.84,325.54,325.95,331.51,344.20,343.65,336.91,316.86,306.48,405.50
2008-06-08 21:57:25+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,306.13,302.76,307.37,303.72,310.18,313.09,308.31,,,,59.66,,302.75,300.94,306.00,306.08,309.87,317.96,321.03,326.91,320.76,312.50,308.08,301.28,297.93,,,278.05,280.11,301.76,,,,277.63,281.86,293.06,300.52,305.03,319.66,327.84,,,302.46,304.10,409.13
2008-07-10 21:57:04+00:00,L7,,,,309.93,310.13,305.12,307.98,309.24,309.82,306.26,311.95,316.78,332.36,338.05,339.12,,,328.92,332.69,329.26,332.68,329.65,335.10,331.14,335.27,332.62,331.31,324.47,323.07,327.49,,,316.34,,,,316.41,317.06,318.48,322.04,325.53,327.91,325.88,329.34,334.82,,,330.05,326.19,308.67,302.71,,,295.66,302.29,305.82,285.35,289.00,290.64,298.24,,,,327.48,336.08,333.63,331.19,310.84,305.94,422.73
2008-10-14 21:56:17+00:00,L7,328.52,321.05,320.36,320.36,322.60,320.20,318.23,319.06,315.03,,,,,359.95,361.13,361.47,353.19,350.87,344.70,351.92,351.96,347.76,347.62,345.36,341.70,341.01,,349.01,348.08,340.82,341.22,341.09,335.59,333.13,331.16,334.06,334.83,336.95,341.64,345.39,344.60,,350.12,355.09,351.81,350.44,347.86,349.18,341.74,322.93,320.37,319.27,308.50,310.07,326.84,,,307.95,315.84,319.58,330.94,337.15,342.36,344.37,355.46,352.23,347.21,330.25,322.31,405.40
2008-10-30 21:56:33+00:00,L7,324.76,314.29,312.29,,,316.04,315.78,318.30,323.30,,,329.58,338.44,346.12,349.95,346.24,345.35,339.43,,,344.48,349.06,343.50,344.69,340.34,346.44,343.51,344.72,345.42,339.06,331.41,326.94,321.65,,332.86,335.83,338.04,339.74,339.29,339.06,343.22,341.10,341.82,348.58,350.97,354.01,350.90,353.88,,318.75,314.50,313.98,301.07,300.48,319.51,321.76,301.07,306.31,303.88,303.51,317.05,324.05,329.72,,,341.58,341.41,322.02,322.50,405.42
2008-11-15 21:56:47+00:00,L7,329.56,316.52,317.25,312.19,310.37,310.11,,,315.50,328.12,334.97,338.92,344.49,353.24,351.44,349.94,346.08,342.68,339.52,342.06,340.92,,,337.46,334.54,334.63,335.42,333.52,339.62,338.35,338.94,331.17,327.23,329.84,321.72,323.90,,,329.74,331.04,334.56,341.75,345.38,343.66,335.03,344.58,339.93,342.46,329.98,314.02,307.06,,299.26,304.50,312.58,315.45,308.27,307.42,306.24,310.31,321.41,319.72,325.56,329.40,341.41,339.31,,,314.70,405.01
