,dates,mex0019-0000,mex0019-0001,mex0019-0002,mex0019-0003,mex0019-0004,mex0019-0005,mex0019-0006,mex0019-0007,mex0019-0008,mex0019-0009,mex0019-0010,mex0019-0011,mex0019-0012,mex0019-0013,mex0019-0014,mex0019-0015,mex0019-0016,mex0019-0017,mex0019-0018,mex0019-0019,mex0019-0020
0,1985-09-30 16:17:33+00:00,196.3812392236488,177.68923936134325,172.86511748023563,177.06957075928355,177.585831317455,184.07850452791098,184.50000282204232,186.60906301724145,188.82024649656006,185.35341959663788,184.11904003856785,182.70435281008255,184.872289412985,181.97430647268092,182.8692602046157,185.42328657845258,188.33424985461724,201.1028872494522,198.7868599179512,195.68927192563686,193.6672747611812
1,1986-01-20 16:15:42+00:00,220.55992661382137,203.5316045226481,201.99010193977483,213.11018534703246,212.67216532329527,211.00203978515393,217.16500304142582,219.97048086211697,224.20765862162656,216.17955275554408,212.75059704691364,207.11821183173802,200.27628342265407,201.37203921888704,194.45049107567561,197.29279446579244,198.2473814436735,205.26393782985173,200.7392063525476,208.30274498224006,215.2313213550298
2,1986-03-25 16:14:19+00:00,229.4662469639148,208.1172518041757,198.5483769027407,204.14181862563996,201.67037701099326,199.57038764667203,208.2341870006339,208.3682661175668,208.9387215346181,203.43788088148727,195.4723198355675,197.1774330441095,192.87675882763406,188.2852938281039,191.37246471702886,187.8312607338969,188.80941474757668,197.86086594749716,198.41197670539273,199.2117696251736,210.3153276850689
3,1986-04-10 16:13:58+00:00,220.515287607049,196.85941011678597,189.62359108235523,193.75431651009438,192.9557989432518,194.26839694012574,201.22855502075964,209.00524853636352,212.89953818182585,200.01319079379098,192.87375527385973,191.4507436585488,186.4487943310363,182.16877908473276,180.13780680195399,183.32983888145904,185.53732459372077,194.53722280540626,195.0275663960105,195.6404454151066,200.65187362410643
4,1986-04-26 16:13:36+00:00,223.2142353110874,204.78140631316484,198.62726935089452,199.2063583060732,200.9300402856373,198.23800087591258,204.07822921655395,206.5999526958591,210.2565314465289,200.69539824615188,193.94783732067745,192.03285226205392,187.27589334668122,182.76210366847695,178.17178582324,173.72664077977717,178.69862936055893,192.4269039989883,187.0325680628286,185.23068018382816,191.82064936110254
5,1987-07-02 16:13:22+00:00,197.41630270412716,172.56417610614125,169.11452208757154,178.53556484203628,177.4079285270041,186.8937429751559,191.78141725221093,195.00090955466,199.51697488252788,189.38595657909806,182.63420245378285,174.70032166941706,177.21430678827892,170.60988202252773,173.85813836630544,170.4632936160534,178.26467365278782,182.47625822788933,179.68928071810447,173.41229457388047,182.46680102572688
6,1987-07-18 16:13:40+00:00,200.5658053736514,178.81747739140022,175.7215623080567,182.2955346381546,182.730265609217,192.01760277491417,195.56626936211532,197.28626548748883,202.54730108067457,197.05330239782404,189.93975191247054,180.4189564516547,179.63306091886608,177.55459370263537,179.97533516969867,179.76609501172615,183.01423811435907,193.1163947986979,188.5649991484925,188.56898000435126,190.95513502454364
7,1987-08-03 16:14:08+00:00,179.3465322867958,157.68296594595455,161.3070340444925,159.095905686393,159.29168286593705,164.50387495974908,172.56026975519254,183.32941864490425,188.25067587568532,177.71973742707718,170.3685738668995,173.20362404663763,169.67407319949598,171.44849103841153,164.96025351368846,170.83183990751687,174.17096285286368,185.9683304843372,184.65584164998143,184.82699138988917,193.1669817012595
8,1987-08-19 16:14:36+00:00,186.94722458709109,168.07074991789582,163.54963286488595,164.66951402649454,165.97704631545778,169.14493555220423,178.8478942096425,182.34716292354045,188.748824149364,180.521040364011,177.13642087184908,170.71402514779948,164.7237470886013,162.9586228677842,162.9716214073008,169.59958570390256,180.11269194573333,178.746504067256,170.61320033548827,161.79332508550684,176.77576545715166
9,1987-09-20 16:15:25+00:00,205.68389066060539,178.24747199855346,175.86620154184396,182.06099160034785,181.2126030835302,177.67429035790565,191.61686291576922,194.82933055553863,198.62966145264832,195.00669153057078,189.2929098513063,185.2258512820518,190.1297678712064,183.25234414709183,184.71905062587757,182.85409635788108,187.8161746523268,196.17471263578295,194.58768345369788,197.7409455143929,191.64413255398202
10,1990-04-21 16:08:41+00:00,208.44500162236687,190.9854511329779,190.78239642249588,191.10827502815053,194.8178821967563,194.07239908859228,201.34084033243352,202.32869214555186,209.06298145314054,198.56032494862572,191.30449809991805,185.57569074034856,184.18132521555,184.20503610844716,186.33065298693757,184.1481781160861,188.45712015312927,195.658415329568,189.25691382265543,183.0458022017724,199.65367086560804
11,1993-01-07 16:09:59+00:00,200.3850649730662,181.96488488302765,182.11511202783902,190.45186760947192,191.70352940236347,190.87004041467077,203.05143161426437,209.53383207603827,216.3538784475599,212.6331143067305,199.65286843308797,200.75854292471377,201.80951561908734,199.63916584190048,202.45314556906524,206.26273309114174,214.62692631060216,227.11912651453576,229.1679593191413,235.56250648539998,235.09720274007884
12,1993-02-08 16:10:21+00:00,200.85361573474276,179.4131381431275,171.26612307110472,179.15095962137516,178.60422263381753,184.07871974072162,185.00776204378562,189.5506534078794,200.37664654989618,199.44726843375233,186.85184580419119,188.9144640859627,187.00926086858664,191.0267397050102,187.14127972523548,188.03531019687676,196.95867259738762,213.3738102094127,208.39943296941803,208.47728043126548,223.00709178416048
13,1993-02-24 16:10:24+00:00,206.08985809256887,191.16564726246784,189.26395536518422,196.22085682728596,190.4607934965781,193.1650997591938,197.89544425612266,203.23251695952456,212.85053733160908,203.01866931439656,199.77179312277624,196.15050820734018,197.98257425048016,196.9120742259046,195.52710190569144,195.44590767198187,204.3436072282716,219.07651742724852,214.90172486911868,222.48663852871348,229.50508251587604
14,1993-03-12 16:10:37+00:00,199.4531085735078,180.07843928518201,176.8406902665721,177.1132480989292,178.07362291852394,181.884791741456,184.9843925767045,190.65794839519594,195.28833630092163,187.3131757737276,180.66156563778335,181.5848544821641,178.59112482039262,174.15145292768784,172.92648684985448,176.7381779094772,186.3499713604908,197.57422111060458,194.93376012110284,194.0389240589594,196.04490069736136
15,1993-03-28 16:10:38+00:00,188.2942452825118,168.5742283649003,164.51382565280258,170.015959667792,167.93160425207557,174.8835168933862,186.06264244917045,195.3114437869955,193.54041732200946,188.45994983719783,181.4429140949995,185.28016532634524,180.9519038767778,184.57183391939782,184.4877230979896,191.5321369170244,192.67680923127156,201.35470822436804,200.9889486970938,195.4678122814053,195.9305100107062
16,1993-04-13 16:10:46+00:00,182.59265900842013,171.44169214284912,170.53765706252798,174.7803479336974,170.80099445968435,179.4329371592084,183.07258889919905,190.48425723708186,193.14400153090588,183.2219036234157,179.76015173427808,175.0630409930224,175.18523186409396,172.10268425893875,167.97148993145635,170.6136934048934,181.3771246402851,192.05447823166818,189.74474177693162,183.69531304158033,181.43430412247582
17,1993-04-29 16:10:52+00:00,202.17455651778883,187.45806113215016,181.27887321872274,188.08374174299237,189.26164013544627,187.3062556129748,192.8512920804481,196.69688787226218,198.24435557986394,187.71702702495415,184.92862497860963,176.6198409858221,183.8022430038208,178.9013641253148,176.71101311287828,180.6876040079836,184.5742205956163,195.4334199018266,190.79266705738937,187.87312560039572,192.04151043434788
18,1993-05-15 16:10:55+00:00,188.9650858265046,171.87534271552357,179.31954864722422,180.06499207923744,176.851515376979,180.072643029194,189.63033034945855,194.07841309603802,196.52058978412714,188.0579345519298,180.25680067859307,181.15813081887927,176.67463026977603,178.51313912693098,172.3462285254276,173.02546374531917,177.1331995061109,184.9055241143799,190.19625091177045,183.09449158781104,188.0872164431281
19,1993-05-31 16:10:59+00:00,176.66551037779345,166.3139943028455,168.06515144726586,174.5833070814934,172.1612606183412,180.45541569095428,184.29491522353766,188.45855453961437,191.7048335558822,184.25335556111446,185.45592583034235,177.5214764194171,171.68188280070385,174.82659851172818,173.2418030873734,171.06872462079303,180.25038100251027,188.65733743868725,188.93377664860526,188.41016552191715,187.60316105518928
20,1993-07-18 16:10:51+00:00,,,,,,,,,,,,,,,,,,,,,
21,1993-08-03 16:10:50+00:00,196.58166344120397,183.93049748555035,178.28054421129326,181.95080737888367,178.1625961473684,184.13353040686115,194.1608183153821,192.2260396660954,201.0171640657724,194.71463253865633,184.92387290519895,180.40665013609566,182.80569929311196,175.97623518555207,175.53208268643263,172.6256230617281,179.66393272442687,186.12111644545473,178.5866628655303,166.78190270913393,175.10438202666893
22,1993-09-04 16:10:48+00:00,195.41916505171224,173.171314782207,175.1498139735744,183.0468818664178,184.2878237553337,191.29714292550136,192.14645705019797,203.67426298477673,206.34630624740439,194.69943613691044,183.42540608347505,179.25208608774025,180.59395329370054,179.505328096615,178.57402956697965,178.6297606532258,186.28329537866213,194.26781893554897,193.88042407821573,183.57727045368665,186.90627311734391
23,1993-10-06 16:10:41+00:00,218.83200824323612,203.60941567919946,200.99474763061122,216.0101517351056,206.8016186835223,202.30730536515674,213.68902394443293,219.1120219936953,216.36493739809725,206.72490387695836,195.81490868515607,190.23667897620354,188.5144756372484,186.1622075085615,183.2632587792007,185.07698651871274,188.15724963046173,193.26860520211173,186.85839109280067,181.9239718729132,194.49319891057158
24,1993-11-07 16:10:28+00:00,221.41665646077965,196.70934285783133,201.2908832010142,206.99812803007157,194.0853240592689,207.361531421651,204.33441632247025,205.02793680741505,209.41157000558306,206.09900305059645,194.14672768974933,193.0282335549901,194.16397391194306,184.47117652202738,192.10299627730444,190.17592533338532,190.17255268051161,201.0631925662681,194.8952489117269,185.09344888979888,186.76588992899005
25,1993-11-23 16:10:21+00:00,204.82898116325865,182.75114101182479,183.81212796876642,188.0428511503058,179.26806525751468,180.52385009730057,181.52482164895935,188.24780344346982,188.59394127484777,185.9303383825836,183.4616256912303,183.51376249145423,188.1241709318729,185.6509837704395,173.04539249137528,173.9406255670323,176.37943525246146,179.03534978187,176.80399642864782,171.5794556043586,175.4820649707701
26,1993-12-09 16:10:17+00:00,210.46111440555222,192.01983979624458,199.26659164842368,206.50479347824012,199.5478601085366,207.281188708455,201.71883056370498,220.9294724121351,207.30520435199497,198.90401718325617,192.9510875820678,191.07857911679145,190.84644604569212,182.19139455949679,176.14845989145005,174.9600448023777,181.71134020815396,188.75357604309085,187.78277371355028,185.5088565172661,202.47403805923932
27,1993-12-25 16:10:08+00:00,226.3269445334169,209.3326126463455,201.2200247685209,217.75306315537506,205.58480396331547,207.71960732622625,214.1450949241891,222.12855671242372,225.09535151060464,213.16782542930895,210.4296941075222,204.63542544795575,203.89824090357288,194.35981855462165,194.3658221527545,192.59993245481442,196.10772620994612,200.90986008422115,194.9852319189101,186.10497630529693,197.36708057876245
28,1994-01-10 16:09:54+00:00,225.5050506944683,229.14469163464176,212.85630994207634,216.90511894509837,217.10304923665714,212.23057269976817,215.0080102612688,215.16642263467247,217.56201979641594,205.439468196708,198.63492741234813,196.89858455842688,199.3070437265692,202.44811967610855,193.61472634275265,187.64009112606004,195.55814032698422,199.3619588443597,192.75603157042895,182.86015279069065,197.46500751368515
29,1994-02-11 16:09:32+00:00,226.41329901306352,205.31354641632055,202.72318455068054,205.50803294138808,204.50375290505065,202.42122757613961,205.5487841206556,208.5503792866784,209.12337691919697,200.35808483224312,193.43756012242272,186.43927608530646,184.13983360613477,177.04725457325725,176.7948823849024,177.4931103355128,179.22955007357152,189.23185043723845,180.15789351820197,174.13097149189107,179.2561786999395
30,1994-02-27 16:09:17+00:00,226.00731814130933,209.71660294003686,199.35910150941507,207.03251888988868,204.7583609721235,203.52394316027537,208.2492910980785,204.947338400222,209.27080517853136,200.24480057240388,192.16315227567154,186.85434510041807,184.33631392311938,177.42907414084902,178.11455979361065,174.02324985547958,181.729872571992,193.82231336229125,181.01773713873087,175.15166576681915,179.90005819481516
31,1994-03-15 16:09:03+00:00,212.54325544975947,195.8447510267499,195.6754941462558,202.26989636053872,192.22502441749543,195.86126947072333,200.2232698673977,206.3105995870962,205.5034346398007,198.9983823990728,194.65422548202935,183.65615262520427,184.268436412563,178.67661251532334,177.63779064076968,173.0111768561627,179.05990682639455,190.4564132946135,186.39446390318963,177.8463723384753,179.55909825408162
