dates,nzd0257-0000,nzd0257-0001,nzd0257-0002,nzd0257-0003,nzd0257-0004,nzd0257-0005,nzd0257-0006,nzd0257-0007,nzd0257-0008,nzd0257-0009,nzd0257-0010,nzd0257-0011,nzd0257-0012,nzd0257-0013,nzd0257-0014,nzd0257-0015,nzd0257-0016,nzd0257-0017,nzd0257-0018,nzd0257-0019,nzd0257-0020,nzd0257-0021,nzd0257-0022,nzd0257-0023,nzd0257-0024,nzd0257-0025,nzd0257-0026,nzd0257-0027
2001-09-25 21:54:52+00:00,166.25785068616062,152.32425946929658,139.14582938117084,133.64269609414413,142.3329885082955,143.50550884665589,135.52690152204812,148.25447096459567,164.1172667263721,181.00271404023889,197.56975576752603,199.30668794636756,187.73632653083095,178.39400744722104,170.22336517128335,164.55538552847935,181.55894545663887,178.43707994429465,194.10410802445452,204.42225002883015,201.08854480809205,192.3954153844344,195.04313641507176,192.81637931917476,187.66294732426522,174.1937307626718,177.18106290760855,171.01260324018847
2001-10-11 21:54:33+00:00,168.94542882057846,151.890508150822,138.715119639509,141.54721977445973,143.3604761942497,141.67130459371955,132.8913722588228,144.54036460348885,147.4948483749386,184.57975984400463,205.822188479464,208.05264597697945,183.72975347641068,175.58934147309583,169.54162709938373,161.10010078337385,166.47975621005685,166.9230600114695,183.00201927549847,187.72120566046908,184.54880269457442,192.58337314939988,194.65946347282824,177.11574151712105,186.22526871203158,175.81790801692225,167.14997214266927,163.08710640662198
2002-02-16 21:55:18+00:00,176.39212292939078,161.8595954547254,150.25640068319453,153.0010654190971,154.9596894776781,160.19743190824556,161.00172827311044,166.5121782283715,171.94362697836348,184.51340842426774,193.50560389471622,203.6230644609102,199.91761413715992,183.1444051698778,198.63921608073863,192.59649642753462,181.59879384772623,179.24164418824216,172.3904884866642,171.74024647770185,178.48086453030712,178.59524697367726,182.11596446781468,183.18430519179387,180.56729289966296,165.72363721736545,159.19358134400966,171.01698238454392
2002-08-27 21:54:24+00:00,171.73950022094849,151.1316958529833,140.1496333350936,129.99343138231612,121.41616377691015,115.48726560191535,119.68062376900926,127.40717183292992,135.3944453718468,147.02247230089063,144.02380558311822,148.7712577576178,152.86506124027565,159.9194258595524,169.29885284906686,160.0822943582327,154.69341474036617,144.78790125141057,144.15166981815304,157.01112720424268,151.5571026641467,142.38915620270737,135.34449194005674,140.04290423214798,131.36361731170115,137.32509592565606,158.89686453930923,
2002-10-14 21:54:07+00:00,163.6990587414101,149.0688899708556,147.22904872637383,139.79378945154576,135.46890925824354,130.61864536011777,138.22542024782604,142.1713049570886,149.84487302816365,168.40179050777408,175.56849045850427,179.2544839966863,,,189.3821181714325,190.10754914966262,179.92364294955516,158.265977525943,159.96403986031316,158.6828672503647,148.857448543792,136.91736783112614,142.58715966380035,141.60500280325846,152.87168107401166,157.0361320259016,152.6309217963633,155.27326734275962
2002-12-01 21:54:40+00:00,176.95862164498678,159.23206538752746,149.92032033351217,143.8587955545847,141.42934677408823,138.44763451666768,146.13646367535466,154.37563453884923,165.14505348014154,175.38303173341018,171.91486819588252,175.1115083503256,162.94204827209825,164.07516895526936,168.01195580007325,168.61253976039552,166.26227343178465,160.484726986058,144.05626707593774,139.56801135206945,142.4153581005827,145.42286171178432,142.4173261841041,137.89314512136303,147.79985091102526,155.0692938442507,159.14773216763263,167.98878662991768
2003-01-18 21:54:54+00:00,175.93564542804916,156.9770068151486,148.28936360801123,137.55413441551727,145.9503533070849,139.06867040020208,153.47198688994115,161.51901382960182,169.7975489843684,169.43538148712474,178.3090862340198,174.55482082872953,,145.1793446214446,168.03867903358582,160.65868082750507,157.70140011285758,149.46773457809599,137.72311090843203,144.1109561909292,147.3950552307379,145.21142211112965,133.4802984359285,135.37378217213924,139.06920421590098,143.1829306981007,156.7191466769022,173.48053293463255
2003-02-19 21:55:06+00:00,160.6624341507383,144.80934666525687,131.7879643947593,126.0366092116857,132.52025973511763,134.6708025224769,137.11284264353347,142.95410646628955,148.14997249374892,169.59784856917565,181.02172457371475,180.04483835764523,186.95936038128735,186.63844315782544,194.8613210336,182.22610976166646,154.90455073795735,160.47599274598383,146.57592964961134,154.9346931803026,147.5953993274118,142.32903644803147,134.7438218404864,135.12359600476367,139.11872112469212,144.0047401686962,159.01961787208916,170.5946760495952
2003-04-24 21:55:10+00:00,162.1846432117203,146.37962351427475,134.1977745644342,123.09451841624163,129.34022789389164,134.88346791638065,140.17159959635467,143.90995825229908,151.0186261873476,172.60295219552492,189.3629534323368,191.3269513021566,185.9156135528771,196.5979576443457,192.33407804047835,188.45450240585606,196.12795473741295,203.40260533178392,189.20658688966319,196.92718992671544,193.18143791396946,183.4453259859129,170.92576947881255,176.2239424544281,168.26785018500425,171.2729917091326,,
2003-07-21 21:42:57+00:00,170.4276663559598,152.06642264682864,144.27655791988084,135.8598820598415,,,,,,,,,,,,,,,,,,,,,,,,
2003-07-29 21:54:53+00:00,,,149.1671682646719,141.5121508083386,140.11250936828878,142.10785076389703,136.40051613044832,149.4014408919012,173.0365137900005,182.37787183754475,178.06321446270636,184.23344923511644,,,,227.8330576449809,232.1915152244436,216.02440233754828,,165.3873882497924,164.0373942078438,174.47907016371843,168.2026021822742,158.86145338716267,,,,
2003-11-18 21:55:03+00:00,164.87623612800334,145.3700468361956,145.29077112682825,,,132.09939080989875,131.9627275941847,145.98109509961938,160.20751504446596,161.02294217791345,163.73598542867813,167.0380717903797,172.63922774838696,198.57666750273316,183.4824827359592,175.70632094995526,,,175.39569625965837,173.75437161757318,168.05907262128653,149.65509529407302,136.05378788472356,129.35012782347354,133.2762386483966,148.45934419368044,160.0663770950639,145.55920649257928
2003-12-04 21:55:07+00:00,,,,,137.22869819749033,,,143.25320317269384,152.8800069901867,166.61439947633045,167.82774964162502,184.1642815645624,191.612496364244,179.49223765234245,180.5336584920635,175.82033794954887,177.51384089260443,178.86301918016926,,,162.0414303968264,146.20560230048045,133.98067736528228,130.409041392417,135.4983588714911,141.41294151511826,150.17303787206941,140.18203431957062
2004-01-21 21:55:26+00:00,171.9260713221891,158.55853166274403,147.1600496225897,132.73768753530317,134.69632359146917,139.81489544813064,138.8506788032152,143.39118981365212,155.13796587537422,153.4125774815142,,,179.68259956851247,181.87810856612415,196.73399703209446,199.11912190623414,197.94451048706662,185.27673724454343,169.71831322917734,169.9109005547173,169.54436553011564,159.2180799387529,148.12464294624738,,,151.63847652977762,158.54341466833787,157.85403125353807
2004-02-22 21:55:31+00:00,158.603127637555,143.23120154316712,129.199274216599,124.1714180501938,126.59192927529732,126.9115704118964,133.82430848099852,138.06586180600635,151.06229827583502,148.64571387219542,,,,,157.9939171843696,182.95814759184717,178.2324584222204,169.89168695810812,150.50575989797477,143.9356120328013,144.66243609316712,146.96055917907648,,,,147.9274692280119,149.40827330043152,
2004-03-01 21:45:26+00:00,158.4315473927902,141.64799279329185,131.1958283760135,123.96839367086112,133.1695106307627,152.31985975600898,152.5167643036949,151.11829933570343,160.70283868004267,165.5914779915714,159.43557625273272,145.326878744466,122.50763801059962,76.48974627722468,,,,,,,,,,,,,,
2004-03-09 21:55:39+00:00,,,141.6025975351007,134.88618914801546,141.6622347903946,145.8933888709617,149.38306464651254,146.178973949223,152.02008845296277,154.74059158708485,150.00058649272523,154.44212072951535,126.82737926558754,,,183.37060303947152,192.004601300136,174.81598531272908,162.45669567603545,163.73625784688747,165.4359993009546,158.12130126714018,149.7682442648466,143.17906286461758,137.42539529090502,,,
2004-03-25 21:55:42+00:00,160.99071352431548,144.6148071443271,137.64595259808104,142.87244249704352,149.18586893232893,147.35969865953382,148.30959080671894,152.49863322618427,163.13348362609912,163.77233525848706,,,154.13446182184393,171.85155783939172,172.77140434329317,168.9976551469211,188.11059163627053,181.48981320200187,172.06967836557058,180.1477127515363,169.14756917465397,178.41114848659214,164.584141181916,,,148.57034278732323,157.57599640422953,
2004-04-18 21:46:13+00:00,172.48539773366707,153.48879984902123,141.25711180871238,130.45097813951455,136.3389264734385,139.76761801421446,140.08293731195326,148.99209444831195,155.88967271570755,157.11078891783146,170.45764258199273,165.97164928410797,152.36192582040098,163.67272494119538,189.9988932794882,194.31820841311756,191.83529376379423,187.442821173411,174.45978513982294,178.32846619387334,176.42395736986782,176.89869620370203,166.44186924009568,159.05677141364447,158.8202531389658,160.3393147743269,,
2004-06-13 21:55:27+00:00,169.9403679636533,154.8154267340462,,,,140.22475796723094,141.12909636528084,130.98297780448354,121.50339356971789,119.56562745648193,124.47460414689958,,,,,,,,,,,,,,,,,
2004-07-07 21:48:33+00:00,160.1758783203583,147.19490109122154,136.91915073808153,127.01296163581836,122.1580766127309,124.45350500452916,120.85942892698188,116.50514411569831,111.339923973238,124.65696356853184,140.33189186607615,152.6428448521096,113.62580560813343,138.04323165633213,149.33145359877818,,121.73005549516422,145.33909752963854,153.80929793146225,150.60462523468078,128.78315867221886,,63.399323480951836,,,,,
2004-07-23 21:48:56+00:00,165.7322198986873,151.26449778274915,145.4822215042405,130.49433914232992,127.63206190936152,119.68878624427722,126.87910341907961,133.08689948536326,163.873938508578,181.40438903295703,146.88796435439681,185.8278790213528,157.8217507996417,173.8316871690424,172.1149428526201,171.11182432934706,184.94241255184653,187.7547150991057,165.4479062782243,151.5120927914735,150.38381688585127,141.6004664333095,150.36094117666195,,,,,
2004-08-24 21:49:41+00:00,158.31668246121762,140.9310620902397,133.2184371577712,136.22256603977047,130.36891563485358,122.88239055279577,128.52875038424952,147.03729654036587,175.12269048634644,180.208352701256,192.01862822265016,184.66792728987892,176.5290228765494,181.6050764146364,150.73895178602135,174.41134888124955,186.68706749177852,180.37047034294773,182.4993907669264,161.74571338408518,164.38930352508137,165.95161816778543,163.14148004176732,163.7180776940809,156.01312099496323,140.20016044335907,,
2004-09-09 21:50:07+00:00,,,,,,,,,,,,,,,,231.17007842657603,224.48460109711317,201.01916837894956,189.17993153002777,173.73649828286605,170.02757659333435,166.6374575312139,167.64113333430353,164.6696021291336,169.48171877169594,177.2444631307376,190.27133940280274,200.77894559770812
2004-09-25 21:50:31+00:00,155.6822532702854,142.93333441622133,131.8187259128004,125.06491260184497,125.37527767908567,134.70358121902515,137.77226834996327,145.91960140646748,163.55917094072456,167.64146488519106,167.61719225935204,162.98722622403776,152.4579925612526,152.10620379063292,165.1493304282783,169.081032928699,178.3920035346336,176.17633960018898,167.28921805388316,167.30925840327413,162.10209398778045,160.16144582828846,139.2282793395735,144.8477221712764,142.066928202444,149.33184589750942,160.94336536648598,167.28556765338124
2005-01-31 21:52:45+00:00,176.53395058519635,171.49362189080014,156.70285087492292,151.1475928616038,144.26510498161716,147.95256504216374,162.39026858364542,147.2248914176566,163.1499908765521,175.50231409117424,170.5757281685801,177.07315542823068,188.9500604796418,196.30453818738616,209.52809316505488,207.0412533651503,208.3684731690013,202.82535220297356,197.81353006270055,192.21916752436482,183.72782750035213,177.99268799971543,178.95154686260165,176.71256325144714,165.35395344273584,139.71837231409654,152.81101632332636,168.91719742568057
2005-02-08 21:55:59+00:00,172.44325367770944,156.686013713299,140.46424926577095,134.8279818499563,130.9704814335931,,,,157.26180882468861,157.6447717076045,168.88556656163328,178.61244548566148,123.56450055382865,165.21161305987778,181.71866304761474,176.77571389867202,189.1882080527518,186.52017233371413,,,159.21875210642662,174.6454070820622,154.95877151499604,145.4300236663102,133.7847156831073,149.96290682346398,149.91881410668185,161.37765623637898
2005-02-24 21:56:05+00:00,189.48744462583394,172.32253912075805,160.08072198593518,,,,159.81110297527107,158.54354609724368,170.738396759257,180.25068632253087,177.12060277622942,181.37435011664414,173.71054955569224,192.801082213219,215.73103607901007,231.16553442476373,,,201.7396536814027,201.6945789135516,206.01758920657682,202.45382880171096,192.70648813441096,180.501843279757,156.76812187611645,164.67322365104008,158.9280979944294,169.87537645407835
2005-03-04 21:53:16+00:00,184.8869401760412,159.91468842766346,148.6307770003205,138.30455133566275,130.23030906100576,133.7573042767982,145.00782685355043,140.26688544824202,141.91476095125046,148.00447331297735,158.76020205313546,162.0112136746044,175.32176445780468,185.55982266720684,185.5294372106217,190.87181571466704,190.7964075956844,187.99348288379116,,,,,,,,,,
2005-03-12 21:56:08+00:00,182.2863821709271,162.06069355652807,154.26464198470455,147.12155875434337,142.57558908512232,143.5656234476643,159.10420003649082,,,,185.89929142860296,183.65245070612778,184.54879873381068,181.94671312116196,211.3527888374836,216.9114990643231,225.46169043514678,208.45765092211366,192.8391818157055,196.37196197609518,,,192.5792517234803,186.15150606732107,169.15773461487703,167.32018985524684,167.8501525257927,180.22153722543842
2005-04-13 21:56:00+00:00,176.96841963507933,159.9274611259734,145.68101470677388,135.52498331414762,135.0544280644965,136.39889095096424,140.81842907759608,147.2050469154449,,,163.98743614423668,165.5886679861077,173.12803774386748,174.81541898709688,186.5065477128209,191.06774843268283,193.33959840774256,196.8736205683345,189.8480642796871,187.12268879754726,178.38324385380793,,,155.73097213030002,150.41690938254993,149.9635695601945,152.95755259108404,
2005-04-21 21:53:34+00:00,182.14073101425643,154.9409921541398,145.7414867256235,132.53248736237845,133.10994849526594,132.4544556465734,134.80335934862933,151.06139241258077,155.43801024433063,153.65134395422305,156.83586406675795,158.02205721022332,161.04348457141174,168.7231227074635,187.55561495124198,195.63262467061182,200.6877529615948,192.67760890955026,179.5024180499525,185.83949919726356,184.21190649656052,174.57925168813517,163.72854005483944,148.18626271436287,145.19601757535324,144.29326930089354,,
2005-08-03 21:55:49+00:00,165.40244093342406,152.59602431704536,141.50408899910343,131.5553059739822,130.07624314814404,,,,149.1848358793889,163.23507132216938,169.29908907323403,140.73277224422458,,171.8159243043813,170.46341383637164,160.6863673573838,185.86312963310434,185.25517275726256,,,,161.806393115295,159.7943093739447,151.20641124654205,145.66173379640443,95.17350452550092,,
2005-08-19 21:55:44+00:00,179.69877762578068,159.29032461089244,146.49501285711378,148.33832857840284,143.94953873128586,144.09356548229184,138.8987579261564,145.2835808322896,158.7593480709595,,,,179.86112046461642,183.11456436658955,209.12080167640315,214.8875298803385,209.2088236615391,199.1286351864288,185.30194987750184,181.55011293612597,176.87991360915152,180.73604595584865,,,150.44397591517205,153.14461939451553,,
2005-09-12 21:54:34+00:00,181.0931319106995,172.87654614008133,156.36083076079635,153.70010870584966,154.52935079346332,155.91894576239008,141.31684009918774,137.4347371802283,140.5623277683959,152.40557688773845,157.589077980689,157.2904716117755,165.3595108167275,186.8847561909942,187.837775670276,183.592798771582,170.64903411704083,181.8581018003157,182.06268113106734,168.6727511743844,180.01249351572423,169.5206434918456,156.33823534783684,145.9491623416762,137.88544601943678,128.8346260766803,143.45813157574025,
2005-10-22 21:55:39+00:00,180.36574474159315,173.1734053224546,163.98880160250803,152.60185508809897,139.7907275005371,137.82514056087837,138.1510283435879,148.77156140461528,149.95592251549792,,,,143.24302900526766,,,,,,,,,,,,,166.52177893413162,165.22775101547086,163.71743053917038
2006-01-10 21:56:16+00:00,167.3418404510953,152.78482458831778,147.48786509928908,142.88668560101777,132.78386471394015,129.1418084568376,136.6438146746267,146.2793322670497,159.19288061406692,,,,157.21318449792614,168.46296248526178,168.9908132095435,170.33528836663058,175.39684162551382,171.74015416868244,167.50200905296893,158.84798435028895,156.29404356287466,148.7371521202432,,,142.9007301454886,154.6009187178401,150.35019676979002,153.93121821151456
2006-01-26 21:56:24+00:00,,,,,133.10580384350195,127.34732041956248,130.1566534363142,134.2819049115956,155.54443629543755,154.58006217534714,167.73854445666373,152.34237059291013,175.44190955689254,168.00020009455497,,,157.8406301311518,161.2989750470031,163.53570025598376,162.42786194388626,155.08927809370266,155.5152639222983,139.96738483745074,136.4202435753544,132.3399965154363,144.06140300674537,151.36861956865062,
2006-02-03 21:56:42+00:00,176.2604060988793,165.76585994733708,156.25185334904376,140.70674498666313,134.31058999825748,127.98631100163176,129.7993058149276,135.9268535876663,149.37232265841635,161.06128623368863,164.29334596959464,164.7420827765276,185.21084572333342,207.06495611668416,217.20735164480823,203.73305356568835,205.4213663385517,206.4497619677545,208.04470956025182,206.35637458961185,199.76804663192553,180.4337608732248,164.95564846662896,158.8861714942853,154.79267407311113,166.9389115595019,163.71959213668657,153.84870243239106
2006-03-15 21:56:31+00:00,,,,134.79096492258344,132.36571134816842,138.47210589655003,141.98223351652004,153.2854050917909,168.26602202529548,180.96356636812075,185.31170587554314,197.13948113946435,186.80310448527976,181.6711440899007,,,199.98015153883858,186.8770645932745,177.7542295766588,182.79831061447604,175.73707219162557,178.30177290367544,159.48968350524618,150.38339826414108,151.49632775654086,151.3980498838788,161.51369099497256,
2006-03-31 21:56:30+00:00,,,,142.25058767508398,138.5795052565295,144.40926874480073,149.54490449908133,160.30922821249658,174.30724297768657,182.6661544148104,193.15938766511962,203.40473877206642,179.1849799489234,,,197.1735709030491,214.9670265002133,209.8219760365538,196.61824047834693,188.82056114124677,186.49318964865836,188.75945782623066,172.6357841141366,159.9415659500863,157.24313567736047,159.61058445329994,,
2006-05-02 21:56:29+00:00,175.56192012241905,169.7996831605135,162.90409023738366,147.97940315573223,139.44478771764122,129.8272131203983,141.02434030059922,156.04163136451706,,,,203.44054220351083,217.3489181290262,217.72640073767184,210.65536927046293,210.18464229038293,203.44065287171975,210.6929595312942,197.42800093742554,187.78890075486999,187.1124498008222,,,,,,,
2006-05-18 21:56:30+00:00,180.91866291960915,166.1178465166673,150.92207884907916,135.107201912953,138.54473754040015,130.48400967840544,123.98908592493325,137.8508010353319,,,168.05413056565945,185.4722980085167,201.9496401742083,203.7056146813039,172.8946052898057,,177.2300745975954,183.79238797237775,166.53850895768602,164.1296976444068,,,,173.6823109664317,,,,
2006-06-19 21:56:24+00:00,165.01411895446904,144.40374505499602,141.38672051615436,136.2800233828518,,,,132.51207750111965,132.66664295468257,145.6502551075004,149.64971926586412,145.95997331382117,173.9928685709604,,164.9750704223517,205.5930761838113,183.8438746066853,,,136.7186635274382,120.10742519018808,104.60229898375212,,,,,,
2006-06-27 21:59:12+00:00,181.20480035858142,157.81614445484547,152.29680830998868,136.1591917704812,134.2466248926335,131.0607494309593,135.30292163895635,134.23184798375644,142.6700640099127,156.48112926231664,173.33985673699897,183.46761865783333,185.4423939560525,172.02820706303558,162.8280307566978,178.50738795622962,173.29967922923686,171.19705497956008,159.52128764858094,145.2958407045632,148.27269477464995,150.0976276168771,,,,,,
2006-07-13 21:59:26+00:00,166.5079274182273,150.11202818954524,134.6684302876348,119.7497948665516,124.17606488583944,128.86895353406896,122.0565820946149,125.98759249542383,142.79043494213747,149.87740250392474,162.83071579394834,164.94894231364466,169.87717388829253,163.65832923953474,147.44466571552434,155.48716273834836,148.95468779684637,150.3789529956557,122.40555890983077,136.8583284538105,138.7408804891134,141.79357515457085,140.7680830716922,,,,,
2006-07-21 21:56:09+00:00,,,,,,,,,,,,,,,,,,,,138.50335781934805,146.33325710494518,144.77878677643668,141.2036146660515,129.86116653495526,,,,
2006-08-22 21:56:05+00:00,165.92253724943922,146.70771335016133,,,129.50231854609498,131.16093255269897,129.08726873187055,132.3172939848134,144.82378216805415,157.7787973057458,170.49534561741538,180.17655713370763,175.99088837939613,,,,,,,,,,,137.50178067693355,138.58378934027073,143.37165712797577,146.8300959898362,
2007-04-19 21:56:55+00:00,167.47473263020945,153.06535771240556,142.17203414021432,125.52035996760182,126.0223448786049,133.16492510278806,135.37071257235726,,,165.36989883491958,170.17793564309102,190.5211154069872,186.5973305743821,184.5489521712761,190.27340043220374,183.86787271897924,187.08540895085903,183.50598846706112,168.46676981533767,172.05330869785493,,176.57734909397058,162.32474425128538,165.7394593358997,162.3764294306375,165.5079969175318,,
2007-09-26 21:56:11+00:00,171.37978463543587,155.9185741228699,143.4855834316425,133.70184045516132,139.00209086460643,,,178.62042968560812,193.83042333065495,201.83038919696241,210.64201919703243,206.89197203367905,202.18658353295444,197.7531934851155,216.98539342849097,223.49654953549953,222.176320248857,,,190.53546387256236,198.03043598482932,198.98610285270996,176.84548092498414,180.79749841731115,168.90904779195935,163.58325486075137,167.79647277853763,176.2458898754638
2007-10-28 21:56:22+00:00,,,,98.7942201896546,104.42907775008955,110.97972173588113,113.02048764231071,129.4978231569117,143.56541049603757,145.6006278534494,148.03679216225603,155.0793706335549,152.96698432582156,,,159.1203451546538,154.46464523619636,157.95942868757322,150.23599732433055,144.75332589356142,145.35863950905167,118.22977004882455,108.51421727860671,118.50151444163825,126.94497269839351,135.59581144361658,,
2007-12-31 21:56:47+00:00,164.54350002778415,162.34380822709915,149.8817312999145,138.02506083748247,131.49193709828523,135.26682459489953,146.09885076556918,158.98918829765483,173.37136257275017,,,178.51922184857816,196.95589400818716,209.7812003790845,195.885284178218,188.62100769978073,213.10549733174642,203.71541282312228,204.93505034963135,213.5742278271485,205.74557418198063,209.9216314286917,,180.06637802674908,143.97447583947536,172.72782586510823,180.78243821436078,161.36990895560893
2008-03-20 21:56:34+00:00,178.31181384048963,156.57875234164544,,,127.89237444581214,143.11804993611625,153.15320174136545,156.77781727804532,169.87034396253722,172.56052146050126,176.3796855699212,191.69106148836715,184.8855273158852,183.48174167446172,,,,228.21458726026333,210.74541162588366,212.21611313105083,215.87267614574807,210.15942556536737,189.57285860806144,175.65186666475904,161.54542005084997,160.29602565298669,156.60609535622947,
2008-04-05 21:56:34+00:00,,,,,,145.4587634744667,125.79105141341202,126.25175890947246,148.72821314035264,167.1869079839257,169.7235225371656,184.97187042223925,179.04090092273842,,170.71150101607148,,,161.3205475110432,152.08968481726396,146.1156233962517,164.52322802445715,172.32657208362704,152.70660020579035,156.37076323481932,155.41509165248544,150.7508100508919,154.1666966782816,164.24119956731283
2008-08-27 21:55:30+00:00,162.33158274169782,150.05549255742295,142.90862892524672,135.37616317555415,126.46367272516343,,,136.73064160226434,150.1346016906452,155.58250064568824,151.128455295218,148.2723995253707,133.4949229145632,149.5374299603275,147.93347482494386,146.411679077855,150.05328047168953,,,,155.01044152169385,143.19695362315062,136.9846740951708,135.00647199829913,139.2326683595294,142.38776018513823,135.22874274299357,
2008-10-14 21:55:06+00:00,174.15203964159562,157.61308686362418,147.15896751429824,128.75679471032913,128.41796588844232,127.68404567268824,135.57794493708,139.85755148512294,148.7528572745793,144.1864685180294,,,117.78014147169543,127.01628648075912,149.9157550277265,160.64333793957567,162.90452091486836,161.87786710863378,156.25154696731036,157.84053018750876,158.1141061383543,149.94328560553768,,,143.27484350436097,144.83796818735144,152.2526927373159,159.96738026991292
2008-12-25 21:50:58+00:00,182.98334126406826,164.57532172921964,151.15168030459662,130.98825305750606,127.49088804530156,148.24612388035885,189.95599425690796,203.6758902639506,171.07096461065922,200.18299631638078,166.8745725395449,164.373090863558,147.74531865835527,136.666559208914,157.5013675143407,158.49430788291642,149.70792933794226,149.75103714907598,144.42375398477176,143.0431755616088,152.93909422270013,149.06849206930275,127.30842567467411,135.8246382849519,140.3146281324349,138.2184519885,146.8164965613159,159.37552808890945
2009-03-23 21:56:39+00:00,173.24250808146945,146.81949186832534,139.3848785824022,136.41756552969312,134.36830965927453,,,167.02019710835745,168.8123907918569,165.91242194019486,179.83117898937607,172.93054620047184,187.94378045219625,177.3563532969689,179.9597944700697,164.64010578509004,162.21042247826637,163.94950606870026,,,152.7944395125204,153.88676145839656,149.17961318846508,141.5061381807673,143.975374245221,141.83305621297063,144.5076321250549,157.056357946622
