dates,nzd0485-0000,nzd0485-0001,nzd0485-0002,nzd0485-0003,nzd0485-0004,nzd0485-0005,nzd0485-0006,nzd0485-0007,nzd0485-0008,satname
1999-08-26 22:07:32+00:00,349.49,,365.47,368.77,369.42,348.21,353.98,357.99,368.04,L7
1999-11-30 22:07:23+00:00,359.64,552.68,366.58,368.05,366.34,352.55,351.99,358.48,367.69,L7
1999-12-16 22:07:33+00:00,362.11,546.85,367.38,368.80,365.44,353.54,352.16,359.80,366.94,L7
2000-05-08 22:06:44+00:00,368.43,540.60,368.70,369.32,365.21,356.12,353.38,361.26,367.26,L7
2000-06-25 22:06:19+00:00,372.31,528.09,373.10,374.18,369.12,356.62,359.68,367.53,375.86,L7
2000-07-11 22:06:05+00:00,367.31,528.09,369.50,369.67,364.63,352.91,354.93,363.71,371.84,L7
2000-07-27 22:05:48+00:00,367.31,536.99,373.81,371.35,367.10,353.38,355.74,365.99,371.89,L7
2000-08-12 22:05:17+00:00,367.31,536.18,371.30,370.37,366.30,352.69,355.58,364.47,371.86,L7
2000-11-16 22:04:32+00:00,364.72,543.15,369.28,369.41,363.45,351.45,354.48,363.41,370.96,L7
2000-12-18 22:05:01+00:00,364.72,545.60,369.28,369.88,363.53,352.53,355.54,364.86,371.91,L7
2001-01-03 22:04:36+00:00,360.93,546.25,368.43,369.41,363.15,352.41,355.08,364.53,371.06,L7
2001-01-19 22:05:06+00:00,360.17,543.97,368.81,370.88,362.62,352.74,355.27,365.65,370.78,L7
2001-02-20 22:04:36+00:00,357.43,541.39,363.82,369.46,359.66,351.31,354.45,363.97,369.59,L7
2001-03-08 22:04:56+00:00,358.16,538.64,363.53,368.10,360.66,349.60,353.44,361.41,368.74,L7
2001-07-14 22:03:33+00:00,360.43,527.02,365.15,368.12,363.50,348.01,352.10,358.74,368.23,L7
2001-08-15 22:03:02+00:00,361.77,524.24,367.25,367.92,366.83,348.53,353.28,357.79,369.42,L7
2001-11-03 22:02:34+00:00,364.58,514.56,370.92,371.43,368.46,354.47,355.16,361.40,372.53,L7
2002-03-11 22:03:07+00:00,357.82,522.63,361.08,368.75,364.63,351.53,353.68,358.52,369.44,L7
2002-04-12 22:03:25+00:00,360.17,521.06,363.18,367.47,372.57,351.03,354.04,358.65,368.46,L7
2002-05-14 22:03:19+00:00,360.79,522.42,364.70,367.03,372.17,349.26,354.91,359.04,367.56,L7
2002-05-30 22:03:13+00:00,359.58,526.35,368.11,368.56,372.41,349.18,355.81,359.79,368.04,L7
2002-06-15 22:03:07+00:00,359.41,526.35,367.56,368.84,372.65,350.16,356.37,360.22,369.62,L7
2002-08-18 22:02:21+00:00,359.27,526.35,365.93,366.37,369.08,349.30,354.77,358.76,366.85,L7
2002-11-22 22:02:21+00:00,359.00,530.04,363.68,363.82,363.66,348.36,353.60,357.20,366.52,L7
2002-12-08 22:02:51+00:00,359.09,524.85,358.81,360.45,358.39,347.22,350.37,355.04,361.91,L7
2002-12-24 22:02:33+00:00,360.77,532.09,359.18,360.00,355.12,346.61,348.83,354.81,359.56,L7
2003-02-26 22:03:16+00:00,360.53,534.38,358.47,358.69,356.41,347.14,349.53,355.93,361.75,L7
2003-08-13 21:51:08+00:00,362.17,541.26,365.13,363.41,369.26,348.80,366.70,363.65,370.55,L5
2003-08-29 21:51:26+00:00,366.58,,374.62,378.03,369.26,348.80,382.75,381.52,370.55,L5
2003-10-16 21:52:08+00:00,365.95,,372.81,374.01,365.44,350.88,377.94,378.83,370.19,L5
2003-11-17 21:52:57+00:00,368.06,,370.92,371.23,362.62,350.17,370.34,374.51,368.91,L5
2004-01-12 22:03:07+00:00,364.23,533.22,367.70,368.36,360.07,348.44,364.41,369.58,365.96,L7
2004-02-21 21:53:10+00:00,363.44,533.22,356.45,373.74,352.18,354.13,363.84,371.06,364.43,L5
2004-04-25 21:54:11+00:00,368.51,533.22,351.60,374.98,349.03,354.53,344.13,355.69,361.74,L5
2004-05-03 22:03:23+00:00,364.63,530.81,356.07,371.39,352.06,352.01,345.74,355.69,361.74,L7
2004-05-19 22:03:23+00:00,358.47,530.81,352.38,370.83,353.49,349.15,346.13,350.56,361.00,L7
2004-06-12 21:55:59+00:00,364.42,530.81,362.09,373.43,358.91,351.85,352.02,359.75,368.75,L5
2004-06-28 21:56:28+00:00,364.22,530.81,363.40,371.67,359.49,351.13,355.82,360.34,367.15,L5
2004-07-06 22:03:36+00:00,364.71,530.81,366.09,371.54,360.79,349.57,353.36,360.30,367.05,L7
2004-07-14 21:56:31+00:00,366.71,513.28,367.69,373.51,362.18,350.62,355.89,362.92,369.53,L5
2004-07-30 21:57:15+00:00,366.26,513.28,366.74,373.69,363.22,351.39,357.23,364.13,370.59,L5
2004-08-15 21:57:37+00:00,365.08,513.28,365.97,371.98,362.72,349.42,355.73,361.12,368.38,L5
2004-08-31 21:57:39+00:00,360.49,513.28,367.54,366.33,364.53,343.79,357.57,361.12,368.38,L5
2004-09-08 22:03:17+00:00,360.49,513.28,368.03,367.14,364.86,345.18,357.54,362.21,368.38,L7
2004-09-16 21:58:05+00:00,360.49,510.15,368.03,367.14,364.86,345.18,357.54,362.21,368.38,L5
2004-09-24 22:03:12+00:00,360.72,515.18,368.03,367.14,364.07,345.87,357.28,362.29,366.98,L7
2004-10-02 21:58:26+00:00,359.42,515.18,366.99,367.08,363.00,344.91,355.88,360.61,365.77,L5
2004-10-10 22:03:07+00:00,359.52,520.24,366.99,367.06,363.00,344.91,355.88,360.88,366.42,L7
2004-10-18 21:59:11+00:00,359.62,520.24,367.79,367.78,363.22,345.59,355.80,360.82,367.42,L5
2004-11-03 21:59:30+00:00,357.95,518.21,367.95,368.79,363.56,346.36,356.22,360.52,366.87,L5
2004-12-29 22:03:32+00:00,354.95,520.07,364.54,367.69,362.03,345.24,353.92,359.41,365.52,L7
2005-02-23 22:00:55+00:00,352.60,525.54,363.22,367.33,360.43,345.79,355.58,359.92,365.06,L5
2005-03-03 22:03:53+00:00,358.24,532.96,367.91,370.19,363.00,349.00,352.61,359.92,365.06,L7
2005-03-11 22:01:31+00:00,357.44,532.96,366.85,369.28,363.29,348.35,352.31,357.12,365.38,L5
2005-03-19 22:03:54+00:00,357.07,539.61,366.03,367.90,363.09,347.90,351.42,357.12,365.38,L7
2005-04-12 22:01:18+00:00,356.80,542.43,366.14,367.91,364.90,347.80,350.92,356.15,367.75,L5
2005-04-20 22:04:08+00:00,356.22,542.43,364.52,367.10,365.20,346.66,350.47,356.29,365.42,L7
2005-05-05 22:07:37+00:00,351.53,542.43,359.79,362.18,361.02,345.27,349.58,353.12,367.82,L5
2005-05-21 22:07:44+00:00,351.53,542.43,359.79,363.62,361.02,345.27,349.58,353.12,367.82,L5
2005-05-30 22:01:39+00:00,351.53,542.80,359.79,363.62,361.02,345.27,349.58,353.12,367.82,L5
2005-06-07 22:04:06+00:00,351.53,542.80,361.62,365.41,362.50,346.89,351.59,355.71,368.16,L7
2005-06-23 22:04:01+00:00,351.53,542.80,362.65,366.37,363.77,347.32,352.64,356.92,368.16,L7
2005-07-09 22:04:02+00:00,351.26,547.77,364.83,367.81,363.84,347.95,352.64,359.18,369.63,L7
2005-08-26 22:03:51+00:00,352.26,509.47,364.36,367.81,363.84,347.32,350.83,358.49,367.02,L7
2005-09-19 22:02:44+00:00,348.83,449.51,362.68,366.95,361.99,345.99,349.94,357.96,365.75,L5
2005-09-27 22:03:40+00:00,348.33,449.51,362.68,366.95,358.25,342.20,349.94,357.24,363.82,L7
2005-10-05 22:02:41+00:00,349.57,430.17,361.41,366.19,358.22,342.44,349.98,356.38,363.55,L5
2005-11-06 22:02:46+00:00,355.42,416.75,366.44,371.60,362.19,344.62,352.24,358.40,361.96,L5
2006-02-10 22:04:39+00:00,351.98,351.59,359.56,362.61,356.58,341.49,348.99,353.09,357.44,L5
2006-02-26 22:05:22+00:00,348.99,351.41,358.60,361.15,356.05,339.44,352.36,354.76,360.89,L5
2006-03-22 22:04:18+00:00,350.37,351.65,361.27,364.14,356.98,341.70,353.93,358.07,363.61,L7
2006-04-15 22:05:54+00:00,351.10,351.80,363.05,365.96,363.62,348.26,353.66,362.81,368.82,L5
2006-05-17 22:06:45+00:00,353.13,352.79,361.41,363.78,363.58,345.80,352.38,361.61,370.38,L5
2006-06-26 22:04:32+00:00,355.40,355.11,363.21,366.70,366.70,345.80,352.38,361.61,370.34,L7
2006-07-04 22:07:29+00:00,355.26,354.33,363.67,366.41,366.41,345.32,348.65,358.50,368.32,L5
2006-07-12 22:04:01+00:00,354.71,353.64,363.88,366.74,364.93,345.32,348.65,358.50,368.32,L7
2006-07-28 22:03:54+00:00,354.71,353.64,363.79,366.74,364.93,345.51,349.37,357.91,367.51,L7
2006-08-05 22:07:55+00:00,356.16,355.05,366.13,368.36,366.19,348.32,351.19,360.26,367.99,L5
2006-08-21 22:07:43+00:00,356.85,353.43,364.50,366.08,366.19,348.32,351.19,360.26,367.99,L5
2006-08-29 22:04:14+00:00,358.24,353.15,365.20,367.52,367.94,350.82,351.55,360.70,367.19,L7
2006-09-14 22:03:45+00:00,358.24,354.12,365.64,368.17,368.22,351.98,352.49,361.61,366.34,L7
