dates,satname,nzd0485-0000,nzd0485-0001,nzd0485-0002,nzd0485-0003,nzd0485-0004,nzd0485-0005,nzd0485-0006,nzd0485-0007,nzd0485-0008
1999-08-26 22:07:32+00:00,L7,363.09,372.91,377.83,380.10,380.75,358.67,361.54,370.35,378.50
1999-11-30 22:07:23+00:00,L7,353.19,538.85,352.59,353.51,349.42,344.12,340.78,343.88,354.57
1999-12-16 22:07:33+00:00,L7,353.06,529.35,356.27,358.61,351.97,344.75,344.71,349.72,354.66
2000-05-08 22:06:44+00:00,L7,515.06,526.42,367.60,368.66,367.08,354.41,356.55,360.55,367.47
2000-06-25 22:06:19+00:00,L7,360.51,357.14,366.04,368.20,359.65,348.21,355.13,361.97,373.63
2000-07-11 22:06:05+00:00,L7,355.92,349.39,356.48,355.31,350.32,340.57,341.87,350.23,358.88
2000-07-27 22:05:48+00:00,L7,529.47,538.88,379.11,369.39,367.52,348.35,353.52,365.18,365.60
2000-08-12 22:05:17+00:00,L7,515.07,538.73,365.80,370.62,367.28,353.78,357.69,362.98,375.59
2000-09-20 22:10:50+00:00,L7,,119.08,64.48,,,,,,
2000-11-16 22:04:32+00:00,L7,353.54,544.01,353.88,360.55,349.47,345.10,348.83,351.58,359.88
2000-12-18 22:05:01+00:00,L7,529.67,538.79,518.74,358.08,349.79,344.86,351.44,356.70,363.55
2001-01-03 22:04:36+00:00,L7,514.70,538.82,361.62,365.17,357.19,347.35,352.26,359.81,368.43
2001-01-19 22:05:06+00:00,L7,355.60,528.25,359.45,365.17,348.16,343.44,343.63,358.01,358.11
2001-02-20 22:04:36+00:00,L7,360.35,530.59,366.90,371.84,367.18,351.33,358.43,364.83,373.49
2001-03-08 22:04:56+00:00,L7,376.95,538.72,377.45,375.13,379.52,353.84,357.61,363.71,377.28
2001-07-14 22:03:33+00:00,L7,357.80,350.36,364.99,367.82,366.65,350.35,353.72,356.60,370.96
2001-08-15 22:03:02+00:00,L7,359.59,353.83,366.55,363.22,360.32,344.45,347.57,352.94,361.79
2001-11-03 22:02:34+00:00,L7,370.14,523.89,375.58,378.08,373.25,363.84,360.73,369.03,380.08
2002-03-11 22:03:07+00:00,L7,366.51,538.88,365.68,376.91,373.51,355.38,358.29,367.11,374.95
2002-04-12 22:03:25+00:00,L7,379.07,529.74,380.29,376.74,400.29,360.96,362.65,371.82,377.43
2002-05-14 22:03:19+00:00,L7,514.66,527.98,380.14,376.78,372.03,358.53,363.33,370.19,377.37
2002-05-30 22:03:13+00:00,L7,357.97,538.78,379.04,373.80,373.80,349.56,358.98,362.76,370.12
2002-06-15 22:03:07+00:00,L7,357.49,349.40,364.10,368.81,372.44,352.99,357.81,360.70,374.86
2002-08-18 22:02:21+00:00,L7,353.13,344.02,352.69,349.36,346.60,340.70,343.63,346.35,348.69
2002-11-22 22:02:21+00:00,L7,370.02,529.30,361.27,365.45,363.98,352.19,355.42,361.34,374.42
2002-12-08 22:02:51+00:00,L7,354.91,525.56,488.67,357.50,349.86,342.39,344.16,351.04,349.04
2002-12-24 22:02:33+00:00,L7,361.82,543.41,363.05,365.02,357.38,348.70,350.34,357.61,363.64
2003-02-26 22:03:16+00:00,L7,354.76,538.76,352.91,346.29,,,,,
2003-07-28 21:50:52+00:00,L5,515.35,610.09,620.18,615.22,637.42,597.07,592.92,611.97,584.60
2003-08-05 22:02:35+00:00,L7,,,,164.32,160.00,208.66,474.66,474.74,
2003-08-13 21:51:08+00:00,L5,382.58,367.32,389.17,391.36,382.59,361.11,375.59,378.20,382.86
2003-08-29 21:51:26+00:00,L5,,,,471.25,461.77,405.98,407.57,413.75,
2003-09-14 21:51:42+00:00,L5,,,,,,,,,
2003-10-16 21:52:08+00:00,L5,357.93,360.05,364.28,363.83,355.46,347.27,364.21,366.72,364.13
2003-11-17 21:52:57+00:00,L5,358.68,352.57,354.76,354.33,345.65,338.30,339.98,349.20,355.90
2004-01-12 22:03:07+00:00,L7,350.12,531.05,355.71,357.57,350.23,341.26,339.28,347.47,355.11
2004-02-21 21:53:10+00:00,L5,,,344.33,413.04,351.20,384.02,540.01,542.17,510.21
2004-04-09 21:53:43+00:00,L5,502.16,472.37,420.48,154.18,144.35,,,,
2004-04-25 21:54:11+00:00,L5,375.34,306.15,401.41,,,,,,
2004-05-03 22:03:23+00:00,L7,365.58,538.89,380.93,371.11,371.66,354.15,355.97,,
2004-05-19 22:03:23+00:00,L7,361.65,,190.41,375.10,374.38,348.11,356.47,364.02,375.66
2004-05-27 21:55:06+00:00,L5,,,,,,,,,
2004-06-12 21:55:59+00:00,L5,381.99,372.00,385.56,378.66,375.41,357.84,366.26,372.49,379.49
2004-06-28 21:56:28+00:00,L5,354.63,344.92,360.82,355.70,355.21,340.94,366.22,354.30,355.72
2004-07-06 22:03:36+00:00,L7,366.88,352.44,378.82,370.11,367.91,339.58,340.63,359.41,366.01
2004-07-14 21:56:31+00:00,L5,529.48,502.00,533.34,524.52,590.54,611.66,577.28,583.59,
2004-07-30 21:57:15+00:00,L5,376.36,366.30,373.63,385.47,380.07,365.84,371.06,380.63,384.66
2004-08-15 21:57:37+00:00,L5,369.43,365.01,372.81,370.47,369.77,345.36,353.76,357.53,367.06
