dates,nzd0501-0000,nzd0501-0001,nzd0501-0002,nzd0501-0003,nzd0501-0004,nzd0501-0005,nzd0501-0006,nzd0501-0007,satname
1999-08-26 22:07:32+00:00,,,372.77,366.42,365.47,397.46,387.12,389.62,L7
1999-09-27 22:07:36+00:00,376.69,,383.33,360.54,362.21,373.70,374.94,394.56,L7
2000-02-18 22:07:16+00:00,400.34,402.14,402.49,395.60,396.27,405.46,416.81,422.28,L7
2000-02-25 22:13:25+00:00,385.49,396.92,390.44,379.94,387.12,391.85,400.21,397.77,L7
2000-03-21 22:07:12+00:00,410.16,402.74,408.56,403.70,397.37,414.85,414.88,402.09,L7
2000-03-28 22:13:18+00:00,371.23,375.58,372.63,366.48,372.62,383.19,384.09,373.36,L7
2000-05-08 22:06:44+00:00,405.56,406.36,408.71,398.66,400.70,404.78,400.95,408.04,L7
2000-05-15 22:12:54+00:00,393.05,388.85,398.68,390.79,390.46,392.76,388.75,394.55,L7
2000-06-25 22:06:19+00:00,,373.52,376.89,367.56,370.56,365.09,367.44,359.51,L7
2000-07-11 22:06:05+00:00,,370.52,363.32,363.86,360.26,358.63,357.52,360.75,L7
2000-07-27 22:05:48+00:00,368.88,364.81,359.55,351.07,350.16,359.03,359.87,361.86,L7
2000-08-03 22:11:55+00:00,,358.00,371.97,362.24,363.56,363.39,370.09,372.21,L7
2000-09-20 22:11:14+00:00,362.50,364.56,367.39,364.01,357.92,365.29,356.44,375.61,L7
2001-02-20 22:05:00+00:00,377.96,387.28,384.62,383.50,378.51,386.14,397.88,399.10,L7
2001-04-09 22:04:41+00:00,377.11,375.16,380.38,375.49,370.17,382.09,387.36,382.52,L7
2001-06-03 22:10:28+00:00,392.35,401.13,402.56,391.03,384.20,397.15,405.92,407.69,L7
2001-06-28 22:03:56+00:00,391.35,399.47,389.09,378.21,383.96,396.10,390.61,397.60,L7
2001-07-05 22:10:09+00:00,411.57,410.00,416.73,410.16,398.84,408.68,411.56,416.28,L7
2001-07-14 22:03:57+00:00,,390.40,389.91,381.64,383.80,386.50,,,L7
2001-08-15 22:03:26+00:00,359.00,366.85,375.31,370.23,373.93,373.79,365.81,368.45,L7
2001-10-02 22:02:52+00:00,355.34,355.23,369.83,360.24,355.17,351.56,361.89,364.96,L7
2001-11-03 22:02:58+00:00,374.86,378.74,383.87,374.44,382.25,393.37,388.15,,L7
2001-11-19 22:03:08+00:00,365.51,369.88,378.11,368.66,372.64,378.64,387.66,387.94,L7
2001-12-28 22:09:25+00:00,370.68,381.59,,,,,,,L7
2002-01-29 22:09:33+00:00,368.58,364.28,375.65,373.13,372.31,399.29,382.17,,L7
2002-02-23 22:03:31+00:00,358.88,366.93,361.52,361.84,370.01,379.94,375.03,376.83,L7
2002-03-11 22:03:31+00:00,374.26,383.19,386.56,384.50,382.36,391.63,399.90,396.86,L7
2002-04-12 22:03:25+00:00,386.39,388.03,395.96,393.85,405.05,416.16,426.35,420.20,L7
2002-04-19 22:09:33+00:00,370.51,383.39,381.35,381.36,382.24,391.13,390.80,392.27,L7
2002-05-14 22:03:19+00:00,382.90,383.36,397.57,383.54,390.34,396.73,395.37,392.88,L7
2002-06-15 22:03:07+00:00,388.37,380.23,384.45,384.70,388.54,391.88,394.80,394.19,L7
2002-06-22 22:09:15+00:00,366.46,369.27,372.42,368.50,376.11,384.67,385.73,388.09,L7
2002-08-18 22:02:45+00:00,362.96,368.23,365.96,366.26,363.26,370.93,364.56,370.17,L7
2002-09-10 22:08:43+00:00,357.19,361.33,370.58,363.86,364.41,,,,L7
2002-12-24 22:02:57+00:00,362.54,368.05,370.12,361.90,362.29,363.06,370.11,370.41,L7
2003-03-14 22:03:20+00:00,360.02,362.14,371.68,361.53,364.22,360.62,366.71,365.91,L7
2003-08-13 21:51:32+00:00,384.47,373.26,380.81,377.87,374.77,387.99,396.45,400.41,L5
2003-08-29 21:51:49+00:00,352.33,352.27,371.15,373.39,365.18,364.69,341.33,,L5
2003-09-30 21:52:18+00:00,343.30,346.20,351.68,353.18,353.31,358.32,361.69,359.05,L5
2003-11-17 21:52:57+00:00,382.17,379.07,379.31,367.03,375.58,378.61,386.02,392.28,L5
2003-12-11 22:03:21+00:00,370.65,372.08,372.79,369.48,363.54,374.65,377.63,387.35,L7
