,dates,mex0531-0000,mex0531-0001,mex0531-0002,mex0531-0003,mex0531-0004,mex0531-0005,mex0531-0006,mex0531-0007,mex0531-0008,mex0531-0009,mex0531-0010,mex0531-0011,mex0531-0012,mex0531-0013,mex0531-0014,mex0531-0015,mex0531-0016,mex0531-0017,mex0531-0018,mex0531-0019,mex0531-0020,mex0531-0021,mex0531-0022,mex0531-0023,mex0531-0024,mex0531-0025,mex0531-0026,mex0531-0027
0,1986-05-14 17:36:04+00:00,192.64891232216593,191.55229231537453,186.0957115491376,187.11386888823222,195.74024055087713,197.5099039245398,202.3794283757991,202.27843568818804,203.2481987617682,198.29895619189588,196.56639913965358,204.1637747172779,217.80892909146672,223.42188349027026,202.10490363197144,201.26612849323283,192.52306222939853,188.61626878083536,201.80558422419267,199.77227042341298,206.21217993465507,219.75284677455647,211.9750011864365,205.20190950672037,202.76890415698102,205.0156341147,198.0911705339645,200.32447748806723
1,1987-07-20 17:36:38+00:00,199.97057000420966,188.18742636462662,178.11301423207217,192.2412458155856,199.56683034781082,199.61177541855977,202.08068623979892,199.61270375847852,200.21461144358315,198.20190531075383,190.2210186904597,198.95321363706003,195.17184060505588,210.297332251594,198.39152912355036,204.08002072594027,192.9217835015694,193.92077007401565,200.62941252079224,201.1371071334213,203.0344839493044,222.09070669690533,215.22506436842053,213.3203127683659,220.61058795380777,212.09058697425257,201.20784652522474,195.17192620479244
2,1987-09-22 17:38:24+00:00,188.95459958530256,186.4130307509442,191.69718183708488,199.17813779755704,205.83772623382202,203.00639833225188,202.13438069499847,197.08689531898298,193.16339412437725,189.74552155052325,191.78219880441608,194.0531277376365,188.06351539661378,191.2376985431004,182.33079195414234,188.89299757204714,177.7123809452708,182.4859946355315,184.48149513336998,190.6375628863915,191.81463102109234,201.06212735792323,193.13179945145595,189.12012259861388,196.05517692299196,189.18831672006309,191.05732420858715,195.8693667799878
3,1989-09-11 17:37:23+00:00,193.97515019280868,189.95368948403313,190.43085257933973,195.9159245657654,202.83581516038154,205.81714214435812,207.46796194324423,201.21384697782884,201.88281742812902,193.65760931607085,194.31452629483954,203.84949535043503,192.30860728937392,202.79157074220535,185.71113457718283,191.25099539783062,182.57429293760367,189.70354788567715,199.30160209300124,198.7665847249925,200.28231388892272,209.1287708043943,203.43821005082566,205.3421559894915,201.30718401765967,197.8497240778217,198.25222033381863,192.91415499120913
4,1990-04-23 17:31:37+00:00,188.0964415960708,186.51309470564553,177.97380849049222,176.91269910056207,185.25972781268035,191.93651674710188,194.12922835575463,193.33161064349952,195.51459604726273,188.69204358789284,189.4639268468773,201.077231701806,193.40568421177767,194.18026363188557,185.32538476447417,192.24713687238588,179.23329274604504,183.47290214149706,200.44093128218984,199.3843777494737,200.3578135402978,205.6496783534319,200.39594439129183,199.6830001646233,195.9794433307109,191.83696187289485,188.81254192858609,198.50043110621954
5,1990-05-09 17:31:36+00:00,193.29588888665597,185.92197315730695,187.41961659477113,184.51917779424187,200.6738009351019,202.87496923557822,212.3349697141565,,220.21547787631954,202.35072096850874,202.92896300201608,207.20718224587438,204.99677322266288,210.13018518156966,197.86629430231818,193.88404411414083,185.73295271697697,187.41954775889394,236.90040061987784,237.3620351364861,209.610264204322,221.19412241183323,235.9504204768949,,199.96340795702352,191.84515605676367,195.76960988417397,206.39364509092394
6,1992-01-23 17:35:38+00:00,188.1581848972075,184.61299386878386,180.54459330393036,186.52932505478108,192.52785165005417,187.62736474347548,190.97742018596344,193.9736795209384,192.27415144611797,180.4002080496161,181.82103326033638,190.15585056847286,185.62055052532315,191.28365935069536,174.59512729453417,182.25187671632747,174.23871784745506,178.9045729652718,191.75590533747487,188.92167583414542,195.1495779590699,206.5792923439217,204.08111403575225,201.53197067304677,196.04956339908006,205.0599421917114,202.76753986674186,197.75572524296678
7,1992-02-08 17:35:34+00:00,182.497525731689,179.69699516225717,180.0117752705809,176.133061916867,180.32873855356584,174.5112710259898,189.3442424606482,182.14093821026916,189.24376686757438,181.3148001875485,179.44961787830422,183.0445222404571,177.58020827457284,191.59179773250554,178.77824979807764,180.4615823083767,170.3304162146881,173.43965063059483,181.00663038016017,184.97621193272542,191.3644579737506,202.16322089842117,197.85703861326797,187.88157899186396,190.2416725060101,191.5869613396772,190.73711647656864,187.57723797395613
8,1992-02-24 17:35:34+00:00,199.9695969207844,194.07710622377502,184.2348403996787,184.2209923365674,199.65499396711272,197.5808071727032,202.60487517876498,200.41274861451024,199.50859648239475,196.22673987689382,191.91241153304688,202.77473586786687,202.57030834438018,210.94514139872814,202.48090617730216,199.45539560520575,190.52570407817728,189.550643354604,202.6102669753596,203.03114851251735,207.0500044535026,215.71111984864334,206.00240100115633,204.34466814527653,205.6413893162465,203.7779331175301,203.84348284792577,197.4980593918786
9,1992-03-11 17:35:33+00:00,186.58244452229897,190.3076195239083,185.94914059899355,184.04553040840054,187.2708224402681,194.5905947639963,204.16141812816846,203.23266333835784,204.80267060596518,202.47872133883664,192.78924627129277,203.34280766987715,208.50492446780012,215.07005002921437,189.27659812251136,194.1424106555043,183.4723652636515,186.76414575089353,196.13993486232775,197.37657262942415,200.20866064582003,218.31713834626345,210.35550455325046,207.56228114768174,208.0553815836464,205.98178929397955,205.225847738352,199.70367697185026
