,dates,nzd0387-0000,nzd0387-0001,nzd0387-0002,nzd0387-0003,nzd0387-0004,nzd0387-0005,nzd0387-0006,nzd0387-0007,nzd0387-0008,nzd0387-0009,nzd0387-0010,nzd0387-0011,nzd0387-0012,nzd0387-0013,nzd0387-0014,nzd0387-0015,nzd0387-0016,nzd0387-0017,nzd0387-0018,nzd0387-0019,nzd0387-0020,nzd0387-0021,nzd0387-0022,nzd0387-0023,nzd0387-0024,nzd0387-0025,nzd0387-0026,nzd0387-0027,nzd0387-0028,nzd0387-0029,nzd0387-0030,nzd0387-0031,nzd0387-0032,nzd0387-0033,nzd0387-0034,nzd0387-0035,nzd0387-0036,nzd0387-0037,nzd0387-0038,nzd0387-0039,nzd0387-0040,nzd0387-0041,nzd0387-0042,nzd0387-0043,nzd0387-0044,nzd0387-0045,nzd0387-0046,nzd0387-0047,nzd0387-0048,nzd0387-0049
0,1999-09-04 22:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-10-22 22:00:04+00:00,135.68638212091977,128.3873819316477,132.2472650168205,124.18234659955729,133.32503594727476,131.90095742874996,130.45000574599578,127.16607797600865,121.4306956841491,127.60172600812318,134.25657525595167,131.19001189310103,128.50873108743593,129.6827257272476,148.96494180564537,136.24462696917163,132.54077087114018,138.63228121960958,141.79594411975958,140.68094835015341,139.21694347790157,132.13389519944286,131.28079675779819,134.1054948517312,134.2705762120589,133.70052258515588,131.79953027551056,135.34474411320622,133.22178880502798,137.4295364522888,136.6018771981077,136.61079681018975,132.28546929183133,130.32025622522656,126.9737925364904,127.2470443613873,123.12312569756848,126.82922970634763,136.10530697266765,141.75846518900278,141.36339613079454,139.41534541821466,136.78376344138212,147.92293112191885,149.68813701780476,156.26543767666234,166.10727921895509,168.76179260013484,175.67853696565888,171.88088360331085
2,1999-12-09 22:00:09+00:00,135.13765495920615,119.99311929039877,122.4778568897936,119.47643162673369,124.79186903042853,127.9708827646697,123.74741391270784,122.17741373640344,123.70869034146664,124.35739133169102,129.31034110366903,126.0558606560979,124.40254259548594,132.70942709605856,145.61027026678087,138.20229887501722,135.86651751487315,136.7626671729642,137.69254390889074,131.80336612436048,130.05540656335722,126.66455123196094,124.69302410944844,129.3177340658447,130.2785782273826,129.26162516828958,129.6200467111555,125.00611932267708,130.34511545038498,128.78359152938546,132.2969717206768,127.73488364623107,126.80055358713497,121.2564042948141,123.03243746142329,120.38382194112481,121.27568028186427,123.46011547488196,130.16920151469665,136.07027714676994,137.6010301565891,136.30209112911632,135.7060083284807,139.81970172499967,141.20684740583962,155.26354491171756,158.80668867086834,164.9886475332739,169.2031552161644,173.73441526000482
3,1999-12-25 22:00:04+00:00,130.71143390318724,115.16235944398042,111.68615072517497,109.244435120514,119.32001258975006,124.48835988222369,120.17822971585927,120.28182994773952,114.13712530394794,117.81022608921826,116.75802006746343,116.68835893906454,115.04940469321937,120.5962938783202,141.14470289372036,125.40015530062273,125.5827558843893,127.87230351960186,126.25616533836119,124.79691266084752,122.23313013302625,120.11678341456691,122.31549961801701,124.04799448907522,121.04369428781399,122.10475674361578,125.09577339731756,124.57787897676725,126.11183854022397,131.39143133899856,126.54199377652081,122.53004259752048,122.6681312041842,118.07989888025462,118.229861394036,113.53591848708588,116.20636269854313,125.73137186123107,128.6886460440149,134.89131756458764,134.50173345975398,133.87445058375684,130.8481351122114,135.40282476146285,138.13763161989687,153.85261555991772,164.85247151467917,166.81867558842276,170.84089304124942,172.49382507331563
4,2000-01-26 22:00:02+00:00,131.2658691689069,120.20568785034413,117.98657597452078,118.46338544548784,124.89254175634657,127.20017279267476,128.01447296913665,123.04798155028901,118.00703393017301,118.45755202254355,123.1187655693018,124.76614734744709,124.27092160462826,129.5056523393142,142.08634790990777,132.2503293097362,127.89240433956665,132.18024737116187,129.4727156691536,129.19610958447876,130.15490388349193,123.12380740332988,124.07872136166236,130.90998331095122,132.90112421223824,129.5910656977054,125.00672838569197,125.87023243571137,128.7377909740852,130.00111995523704,129.37575459081197,127.10114730496878,126.42045536590085,127.41713659967914,127.22118205304925,129.11547672650025,123.12944341840412,133.70358312199133,133.5733033772575,140.1192494331599,137.43649642830732,133.0440300856217,130.18890387325303,139.58117425940048,143.2530523740148,157.81032539481998,166.21796921230396,168.50084571584546,172.44085049759985,179.2228095535168
5,2000-02-11 21:59:57+00:00,139.0278548565595,125.33858674599652,124.0716359041668,123.12470255136722,127.70436618993264,133.91925409405283,133.29230672727357,129.29540540695658,126.86855937174914,122.28328430711544,129.0448840297323,133.76313702907913,131.11356587900568,127.64296402468871,149.52373577758635,139.25224326048072,139.52714232901187,143.75700726097935,138.28503814404525,131.66495188497132,130.69220571586965,135.17805745193755,131.71546435656632,134.3842606937131,130.63674265088056,127.39274833151852,130.1382533739883,135.35943784206938,136.739066878376,139.0816951079866,138.4805648559106,134.98508710619436,133.6655847767091,131.95233105384813,127.79742150684464,128.28027688880968,125.29852293025674,132.0551203512368,137.1532284293226,143.6163036447757,143.82654300075916,138.44740183955386,136.5259139283741,147.73352171763753,148.78364169697173,160.75501885709966,165.11042224699239,171.41129034941247,170.9948259641818,171.67630293474141
6,2000-02-27 21:59:52+00:00,131.72539302387463,123.50822122168002,127.43483925187462,123.29139100599613,130.73201126426,130.99002379742495,131.4011736327269,124.75449314142546,120.67065209792158,119.83841798172418,121.09342571142285,129.84086547668926,128.49703568585713,136.19451823171553,150.37319832571347,140.75942677743717,143.0821132481025,146.30892509356295,144.38116129062053,133.52507947082606,127.53401723188234,126.91284860240344,125.70153551686539,131.95984850457376,130.5589401745159,130.44430362445598,129.34910915549312,128.64544755242122,133.77235650835772,129.34494293960117,132.16228466595558,132.25027115817096,130.485914462121,126.81633895369374,124.67577350680394,122.66061997681368,124.4492075265732,129.25763998691423,136.28090182149793,140.19750638315233,147.1875294964537,145.41473932749707,141.8707502906672,149.39236051835294,149.04667853073693,158.8217722413197,165.866775946416,171.55277579026097,176.6522941976089,176.656371429608
7,2000-03-30 21:59:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000-04-15 21:59:31+00:00,,114.65509626215905,118.53542544453961,,124.47778230690007,125.40688874253057,125.12886702200514,118.16492380642784,117.74382838455732,119.89736495357373,123.33218284494087,125.18692841349689,123.21479643882172,130.06552768229525,142.85327605208747,137.37879416208233,129.0801378645842,133.89137830726173,134.42599473027752,131.8413475864104,125.10413829074452,126.89637743501206,127.68933940287893,129.67805379460364,128.70642721433174,127.82178199673426,124.83571172413922,129.9809172610548,128.4810312181313,131.74257229721744,135.1055876376432,131.66292966652503,128.60390260014893,120.30698416269719,118.69789807788437,121.60740902767505,121.90671674749518,124.84991250845505,130.00035837833107,135.8394211683002,140.8430379631506,139.21144889177518,139.27573120082118,148.6007091563577,150.36967076904472,156.56707571594612,161.3598416813185,164.7052818792103,169.11765747385905,170.53877117408206
9,2000-05-01 21:59:30+00:00,,124.75352127020054,127.55584893131714,125.86129066165604,135.49219615472347,133.4371093556988,135.80707719231202,130.60768479478207,129.90634877734965,134.06350003194171,132.82530235715905,133.9882306094025,133.23757800958344,139.85263813966134,156.8283820371062,145.54528162467977,141.9812284729782,147.0996066430415,145.3144496505586,144.9318652081331,138.6730535450649,141.27383764407958,139.8952437845749,140.56850083568906,141.49509491109382,140.39360043773073,137.45496891108718,140.42478884972397,141.28440918507258,143.83209702867674,143.73153446910484,140.54615107193442,142.05331669638034,139.27552223782578,135.37785944690052,133.60300113374765,133.30290317206683,138.13353199421513,145.82463982395535,148.00723296129507,148.80261436471292,149.90402098611312,152.25299547400533,155.46965143660321,154.24765039985667,164.45706045214877,169.95350969063287,180.5385815181834,180.9997041654799,186.15381105633244
