,dates,chi0435-0000,chi0435-0001,chi0435-0002,chi0435-0003,chi0435-0004,chi0435-0005,chi0435-0006,chi0435-0007,chi0435-0008,chi0435-0009,chi0435-0010,chi0435-0011,chi0435-0012,chi0435-0013,chi0435-0014,chi0435-0015,chi0435-0016,chi0435-0017,chi0435-0018,chi0435-0019,chi0435-0020,chi0435-0021,chi0435-0022,chi0435-0023,chi0435-0024,chi0435-0025,chi0435-0026,chi0435-0027,chi0435-0028,chi0435-0029,chi0435-0030,chi0435-0031,chi0435-0032,chi0435-0033
0,1986-02-04 14:07:59+00:00,189.16825430674882,197.34225452324264,204.71675963329042,221.45142749722348,224.31843041416508,223.56581704575157,,,,,,,,,,,,191.49864281934126,208.40096737358067,214.55864847271383,203.81790150593102,193.67587022784895,177.82953702547238,175.22264445704852,178.93731933790428,182.00105264406474,186.15609364383397,177.9204308632122,175.53161306524947,180.73872479751995,198.58511211975272,190.58586998871183,174.06669872614364,178.11085869604574
1,1986-08-15 14:02:41+00:00,180.49949931644645,195.89687963820046,204.4884005849926,210.61056500979515,201.36733989286068,194.88327782812362,188.1973067105525,,,,190.860672433466,202.27333287632172,191.65901182787368,185.0119812131749,175.84685033724114,169.36628946227788,176.21329603343364,181.916645684602,194.78049461518592,193.44153360598423,193.56482643482735,185.69611330392428,174.71986973363605,174.78562164008426,174.59194045665154,171.76899866183885,169.68067780195577,150.78397823933275,156.4503244716225,175.63289808239057,171.27081262709623,172.15981542251677,157.45752823112414,157.09702241094772
2,1986-10-18 14:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,155.17977022112015,163.05335719115368,170.3515616800148,171.83916241279906,162.3657763586694,170.9712424143954,173.48311732079938,174.4049060960539,173.0876811190903,160.49994298492743,162.98333280624945
3,1986-12-21 14:00:01+00:00,,,,,,,,,,,,,,,,,,,,197.3768038457352,198.56128813506547,192.124059469706,179.75452884760492,175.19810735417818,181.8464349212853,177.44532738002306,186.40394863492284,180.02170356454596,182.35418525133906,190.8178629226761,189.87439608179903,192.80609287516774,173.24471813901755,181.18446154425504
4,1987-01-06 14:00:30+00:00,185.214298424705,217.36891795311593,215.48815635279078,193.73685694778456,208.0945397444244,,,,,,,,,,193.45861265553302,196.16866115077306,199.17445391555495,197.0319450326693,199.60782182623984,188.35361241083243,183.1684447700599,183.73562296975814,175.64651765665337,179.3014003805616,186.94598139562666,182.76337775678755,178.34446844429755,169.85842716641307,169.0602108715666,179.6724718788136,186.3445095903901,187.74450480748374,175.9313863029898,180.96611648498822
5,1987-01-22 14:00:58+00:00,,,,,,,,,,,,,,,,,,,,199.58841068834602,187.06147877066618,183.43231217201077,179.69634274252365,177.34663740611225,180.1322912998718,183.09078876259352,183.93695764958707,169.1449628141675,177.59689282699125,180.47082062517262,186.4373884116443,195.8484144161767,178.9687256196906,173.2617979714681
6,1987-02-07 14:01:33+00:00,190.15427173562455,237.35818625574615,241.06949799485471,225.17686061870805,201.43966998904355,214.94699435979263,214.38706544576434,202.66792913558743,219.1175229777191,,210.77500537617996,199.30099518822362,195.01764534248994,201.05640339082288,192.0033956171649,189.52137562896536,191.38721035749683,203.26317238342048,215.10831685566845,218.33423622245823,214.1776542657492,200.60477586786956,190.4697975180804,188.3863136111386,180.79930081727,181.2343473587469,191.1483899024479,185.94503082788762,182.42339822478087,182.7998260518355,186.4617474088132,207.50680511771813,184.84301312022117,179.85264792388193
7,1998-03-09 14:17:33+00:00,180.4642861068025,193.09003979539042,199.47607997191054,210.9277919143098,216.6760799231699,213.9331558152946,201.00442994869624,202.9272465675794,198.81004990681427,170.9984463496559,160.62699292135014,181.22463069986972,203.6643048084775,210.54411640054064,192.88237722403264,174.41756348051584,171.45600906730323,185.79622861518504,200.71543391271322,217.70014005951433,202.67770709776394,185.1736799986228,178.12215821992757,183.38922485748458,178.21244487858712,172.31609866139434,186.4077418447429,187.31559522593503,185.46769658512068,179.6876944226852,175.62051539663057,200.83641498901338,188.48336284341846,181.74193053318638
8,1998-03-25 14:17:47+00:00,177.75989825689447,186.335177429308,191.7376432802002,,,,,,,,,,,,,,,,198.15842666780196,224.09097412592388,204.67126521971514,184.1267380594655,192.65338847770496,182.8693277995846,179.01393892137955,189.9248846420405,189.57772518590207,179.57750353766858,185.1550771631211,188.42452236041493,184.2497195518057,205.36958590701542,191.37030657643197,190.98243166465792
9,1998-09-17 14:19:50+00:00,158.14112811443962,185.43061263877522,197.95091257600504,199.41254918769866,193.9517532716316,185.04569295945387,172.27275550930645,154.170453358106,157.40466102781616,148.2903448729416,166.77841155172626,199.53299491195622,200.32813519294973,185.12828109058788,164.39382444489314,159.52053483993066,168.23130769404034,191.77954905052138,223.63940141583424,205.16104563487977,171.65377226409947,167.4023118826736,164.79432661493684,163.6546580106674,169.22900439823403,169.367686278105,174.39265516732385,163.10014139656764,163.28954717354736,180.72239651613717,182.21444168722743,182.82617695074674,170.88424410580512,178.106036815595
